OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00005264,178,75,66,66,66,0,0,0,0,2,2,0,19,19,0,16,16,0,42.13483146067416,37.07865168539326,37.07865168539326,37.07865168539326,0,0,0,0,1.1235955056179776,1.1235955056179776,0,10.674157303370785,10.674157303370785,0,8.98876404494382,8.98876404494382,0
W00005265,277,130,106,104,98,6,2,0,2,8,8,0,15,15,0,18,18,0,46.931407942238266,38.26714801444043,37.545126353790614,35.37906137184115,2.166064981949458,0.7220216606498195,0,0.7220216606498195,2.888086642599278,2.888086642599278,0,5.415162454873646,5.415162454873646,0,6.4981949458483745,6.4981949458483745,0
W00005266,196,91,53,53,53,0,0,0,0,5,5,0,32,32,0,15,15,0,46.42857142857143,27.040816326530614,27.040816326530614,27.040816326530614,0,0,0,0,2.5510204081632653,2.5510204081632653,0,16.3265306122449,16.3265306122449,0,7.653061224489796,7.653061224489796,0
W00005273,193,94,43,42,42,0,1,0,1,10,10,0,29,29,0,17,17,0,48.704663212435236,22.279792746113987,21.761658031088082,21.761658031088082,0,0.5181347150259068,0,0.5181347150259068,5.181347150259067,5.181347150259067,0,15.025906735751295,15.025906735751295,0,8.808290155440414,8.808290155440414,0
W00005267,223,100,75,75,73,2,0,0,0,4,4,0,23,23,0,21,21,0,44.843049327354265,33.6322869955157,33.6322869955157,32.73542600896861,0.8968609865470852,0,0,0,1.7937219730941705,1.7937219730941705,0,10.31390134529148,10.31390134529148,0,9.417040358744394,9.417040358744394,0
W00005268,246,105,100,98,96,2,2,2,0,8,8,0,24,24,0,9,9,0,42.68292682926829,40.65040650406504,39.83739837398374,39.02439024390244,0.8130081300813009,0.8130081300813009,0.8130081300813009,0,3.2520325203252036,3.2520325203252036,0,9.75609756097561,9.75609756097561,0,3.6585365853658534,3.6585365853658534,0
W00005269,216,100,69,69,68,1,0,0,0,2,2,0,27,27,0,18,18,0,46.2962962962963,31.944444444444443,31.944444444444443,31.48148148148148,0.4629629629629629,0,0,0,0.9259259259259258,0.9259259259259258,0,12.5,12.5,0,8.333333333333332,8.333333333333332,0
W00005271,226,99,83,81,81,0,2,2,0,4,4,0,24,24,0,16,16,0,43.80530973451327,36.72566371681416,35.84070796460177,35.84070796460177,0,0.8849557522123894,0.8849557522123894,0,1.7699115044247788,1.7699115044247788,0,10.619469026548673,10.619469026548673,0,7.079646017699115,7.079646017699115,0
W00005272,232,94,96,96,93,3,0,0,0,7,7,0,20,20,0,15,15,0,40.51724137931034,41.37931034482759,41.37931034482759,40.08620689655172,1.293103448275862,0,0,0,3.0172413793103448,3.0172413793103448,0,8.620689655172415,8.620689655172415,0,6.4655172413793105,6.4655172413793105,0
W00005256,194,85,70,70,70,0,0,0,0,5,5,0,22,22,0,12,12,0,43.81443298969072,36.08247422680412,36.08247422680412,36.08247422680412,0,0,0,0,2.5773195876288657,2.5773195876288657,0,11.34020618556701,11.34020618556701,0,6.185567010309279,6.185567010309279,0
W00005274,228,96,97,97,96,1,0,0,0,2,2,0,18,18,0,15,15,0,42.10526315789473,42.54385964912281,42.54385964912281,42.10526315789473,0.43859649122807015,0,0,0,0.8771929824561403,0.8771929824561403,0,7.894736842105263,7.894736842105263,0,6.578947368421052,6.578947368421052,0
W00005275,214,82,84,81,79,2,3,1,2,3,3,0,18,18,0,27,27,0,38.31775700934579,39.25233644859813,37.850467289719624,36.915887850467286,0.9345794392523363,1.4018691588785046,0.46728971962616817,0.9345794392523363,1.4018691588785046,1.4018691588785046,0,8.411214953271028,8.411214953271028,0,12.616822429906541,12.616822429906541,0
W00005276,193,95,60,60,60,0,0,0,0,2,2,0,20,20,0,16,16,0,49.22279792746114,31.088082901554404,31.088082901554404,31.088082901554404,0,0,0,0,1.0362694300518136,1.0362694300518136,0,10.362694300518134,10.362694300518134,0,8.290155440414509,8.290155440414509,0
W00005277,270,129,109,109,109,0,0,0,0,2,2,0,18,18,0,12,12,0,47.77777777777778,40.370370370370374,40.370370370370374,40.370370370370374,0,0,0,0,0.7407407407407408,0.7407407407407408,0,6.666666666666667,6.666666666666667,0,4.444444444444445,4.444444444444445,0
W00005259,254,93,119,119,119,0,0,0,0,8,8,0,21,21,0,13,13,0,36.61417322834646,46.8503937007874,46.8503937007874,46.8503937007874,0,0,0,0,3.149606299212598,3.149606299212598,0,8.267716535433072,8.267716535433072,0,5.118110236220472,5.118110236220472,0
W00005260,263,114,102,102,102,0,0,0,0,6,5,1,23,23,0,18,18,0,43.346007604562736,38.78326996197718,38.78326996197718,38.78326996197718,0,0,0,0,2.2813688212927756,1.9011406844106464,0.38022813688212925,8.745247148288973,8.745247148288973,0,6.844106463878327,6.844106463878327,0
