OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
W00005172,226,13,23,18,8,8,17,17,11,16,17,11,11,10,18,10,8,5,5,5.752212389380531,10.176991150442479,7.964601769911504,3.5398230088495577,3.5398230088495577,7.52212389380531,7.52212389380531,4.867256637168142,7.079646017699115,7.52212389380531,4.867256637168142,4.867256637168142,4.424778761061947,7.964601769911504,4.424778761061947,3.5398230088495577,2.2123893805309733,2.2123893805309733
W00005173,246,4,5,12,12,9,7,22,14,15,14,16,25,24,27,16,15,5,4,1.6260162601626018,2.0325203252032518,4.878048780487805,4.878048780487805,3.6585365853658534,2.8455284552845526,8.94308943089431,5.691056910569105,6.097560975609756,5.691056910569105,6.504065040650407,10.16260162601626,9.75609756097561,10.975609756097562,6.504065040650407,6.097560975609756,2.0325203252032518,1.6260162601626018
W00005174,321,14,20,14,13,26,26,20,17,15,32,27,31,12,23,10,6,6,9,4.361370716510903,6.230529595015576,4.361370716510903,4.049844236760125,8.09968847352025,8.09968847352025,6.230529595015576,5.29595015576324,4.672897196261682,9.968847352024921,8.411214953271028,9.657320872274143,3.7383177570093453,7.165109034267912,3.115264797507788,1.8691588785046727,1.8691588785046727,2.803738317757009
W00005176,307,17,18,12,21,14,16,16,15,11,29,24,28,18,14,20,8,16,10,5.537459283387622,5.863192182410423,3.908794788273615,6.840390879478828,4.5602605863192185,5.211726384364821,5.211726384364821,4.88599348534202,3.5830618892508146,9.446254071661238,7.81758957654723,9.120521172638437,5.863192182410423,4.5602605863192185,6.514657980456026,2.6058631921824107,5.211726384364821,3.257328990228013
W00005177,310,13,16,9,12,13,19,24,15,24,31,23,25,23,19,17,12,12,3,4.193548387096775,5.161290322580645,2.903225806451613,3.870967741935484,4.193548387096775,6.129032258064516,7.741935483870968,4.838709677419355,7.741935483870968,10,7.419354838709677,8.064516129032258,7.419354838709677,6.129032258064516,5.483870967741936,3.870967741935484,3.870967741935484,0.967741935483871
W00005178,287,17,10,14,13,18,23,23,17,18,27,23,23,14,15,4,16,8,4,5.923344947735192,3.484320557491289,4.878048780487805,4.529616724738676,6.2717770034843205,8.013937282229964,8.013937282229964,5.923344947735192,6.2717770034843205,9.40766550522648,8.013937282229964,8.013937282229964,4.878048780487805,5.2264808362369335,1.3937282229965158,5.574912891986063,2.7874564459930316,1.3937282229965158
W00005179,286,19,18,15,11,19,22,11,14,18,16,26,21,21,18,13,11,9,4,6.643356643356643,6.293706293706294,5.244755244755245,3.8461538461538463,6.643356643356643,7.6923076923076925,3.8461538461538463,4.895104895104895,6.293706293706294,5.594405594405594,9.090909090909092,7.3426573426573425,7.3426573426573425,6.293706293706294,4.545454545454546,3.8461538461538463,3.146853146853147,1.3986013986013985
W00005180,423,12,31,28,23,27,27,35,17,19,32,40,46,15,29,18,10,7,7,2.8368794326241136,7.328605200945626,6.619385342789598,5.4373522458628845,6.382978723404255,6.382978723404255,8.274231678486997,4.0189125295508275,4.491725768321513,7.5650118203309695,9.456264775413711,10.874704491725769,3.546099290780142,6.8557919621749415,4.25531914893617,2.3640661938534278,1.6548463356973995,1.6548463356973995
W00005181,415,29,33,35,33,18,24,27,34,26,18,14,28,24,17,29,14,11,1,6.987951807228916,7.951807228915662,8.433734939759036,7.951807228915662,4.337349397590361,5.783132530120482,6.506024096385541,8.19277108433735,6.265060240963856,4.337349397590361,3.3734939759036147,6.746987951807229,5.783132530120482,4.096385542168675,6.987951807228916,3.3734939759036147,2.6506024096385543,0.24096385542168677
W00005182,331,20,25,21,10,16,23,25,21,16,17,21,31,23,17,15,8,11,11,6.042296072507553,7.552870090634441,6.3444108761329305,3.0211480362537766,4.833836858006042,6.948640483383686,7.552870090634441,6.3444108761329305,4.833836858006042,5.13595166163142,6.3444108761329305,9.365558912386707,6.948640483383686,5.13595166163142,4.531722054380665,2.416918429003021,3.3232628398791544,3.3232628398791544
W00005183,409,28,31,31,28,26,29,29,27,17,25,30,28,26,25,16,6,5,2,6.845965770171149,7.579462102689487,7.579462102689487,6.845965770171149,6.356968215158925,7.090464547677261,7.090464547677261,6.601466992665037,4.156479217603912,6.112469437652812,7.334963325183375,6.845965770171149,6.356968215158925,6.112469437652812,3.9119804400977993,1.466992665036675,1.2224938875305624,0.4889975550122249
W00005184,367,22,37,44,35,16,28,32,16,15,19,27,19,15,11,12,9,5,5,5.994550408719346,10.08174386920981,11.989100817438691,9.536784741144414,4.35967302452316,7.629427792915531,8.71934604904632,4.35967302452316,4.087193460490464,5.177111716621254,7.3569482288828345,5.177111716621254,4.087193460490464,2.997275204359673,3.2697547683923704,2.452316076294278,1.3623978201634876,1.3623978201634876
W00005185,323,21,27,17,21,16,18,22,27,17,16,20,21,28,15,21,10,3,3,6.5015479876160995,8.359133126934983,5.263157894736842,6.5015479876160995,4.953560371517028,5.572755417956656,6.811145510835913,8.359133126934983,5.263157894736842,4.953560371517028,6.191950464396285,6.5015479876160995,8.6687306501548,4.643962848297214,6.5015479876160995,3.0959752321981426,0.9287925696594427,0.9287925696594427
W00005186,261,10,11,14,9,12,19,16,18,14,16,15,27,22,23,15,7,11,2,3.8314176245210727,4.21455938697318,5.363984674329502,3.4482758620689653,4.597701149425287,7.2796934865900385,6.130268199233716,6.896551724137931,5.363984674329502,6.130268199233716,5.747126436781609,10.344827586206897,8.42911877394636,8.812260536398467,5.747126436781609,2.681992337164751,4.21455938697318,0.7662835249042145
W00005187,526,30,39,33,30,20,35,29,32,19,25,41,36,24,22,29,33,22,27,5.7034220532319395,7.41444866920152,6.273764258555133,5.7034220532319395,3.802281368821293,6.653992395437262,5.513307984790875,6.083650190114068,3.6121673003802277,4.752851711026616,7.79467680608365,6.844106463878327,4.562737642585551,4.182509505703422,5.513307984790875,6.273764258555133,4.182509505703422,5.133079847908745
W00005188,395,17,12,30,15,26,21,29,21,14,28,29,42,20,24,24,15,16,12,4.30379746835443,3.0379746835443036,7.59493670886076,3.79746835443038,6.582278481012659,5.3164556962025316,7.341772151898734,5.3164556962025316,3.5443037974683547,7.088607594936709,7.341772151898734,10.632911392405063,5.063291139240507,6.075949367088607,6.075949367088607,3.79746835443038,4.050632911392405,3.0379746835443036
W00005189,115,0,2,4,10,2,11,3,3,5,9,7,12,7,7,12,9,8,4,0,1.7391304347826086,3.4782608695652173,8.695652173913043,1.7391304347826086,9.565217391304348,2.608695652173913,2.608695652173913,4.3478260869565215,7.82608695652174,6.086956521739131,10.434782608695652,6.086956521739131,6.086956521739131,10.434782608695652,7.82608695652174,6.956521739130435,3.4782608695652173
W00005190,235,11,25,19,14,14,19,9,20,14,9,8,13,16,14,14,7,4,5,4.680851063829787,10.638297872340425,8.085106382978724,5.957446808510639,5.957446808510639,8.085106382978724,3.829787234042553,8.51063829787234,5.957446808510639,3.829787234042553,3.404255319148936,5.531914893617021,6.808510638297872,5.957446808510639,5.957446808510639,2.9787234042553195,1.702127659574468,2.127659574468085
W00005191,283,12,22,23,20,16,18,16,15,17,14,21,20,25,15,17,3,3,6,4.240282685512367,7.773851590106007,8.12720848056537,7.06713780918728,5.6537102473498235,6.36042402826855,5.6537102473498235,5.30035335689046,6.007067137809187,4.946996466431095,7.420494699646643,7.06713780918728,8.8339222614841,5.30035335689046,6.007067137809187,1.0600706713780919,1.0600706713780919,2.1201413427561837
W00005192,360,23,21,25,25,26,35,25,22,19,24,21,27,18,12,17,9,5,6,6.388888888888888,5.833333333333333,6.944444444444445,6.944444444444445,7.222222222222221,9.722222222222223,6.944444444444445,6.111111111111111,5.277777777777778,6.666666666666667,5.833333333333333,7.5,5,3.3333333333333335,4.722222222222222,2.5,1.3888888888888888,1.6666666666666667
W00005193,318,16,28,15,20,24,21,19,25,18,21,15,18,19,15,18,5,9,12,5.031446540880504,8.80503144654088,4.716981132075472,6.289308176100629,7.547169811320755,6.60377358490566,5.9748427672955975,7.861635220125786,5.660377358490567,6.60377358490566,4.716981132075472,5.660377358490567,5.9748427672955975,4.716981132075472,5.660377358490567,1.5723270440251573,2.8301886792452833,3.7735849056603774
W00005194,323,13,12,20,20,14,20,24,9,20,13,36,41,24,18,15,18,6,0,4.024767801857585,3.7151702786377707,6.191950464396285,6.191950464396285,4.3343653250774,6.191950464396285,7.430340557275541,2.786377708978328,6.191950464396285,4.024767801857585,11.145510835913312,12.693498452012383,7.430340557275541,5.572755417956656,4.643962848297214,5.572755417956656,1.8575851393188854,0
W00005195,274,16,17,19,12,23,17,15,16,11,23,18,18,14,12,20,7,8,8,5.839416058394161,6.204379562043796,6.934306569343065,4.37956204379562,8.394160583941606,6.204379562043796,5.474452554744526,5.839416058394161,4.014598540145985,8.394160583941606,6.569343065693431,6.569343065693431,5.109489051094891,4.37956204379562,7.2992700729927,2.5547445255474455,2.9197080291970803,2.9197080291970803
W00005196,324,25,22,20,23,22,23,25,18,23,16,32,21,15,12,13,8,5,1,7.716049382716049,6.790123456790123,6.172839506172839,7.098765432098765,6.790123456790123,7.098765432098765,7.716049382716049,5.555555555555555,7.098765432098765,4.938271604938271,9.876543209876543,6.481481481481481,4.62962962962963,3.7037037037037033,4.012345679012346,2.4691358024691357,1.5432098765432098,0.30864197530864196
W00005197,242,11,21,11,7,8,11,17,14,13,17,16,25,14,14,12,10,14,7,4.545454545454546,8.677685950413224,4.545454545454546,2.8925619834710745,3.3057851239669422,4.545454545454546,7.024793388429752,5.785123966942149,5.371900826446281,7.024793388429752,6.6115702479338845,10.330578512396695,5.785123966942149,5.785123966942149,4.958677685950414,4.132231404958678,5.785123966942149,2.8925619834710745
W00005198,289,11,18,19,18,9,27,22,15,14,12,27,35,7,12,21,12,8,2,3.8062283737024223,6.228373702422145,6.5743944636678195,6.228373702422145,3.1141868512110724,9.342560553633218,7.612456747404845,5.190311418685121,4.844290657439446,4.1522491349480966,9.342560553633218,12.110726643598616,2.422145328719723,4.1522491349480966,7.26643598615917,4.1522491349480966,2.768166089965398,0.6920415224913495
W00005199,317,14,24,22,11,20,37,23,19,18,32,14,30,20,13,13,6,0,1,4.416403785488959,7.570977917981073,6.940063091482649,3.4700315457413247,6.309148264984227,11.67192429022082,7.255520504731862,5.993690851735016,5.678233438485805,10.094637223974763,4.416403785488959,9.46372239747634,6.309148264984227,4.100946372239748,4.100946372239748,1.8927444794952681,0,0.31545741324921134
W00005202,463,37,41,33,21,15,42,39,37,30,35,30,28,17,13,24,8,6,7,7.991360691144708,8.855291576673865,7.127429805615551,4.535637149028078,3.2397408207343417,9.071274298056156,8.423326133909287,7.991360691144708,6.479481641468683,7.559395248380129,6.479481641468683,6.047516198704104,3.6717062634989204,2.8077753779697625,5.183585313174946,1.7278617710583155,1.2958963282937366,1.511879049676026
W00005203,331,15,18,16,10,32,26,32,13,17,23,28,27,13,20,18,7,10,6,4.531722054380665,5.438066465256798,4.833836858006042,3.0211480362537766,9.667673716012084,7.854984894259818,9.667673716012084,3.927492447129909,5.13595166163142,6.948640483383686,8.459214501510575,8.157099697885197,3.927492447129909,6.042296072507553,5.438066465256798,2.1148036253776437,3.0211480362537766,1.812688821752266
W00005204,340,23,16,20,13,25,30,20,26,22,16,27,46,30,11,4,4,7,0,6.764705882352941,4.705882352941177,5.88235294117647,3.823529411764706,7.352941176470589,8.823529411764707,5.88235294117647,7.647058823529412,6.470588235294119,4.705882352941177,7.941176470588235,13.529411764705882,8.823529411764707,3.2352941176470593,1.1764705882352942,1.1764705882352942,2.0588235294117645,0
W00005205,268,13,10,19,10,15,11,19,17,21,17,16,26,18,16,14,13,11,2,4.850746268656716,3.731343283582089,7.08955223880597,3.731343283582089,5.597014925373134,4.104477611940299,7.08955223880597,6.343283582089552,7.835820895522389,6.343283582089552,5.970149253731343,9.701492537313433,6.7164179104477615,5.970149253731343,5.223880597014925,4.850746268656716,4.104477611940299,0.7462686567164178
W00005206,243,8,14,9,6,12,20,14,20,14,15,12,23,21,7,22,9,10,7,3.292181069958848,5.761316872427984,3.7037037037037033,2.4691358024691357,4.938271604938271,8.23045267489712,5.761316872427984,8.23045267489712,5.761316872427984,6.172839506172839,4.938271604938271,9.465020576131687,8.641975308641975,2.880658436213992,9.053497942386832,3.7037037037037033,4.11522633744856,2.880658436213992
