OA,ts0250001,ts0250002,ts0250003,ts0250004,ts0250005,ts0250002_PCT,ts0250003_PCT,ts0250004_PCT,ts0250005_PCT
W00005172,91,90,0,1,0,98.9010989010989,0,1.098901098901099,0
W00005173,108,107,1,0,0,99.07407407407408,0.9259259259259258,0,0
W00005174,134,133,1,0,0,99.25373134328358,0.7462686567164178,0,0
W00005176,147,143,1,0,3,97.27891156462584,0.6802721088435374,0,2.0408163265306123
W00005177,136,136,0,0,0,100,0,0,0
W00005178,142,134,0,3,5,94.36619718309859,0,2.112676056338028,3.5211267605633805
W00005179,119,119,0,0,0,100,0,0,0
W00005180,169,166,1,0,2,98.22485207100591,0.591715976331361,0,1.183431952662722
W00005181,168,165,1,1,1,98.21428571428571,0.5952380952380952,0.5952380952380952,0.5952380952380952
W00005182,137,135,2,0,0,98.54014598540147,1.4598540145985401,0,0
W00005183,155,153,2,0,0,98.70967741935483,1.2903225806451613,0,0
W00005184,128,128,0,0,0,100,0,0,0
W00005185,134,134,0,0,0,100,0,0,0
W00005186,131,130,1,0,0,99.23664122137404,0.7633587786259541,0,0
W00005187,184,184,0,0,0,100,0,0,0
W00005188,161,160,0,1,0,99.37888198757764,0,0.6211180124223602,0
W00005189,52,52,0,0,0,100,0,0,0
W00005190,98,96,0,0,2,97.95918367346938,0,0,2.0408163265306123
W00005191,112,112,0,0,0,100,0,0,0
W00005192,148,148,0,0,0,100,0,0,0
W00005193,129,128,1,0,0,99.2248062015504,0.7751937984496124,0,0
W00005194,135,135,0,0,0,100,0,0,0
W00005195,123,123,0,0,0,100,0,0,0
W00005196,137,135,0,0,2,98.54014598540147,0,0,1.4598540145985401
W00005197,126,125,0,0,1,99.20634920634922,0,0,0.7936507936507936
W00005198,130,125,3,0,2,96.15384615384616,2.307692307692308,0,1.5384615384615385
W00005199,156,150,0,1,5,96.15384615384616,0,0.641025641025641,3.205128205128205
W00005202,193,188,1,1,3,97.40932642487047,0.5181347150259068,0.5181347150259068,1.5544041450777202
W00005203,151,141,2,0,8,93.37748344370861,1.3245033112582782,0,5.298013245033113
W00005204,147,143,2,1,1,97.27891156462584,1.3605442176870748,0.6802721088435374,0.6802721088435374
W00005205,118,111,3,0,4,94.0677966101695,2.5423728813559325,0,3.389830508474576
W00005206,127,121,1,2,3,95.2755905511811,0.7874015748031495,1.574803149606299,2.3622047244094486
W00005207,120,117,1,0,2,97.5,0.8333333333333334,0,1.6666666666666667
W00005211,142,131,5,1,5,92.25352112676056,3.5211267605633805,0.7042253521126761,3.5211267605633805
W00005212,135,130,3,1,1,96.29629629629629,2.2222222222222223,0.7407407407407408,0.7407407407407408
W00005213,166,165,0,0,1,99.3975903614458,0,0,0.6024096385542169
