OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
W00005172,172,65,19,34,3,20,31,0,37.7906976744186,11.046511627906977,19.767441860465116,1.744186046511628,11.627906976744185,18.023255813953487,0
W00005173,220,34,22,25,17,32,81,9,15.454545454545453,10,11.363636363636363,7.727272727272727,14.545454545454545,36.81818181818181,4.090909090909091
W00005174,270,41,24,36,11,40,113,5,15.185185185185185,8.88888888888889,13.333333333333334,4.074074074074074,14.814814814814813,41.85185185185185,1.8518518518518516
W00005176,260,64,32,35,18,40,65,6,24.615384615384617,12.307692307692308,13.461538461538462,6.923076923076923,15.384615384615385,25,2.307692307692308
W00005177,270,44,25,49,15,49,81,7,16.296296296296298,9.25925925925926,18.14814814814815,5.555555555555555,18.14814814814815,30,2.5925925925925926
W00005178,243,65,23,33,14,41,59,8,26.748971193415638,9.465020576131687,13.580246913580247,5.761316872427984,16.872427983539097,24.279835390946502,3.292181069958848
W00005179,236,70,16,41,14,40,47,8,29.66101694915254,6.779661016949152,17.372881355932204,5.932203389830509,16.94915254237288,19.915254237288135,3.389830508474576
W00005180,353,123,30,61,12,55,65,7,34.844192634560905,8.498583569405099,17.280453257790366,3.39943342776204,15.58073654390935,18.413597733711047,1.9830028328611897
W00005181,313,137,35,38,13,40,40,10,43.76996805111821,11.182108626198083,12.140575079872203,4.15335463258786,12.779552715654951,12.779552715654951,3.1948881789137378
W00005182,266,105,22,44,10,41,44,0,39.473684210526315,8.270676691729323,16.541353383458645,3.7593984962406015,15.413533834586465,16.541353383458645,0
W00005183,313,120,48,49,11,35,40,10,38.33865814696485,15.335463258785943,15.654952076677317,3.5143769968051117,11.182108626198083,12.779552715654951,3.1948881789137378
W00005184,260,98,32,35,13,30,45,7,37.69230769230769,12.307692307692308,13.461538461538462,5,11.538461538461538,17.307692307692307,2.6923076923076925
W00005185,248,74,23,39,13,50,47,2,29.838709677419356,9.274193548387096,15.725806451612904,5.241935483870968,20.161290322580644,18.951612903225808,0.8064516129032258
