OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
E00090669,388,339,289,44,17,22,3,2,6,6,16,25,7,0,1,87.37113402061856,74.48453608247422,11.34020618556701,4.381443298969072,5.670103092783505,0.7731958762886598,0.5154639175257731,1.5463917525773196,1.5463917525773196,4.123711340206185,6.443298969072164,1.804123711340206,0,0.25773195876288657
E00090678,234,193,148,39,15,21,3,0,6,6,8,30,3,0,0,82.47863247863248,63.24786324786324,16.666666666666664,6.41025641025641,8.974358974358974,1.282051282051282,0,2.564102564102564,2.564102564102564,3.418803418803419,12.82051282051282,1.282051282051282,0,0
E00090680,394,339,274,54,16,21,16,1,11,11,10,36,9,0,0,86.04060913705584,69.54314720812182,13.705583756345177,4.060913705583756,5.32994923857868,4.060913705583756,0.25380710659898476,2.7918781725888326,2.7918781725888326,2.5380710659898478,9.137055837563452,2.284263959390863,0,0
E00090681,421,382,320,57,24,24,9,0,5,5,14,20,4,1,0,90.73634204275535,76.00950118764845,13.539192399049881,5.7007125890736345,5.7007125890736345,2.137767220902613,0,1.187648456057007,1.187648456057007,3.32541567695962,4.750593824228028,0.9501187648456058,0.23752969121140144,0
E00187619,574,556,502,53,17,27,7,2,1,1,1,15,1,1,0,96.86411149825784,87.45644599303137,9.233449477351916,2.961672473867596,4.70383275261324,1.2195121951219512,0.34843205574912894,0.17421602787456447,0.17421602787456447,0.17421602787456447,2.6132404181184667,0.17421602787456447,0.17421602787456447,0
E00187660,313,286,256,28,12,5,10,1,2,2,3,24,0,0,0,91.3738019169329,81.78913738019169,8.945686900958465,3.8338658146964857,1.5974440894568689,3.1948881789137378,0.3194888178913738,0.6389776357827476,0.6389776357827476,0.9584664536741214,7.667731629392971,0,0,0
E00090670,335,299,238,59,35,14,6,4,2,2,5,19,10,2,0,89.25373134328358,71.04477611940298,17.611940298507463,10.44776119402985,4.179104477611941,1.791044776119403,1.1940298507462688,0.5970149253731344,0.5970149253731344,1.4925373134328357,5.6716417910447765,2.9850746268656714,0.5970149253731344,0
E00090673,352,296,213,78,37,24,17,0,5,5,13,23,18,2,0,84.0909090909091,60.51136363636363,22.15909090909091,10.511363636363637,6.8181818181818175,4.829545454545454,0,1.4204545454545454,1.4204545454545454,3.6931818181818183,6.534090909090909,5.113636363636364,0.5681818181818182,0
E00090679,298,264,199,56,46,8,2,0,9,9,3,12,17,1,1,88.59060402684564,66.77852348993288,18.79194630872483,15.436241610738255,2.684563758389262,0.6711409395973155,0,3.0201342281879198,3.0201342281879198,1.006711409395973,4.026845637583892,5.704697986577181,0.33557046979865773,0.33557046979865773
E00090682,399,351,287,54,21,29,3,1,10,10,14,30,4,0,0,87.96992481203007,71.9298245614035,13.533834586466165,5.263157894736842,7.268170426065162,0.7518796992481203,0.2506265664160401,2.506265664160401,2.506265664160401,3.508771929824561,7.518796992481203,1.0025062656641603,0,0
E00090686,339,290,221,61,49,9,2,1,8,8,8,18,18,5,0,85.54572271386431,65.19174041297934,17.99410029498525,14.454277286135694,2.6548672566371683,0.5899705014749262,0.2949852507374631,2.359882005899705,2.359882005899705,2.359882005899705,5.3097345132743365,5.3097345132743365,1.4749262536873156,0
E00090674,261,231,179,45,14,24,7,0,7,7,11,10,8,1,0,88.50574712643679,68.5823754789272,17.24137931034483,5.363984674329502,9.195402298850574,2.681992337164751,0,2.681992337164751,2.681992337164751,4.21455938697318,3.8314176245210727,3.065134099616858,0.38314176245210724,0
E00090675,332,289,251,32,17,10,5,0,6,6,4,32,7,0,0,87.04819277108435,75.6024096385542,9.63855421686747,5.120481927710843,3.0120481927710845,1.5060240963855422,0,1.8072289156626504,1.8072289156626504,1.2048192771084338,9.63855421686747,2.108433734939759,0,0
E00090683,284,247,195,47,10,26,11,0,5,5,8,23,6,0,0,86.97183098591549,68.66197183098592,16.549295774647888,3.5211267605633805,9.15492957746479,3.873239436619718,0,1.7605633802816902,1.7605633802816902,2.8169014084507045,8.098591549295776,2.112676056338028,0,0
E00090688,276,235,168,58,35,10,13,0,9,9,3,26,10,2,0,85.14492753623189,60.86956521739131,21.014492753623188,12.681159420289855,3.6231884057971016,4.710144927536232,0,3.260869565217391,3.260869565217391,1.0869565217391304,9.420289855072465,3.6231884057971016,0.7246376811594203,0
E00187679,185,164,144,18,3,11,2,2,2,2,6,10,5,0,0,88.64864864864866,77.83783783783784,9.72972972972973,1.6216216216216217,5.9459459459459465,1.0810810810810811,1.0810810810810811,1.0810810810810811,1.0810810810810811,3.2432432432432434,5.405405405405405,2.7027027027027026,0,0
E00187801,433,292,183,95,46,34,12,3,14,14,27,91,21,2,0,67.4364896073903,42.263279445727484,21.939953810623557,10.623556581986143,7.852193995381063,2.771362586605081,0.6928406466512702,3.233256351039261,3.233256351039261,6.235565819861432,21.016166281755197,4.849884526558892,0.4618937644341801,0
E00090671,274,219,159,58,28,18,11,1,2,2,9,30,16,0,0,79.92700729927007,58.02919708029197,21.16788321167883,10.218978102189782,6.569343065693431,4.014598540145985,0.36496350364963503,0.7299270072992701,0.7299270072992701,3.2846715328467155,10.948905109489052,5.839416058394161,0,0
E00090676,299,263,194,59,9,40,10,0,10,10,13,16,7,0,0,87.95986622073578,64.88294314381271,19.732441471571907,3.0100334448160537,13.377926421404682,3.3444816053511706,0,3.3444816053511706,3.3444816053511706,4.3478260869565215,5.351170568561873,2.341137123745819,0,0
E00090677,345,308,251,55,16,15,19,5,2,2,8,21,7,1,0,89.27536231884058,72.7536231884058,15.942028985507244,4.63768115942029,4.3478260869565215,5.507246376811594,1.4492753623188406,0.5797101449275363,0.5797101449275363,2.318840579710145,6.086956521739131,2.0289855072463765,0.2898550724637681,0
E00090684,322,278,212,63,17,23,23,0,3,3,9,29,5,0,1,86.33540372670807,65.83850931677019,19.565217391304348,5.279503105590062,7.142857142857142,7.142857142857142,0,0.9316770186335404,0.9316770186335404,2.7950310559006213,9.006211180124224,1.5527950310559007,0,0.3105590062111801
E00090685,262,205,147,54,22,26,6,0,4,4,13,33,8,3,0,78.2442748091603,56.10687022900763,20.610687022900763,8.396946564885496,9.923664122137405,2.2900763358778624,0,1.5267175572519083,1.5267175572519083,4.961832061068702,12.595419847328243,3.0534351145038165,1.1450381679389312,0
E00090691,323,272,205,62,22,33,5,2,5,5,12,29,10,0,0,84.21052631578947,63.46749226006192,19.195046439628484,6.811145510835913,10.21671826625387,1.5479876160990713,0.6191950464396285,1.5479876160990713,1.5479876160990713,3.7151702786377707,8.978328173374612,3.0959752321981426,0,0
E00090692,338,293,229,56,18,27,10,1,8,8,9,31,4,1,0,86.68639053254438,67.75147928994083,16.56804733727811,5.325443786982249,7.988165680473373,2.9585798816568047,0.2958579881656805,2.366863905325444,2.366863905325444,2.6627218934911245,9.171597633136095,1.183431952662722,0.2958579881656805,0
E00090694,275,230,176,45,17,19,9,0,9,9,10,24,10,1,0,83.63636363636363,64,16.363636363636363,6.181818181818182,6.909090909090909,3.272727272727273,0,3.272727272727273,3.272727272727273,3.6363636363636362,8.727272727272728,3.6363636363636362,0.36363636363636365,0
E00090695,320,300,237,56,25,19,11,1,7,7,5,12,3,0,0,93.75,74.0625,17.5,7.8125,5.9375,3.4375000000000004,0.3125,2.1875,2.1875,1.5625,3.75,0.9375,0,0
E00090697,306,266,228,35,13,12,8,2,3,3,16,20,4,0,0,86.9281045751634,74.50980392156863,11.437908496732026,4.248366013071895,3.9215686274509802,2.6143790849673203,0.6535947712418301,0.9803921568627451,0.9803921568627451,5.228758169934641,6.535947712418301,1.3071895424836601,0,0
E00090672,300,286,224,43,24,15,4,0,19,19,0,10,4,0,0,95.33333333333334,74.66666666666667,14.333333333333334,8,5,1.3333333333333335,0,6.333333333333334,6.333333333333334,0,3.3333333333333335,1.3333333333333335,0,0
E00090689,274,240,177,50,22,22,5,1,13,13,4,29,1,0,0,87.59124087591242,64.59854014598541,18.248175182481752,8.02919708029197,8.02919708029197,1.824817518248175,0.36496350364963503,4.744525547445255,4.744525547445255,1.4598540145985401,10.583941605839415,0.36496350364963503,0,0
E00090696,245,205,143,55,21,22,12,0,7,7,10,19,9,2,0,83.6734693877551,58.36734693877551,22.448979591836736,8.571428571428571,8.979591836734693,4.8979591836734695,0,2.857142857142857,2.857142857142857,4.081632653061225,7.755102040816326,3.6734693877551026,0.8163265306122449,0
E00187702,244,219,83,55,29,26,0,0,81,81,7,10,2,6,0,89.75409836065575,34.01639344262295,22.540983606557376,11.885245901639344,10.655737704918032,0,0,33.19672131147541,33.19672131147541,2.8688524590163933,4.098360655737705,0.819672131147541,2.459016393442623,0
E00187722,377,363,127,92,42,48,0,2,144,144,0,10,4,0,0,96.28647214854111,33.687002652519894,24.40318302387268,11.140583554376658,12.73209549071618,0,0.5305039787798408,38.196286472148536,38.196286472148536,0,2.6525198938992043,1.0610079575596816,0,0
E00090546,349,292,220,63,41,18,3,1,9,9,12,35,8,2,0,83.66762177650429,63.03724928366762,18.05157593123209,11.74785100286533,5.157593123209169,0.8595988538681949,0.28653295128939826,2.5787965616045847,2.5787965616045847,3.4383954154727796,10.028653295128938,2.292263610315186,0.5730659025787965,0
E00090547,271,230,163,62,36,16,7,3,5,5,7,21,12,1,0,84.87084870848709,60.147601476014756,22.878228782287824,13.284132841328415,5.904059040590406,2.5830258302583027,1.107011070110701,1.8450184501845017,1.8450184501845017,2.5830258302583027,7.7490774907749085,4.428044280442804,0.36900369003690037,0
E00090562,316,272,178,83,51,20,9,3,11,11,4,26,14,0,0,86.07594936708861,56.32911392405063,26.265822784810126,16.139240506329113,6.329113924050633,2.848101265822785,0.949367088607595,3.481012658227848,3.481012658227848,1.2658227848101267,8.227848101265822,4.430379746835443,0,0
E00090563,194,161,115,42,24,16,2,0,4,4,3,14,15,1,0,82.9896907216495,59.27835051546392,21.649484536082475,12.371134020618557,8.24742268041237,1.0309278350515463,0,2.0618556701030926,2.0618556701030926,1.5463917525773196,7.216494845360824,7.731958762886598,0.5154639175257731,0
E00090564,258,216,185,26,20,4,2,0,5,5,4,18,15,5,0,83.72093023255815,71.70542635658916,10.077519379844961,7.751937984496124,1.550387596899225,0.7751937984496124,0,1.937984496124031,1.937984496124031,1.550387596899225,6.976744186046512,5.813953488372093,1.937984496124031,0
E00090565,218,182,136,43,18,23,2,0,3,3,1,20,14,1,0,83.4862385321101,62.38532110091744,19.724770642201836,8.256880733944955,10.550458715596331,0.9174311926605505,0,1.3761467889908259,1.3761467889908259,0.45871559633027525,9.174311926605505,6.422018348623854,0.45871559633027525,0
E00090548,253,200,137,57,43,9,5,0,6,6,7,26,19,1,0,79.05138339920948,54.1501976284585,22.529644268774703,16.99604743083004,3.557312252964427,1.9762845849802373,0,2.371541501976284,2.371541501976284,2.766798418972332,10.276679841897234,7.5098814229249005,0.3952569169960474,0
E00090549,304,246,187,53,38,12,3,0,6,6,6,17,31,4,0,80.92105263157895,61.51315789473685,17.434210526315788,12.5,3.9473684210526314,0.9868421052631579,0,1.9736842105263157,1.9736842105263157,1.9736842105263157,5.592105263157895,10.197368421052632,1.3157894736842104,0
E00090550,193,154,127,23,19,2,1,1,4,4,10,22,7,0,0,79.79274611398964,65.80310880829016,11.917098445595855,9.844559585492227,1.0362694300518136,0.5181347150259068,0.5181347150259068,2.072538860103627,2.072538860103627,5.181347150259067,11.398963730569948,3.6269430051813467,0,0
