OA,ts0400001,ts0400002,ts0400003,ts0400004,ts0400002_PCT,ts0400003_PCT,ts0400004_PCT
W00001017,99,51,41,7,51.515151515151516,41.41414141414141,7.07070707070707
W00001018,110,87,18,5,79.0909090909091,16.363636363636363,4.545454545454546
W00001019,84,56,21,7,66.66666666666666,25,8.333333333333332
W00001020,98,55,30,13,56.12244897959183,30.612244897959183,13.26530612244898
W00001021,108,64,35,9,59.25925925925925,32.407407407407405,8.333333333333332
W00001022,95,53,32,10,55.78947368421052,33.68421052631579,10.526315789473683
W00001023,57,37,11,9,64.91228070175438,19.298245614035086,15.789473684210526
W00001024,114,58,43,13,50.877192982456144,37.719298245614034,11.403508771929824
W00001025,98,88,9,1,89.79591836734694,9.183673469387756,1.0204081632653061
W00001026,99,73,17,9,73.73737373737373,17.17171717171717,9.090909090909092
W00001027,119,67,40,12,56.30252100840336,33.61344537815126,10.084033613445378
W00001028,142,88,46,8,61.97183098591549,32.3943661971831,5.633802816901409
W00001029,112,74,31,7,66.07142857142857,27.67857142857143,6.25
W00001030,105,76,24,5,72.38095238095238,22.857142857142858,4.761904761904762
W00001031,127,89,27,11,70.07874015748031,21.25984251968504,8.661417322834646
W00001032,131,92,29,10,70.22900763358778,22.137404580152673,7.633587786259542
W00001033,173,116,38,19,67.05202312138728,21.965317919075144,10.982658959537572
W00001034,118,77,33,8,65.2542372881356,27.966101694915253,6.779661016949152
W00001035,130,83,39,8,63.84615384615384,30,6.153846153846154
W00001036,119,80,31,8,67.22689075630252,26.05042016806723,6.722689075630252
W00001037,126,70,49,7,55.55555555555556,38.88888888888889,5.555555555555555
W00001038,133,100,26,7,75.18796992481202,19.548872180451127,5.263157894736842
W00001039,142,86,37,19,60.56338028169014,26.056338028169012,13.380281690140844
W00001040,150,85,58,7,56.666666666666664,38.666666666666664,4.666666666666667
W00001041,128,92,34,2,71.875,26.5625,1.5625
W00001042,167,123,36,8,73.65269461077844,21.55688622754491,4.790419161676647
W00001043,135,89,39,7,65.92592592592592,28.888888888888886,5.185185185185185
W00001044,136,97,25,14,71.32352941176471,18.38235294117647,10.294117647058822
W00001045,111,78,24,9,70.27027027027027,21.62162162162162,8.108108108108109
W00001046,158,101,45,12,63.92405063291139,28.48101265822785,7.59493670886076
W00001047,145,106,35,4,73.10344827586206,24.137931034482758,2.7586206896551726
W00001048,151,107,39,5,70.86092715231787,25.82781456953642,3.3112582781456954
W00001049,138,76,54,8,55.072463768115945,39.130434782608695,5.797101449275362
W00001050,160,100,48,12,62.5,30,7.5
W00001051,138,97,32,9,70.28985507246377,23.18840579710145,6.521739130434782
W00001052,130,82,42,6,63.07692307692307,32.30769230769231,4.615384615384616
W00001053,117,81,30,6,69.23076923076923,25.64102564102564,5.128205128205128
W00001054,122,77,40,5,63.114754098360656,32.78688524590164,4.098360655737705
W00001055,128,63,50,15,49.21875,39.0625,11.71875
W00001056,105,46,49,10,43.80952380952381,46.666666666666664,9.523809523809524
W00001057,133,73,45,15,54.88721804511278,33.83458646616541,11.278195488721805
W00001058,129,60,45,24,46.51162790697674,34.883720930232556,18.6046511627907
W00001059,128,74,43,11,57.8125,33.59375,8.59375
W00001060,78,52,16,10,66.66666666666666,20.51282051282051,12.82051282051282
W00001061,127,56,51,20,44.09448818897638,40.15748031496063,15.748031496062993
W00001062,122,34,69,19,27.86885245901639,56.557377049180324,15.573770491803279
W00001063,108,72,25,11,66.66666666666666,23.14814814814815,10.185185185185185
W00001064,147,90,42,15,61.224489795918366,28.57142857142857,10.204081632653061
W00001065,122,71,36,15,58.19672131147541,29.508196721311474,12.295081967213115
W00001066,135,96,26,13,71.11111111111111,19.25925925925926,9.62962962962963
W00001067,137,96,36,5,70.07299270072993,26.277372262773724,3.64963503649635
W00001068,146,86,46,14,58.9041095890411,31.506849315068493,9.58904109589041
W00001069,121,40,60,21,33.057851239669425,49.586776859504134,17.355371900826448
W00001070,125,89,27,9,71.2,21.6,7.199999999999999
W00001071,130,82,37,11,63.07692307692307,28.46153846153846,8.461538461538462
W00001072,135,88,39,8,65.18518518518519,28.888888888888886,5.9259259259259265
W00001074,134,100,23,11,74.6268656716418,17.16417910447761,8.208955223880597
W00001075,93,65,17,11,69.89247311827957,18.27956989247312,11.827956989247312
W00001076,189,137,40,12,72.4867724867725,21.164021164021165,6.349206349206349
W00001077,133,88,42,3,66.16541353383458,31.57894736842105,2.2556390977443606
W00001078,118,75,34,9,63.559322033898304,28.8135593220339,7.627118644067797
W00001079,147,90,45,12,61.224489795918366,30.612244897959183,8.16326530612245
W00001080,161,101,54,6,62.732919254658384,33.54037267080746,3.7267080745341614
W00001081,113,87,20,6,76.99115044247787,17.699115044247787,5.3097345132743365
W00001082,53,28,21,4,52.83018867924528,39.62264150943396,7.547169811320755
W00001083,117,82,28,7,70.08547008547008,23.931623931623932,5.982905982905983
W00001084,140,95,33,12,67.85714285714286,23.57142857142857,8.571428571428571
W00001085,162,108,41,13,66.66666666666666,25.308641975308642,8.024691358024691
W00001086,164,126,32,6,76.82926829268293,19.51219512195122,3.6585365853658534
W00001087,140,100,31,9,71.42857142857143,22.142857142857142,6.428571428571428
W00001088,137,105,29,3,76.64233576642336,21.16788321167883,2.18978102189781
W00001089,132,86,37,9,65.15151515151516,28.030303030303028,6.8181818181818175
W00001090,127,85,30,12,66.92913385826772,23.62204724409449,9.448818897637794
W00001091,130,101,25,4,77.6923076923077,19.230769230769234,3.076923076923077
W00001092,122,86,27,9,70.49180327868852,22.131147540983605,7.377049180327869
W00001093,136,93,37,6,68.38235294117648,27.205882352941174,4.411764705882353
W00001094,141,92,41,8,65.24822695035462,29.078014184397162,5.673758865248227
W00001095,138,92,32,14,66.66666666666666,23.18840579710145,10.144927536231885
W00001096,141,80,51,10,56.73758865248227,36.17021276595745,7.092198581560284
W00001097,131,106,18,7,80.91603053435115,13.740458015267176,5.343511450381679
W00001098,145,100,34,11,68.96551724137932,23.448275862068964,7.586206896551724
W00001099,142,84,35,23,59.154929577464785,24.647887323943664,16.19718309859155
W00001100,167,135,26,6,80.83832335329342,15.568862275449103,3.592814371257485
W00001101,166,116,44,6,69.87951807228916,26.506024096385545,3.614457831325301
W00001102,155,97,48,10,62.58064516129033,30.967741935483872,6.451612903225806
W00001103,104,73,28,3,70.1923076923077,26.923076923076923,2.8846153846153846
W00001104,110,82,21,7,74.54545454545455,19.090909090909093,6.363636363636363
W00001105,139,94,34,11,67.62589928057554,24.46043165467626,7.913669064748201
W00001106,171,130,33,8,76.0233918128655,19.298245614035086,4.678362573099415
W00001107,144,92,42,10,63.888888888888886,29.166666666666668,6.944444444444445
W00001108,155,115,34,6,74.19354838709677,21.935483870967744,3.870967741935484
W00001109,146,86,55,5,58.9041095890411,37.67123287671233,3.4246575342465753
W00001110,102,74,25,3,72.54901960784314,24.509803921568626,2.941176470588235
W00001111,180,130,42,8,72.22222222222221,23.333333333333332,4.444444444444445
W00001112,128,94,27,7,73.4375,21.09375,5.46875
W00001113,119,81,31,7,68.0672268907563,26.05042016806723,5.88235294117647
W00001114,139,94,42,3,67.62589928057554,30.215827338129497,2.158273381294964
W00001115,129,76,37,16,58.91472868217055,28.68217054263566,12.4031007751938
W00001116,72,45,23,4,62.5,31.944444444444443,5.555555555555555
W00001117,115,64,43,8,55.65217391304348,37.391304347826086,6.956521739130435
W00001118,119,78,35,6,65.54621848739495,29.411764705882355,5.042016806722689
W00001119,152,103,39,10,67.76315789473685,25.657894736842106,6.578947368421052
W00001120,169,109,45,15,64.49704142011834,26.627218934911244,8.875739644970414
W00001121,142,93,42,7,65.49295774647888,29.577464788732392,4.929577464788732
W00001122,194,126,59,9,64.94845360824742,30.412371134020617,4.639175257731959
