OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00001174,230,60,117,117,117,0,0,0,0,4,4,0,30,30,0,19,19,0,26.08695652173913,50.8695652173913,50.8695652173913,50.8695652173913,0,0,0,0,1.7391304347826086,1.7391304347826086,0,13.043478260869565,13.043478260869565,0,8.26086956521739,8.26086956521739,0
W00001175,208,70,85,81,81,0,4,0,4,5,5,0,26,26,0,22,22,0,33.65384615384615,40.86538461538461,38.94230769230769,38.94230769230769,0,1.9230769230769231,0,1.9230769230769231,2.403846153846154,2.403846153846154,0,12.5,12.5,0,10.576923076923077,10.576923076923077,0
W00001176,264,104,102,102,101,1,0,0,0,0,0,0,30,30,0,28,28,0,39.39393939393939,38.63636363636363,38.63636363636363,38.25757575757576,0.3787878787878788,0,0,0,0,0,0,11.363636363636363,11.363636363636363,0,10.606060606060606,10.606060606060606,0
W00001177,245,88,126,124,124,0,2,0,2,0,0,0,17,17,0,14,14,0,35.91836734693877,51.42857142857142,50.61224489795918,50.61224489795918,0,0.8163265306122449,0,0.8163265306122449,0,0,0,6.938775510204081,6.938775510204081,0,5.714285714285714,5.714285714285714,0
W00001178,215,72,71,71,71,0,0,0,0,7,7,0,30,30,0,35,35,0,33.48837209302326,33.02325581395349,33.02325581395349,33.02325581395349,0,0,0,0,3.255813953488372,3.255813953488372,0,13.953488372093023,13.953488372093023,0,16.27906976744186,16.27906976744186,0
W00001179,192,58,69,69,69,0,0,0,0,3,3,0,34,34,0,28,28,0,30.208333333333332,35.9375,35.9375,35.9375,0,0,0,0,1.5625,1.5625,0,17.708333333333336,17.708333333333336,0,14.583333333333334,14.583333333333334,0
W00001164,193,59,89,89,86,3,0,0,0,6,6,0,23,23,0,16,16,0,30.569948186528496,46.1139896373057,46.1139896373057,44.559585492227974,1.5544041450777202,0,0,0,3.1088082901554404,3.1088082901554404,0,11.917098445595855,11.917098445595855,0,8.290155440414509,8.290155440414509,0
W00001166,226,85,91,91,90,1,0,0,0,7,7,0,27,27,0,16,16,0,37.610619469026545,40.26548672566372,40.26548672566372,39.823008849557525,0.4424778761061947,0,0,0,3.0973451327433628,3.0973451327433628,0,11.946902654867257,11.946902654867257,0,7.079646017699115,7.079646017699115,0
W00001167,225,73,92,90,88,2,2,0,2,3,3,0,29,28,1,28,28,0,32.44444444444444,40.88888888888889,40,39.111111111111114,0.8888888888888888,0.8888888888888888,0,0.8888888888888888,1.3333333333333335,1.3333333333333335,0,12.88888888888889,12.444444444444445,0.4444444444444444,12.444444444444445,12.444444444444445,0
W00001173,400,153,174,174,174,0,0,0,0,5,5,0,46,46,0,22,21,1,38.25,43.5,43.5,43.5,0,0,0,0,1.25,1.25,0,11.5,11.5,0,5.5,5.25,0.25
W00001180,210,67,79,77,77,0,2,2,0,7,7,0,39,38,1,18,18,0,31.9047619047619,37.61904761904762,36.666666666666664,36.666666666666664,0,0.9523809523809524,0.9523809523809524,0,3.3333333333333335,3.3333333333333335,0,18.571428571428573,18.095238095238095,0.4761904761904762,8.571428571428571,8.571428571428571,0
W00010012,195,65,91,91,91,0,0,0,0,1,1,0,19,19,0,19,19,0,33.33333333333333,46.666666666666664,46.666666666666664,46.666666666666664,0,0,0,0,0.5128205128205128,0.5128205128205128,0,9.7435897435897445,9.7435897435897445,0,9.7435897435897445,9.7435897435897445,0
W00010013,222,75,106,106,106,0,0,0,0,8,8,0,27,27,0,6,6,0,33.78378378378378,47.74774774774775,47.74774774774775,47.74774774774775,0,0,0,0,3.6036036036036037,3.6036036036036037,0,12.162162162162163,12.162162162162163,0,2.7027027027027026,2.7027027027027026,0
W00010015,198,64,101,101,101,0,0,0,0,1,1,0,24,24,0,8,8,0,32.323232323232325,51.010101010101,51.010101010101,51.010101010101,0,0,0,0,0.5050505050505051,0.5050505050505051,0,12.121212121212121,12.121212121212121,0,4.040404040404041,4.040404040404041,0
W00010016,202,63,104,104,104,0,0,0,0,5,5,0,19,19,0,11,11,0,31.18811881188119,51.48514851485149,51.48514851485149,51.48514851485149,0,0,0,0,2.4752475247524752,2.4752475247524752,0,9.405940594059405,9.405940594059405,0,5.445544554455446,5.445544554455446,0
W00001162,213,50,101,101,101,0,0,0,0,6,6,0,36,36,0,20,20,0,23.474178403755868,47.417840375586856,47.417840375586856,47.417840375586856,0,0,0,0,2.8169014084507045,2.8169014084507045,0,16.901408450704224,16.901408450704224,0,9.389671361502346,9.389671361502346,0
W00001163,200,30,101,101,101,0,0,0,0,2,2,0,31,31,0,36,36,0,15,50.5,50.5,50.5,0,0,0,0,1,1,0,15.5,15.5,0,18,18,0
W00001168,213,40,107,107,105,2,0,0,0,6,6,0,32,32,0,28,28,0,18.779342723004692,50.23474178403756,50.23474178403756,49.29577464788733,0.9389671361502347,0,0,0,2.8169014084507045,2.8169014084507045,0,15.023474178403756,15.023474178403756,0,13.145539906103288,13.145539906103288,0
W00001169,231,54,126,126,124,2,0,0,0,1,1,0,23,23,0,27,27,0,23.376623376623375,54.54545454545454,54.54545454545454,53.67965367965368,0.8658008658008658,0,0,0,0.4329004329004329,0.4329004329004329,0,9.956709956709958,9.956709956709958,0,11.688311688311687,11.688311688311687,0
W00001170,211,90,80,80,78,2,0,0,0,2,2,0,24,24,0,15,15,0,42.65402843601896,37.91469194312796,37.91469194312796,36.96682464454976,0.9478672985781991,0,0,0,0.9478672985781991,0.9478672985781991,0,11.374407582938389,11.374407582938389,0,7.109004739336493,7.109004739336493,0
W00001171,213,31,126,124,120,4,2,2,0,4,4,0,26,26,0,26,26,0,14.553990610328638,59.154929577464785,58.21596244131455,56.33802816901409,1.8779342723004695,0.9389671361502347,0.9389671361502347,0,1.8779342723004695,1.8779342723004695,0,12.206572769953052,12.206572769953052,0,12.206572769953052,12.206572769953052,0
W00001172,217,45,106,106,106,0,0,0,0,4,4,0,23,23,0,39,38,1,20.737327188940093,48.8479262672811,48.8479262672811,48.8479262672811,0,0,0,0,1.8433179723502304,1.8433179723502304,0,10.599078341013826,10.599078341013826,0,17.972350230414747,17.51152073732719,0.4608294930875576
W00001134,214,86,70,69,67,2,1,0,1,7,7,0,35,35,0,16,16,0,40.18691588785047,32.71028037383177,32.242990654205606,31.308411214953267,0.9345794392523363,0.46728971962616817,0,0.46728971962616817,3.2710280373831773,3.2710280373831773,0,16.355140186915886,16.355140186915886,0,7.476635514018691,7.476635514018691,0
W00001135,186,64,70,70,70,0,0,0,0,3,3,0,25,25,0,24,24,0,34.40860215053764,37.634408602150536,37.634408602150536,37.634408602150536,0,0,0,0,1.6129032258064515,1.6129032258064515,0,13.440860215053762,13.440860215053762,0,12.903225806451612,12.903225806451612,0
W00001136,229,104,77,77,77,0,0,0,0,6,6,0,25,25,0,17,17,0,45.414847161572055,33.624454148471614,33.624454148471614,33.624454148471614,0,0,0,0,2.6200873362445414,2.6200873362445414,0,10.91703056768559,10.91703056768559,0,7.423580786026202,7.423580786026202,0
W00001137,191,65,71,71,71,0,0,0,0,0,0,0,30,30,0,25,25,0,34.031413612565444,37.17277486910995,37.17277486910995,37.17277486910995,0,0,0,0,0,0,0,15.706806282722512,15.706806282722512,0,13.089005235602095,13.089005235602095,0
W00001138,230,89,85,85,85,0,0,0,0,5,5,0,38,38,0,13,13,0,38.69565217391304,36.95652173913043,36.95652173913043,36.95652173913043,0,0,0,0,2.1739130434782608,2.1739130434782608,0,16.52173913043478,16.52173913043478,0,5.6521739130434785,5.6521739130434785,0
