OA,ts0650001,ts0650002,ts0650003,ts0650004,ts0650002_PCT,ts0650003_PCT,ts0650004_PCT
W00001017,67,7,48,12,10.44776119402985,71.64179104477611,17.91044776119403
W00001018,82,8,58,16,9.75609756097561,70.73170731707317,19.51219512195122
W00001019,74,9,43,22,12.162162162162163,58.108108108108105,29.72972972972973
W00001020,91,11,46,34,12.087912087912088,50.54945054945055,37.362637362637365
W00001021,110,9,84,17,8.181818181818182,76.36363636363637,15.454545454545453
W00001022,110,10,90,10,9.090909090909092,81.81818181818183,9.090909090909092
W00001023,45,6,28,11,13.333333333333334,62.22222222222222,24.444444444444443
W00001024,89,6,58,25,6.741573033707865,65.1685393258427,28.08988764044944
W00001025,57,11,30,16,19.298245614035086,52.63157894736842,28.07017543859649
W00001026,78,17,44,17,21.794871794871796,56.41025641025641,21.794871794871796
W00001027,117,13,68,36,11.11111111111111,58.119658119658126,30.76923076923077
W00001028,131,10,93,28,7.633587786259542,70.99236641221374,21.374045801526716
W00001029,63,8,44,11,12.698412698412698,69.84126984126983,17.46031746031746
W00001030,69,10,51,8,14.492753623188406,73.91304347826086,11.594202898550725
W00001031,131,11,81,39,8.396946564885496,61.832061068702295,29.770992366412212
W00001032,116,18,77,21,15.517241379310345,66.37931034482759,18.103448275862068
W00001033,134,15,100,19,11.194029850746269,74.6268656716418,14.17910447761194
W00001034,69,7,36,26,10.144927536231885,52.17391304347826,37.68115942028986
W00001035,93,9,66,18,9.67741935483871,70.96774193548387,19.35483870967742
W00001036,84,9,51,24,10.714285714285714,60.71428571428571,28.57142857142857
W00001037,76,7,50,19,9.210526315789473,65.78947368421053,25
W00001038,172,9,95,68,5.232558139534884,55.23255813953488,39.53488372093023
W00001039,141,12,77,52,8.51063829787234,54.60992907801418,36.87943262411347
W00001040,86,11,46,29,12.790697674418606,53.48837209302325,33.72093023255814
W00001041,79,8,54,17,10.126582278481013,68.35443037974683,21.518987341772153
W00001042,132,20,86,26,15.151515151515152,65.15151515151516,19.696969696969695
W00001043,81,9,53,19,11.11111111111111,65.4320987654321,23.456790123456788
W00001044,105,10,80,15,9.523809523809524,76.19047619047619,14.285714285714285
W00001045,77,10,47,20,12.987012987012985,61.038961038961034,25.97402597402597
W00001046,108,9,78,21,8.333333333333332,72.22222222222221,19.444444444444446
W00001047,116,10,98,8,8.620689655172415,84.48275862068965,6.896551724137931
W00001048,95,8,73,14,8.421052631578947,76.84210526315789,14.736842105263156
W00001049,136,6,84,46,4.411764705882353,61.76470588235294,33.82352941176471
W00001050,151,11,110,30,7.28476821192053,72.84768211920529,19.867549668874172
W00001051,111,7,80,24,6.306306306306306,72.07207207207207,21.62162162162162
W00001052,117,11,93,13,9.401709401709402,79.48717948717949,11.11111111111111
W00001053,103,5,92,6,4.854368932038835,89.32038834951457,5.825242718446602
W00001054,86,6,69,11,6.976744186046512,80.23255813953489,12.790697674418606
W00001055,116,13,71,32,11.206896551724139,61.206896551724135,27.586206896551722
W00001056,109,7,74,28,6.422018348623854,67.88990825688074,25.688073394495415
W00001057,122,10,68,44,8.19672131147541,55.73770491803278,36.0655737704918
W00001058,127,17,65,45,13.385826771653544,51.181102362204726,35.43307086614173
W00001059,133,14,70,49,10.526315789473683,52.63157894736842,36.84210526315789
W00001060,64,14,32,18,21.875,50,28.125
W00001061,130,7,79,44,5.384615384615385,60.76923076923077,33.84615384615385
W00001062,141,8,97,36,5.673758865248227,68.79432624113475,25.53191489361702
W00001063,67,6,53,8,8.955223880597014,79.1044776119403,11.940298507462686
W00001064,124,16,76,32,12.903225806451612,61.29032258064516,25.806451612903224
W00001065,119,5,86,28,4.201680672268908,72.26890756302521,23.52941176470588
W00001066,125,13,95,17,10.4,76,13.600000000000001
W00001067,107,16,76,15,14.953271028037381,71.02803738317756,14.018691588785046
W00001068,130,17,86,27,13.076923076923078,66.15384615384615,20.76923076923077
W00001069,127,6,90,31,4.724409448818897,70.86614173228347,24.409448818897637
W00001070,86,9,64,13,10.465116279069768,74.4186046511628,15.11627906976744
W00001071,107,13,71,23,12.149532710280374,66.35514018691589,21.49532710280374
W00001072,128,6,100,22,4.6875,78.125,17.1875
W00001074,105,17,68,20,16.19047619047619,64.76190476190476,19.047619047619047
W00001075,69,8,45,16,11.594202898550725,65.21739130434783,23.18840579710145
W00001076,135,22,92,21,16.296296296296298,68.14814814814815,15.555555555555555
W00001077,99,22,59,18,22.22222222222222,59.59595959595959,18.181818181818183
W00001078,108,8,83,17,7.4074074074074066,76.85185185185185,15.74074074074074
W00001079,148,17,115,16,11.486486486486488,77.7027027027027,10.81081081081081
W00001080,166,23,124,19,13.855421686746988,74.69879518072288,11.44578313253012
W00001081,90,11,67,12,12.222222222222221,74.44444444444444,13.333333333333334
W00001082,49,8,36,5,16.3265306122449,73.46938775510205,10.204081632653061
W00001083,82,12,62,8,14.634146341463413,75.60975609756098,9.75609756097561
W00001084,108,18,74,16,16.666666666666664,68.51851851851852,14.814814814814813
W00001085,142,19,99,24,13.380281690140844,69.71830985915493,16.901408450704224
W00001086,133,11,103,19,8.270676691729323,77.44360902255639,14.285714285714285
W00001087,138,20,101,17,14.492753623188406,73.18840579710145,12.318840579710146
W00001088,111,9,91,11,8.108108108108109,81.98198198198197,9.90990990990991
W00001089,105,13,68,24,12.380952380952381,64.76190476190476,22.857142857142858
W00001090,119,12,93,14,10.084033613445378,78.15126050420169,11.76470588235294
W00001091,128,12,97,19,9.375,75.78125,14.84375
W00001092,90,13,64,13,14.444444444444443,71.11111111111111,14.444444444444443
W00001093,109,13,80,16,11.926605504587156,73.39449541284404,14.678899082568808
W00001094,99,8,67,24,8.080808080808081,67.67676767676768,24.242424242424242
W00001095,117,16,84,17,13.675213675213676,71.7948717948718,14.529914529914532
W00001096,130,7,110,13,5.384615384615385,84.61538461538461,10
W00001097,96,8,71,17,8.333333333333332,73.95833333333334,17.708333333333336
W00001098,217,12,102,103,5.529953917050691,47.004608294930875,47.465437788018434
W00001099,120,13,85,22,10.833333333333334,70.83333333333334,18.333333333333332
W00001100,131,24,77,30,18.3206106870229,58.778625954198475,22.900763358778626
W00001101,106,15,73,18,14.150943396226415,68.86792452830188,16.9811320754717
W00001102,139,12,101,26,8.633093525179856,72.66187050359713,18.705035971223023
W00001103,79,6,59,14,7.59493670886076,74.68354430379746,17.72151898734177
W00001104,85,17,59,9,20,69.41176470588235,10.588235294117647
W00001105,112,17,78,17,15.178571428571427,69.64285714285714,15.178571428571427
W00001106,157,15,128,14,9.554140127388536,81.52866242038218,8.9171974522293
W00001107,112,15,68,29,13.392857142857142,60.71428571428571,25.892857142857146
W00001108,118,8,91,19,6.779661016949152,77.11864406779661,16.101694915254235
W00001109,139,14,113,12,10.071942446043165,81.29496402877699,8.633093525179856
W00001110,61,5,48,8,8.19672131147541,78.68852459016394,13.114754098360656
W00001111,148,17,108,23,11.486486486486488,72.97297297297297,15.54054054054054
W00001112,124,13,96,15,10.483870967741936,77.41935483870968,12.096774193548388
W00001113,96,8,73,15,8.333333333333332,76.04166666666666,15.625
W00001114,103,22,64,17,21.35922330097087,62.13592233009708,16.50485436893204
W00001115,97,8,60,29,8.24742268041237,61.855670103092784,29.896907216494846
W00001116,107,6,82,19,5.607476635514018,76.63551401869158,17.75700934579439
W00001117,128,8,102,18,6.25,79.6875,14.0625
W00001118,83,12,54,17,14.457831325301203,65.06024096385542,20.481927710843372
W00001119,157,15,111,31,9.554140127388536,70.70063694267516,19.745222929936308
W00001120,157,11,132,14,7.006369426751593,84.07643312101911,8.9171974522293
W00001121,108,20,65,23,18.51851851851852,60.18518518518518,21.296296296296298
W00001122,179,17,143,19,9.497206703910614,79.88826815642457,10.614525139664805
W00001123,158,26,112,20,16.455696202531644,70.88607594936708,12.658227848101266
W00001124,95,12,73,10,12.631578947368421,76.84210526315789,10.526315789473683
W00001125,122,10,92,20,8.19672131147541,75.40983606557377,16.39344262295082
W00001126,95,9,71,15,9.473684210526317,74.73684210526315,15.789473684210526
W00001127,76,6,65,5,7.894736842105263,85.52631578947368,6.578947368421052
W00001128,105,7,89,9,6.666666666666667,84.76190476190476,8.571428571428571
W00001129,105,11,75,19,10.476190476190476,71.42857142857143,18.095238095238095
W00001130,144,10,114,20,6.944444444444445,79.16666666666666,13.88888888888889
W00001131,130,13,115,2,10,88.46153846153845,1.5384615384615385
W00001132,124,12,90,22,9.67741935483871,72.58064516129032,17.741935483870968
W00001133,142,10,114,18,7.042253521126761,80.28169014084507,12.676056338028168
W00001134,113,16,82,15,14.15929203539823,72.56637168141593,13.274336283185843
W00001135,106,8,79,19,7.547169811320755,74.52830188679245,17.92452830188679
W00001136,112,13,70,29,11.607142857142858,62.5,25.892857142857146
W00001137,131,9,96,26,6.870229007633588,73.2824427480916,19.84732824427481
W00001138,122,14,79,29,11.475409836065573,64.75409836065575,23.770491803278688
W00001139,129,11,103,15,8.527131782945736,79.84496124031007,11.627906976744185
W00001140,123,15,97,11,12.195121951219512,78.86178861788618,8.94308943089431
W00001141,127,11,75,41,8.661417322834646,59.055118110236215,32.28346456692913
W00001142,95,13,66,16,13.684210526315791,69.47368421052632,16.842105263157894
W00001143,161,9,120,32,5.590062111801243,74.53416149068323,19.875776397515526
W00001144,99,13,75,11,13.131313131313133,75.75757575757575,11.11111111111111
W00001145,99,9,74,16,9.090909090909092,74.74747474747475,16.161616161616163
W00001146,148,17,100,31,11.486486486486488,67.56756756756756,20.945945945945947
W00001147,135,11,112,12,8.148148148148149,82.96296296296296,8.88888888888889
W00001148,139,10,93,36,7.1942446043165464,66.90647482014388,25.899280575539567
W00001149,113,17,71,25,15.04424778761062,62.83185840707964,22.123893805309734
W00001150,115,17,85,13,14.782608695652174,73.91304347826086,11.304347826086957
W00001151,130,5,114,11,3.8461538461538463,87.6923076923077,8.461538461538462
W00001152,136,13,96,27,9.558823529411764,70.58823529411765,19.852941176470587
W00001153,86,8,56,22,9.30232558139535,65.11627906976744,25.581395348837212
W00001154,98,16,56,26,16.3265306122449,57.14285714285714,26.53061224489796
W00001155,138,8,113,17,5.797101449275362,81.88405797101449,12.318840579710146
W00001156,110,6,67,37,5.454545454545454,60.909090909090914,33.63636363636363
W00001157,106,11,78,17,10.377358490566039,73.58490566037736,16.037735849056602
W00001158,92,10,59,23,10.869565217391305,64.13043478260869,25
W00001159,125,9,70,46,7.199999999999999,56.00000000000001,36.8
W00001160,115,12,90,13,10.434782608695652,78.26086956521739,11.304347826086957
W00001161,104,4,83,17,3.8461538461538463,79.8076923076923,16.346153846153847
W00001162,128,9,92,27,7.03125,71.875,21.09375
W00001163,158,7,123,28,4.430379746835443,77.84810126582279,17.72151898734177
W00001164,104,8,80,16,7.6923076923076925,76.92307692307693,15.384615384615385
W00001166,101,12,64,25,11.881188118811881,63.366336633663366,24.752475247524753
W00001167,128,12,94,22,9.375,73.4375,17.1875
W00001168,145,7,119,19,4.827586206896552,82.06896551724138,13.10344827586207
W00001169,139,11,113,15,7.913669064748201,81.29496402877699,10.79136690647482
W00001170,85,6,62,17,7.0588235294117645,72.94117647058823,20
W00001171,146,6,114,26,4.10958904109589,78.08219178082192,17.80821917808219
W00001172,136,8,99,29,5.88235294117647,72.79411764705883,21.323529411764707
W00001173,166,20,113,33,12.048192771084338,68.07228915662651,19.879518072289155
W00001174,125,5,89,31,4,71.2,24.8
W00001175,96,9,67,20,9.375,69.79166666666666,20.833333333333336
W00001176,123,12,86,25,9.75609756097561,69.91869918699187,20.32520325203252
W00001177,108,15,72,21,13.88888888888889,66.66666666666666,19.444444444444446
W00001178,136,11,96,29,8.088235294117647,70.58823529411765,21.323529411764707
W00001179,120,3,82,35,2.5,68.33333333333333,29.166666666666668
W00001180,99,18,60,21,18.181818181818183,60.60606060606061,21.21212121212121
W00001181,117,14,82,21,11.965811965811966,70.08547008547008,17.94871794871795
W00001182,111,6,68,37,5.405405405405405,61.261261261261254,33.33333333333333
W00001183,110,12,74,24,10.909090909090908,67.27272727272727,21.818181818181817
W00001184,79,9,47,23,11.39240506329114,59.49367088607595,29.11392405063291
W00001185,131,12,88,31,9.16030534351145,67.17557251908397,23.66412213740458
W00001186,74,7,52,15,9.45945945945946,70.27027027027027,20.27027027027027
W00001187,85,8,61,16,9.411764705882353,71.76470588235294,18.823529411764707
W00001188,119,7,96,16,5.88235294117647,80.67226890756302,13.445378151260504
W00001189,109,10,90,9,9.174311926605505,82.56880733944955,8.256880733944955
W00001190,128,6,96,26,4.6875,75,20.3125
W00001191,117,7,93,17,5.982905982905983,79.48717948717949,14.529914529914532
W00001192,109,4,77,28,3.669724770642202,70.64220183486239,25.688073394495415
W00001193,137,4,110,23,2.9197080291970803,80.2919708029197,16.78832116788321
W00001194,83,10,53,20,12.048192771084338,63.85542168674698,24.096385542168676
W00001195,96,10,70,16,10.416666666666668,72.91666666666666,16.666666666666664
W00001196,131,11,104,16,8.396946564885496,79.38931297709924,12.213740458015266
W00001197,98,11,77,10,11.224489795918368,78.57142857142857,10.204081632653061
W00001198,143,13,113,17,9.090909090909092,79.02097902097903,11.888111888111888
W00001199,81,13,58,10,16.049382716049383,71.60493827160494,12.345679012345679
W00001200,93,14,49,30,15.053763440860216,52.68817204301075,32.25806451612903
W00001201,88,17,56,15,19.318181818181817,63.63636363636363,17.045454545454543
W00001202,159,13,118,28,8.176100628930817,74.21383647798741,17.61006289308176
W00001203,117,24,71,22,20.51282051282051,60.68376068376068,18.803418803418804
W00001204,172,15,132,25,8.720930232558139,76.74418604651163,14.534883720930234
W00001205,125,5,97,23,4,77.60000000000001,18.4
W00001206,112,6,94,12,5.357142857142857,83.92857142857143,10.714285714285714
W00001207,83,7,57,19,8.433734939759036,68.67469879518072,22.89156626506024
W00001208,109,4,91,14,3.669724770642202,83.4862385321101,12.844036697247708
W00001209,134,5,112,17,3.731343283582089,83.5820895522388,12.686567164179104
W00001210,122,8,97,17,6.557377049180328,79.50819672131148,13.934426229508196
W00001211,82,3,57,22,3.6585365853658534,69.51219512195121,26.82926829268293
W00001212,329,18,183,128,5.47112462006079,55.62310030395137,38.90577507598784
W00001213,213,10,135,68,4.694835680751173,63.38028169014085,31.92488262910798
W00001214,102,6,75,21,5.88235294117647,73.52941176470588,20.588235294117645
W00001215,243,14,158,71,5.761316872427984,65.02057613168725,29.218106995884774
W00001216,106,8,77,21,7.547169811320755,72.64150943396226,19.81132075471698
W00001217,128,18,92,18,14.0625,71.875,14.0625
W00001218,135,4,111,20,2.9629629629629632,82.22222222222221,14.814814814814813
W00001219,128,9,95,24,7.03125,74.21875,18.75
W00001220,144,10,108,26,6.944444444444445,75,18.055555555555554
W00001221,131,6,104,21,4.580152671755725,79.38931297709924,16.030534351145036
W00001222,96,2,76,18,2.083333333333333,79.16666666666666,18.75
W00001223,118,6,82,30,5.084745762711865,69.49152542372882,25.423728813559322
W00001224,137,10,85,42,7.2992700729927,62.04379562043796,30.656934306569344
W00001225,91,12,65,14,13.186813186813188,71.42857142857143,15.384615384615385
W00001226,137,8,111,18,5.839416058394161,81.02189781021897,13.138686131386862
W00001227,122,18,85,19,14.754098360655737,69.67213114754098,15.573770491803279
W00001228,131,8,100,23,6.106870229007633,76.33587786259542,17.557251908396946
W00001229,140,4,113,23,2.857142857142857,80.71428571428572,16.428571428571427
