OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
W00001017,174,38,12,31,8,18,55,12,21.839080459770116,6.896551724137931,17.81609195402299,4.597701149425287,10.344827586206897,31.60919540229885,6.896551724137931
W00001018,227,21,16,33,13,36,100,8,9.251101321585903,7.048458149779736,14.537444933920703,5.726872246696035,15.859030837004406,44.052863436123346,3.524229074889868
W00001019,170,36,14,20,7,27,57,9,21.176470588235293,8.235294117647058,11.76470588235294,4.117647058823529,15.88235294117647,33.52941176470588,5.294117647058823
W00001020,206,52,28,33,10,47,31,5,25.24271844660194,13.592233009708737,16.019417475728158,4.854368932038835,22.815533980582526,15.048543689320388,2.4271844660194173
W00001021,199,34,26,40,11,37,47,4,17.08542713567839,13.06532663316583,20.100502512562816,5.527638190954774,18.592964824120603,23.618090452261306,2.0100502512562812
W00001022,170,51,12,22,9,23,42,11,30,7.0588235294117645,12.941176470588237,5.294117647058823,13.529411764705882,24.705882352941178,6.470588235294119
W00001023,106,12,14,18,7,16,39,0,11.320754716981133,13.20754716981132,16.9811320754717,6.60377358490566,15.09433962264151,36.79245283018868,0
W00001024,217,45,34,32,15,32,52,7,20.737327188940093,15.668202764976957,14.746543778801843,6.912442396313365,14.746543778801843,23.963133640552993,3.225806451612903
W00001025,262,17,10,29,12,31,159,4,6.488549618320611,3.816793893129771,11.068702290076336,4.580152671755725,11.83206106870229,60.68702290076335,1.5267175572519083
W00001026,177,56,13,27,8,33,36,4,31.63841807909605,7.344632768361582,15.254237288135593,4.519774011299435,18.64406779661017,20.33898305084746,2.2598870056497176
W00001027,207,77,21,34,21,26,20,8,37.19806763285024,10.144927536231885,16.425120772946862,10.144927536231885,12.560386473429952,9.66183574879227,3.864734299516908
W00001028,269,48,22,41,15,46,86,11,17.843866171003718,8.178438661710038,15.241635687732341,5.5762081784386615,17.100371747211895,31.970260223048324,4.089219330855019
W00001029,183,36,28,26,8,32,50,3,19.672131147540984,15.300546448087433,14.207650273224044,4.371584699453552,17.48633879781421,27.322404371584703,1.639344262295082
W00001030,183,28,13,37,14,33,52,6,15.300546448087433,7.103825136612022,20.21857923497268,7.650273224043716,18.0327868852459,28.415300546448087,3.278688524590164
W00001031,254,55,26,47,10,38,71,7,21.653543307086615,10.236220472440944,18.503937007874015,3.937007874015748,14.960629921259844,27.95275590551181,2.7559055118110236
W00001032,260,47,21,45,17,40,82,8,18.076923076923077,8.076923076923077,17.307692307692307,6.538461538461539,15.384615384615385,31.538461538461537,3.076923076923077
W00001033,331,57,27,55,17,56,111,8,17.220543806646525,8.157099697885197,16.61631419939577,5.13595166163142,16.91842900302115,33.53474320241692,2.416918429003021
W00001034,197,32,20,29,5,37,72,2,16.243654822335024,10.152284263959391,14.720812182741117,2.5380710659898478,18.781725888324875,36.54822335025381,1.015228426395939
W00001035,215,40,8,25,23,46,69,4,18.6046511627907,3.7209302325581395,11.627906976744185,10.69767441860465,21.3953488372093,32.093023255813954,1.8604651162790697
W00001036,221,36,11,28,15,43,82,6,16.289592760180994,4.97737556561086,12.669683257918551,6.787330316742081,19.457013574660635,37.10407239819005,2.7149321266968327
W00001037,188,35,15,32,9,31,63,3,18.617021276595743,7.9787234042553195,17.02127659574468,4.787234042553192,16.48936170212766,33.51063829787234,1.5957446808510638
W00001038,296,81,26,33,16,36,97,7,27.364864864864863,8.783783783783784,11.14864864864865,5.405405405405405,12.162162162162163,32.77027027027027,2.364864864864865
W00001039,279,32,27,34,20,52,106,8,11.469534050179211,9.67741935483871,12.186379928315413,7.168458781362006,18.63799283154122,37.992831541218635,2.867383512544803
W00001040,203,43,19,35,14,33,54,5,21.182266009852217,9.35960591133005,17.24137931034483,6.896551724137931,16.25615763546798,26.60098522167488,2.4630541871921183
W00001041,258,26,20,40,18,63,88,3,10.077519379844961,7.751937984496124,15.503875968992247,6.976744186046512,24.418604651162788,34.10852713178294,1.1627906976744187
W00001042,319,38,20,48,12,43,151,7,11.912225705329153,6.269592476489027,15.047021943573668,3.761755485893417,13.479623824451412,47.33542319749217,2.19435736677116
W00001043,241,30,25,43,25,53,65,0,12.448132780082988,10.37344398340249,17.842323651452283,10.37344398340249,21.991701244813278,26.970954356846473,0
W00001044,275,38,13,42,15,70,92,5,13.818181818181818,4.7272727272727275,15.272727272727273,5.454545454545454,25.454545454545453,33.45454545454545,1.8181818181818181
W00001045,225,35,23,41,8,46,67,5,15.555555555555555,10.222222222222223,18.22222222222222,3.5555555555555554,20.444444444444446,29.777777777777775,2.2222222222222223
W00001046,326,34,35,45,16,76,118,2,10.429447852760736,10.736196319018406,13.803680981595093,4.9079754601226995,23.31288343558282,36.19631901840491,0.6134969325153374
W00001047,271,32,19,33,21,47,114,5,11.808118081180812,7.011070110701106,12.177121771217712,7.7490774907749085,17.343173431734318,42.066420664206646,1.8450184501845017
W00001048,289,33,30,36,18,56,111,5,11.418685121107266,10.380622837370241,12.45674740484429,6.228373702422145,19.377162629757784,38.4083044982699,1.7301038062283738
W00001049,251,75,18,23,12,40,82,1,29.880478087649404,7.171314741035857,9.163346613545817,4.780876494023905,15.936254980079681,32.669322709163346,0.398406374501992
W00001050,308,44,29,46,16,59,101,13,14.285714285714285,9.415584415584416,14.935064935064934,5.194805194805195,19.155844155844157,32.7922077922078,4.220779220779221
W00001051,276,34,17,38,13,44,124,6,12.318840579710146,6.159420289855073,13.768115942028986,4.710144927536232,15.942028985507244,44.927536231884055,2.1739130434782608
W00001052,241,34,21,25,20,34,102,5,14.107883817427386,8.71369294605809,10.37344398340249,8.29875518672199,14.107883817427386,42.32365145228216,2.0746887966804977
W00001053,214,28,16,28,16,28,91,7,13.084112149532709,7.476635514018691,13.084112149532709,7.476635514018691,13.084112149532709,42.523364485981304,3.2710280373831773
W00001054,212,36,15,34,14,37,72,4,16.9811320754717,7.0754716981132075,16.037735849056602,6.60377358490566,17.452830188679243,33.9622641509434,1.8867924528301887
W00001055,204,49,27,25,11,43,43,6,24.019607843137255,13.23529411764706,12.254901960784313,5.392156862745098,21.07843137254902,21.07843137254902,2.941176470588235
W00001056,158,51,20,23,14,15,30,5,32.278481012658226,12.658227848101266,14.556962025316455,8.860759493670885,9.49367088607595,18.9873417721519,3.1645569620253164
W00001057,254,71,32,46,15,45,33,12,27.95275590551181,12.598425196850393,18.11023622047244,5.905511811023622,17.716535433070867,12.992125984251967,4.724409448818897
W00001058,272,65,31,45,20,56,50,5,23.897058823529413,11.397058823529411,16.544117647058822,7.352941176470589,20.588235294117645,18.38235294117647,1.8382352941176472
W00001059,230,54,30,33,7,47,49,10,23.47826086956522,13.043478260869565,14.347826086956522,3.0434782608695654,20.434782608695652,21.304347826086957,4.3478260869565215
