OA,ts0520001,ts0520002,ts0520003,ts0520004,ts0520005,ts0520006,ts0520002_PCT,ts0520003_PCT,ts0520004_PCT,ts0520005_PCT,ts0520006_PCT
W00001017,100,20,43,31,5,1,20,43,31,5,1
W00001018,110,70,33,7,0,0,63.63636363636363,30,6.363636363636363,0,0
W00001019,81,28,36,15,2,0,34.5679012345679,44.44444444444444,18.51851851851852,2.4691358024691357,0
W00001020,99,22,41,32,4,0,22.22222222222222,41.41414141414141,32.323232323232325,4.040404040404041,0
W00001021,108,58,34,14,2,0,53.70370370370371,31.48148148148148,12.962962962962962,1.8518518518518516,0
W00001022,98,25,58,14,1,0,25.510204081632654,59.183673469387756,14.285714285714285,1.0204081632653061,0
W00001023,60,24,28,7,1,0,40,46.666666666666664,11.666666666666666,1.6666666666666667,0
W00001024,112,31,55,26,0,0,27.67857142857143,49.107142857142854,23.214285714285715,0,0
W00001025,98,63,29,6,0,0,64.28571428571429,29.591836734693878,6.122448979591836,0,0
W00001026,97,34,36,26,1,0,35.051546391752574,37.11340206185567,26.804123711340207,1.0309278350515463,0
W00001027,120,24,38,50,8,0,20,31.666666666666664,41.66666666666667,6.666666666666667,0
W00001028,141,73,48,19,0,1,51.77304964539007,34.04255319148936,13.47517730496454,0,0.7092198581560284
W00001029,112,35,38,39,0,0,31.25,33.92857142857143,34.82142857142857,0,0
W00001030,105,41,37,27,0,0,39.04761904761905,35.23809523809524,25.71428571428571,0,0
W00001031,130,59,49,21,1,0,45.38461538461539,37.69230769230769,16.153846153846153,0.7692307692307693,0
W00001032,126,66,36,19,5,0,52.38095238095239,28.57142857142857,15.079365079365079,3.968253968253968,0
W00001033,172,70,71,26,5,0,40.69767441860465,41.27906976744186,15.11627906976744,2.9069767441860463,0
W00001034,114,20,36,56,2,0,17.543859649122805,31.57894736842105,49.122807017543856,1.7543859649122806,0
W00001035,128,62,45,21,0,0,48.4375,35.15625,16.40625,0,0
W00001036,121,60,44,14,1,2,49.586776859504134,36.36363636363637,11.570247933884298,0.8264462809917356,1.6528925619834711
W00001037,124,23,62,37,2,0,18.548387096774192,50,29.838709677419356,1.6129032258064515,0
W00001038,135,63,40,29,2,1,46.666666666666664,29.629629629629626,21.48148148148148,1.4814814814814816,0.7407407407407408
W00001039,141,45,59,35,2,0,31.914893617021278,41.843971631205676,24.822695035460992,1.4184397163120568,0
W00001040,151,16,70,64,1,0,10.596026490066226,46.35761589403973,42.384105960264904,0.6622516556291391,0
W00001041,129,53,53,22,1,0,41.08527131782946,41.08527131782946,17.05426356589147,0.7751937984496124,0
W00001042,167,90,58,17,2,0,53.89221556886228,34.73053892215569,10.179640718562874,1.1976047904191618,0
W00001043,138,38,53,45,2,0,27.536231884057973,38.405797101449274,32.608695652173914,1.4492753623188406,0
W00001044,137,60,57,19,1,0,43.79562043795621,41.605839416058394,13.86861313868613,0.7299270072992701,0
W00001045,111,42,38,28,3,0,37.83783783783784,34.234234234234236,25.225225225225223,2.7027027027027026,0
W00001046,159,64,63,28,3,1,40.25157232704403,39.62264150943396,17.61006289308176,1.8867924528301887,0.628930817610063
W00001047,147,67,51,28,1,0,45.57823129251701,34.69387755102041,19.047619047619047,0.6802721088435374,0
W00001048,150,62,67,19,2,0,41.333333333333336,44.666666666666664,12.666666666666668,1.3333333333333335,0
W00001049,140,40,39,58,3,0,28.57142857142857,27.857142857142858,41.42857142857143,2.142857142857143,0
W00001050,161,65,71,24,1,0,40.37267080745342,44.099378881987576,14.906832298136646,0.6211180124223602,0
W00001051,139,71,55,13,0,0,51.07913669064749,39.568345323741006,9.352517985611511,0,0
W00001052,130,74,37,16,3,0,56.92307692307692,28.46153846153846,12.307692307692308,2.307692307692308,0
W00001053,116,53,49,14,0,0,45.689655172413794,42.241379310344826,12.068965517241379,0,0
W00001054,122,42,63,16,1,0,34.42622950819672,51.63934426229508,13.114754098360656,0.819672131147541,0
W00001055,128,12,35,72,9,0,9.375,27.34375,56.25,7.03125,0
W00001056,105,21,30,50,4,0,20,28.57142857142857,47.61904761904761,3.8095238095238098,0
W00001057,134,21,45,59,7,2,15.671641791044777,33.582089552238806,44.02985074626866,5.223880597014925,1.4925373134328357
W00001058,129,39,40,43,6,1,30.23255813953488,31.007751937984494,33.33333333333333,4.651162790697675,0.7751937984496124
W00001059,127,35,46,44,2,0,27.559055118110237,36.22047244094488,34.645669291338585,1.574803149606299,0
W00001060,81,34,27,15,3,2,41.9753086419753,33.33333333333333,18.51851851851852,3.7037037037037033,2.4691358024691357
W00001061,127,36,50,36,4,1,28.346456692913385,39.37007874015748,28.346456692913385,3.149606299212598,0.7874015748031495
W00001062,122,37,33,49,2,1,30.327868852459016,27.049180327868854,40.16393442622951,1.639344262295082,0.819672131147541
W00001063,109,42,41,21,5,0,38.53211009174312,37.61467889908257,19.26605504587156,4.587155963302752,0
W00001064,148,51,72,24,1,0,34.45945945945946,48.64864864864865,16.216216216216218,0.6756756756756757,0
W00001065,122,48,40,28,6,0,39.34426229508197,32.78688524590164,22.950819672131146,4.918032786885246,0
W00001066,135,47,60,28,0,0,34.81481481481482,44.44444444444444,20.74074074074074,0,0
W00001067,133,70,44,18,1,0,52.63157894736842,33.08270676691729,13.533834586466165,0.7518796992481203,0
W00001068,145,57,58,27,3,0,39.310344827586206,40,18.620689655172416,2.0689655172413794,0
W00001069,122,12,73,35,2,0,9.836065573770492,59.83606557377049,28.688524590163933,1.639344262295082,0
W00001070,123,66,40,14,2,1,53.65853658536586,32.52032520325203,11.38211382113821,1.6260162601626018,0.8130081300813009
W00001071,129,63,49,16,1,0,48.837209302325576,37.98449612403101,12.4031007751938,0.7751937984496124,0
W00001072,135,74,44,17,0,0,54.81481481481482,32.592592592592595,12.592592592592592,0,0
W00001074,136,62,50,21,2,1,45.588235294117645,36.76470588235294,15.441176470588236,1.4705882352941175,0.7352941176470588
W00001075,92,49,35,7,0,1,53.2608695652174,38.04347826086957,7.608695652173914,0,1.0869565217391304
W00001076,189,121,44,22,2,0,64.02116402116403,23.28042328042328,11.64021164021164,1.0582010582010581,0
W00001077,135,70,53,10,2,0,51.85185185185185,39.25925925925926,7.4074074074074066,1.4814814814814816,0
W00001078,117,64,38,14,1,0,54.700854700854705,32.47863247863248,11.965811965811966,0.8547008547008548,0
W00001079,147,85,37,24,1,0,57.82312925170068,25.170068027210885,16.3265306122449,0.6802721088435374,0
W00001080,161,88,51,18,4,0,54.6583850931677,31.67701863354037,11.180124223602485,2.484472049689441,0
W00001081,113,69,28,14,1,1,61.06194690265486,24.778761061946902,12.389380530973451,0.8849557522123894,0.8849557522123894
W00001082,54,21,25,6,2,0,38.88888888888889,46.2962962962963,11.11111111111111,3.7037037037037033,0
W00001083,117,72,35,10,0,0,61.53846153846154,29.914529914529915,8.547008547008547,0,0
W00001084,141,72,43,25,1,0,51.06382978723404,30.49645390070922,17.73049645390071,0.7092198581560284,0
W00001085,160,84,56,19,1,0,52.5,35,11.875,0.625,0
W00001086,164,104,38,21,1,0,63.41463414634146,23.170731707317074,12.804878048780488,0.6097560975609756,0
W00001087,140,103,27,8,2,0,73.57142857142858,19.28571428571429,5.714285714285714,1.4285714285714286,0
W00001088,137,58,31,47,1,0,42.33576642335766,22.62773722627737,34.306569343065696,0.7299270072992701,0
W00001089,132,48,40,44,0,0,36.36363636363637,30.303030303030305,33.33333333333333,0,0
W00001090,127,74,36,16,1,0,58.26771653543307,28.346456692913385,12.598425196850393,0.7874015748031495,0
W00001091,130,84,34,12,0,0,64.61538461538461,26.153846153846157,9.230769230769232,0,0
W00001092,122,42,51,27,2,0,34.42622950819672,41.80327868852459,22.131147540983605,1.639344262295082,0
W00001093,136,71,48,15,2,0,52.20588235294118,35.294117647058826,11.029411764705882,1.4705882352941175,0
W00001094,140,65,56,17,2,0,46.42857142857143,40,12.142857142857142,1.4285714285714286,0
W00001095,138,72,51,14,1,0,52.17391304347826,36.95652173913043,10.144927536231885,0.7246376811594203,0
W00001096,143,76,42,24,1,0,53.14685314685315,29.37062937062937,16.783216783216783,0.6993006993006993,0
W00001097,130,77,41,10,2,0,59.23076923076923,31.538461538461537,7.6923076923076925,1.5384615384615385,0
W00001098,145,78,42,22,3,0,53.79310344827586,28.965517241379313,15.172413793103448,2.0689655172413794,0
W00001099,142,51,63,27,0,1,35.91549295774648,44.36619718309859,19.014084507042252,0,0.7042253521126761
W00001100,167,88,53,22,4,0,52.69461077844312,31.736526946107784,13.17365269461078,2.3952095808383236,0
W00001101,166,65,61,32,7,1,39.1566265060241,36.74698795180723,19.27710843373494,4.216867469879518,0.6024096385542169
W00001102,154,79,59,16,0,0,51.298701298701296,38.311688311688314,10.38961038961039,0,0
W00001103,103,32,45,25,1,0,31.06796116504854,43.689320388349515,24.271844660194176,0.9708737864077669,0
W00001104,111,64,34,12,1,0,57.65765765765766,30.630630630630627,10.81081081081081,0.9009009009009009,0
W00001105,140,72,49,17,1,1,51.42857142857142,35,12.142857142857142,0.7142857142857143,0.7142857142857143
W00001106,171,110,46,15,0,0,64.32748538011695,26.900584795321635,8.771929824561402,0,0
W00001107,144,59,67,17,1,0,40.97222222222222,46.52777777777778,11.805555555555555,0.6944444444444444,0
W00001108,155,93,37,23,2,0,60,23.870967741935484,14.838709677419354,1.2903225806451613,0
W00001109,144,45,71,26,2,0,31.25,49.30555555555556,18.055555555555554,1.3888888888888888,0
W00001110,102,49,39,14,0,0,48.03921568627451,38.23529411764706,13.725490196078432,0,0
W00001111,179,88,55,35,1,0,49.162011173184354,30.726256983240223,19.553072625698324,0.5586592178770949,0
W00001112,129,80,37,11,1,0,62.01550387596899,28.68217054263566,8.527131782945736,0.7751937984496124,0
W00001113,119,47,49,20,3,0,39.49579831932773,41.17647058823529,16.80672268907563,2.5210084033613445,0
W00001114,136,16,44,73,3,0,11.76470588235294,32.35294117647059,53.67647058823529,2.2058823529411766,0
W00001115,129,46,36,40,5,2,35.65891472868217,27.906976744186046,31.007751937984494,3.875968992248062,1.550387596899225
W00001116,74,43,22,9,0,0,58.108108108108105,29.72972972972973,12.162162162162163,0,0
W00001117,117,48,49,20,0,0,41.02564102564102,41.88034188034188,17.094017094017094,0,0
W00001118,119,47,40,27,4,1,39.49579831932773,33.61344537815126,22.689075630252102,3.361344537815126,0.8403361344537815
W00001119,154,87,42,20,2,3,56.493506493506494,27.27272727272727,12.987012987012985,1.2987012987012987,1.948051948051948
W00001120,169,54,81,34,0,0,31.952662721893493,47.928994082840234,20.118343195266274,0,0
W00001121,142,34,37,68,3,0,23.943661971830984,26.056338028169012,47.88732394366197,2.112676056338028,0
W00001122,197,86,72,32,4,3,43.65482233502538,36.54822335025381,16.243654822335024,2.030456852791878,1.5228426395939088
W00001123,200,98,84,16,2,0,49,42,8,1,0
W00001124,120,61,44,10,3,2,50.83333333333333,36.666666666666664,8.333333333333332,2.5,1.6666666666666667
W00001125,95,37,39,17,2,0,38.94736842105263,41.05263157894737,17.894736842105264,2.1052631578947367,0
W00001126,108,65,28,14,1,0,60.18518518518518,25.925925925925924,12.962962962962962,0.9259259259259258,0
W00001127,108,61,36,9,2,0,56.481481481481474,33.33333333333333,8.333333333333332,1.8518518518518516,0
W00001128,133,74,44,14,1,0,55.639097744360896,33.08270676691729,10.526315789473683,0.7518796992481203,0
W00001129,146,68,58,17,3,0,46.57534246575342,39.726027397260275,11.643835616438356,2.054794520547945,0
W00001130,119,66,37,15,1,0,55.46218487394958,31.092436974789916,12.605042016806722,0.8403361344537815,0
W00001131,138,69,55,12,2,0,50,39.85507246376812,8.695652173913043,1.4492753623188406,0
W00001132,123,34,74,15,0,0,27.64227642276423,60.16260162601627,12.195121951219512,0,0
W00001133,159,88,52,19,0,0,55.34591194968554,32.70440251572327,11.949685534591195,0,0
W00001134,138,29,42,65,2,0,21.014492753623188,30.434782608695656,47.10144927536232,1.4492753623188406,0
W00001135,115,29,38,45,3,0,25.217391304347824,33.04347826086956,39.130434782608695,2.608695652173913,0
W00001136,113,36,41,31,4,1,31.858407079646017,36.283185840707965,27.43362831858407,3.5398230088495577,0.8849557522123894
W00001137,112,19,62,27,4,0,16.964285714285715,55.35714285714286,24.107142857142858,3.571428571428571,0
W00001138,122,39,56,24,3,0,31.967213114754102,45.90163934426229,19.672131147540984,2.459016393442623,0
W00001139,130,75,40,14,1,0,57.692307692307686,30.76923076923077,10.76923076923077,0.7692307692307693,0
W00001140,127,38,70,16,2,1,29.92125984251969,55.118110236220474,12.598425196850393,1.574803149606299,0.7874015748031495
W00001141,136,37,55,38,6,0,27.205882352941174,40.44117647058824,27.941176470588236,4.411764705882353,0
W00001142,107,40,39,25,2,1,37.38317757009346,36.44859813084112,23.364485981308412,1.8691588785046727,0.9345794392523363
W00001143,118,83,24,10,1,0,70.33898305084746,20.33898305084746,8.47457627118644,0.847457627118644,0
W00001144,110,63,38,6,3,0,57.27272727272727,34.54545454545455,5.454545454545454,2.727272727272727,0
W00001145,109,35,55,19,0,0,32.11009174311927,50.45871559633027,17.431192660550458,0,0
W00001146,156,30,58,65,3,0,19.230769230769234,37.17948717948718,41.66666666666667,1.9230769230769231,0
W00001147,132,83,44,4,0,1,62.878787878787875,33.33333333333333,3.0303030303030303,0,0.7575757575757576
W00001148,119,71,33,14,1,0,59.66386554621849,27.73109243697479,11.76470588235294,0.8403361344537815,0
W00001149,113,41,36,36,0,0,36.283185840707965,31.858407079646017,31.858407079646017,0,0
W00001150,110,52,39,19,0,0,47.27272727272727,35.45454545454545,17.272727272727273,0,0
W00001151,113,73,31,9,0,0,64.60176991150442,27.43362831858407,7.964601769911504,0,0
W00001152,129,49,51,28,1,0,37.98449612403101,39.53488372093023,21.705426356589147,0.7751937984496124,0
W00001153,108,5,41,59,3,0,4.62962962962963,37.96296296296296,54.629629629629626,2.7777777777777777,0
W00001154,125,58,46,18,3,0,46.400000000000006,36.8,14.399999999999999,2.4,0
W00001155,129,45,61,22,1,0,34.883720930232556,47.286821705426355,17.05426356589147,0.7751937984496124,0
W00001156,119,44,42,30,2,1,36.97478991596639,35.294117647058826,25.210084033613445,1.680672268907563,0.8403361344537815
W00001157,122,34,58,28,2,0,27.86885245901639,47.540983606557376,22.950819672131146,1.639344262295082,0
W00001158,127,27,64,32,4,0,21.25984251968504,50.39370078740157,25.196850393700785,3.149606299212598,0
W00001159,118,40,39,33,6,0,33.89830508474576,33.05084745762712,27.966101694915253,5.084745762711865,0
W00001160,131,62,55,12,2,0,47.32824427480916,41.98473282442748,9.16030534351145,1.5267175572519083,0
W00001161,139,51,46,37,2,3,36.69064748201439,33.093525179856115,26.618705035971225,1.4388489208633095,2.158273381294964
W00001162,128,21,89,17,1,0,16.40625,69.53125,13.28125,0.78125,0
W00001163,124,11,99,13,1,0,8.870967741935484,79.83870967741935,10.483870967741936,0.8064516129032258,0
W00001164,118,21,75,21,1,0,17.796610169491526,63.559322033898304,17.796610169491526,0.847457627118644,0
W00001166,118,34,50,30,4,0,28.8135593220339,42.3728813559322,25.423728813559322,3.389830508474576,0
W00001167,123,23,67,27,6,0,18.69918699186992,54.47154471544715,21.951219512195124,4.878048780487805,0
W00001168,119,34,72,12,0,1,28.57142857142857,60.50420168067227,10.084033613445378,0,0.8403361344537815
W00001169,130,46,67,17,0,0,35.38461538461539,51.53846153846153,13.076923076923078,0,0
W00001170,123,29,68,22,4,0,23.577235772357724,55.28455284552846,17.88617886178862,3.2520325203252036,0
W00001171,129,25,87,16,1,0,19.379844961240313,67.44186046511628,12.4031007751938,0.7751937984496124,0
W00001172,134,7,104,21,1,1,5.223880597014925,77.61194029850746,15.671641791044777,0.7462686567164178,0.7462686567164178
