OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
W00001017,97,20,44,26,5,0,0,2,0,20.618556701030926,45.36082474226804,26.804123711340207,5.154639175257731,0,0,2.0618556701030926,0
W00001018,110,100,7,3,0,0,0,0,0,90.9090909090909,6.363636363636363,2.727272727272727,0,0,0,0,0
W00001019,86,53,11,18,1,2,0,0,1,61.627906976744185,12.790697674418606,20.930232558139537,1.1627906976744187,2.3255813953488373,0,0,1.1627906976744187
W00001020,101,6,78,17,0,0,0,0,0,5.9405940594059405,77.22772277227723,16.831683168316832,0,0,0,0,0
W00001021,108,80,8,18,0,1,1,0,0,74.07407407407408,7.4074074074074066,16.666666666666664,0,0.9259259259259258,0.9259259259259258,0,0
W00001022,98,51,44,3,0,0,0,0,0,52.04081632653062,44.89795918367347,3.061224489795918,0,0,0,0,0
W00001023,57,16,27,13,0,0,0,1,0,28.07017543859649,47.368421052631575,22.807017543859647,0,0,0,1.7543859649122806,0
W00001024,112,9,94,3,0,1,1,4,0,8.035714285714286,83.92857142857143,2.6785714285714284,0,0.8928571428571428,0.8928571428571428,3.571428571428571,0
W00001025,98,66,24,7,0,0,1,0,0,67.3469387755102,24.489795918367346,7.142857142857142,0,0,1.0204081632653061,0,0
W00001026,97,12,56,27,2,0,0,0,0,12.371134020618557,57.73195876288659,27.835051546391753,2.0618556701030926,0,0,0,0
W00001027,121,7,37,53,23,0,0,1,0,5.785123966942149,30.57851239669421,43.80165289256198,19.00826446280992,0,0,0.8264462809917356,0
W00001028,144,58,51,29,1,2,1,2,0,40.27777777777778,35.41666666666667,20.13888888888889,0.6944444444444444,1.3888888888888888,0.6944444444444444,1.3888888888888888,0
W00001029,111,22,18,39,6,6,5,14,1,19.81981981981982,16.216216216216218,35.13513513513514,5.405405405405405,5.405405405405405,4.504504504504505,12.612612612612612,0.9009009009009009
W00001030,105,24,23,52,1,2,0,3,0,22.857142857142858,21.904761904761905,49.523809523809526,0.9523809523809524,1.9047619047619049,0,2.857142857142857,0
W00001031,130,48,55,24,0,3,0,0,0,36.92307692307693,42.30769230769231,18.461538461538463,0,2.307692307692308,0,0,0
W00001032,128,91,31,4,1,0,0,1,0,71.09375,24.21875,3.125,0.78125,0,0,0.78125,0
W00001033,172,102,35,32,1,0,2,0,0,59.30232558139535,20.348837209302324,18.6046511627907,0.5813953488372093,0,1.1627906976744187,0,0
W00001034,117,13,24,56,14,3,5,2,0,11.11111111111111,20.51282051282051,47.863247863247864,11.965811965811966,2.564102564102564,4.273504273504273,1.7094017094017095,0
W00001035,128,32,70,25,0,1,0,0,0,25,54.6875,19.53125,0,0.78125,0,0,0
W00001036,119,62,44,13,0,0,0,0,0,52.10084033613446,36.97478991596639,10.92436974789916,0,0,0,0,0
W00001037,124,10,22,85,7,0,0,0,0,8.064516129032258,17.741935483870968,68.54838709677419,5.64516129032258,0,0,0,0
W00001038,135,38,24,60,4,6,1,1,1,28.14814814814815,17.77777777777778,44.44444444444444,2.9629629629629632,4.444444444444445,0.7407407407407408,0.7407407407407408,0.7407407407407408
W00001039,142,33,17,72,9,2,9,0,0,23.239436619718308,11.971830985915492,50.70422535211267,6.338028169014084,1.4084507042253522,6.338028169014084,0,0
W00001040,150,7,18,66,14,5,13,27,0,4.666666666666667,12,44,9.333333333333334,3.3333333333333335,8.666666666666668,18,0
W00001041,131,27,98,5,0,1,0,0,0,20.610687022900763,74.80916030534351,3.816793893129771,0,0.7633587786259541,0,0,0
W00001042,166,87,31,45,0,1,1,1,0,52.40963855421686,18.67469879518072,27.10843373493976,0,0.6024096385542169,0.6024096385542169,0.6024096385542169,0
W00001043,135,36,37,52,5,2,0,2,1,26.666666666666668,27.40740740740741,38.51851851851852,3.7037037037037033,1.4814814814814816,0,1.4814814814814816,0.7407407407407408
W00001044,135,63,71,1,0,0,0,0,0,46.666666666666664,52.59259259259259,0.7407407407407408,0,0,0,0,0
W00001045,111,64,46,0,0,0,0,1,0,57.65765765765766,41.44144144144144,0,0,0,0,0.9009009009009009,0
W00001046,158,75,47,35,1,0,0,0,0,47.46835443037975,29.746835443037973,22.151898734177212,0.6329113924050633,0,0,0,0
W00001047,146,81,40,23,1,0,1,0,0,55.47945205479452,27.397260273972602,15.753424657534246,0.684931506849315,0,0.684931506849315,0,0
W00001048,152,126,22,4,0,0,0,0,0,82.89473684210526,14.473684210526317,2.631578947368421,0,0,0,0,0
W00001049,138,17,48,30,37,5,0,1,0,12.318840579710146,34.78260869565217,21.73913043478261,26.811594202898554,3.6231884057971016,0,0.7246376811594203,0
W00001050,161,63,87,1,10,0,0,0,0,39.130434782608695,54.037267080745345,0.6211180124223602,6.211180124223603,0,0,0,0
W00001051,138,86,47,2,0,3,0,0,0,62.31884057971014,34.05797101449276,1.4492753623188406,0,2.1739130434782608,0,0,0
W00001052,132,97,25,8,1,0,1,0,0,73.48484848484848,18.939393939393938,6.0606060606060606,0.7575757575757576,0,0.7575757575757576,0,0
W00001053,117,94,22,1,0,0,0,0,0,80.34188034188034,18.803418803418804,0.8547008547008548,0,0,0,0,0
W00001054,122,69,47,6,0,0,0,0,0,56.557377049180324,38.52459016393443,4.918032786885246,0,0,0,0,0
W00001055,128,7,65,51,4,1,0,0,0,5.46875,50.78125,39.84375,3.125,0.78125,0,0,0
W00001056,106,9,20,34,41,0,2,0,0,8.49056603773585,18.867924528301888,32.075471698113205,38.67924528301887,0,1.8867924528301887,0,0
W00001057,133,6,80,47,0,0,0,0,0,4.511278195488721,60.150375939849624,35.338345864661655,0,0,0,0,0
W00001058,129,13,99,17,0,0,0,0,0,10.077519379844961,76.74418604651163,13.178294573643413,0,0,0,0,0
W00001059,129,9,45,60,9,1,1,4,0,6.976744186046512,34.883720930232556,46.51162790697674,6.976744186046512,0.7751937984496124,0.7751937984496124,3.10077519379845,0
W00001060,79,62,11,0,2,1,2,0,1,78.48101265822784,13.924050632911392,0,2.5316455696202533,1.2658227848101267,2.5316455696202533,0,1.2658227848101267
W00001061,126,13,70,26,17,0,0,0,0,10.317460317460316,55.55555555555556,20.634920634920633,13.492063492063492,0,0,0,0
W00001062,122,43,24,41,13,1,0,0,0,35.24590163934426,19.672131147540984,33.60655737704918,10.655737704918032,0.819672131147541,0,0,0
W00001063,109,50,19,39,0,0,0,1,0,45.87155963302752,17.431192660550458,35.77981651376147,0,0,0,0.9174311926605505,0
W00001064,148,102,30,12,1,2,0,1,0,68.91891891891892,20.27027027027027,8.108108108108109,0.6756756756756757,1.3513513513513513,0,0.6756756756756757,0
W00001065,121,47,51,18,3,2,0,0,0,38.84297520661157,42.14876033057851,14.87603305785124,2.479338842975207,1.6528925619834711,0,0,0
W00001066,135,67,43,15,0,4,3,3,0,49.629629629629626,31.851851851851855,11.11111111111111,0,2.9629629629629632,2.2222222222222223,2.2222222222222223,0
W00001067,135,98,16,10,2,3,0,6,0,72.5925925925926,11.851851851851853,7.4074074074074066,1.4814814814814816,2.2222222222222223,0,4.444444444444445,0
W00001068,143,66,52,8,11,0,2,2,2,46.15384615384615,36.36363636363637,5.594405594405594,7.6923076923076925,0,1.3986013986013985,1.3986013986013985,1.3986013986013985
W00001069,122,6,68,30,18,0,0,0,0,4.918032786885246,55.73770491803278,24.59016393442623,14.754098360655737,0,0,0,0
W00001070,125,67,55,3,0,0,0,0,0,53.6,44,2.4,0,0,0,0,0
W00001071,128,67,54,7,0,0,0,0,0,52.34375,42.1875,5.46875,0,0,0,0,0
W00001072,136,107,21,7,0,1,0,0,0,78.67647058823529,15.441176470588236,5.147058823529411,0,0.7352941176470588,0,0,0
W00001074,132,95,25,11,1,0,0,0,0,71.96969696969697,18.939393939393938,8.333333333333332,0.7575757575757576,0,0,0,0
W00001075,93,77,16,0,0,0,0,0,0,82.79569892473118,17.20430107526882,0,0,0,0,0,0
W00001076,189,158,26,5,0,0,0,0,0,83.5978835978836,13.756613756613756,2.6455026455026456,0,0,0,0,0
W00001077,134,74,24,28,0,0,0,1,7,55.223880597014926,17.91044776119403,20.8955223880597,0,0,0,0.7462686567164178,5.223880597014925
W00001078,118,104,12,0,1,0,0,0,1,88.13559322033898,10.16949152542373,0,0.847457627118644,0,0,0,0.847457627118644
W00001079,148,96,41,8,0,1,0,1,1,64.86486486486487,27.7027027027027,5.405405405405405,0,0.6756756756756757,0,0.6756756756756757,0.6756756756756757
W00001080,160,128,18,12,1,1,0,0,0,80,11.25,7.5,0.625,0.625,0,0,0
W00001081,113,94,9,2,1,0,2,0,5,83.1858407079646,7.964601769911504,1.7699115044247788,0.8849557522123894,0,1.7699115044247788,0,4.424778761061947
W00001082,55,25,26,3,0,0,0,1,0,45.45454545454545,47.27272727272727,5.454545454545454,0,0,0,1.8181818181818181,0
W00001083,117,95,12,5,1,1,0,3,0,81.19658119658119,10.256410256410255,4.273504273504273,0.8547008547008548,0.8547008547008548,0,2.564102564102564,0
W00001084,141,82,40,18,0,0,0,1,0,58.156028368794324,28.368794326241137,12.76595744680851,0,0,0,0.7092198581560284,0
W00001085,159,106,32,15,0,0,0,1,5,66.66666666666666,20.125786163522015,9.433962264150944,0,0,0,0.628930817610063,3.1446540880503147
W00001086,161,115,38,4,0,1,1,0,2,71.42857142857143,23.60248447204969,2.484472049689441,0,0.6211180124223602,0.6211180124223602,0,1.2422360248447204
W00001087,140,122,17,0,0,0,0,1,0,87.14285714285714,12.142857142857142,0,0,0,0,0.7142857142857143,0
W00001088,138,75,18,6,4,12,22,0,1,54.347826086956516,13.043478260869565,4.3478260869565215,2.898550724637681,8.695652173913043,15.942028985507244,0,0.7246376811594203
W00001089,134,49,52,26,4,2,1,0,0,36.56716417910448,38.80597014925373,19.402985074626866,2.9850746268656714,1.4925373134328357,0.7462686567164178,0,0
W00001090,125,95,24,0,3,3,0,0,0,76,19.2,0,2.4,2.4,0,0,0
W00001091,130,90,28,5,0,1,0,2,4,69.23076923076923,21.53846153846154,3.8461538461538463,0,0.7692307692307693,0,1.5384615384615385,3.076923076923077
W00001092,125,33,50,39,2,1,0,0,0,26.400000000000002,40,31.2,1.6,0.8,0,0,0
W00001093,136,106,22,7,0,0,0,1,0,77.94117647058823,16.176470588235293,5.147058823529411,0,0,0,0.7352941176470588,0
W00001094,141,72,40,28,1,0,0,0,0,51.06382978723404,28.368794326241137,19.858156028368796,0.7092198581560284,0,0,0,0
W00001095,138,104,21,11,1,0,0,1,0,75.36231884057972,15.217391304347828,7.971014492753622,0.7246376811594203,0,0,0.7246376811594203,0
W00001096,140,94,25,15,1,2,3,0,0,67.14285714285714,17.857142857142858,10.714285714285714,0.7142857142857143,1.4285714285714286,2.142857142857143,0,0
W00001097,132,104,22,5,0,0,0,0,1,78.78787878787878,16.666666666666664,3.787878787878788,0,0,0,0,0.7575757575757576
W00001098,146,108,23,8,7,0,0,0,0,73.97260273972603,15.753424657534246,5.47945205479452,4.794520547945205,0,0,0,0
W00001099,140,31,69,35,2,1,0,2,0,22.142857142857142,49.28571428571429,25,1.4285714285714286,0.7142857142857143,0,1.4285714285714286,0
W00001100,169,123,40,5,0,1,0,0,0,72.7810650887574,23.668639053254438,2.9585798816568047,0,0.591715976331361,0,0,0
W00001101,167,52,79,36,0,0,0,0,0,31.137724550898206,47.30538922155689,21.55688622754491,0,0,0,0,0
W00001102,155,103,41,10,0,0,0,0,1,66.45161290322581,26.451612903225808,6.451612903225806,0,0,0,0,0.6451612903225806
W00001103,104,31,52,18,3,0,0,0,0,29.807692307692307,50,17.307692307692307,2.8846153846153846,0,0,0,0
W00001104,109,87,18,4,0,0,0,0,0,79.81651376146789,16.51376146788991,3.669724770642202,0,0,0,0,0
W00001105,140,92,31,13,3,1,0,0,0,65.71428571428571,22.142857142857142,9.285714285714286,2.142857142857143,0.7142857142857143,0,0,0
W00001106,172,124,29,19,0,0,0,0,0,72.09302325581395,16.86046511627907,11.046511627906977,0,0,0,0,0
W00001107,144,66,54,23,0,1,0,0,0,45.83333333333333,37.5,15.972222222222221,0,0.6944444444444444,0,0,0
W00001108,154,124,22,7,0,1,0,0,0,80.51948051948052,14.285714285714285,4.545454545454546,0,0.6493506493506493,0,0,0
W00001109,144,47,17,9,67,2,1,0,1,32.63888888888889,11.805555555555555,6.25,46.52777777777778,1.3888888888888888,0.6944444444444444,0,0.6944444444444444
W00001110,102,31,27,44,0,0,0,0,0,30.392156862745097,26.47058823529412,43.13725490196079,0,0,0,0,0
W00001111,178,94,33,43,2,1,4,1,0,52.80898876404494,18.53932584269663,24.15730337078652,1.1235955056179776,0.5617977528089888,2.247191011235955,0.5617977528089888,0
W00001112,129,113,14,1,0,0,1,0,0,87.59689922480621,10.852713178294573,0.7751937984496124,0,0,0.7751937984496124,0,0
W00001113,117,14,39,62,0,1,1,0,0,11.965811965811966,33.33333333333333,52.991452991452995,0,0.8547008547008548,0.8547008547008548,0,0
W00001114,140,7,14,22,39,14,4,40,0,5,10,15.714285714285714,27.857142857142858,10,2.857142857142857,28.57142857142857,0
W00001115,127,5,70,51,1,0,0,0,0,3.937007874015748,55.118110236220474,40.15748031496063,0.7874015748031495,0,0,0,0
W00001116,72,51,13,1,1,2,0,2,2,70.83333333333334,18.055555555555554,1.3888888888888888,1.3888888888888888,2.7777777777777777,0,2.7777777777777777,2.7777777777777777
W00001117,117,44,36,22,14,1,0,0,0,37.60683760683761,30.76923076923077,18.803418803418804,11.965811965811966,0.8547008547008548,0,0,0
W00001118,121,0,81,27,12,1,0,0,0,0,66.94214876033058,22.31404958677686,9.917355371900827,0.8264462809917356,0,0,0
W00001119,151,94,35,3,17,0,0,0,2,62.251655629139066,23.178807947019866,1.9867549668874174,11.258278145695364,0,0,0,1.3245033112582782
W00001120,169,29,39,35,61,2,2,0,1,17.159763313609467,23.076923076923077,20.710059171597635,36.09467455621302,1.183431952662722,1.183431952662722,0,0.591715976331361
W00001121,143,11,14,69,28,10,4,6,1,7.6923076923076925,9.79020979020979,48.25174825174825,19.58041958041958,6.993006993006993,2.797202797202797,4.195804195804196,0.6993006993006993
W00001122,195,127,35,18,0,1,0,2,12,65.12820512820512,17.94871794871795,9.230769230769232,0,0.5128205128205128,0,1.0256410256410255,6.153846153846154
W00001123,200,140,46,10,0,1,0,0,3,70,23,5,0,0.5,0,0,1.5
W00001124,121,94,19,8,0,0,0,0,0,77.68595041322314,15.702479338842975,6.6115702479338845,0,0,0,0,0
