OA,ts0540001,ts0540002,ts0540003,ts0540004,ts0540005,ts0540006,ts0540007,ts0540008,ts0540009,ts0540010,ts0540011,ts0540012,ts0540013,ts0540002_PCT,ts0540003_PCT,ts0540004_PCT,ts0540005_PCT,ts0540006_PCT,ts0540007_PCT,ts0540008_PCT,ts0540009_PCT,ts0540010_PCT,ts0540011_PCT,ts0540012_PCT,ts0540013_PCT
W00001017,97,54,31,23,1,1,24,21,3,18,17,1,0,55.670103092783506,31.958762886597935,23.711340206185564,1.0309278350515463,1.0309278350515463,24.742268041237114,21.649484536082475,3.0927835051546393,18.556701030927837,17.525773195876287,1.0309278350515463,0
W00001018,111,93,37,56,0,0,1,0,1,17,15,2,0,83.78378378378379,33.33333333333333,50.45045045045045,0,0,0.9009009009009009,0,0.9009009009009009,15.315315315315313,13.513513513513514,1.8018018018018018,0
W00001019,86,55,37,18,0,0,0,0,0,31,22,9,0,63.95348837209303,43.02325581395349,20.930232558139537,0,0,0,0,0,36.04651162790697,25.581395348837212,10.465116279069768,0
W00001020,101,43,16,27,0,0,41,35,6,17,13,4,0,42.57425742574257,15.841584158415841,26.732673267326735,0,0,40.5940594059406,34.65346534653465,5.9405940594059405,16.831683168316832,12.871287128712872,3.9603960396039604,0
W00001021,107,82,57,25,0,0,1,0,1,24,19,5,0,76.63551401869158,53.271028037383175,23.364485981308412,0,0,0.9345794392523363,0,0.9345794392523363,22.429906542056074,17.75700934579439,4.672897196261682,0
W00001022,98,83,62,21,0,0,4,3,1,11,8,3,0,84.6938775510204,63.26530612244898,21.428571428571427,0,0,4.081632653061225,3.061224489795918,1.0204081632653061,11.224489795918368,8.16326530612245,3.061224489795918,0
W00001023,58,42,17,25,0,0,2,1,1,14,14,0,0,72.41379310344827,29.310344827586203,43.103448275862064,0,0,3.4482758620689653,1.7241379310344827,1.7241379310344827,24.137931034482758,24.137931034482758,0,0
W00001024,112,76,48,28,0,0,18,16,2,17,14,3,1,67.85714285714286,42.857142857142854,25,0,0,16.071428571428573,14.285714285714285,1.7857142857142856,15.178571428571427,12.5,2.6785714285714284,0.8928571428571428
W00001025,97,71,21,50,0,0,0,0,0,26,23,3,0,73.19587628865979,21.649484536082475,51.546391752577314,0,0,0,0,0,26.804123711340207,23.711340206185564,3.0927835051546393,0
W00001026,99,54,38,16,0,0,32,24,8,13,10,3,0,54.54545454545454,38.38383838383838,16.161616161616163,0,0,32.323232323232325,24.242424242424242,8.080808080808081,13.131313131313133,10.1010101010101,3.0303030303030303,0
W00001027,120,41,21,20,1,1,68,55,13,10,7,3,0,34.166666666666664,17.5,16.666666666666664,0.8333333333333334,0.8333333333333334,56.666666666666664,45.83333333333333,10.833333333333334,8.333333333333332,5.833333333333333,2.5,0
W00001028,142,105,72,33,0,0,14,13,1,22,15,7,1,73.94366197183099,50.70422535211267,23.239436619718308,0,0,9.859154929577464,9.15492957746479,0.7042253521126761,15.492957746478872,10.56338028169014,4.929577464788732,0.7042253521126761
W00001029,110,56,36,20,0,0,8,4,4,46,40,6,0,50.90909090909091,32.72727272727273,18.181818181818183,0,0,7.2727272727272725,3.6363636363636362,3.6363636363636362,41.81818181818181,36.36363636363637,5.454545454545454,0
W00001030,105,66,32,34,0,0,18,6,12,21,19,2,0,62.857142857142854,30.476190476190478,32.38095238095238,0,0,17.142857142857142,5.714285714285714,11.428571428571429,20,18.095238095238095,1.9047619047619049,0
