OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
W00005608,249,128,128,92,26,66,6,0,6,30,12,18,0,1,1,0,0,0,0,0,0,1,1,0,0,120,91,15,4,3,7,51.40562248995983,51.40562248995983,36.94779116465863,10.441767068273093,26.506024096385545,2.4096385542168677,0,2.4096385542168677,12.048192771084338,4.819277108433735,7.228915662650602,0,0.4016064257028112,0.4016064257028112,0,0,0,0,0,0,0.4016064257028112,0.4016064257028112,0,0,48.19277108433735,36.54618473895582,6.024096385542169,1.6064257028112447,1.2048192771084338,2.8112449799196786
W00005609,196,92,82,71,17,54,2,1,1,9,6,3,10,1,0,0,0,0,0,0,0,0,0,0,1,103,92,3,1,6,1,46.93877551020408,41.83673469387755,36.224489795918366,8.673469387755102,27.55102040816326,1.0204081632653061,0.5102040816326531,0.5102040816326531,4.591836734693878,3.061224489795918,1.530612244897959,5.1020408163265305,0.5102040816326531,0,0,0,0,0,0,0,0,0,0,0.5102040816326531,52.55102040816326,46.93877551020408,1.530612244897959,0.5102040816326531,3.061224489795918,0.5102040816326531
W00005610,207,99,93,84,24,60,2,0,2,7,4,3,6,3,3,3,2,1,0,0,0,0,0,0,0,105,59,7,15,15,9,47.82608695652174,44.927536231884055,40.57971014492754,11.594202898550725,28.985507246376812,0.966183574879227,0,0.966183574879227,3.3816425120772946,1.932367149758454,1.4492753623188406,2.898550724637681,1.4492753623188406,1.4492753623188406,1.4492753623188406,0.966183574879227,0.4830917874396135,0,0,0,0,0,0,0,50.72463768115942,28.502415458937197,3.3816425120772946,7.246376811594203,7.246376811594203,4.3478260869565215
W00005611,245,150,137,115,30,85,4,1,3,18,7,11,13,6,4,4,3,1,0,0,0,0,0,0,2,89,40,12,11,22,4,61.224489795918366,55.91836734693878,46.93877551020408,12.244897959183673,34.69387755102041,1.6326530612244898,0.40816326530612246,1.2244897959183674,7.346938775510205,2.857142857142857,4.489795918367347,5.3061224489795915,2.4489795918367347,1.6326530612244898,1.6326530612244898,1.2244897959183674,0.40816326530612246,0,0,0,0,0,0,0.8163265306122449,36.3265306122449,16.3265306122449,4.8979591836734695,4.489795918367347,8.979591836734693,1.6326530612244898
W00005613,218,116,116,88,24,64,4,1,3,24,9,15,0,1,0,0,0,0,0,0,0,0,0,0,1,101,73,9,5,10,4,53.21100917431193,53.21100917431193,40.36697247706422,11.009174311926607,29.357798165137616,1.834862385321101,0.45871559633027525,1.3761467889908259,11.009174311926607,4.128440366972478,6.8807339449541285,0,0.45871559633027525,0,0,0,0,0,0,0,0,0,0,0.45871559633027525,46.330275229357795,33.48623853211009,4.128440366972478,2.293577981651376,4.587155963302752,1.834862385321101
W00005614,196,73,67,52,18,34,1,0,1,14,5,9,6,5,4,2,2,0,0,0,0,2,2,0,1,118,97,2,2,9,8,37.244897959183675,34.183673469387756,26.53061224489796,9.183673469387756,17.346938775510203,0.5102040816326531,0,0.5102040816326531,7.142857142857142,2.5510204081632653,4.591836734693878,3.061224489795918,2.5510204081632653,2.0408163265306123,1.0204081632653061,1.0204081632653061,0,0,0,0,1.0204081632653061,1.0204081632653061,0,0.5102040816326531,60.204081632653065,49.48979591836735,1.0204081632653061,1.0204081632653061,4.591836734693878,4.081632653061225
W00005615,329,215,202,166,46,120,8,2,6,28,13,15,13,4,3,3,2,1,0,0,0,0,0,0,1,110,47,22,12,19,10,65.34954407294833,61.39817629179332,50.455927051671736,13.98176291793313,36.474164133738604,2.43161094224924,0.60790273556231,1.82370820668693,8.51063829787234,3.951367781155015,4.5592705167173255,3.951367781155015,1.21580547112462,0.911854103343465,0.911854103343465,0.60790273556231,0.303951367781155,0,0,0,0,0,0,0.303951367781155,33.43465045592705,14.285714285714285,6.68693009118541,3.64741641337386,5.775075987841945,3.0395136778115504
W00005616,281,193,178,146,39,107,7,3,4,25,10,15,15,7,4,4,4,0,0,0,0,0,0,0,3,81,47,15,4,9,6,68.68327402135232,63.345195729537366,51.95729537366548,13.87900355871886,38.07829181494662,2.491103202846975,1.0676156583629894,1.4234875444839856,8.896797153024911,3.558718861209965,5.338078291814947,5.338078291814947,2.491103202846975,1.4234875444839856,1.4234875444839856,1.4234875444839856,0,0,0,0,0,0,0,1.0676156583629894,28.825622775800714,16.72597864768683,5.338078291814947,1.4234875444839856,3.202846975088968,2.135231316725979
W00005617,261,171,164,136,37,99,3,1,2,25,9,16,7,3,1,1,0,1,0,0,0,0,0,0,2,87,55,10,7,11,4,65.51724137931035,62.83524904214559,52.10727969348659,14.17624521072797,37.93103448275862,1.1494252873563218,0.38314176245210724,0.7662835249042145,9.578544061302683,3.4482758620689653,6.130268199233716,2.681992337164751,1.1494252873563218,0.38314176245210724,0.38314176245210724,0,0.38314176245210724,0,0,0,0,0,0,0.7662835249042145,33.33333333333333,21.0727969348659,3.8314176245210727,2.681992337164751,4.21455938697318,1.532567049808429
W00005618,267,132,128,115,28,87,1,0,1,12,4,8,4,5,1,1,1,0,0,0,0,0,0,0,4,130,100,9,5,6,10,49.43820224719101,47.940074906367045,43.07116104868914,10.486891385767791,32.58426966292135,0.37453183520599254,0,0.37453183520599254,4.49438202247191,1.4981273408239701,2.9962546816479403,1.4981273408239701,1.8726591760299627,0.37453183520599254,0.37453183520599254,0.37453183520599254,0,0,0,0,0,0,0,1.4981273408239701,48.68913857677903,37.453183520599254,3.3707865168539324,1.8726591760299627,2.247191011235955,3.7453183520599254
