OA,ts0150001,ts0150002,ts0150003,ts0150004,ts0150005,ts0150006,ts0150007,ts0150008,ts0150009,ts0150010,ts0150011,ts0150012,ts0150013,ts0150002_PCT,ts0150003_PCT,ts0150004_PCT,ts0150005_PCT,ts0150006_PCT,ts0150007_PCT,ts0150008_PCT,ts0150009_PCT,ts0150010_PCT,ts0150011_PCT,ts0150012_PCT,ts0150013_PCT
W00005836,620,590,0,2,5,1,1,2,5,3,10,1,0,95.16129032258065,0,0.3225806451612903,0.8064516129032258,0.16129032258064516,0.16129032258064516,0.3225806451612903,0.8064516129032258,0.4838709677419355,1.6129032258064515,0.16129032258064516,0
W00005837,428,412,1,2,1,0,3,3,1,2,1,2,0,96.26168224299066,0.23364485981308408,0.46728971962616817,0.23364485981308408,0,0.7009345794392523,0.7009345794392523,0.23364485981308408,0.46728971962616817,0.23364485981308408,0.46728971962616817,0
W00005838,308,304,0,0,1,0,0,3,0,0,0,0,0,98.7012987012987,0,0,0.3246753246753247,0,0,0.974025974025974,0,0,0,0,0
W00005839,362,344,0,0,3,2,3,2,7,0,0,1,0,95.02762430939227,0,0,0.8287292817679558,0.5524861878453038,0.8287292817679558,0.5524861878453038,1.9337016574585635,0,0,0.2762430939226519,0
W00005840,328,315,0,4,2,0,0,0,4,0,0,2,1,96.03658536585365,0,1.2195121951219512,0.6097560975609756,0,0,0,1.2195121951219512,0,0,0.6097560975609756,0.3048780487804878
W00005841,421,400,2,2,2,4,3,3,3,1,0,0,1,95.01187648456056,0.4750593824228029,0.4750593824228029,0.4750593824228029,0.9501187648456058,0.7125890736342043,0.7125890736342043,0.7125890736342043,0.23752969121140144,0,0,0.23752969121140144
W00005842,353,341,0,0,0,0,2,0,5,0,1,1,3,96.60056657223795,0,0,0,0,0.56657223796034,0,1.41643059490085,0,0.28328611898017,0.28328611898017,0.84985835694051
W00005952,279,271,1,0,1,0,1,0,0,0,3,1,1,97.1326164874552,0.35842293906810035,0,0.35842293906810035,0,0.35842293906810035,0,0,0,1.0752688172043012,0.35842293906810035,0.35842293906810035
W00005953,356,333,0,3,2,2,1,0,5,0,0,8,2,93.53932584269663,0,0.8426966292134831,0.5617977528089888,0.5617977528089888,0.2808988764044944,0,1.4044943820224718,0,0,2.247191011235955,0.5617977528089888
W00005954,365,352,0,0,1,1,2,3,3,0,2,1,0,96.43835616438356,0,0,0.273972602739726,0.273972602739726,0.547945205479452,0.821917808219178,0.821917808219178,0,0.547945205479452,0.273972602739726,0
W00010571,283,270,2,2,2,1,0,0,2,3,0,0,1,95.40636042402826,0.7067137809187279,0.7067137809187279,0.7067137809187279,0.35335689045936397,0,0,0.7067137809187279,1.0600706713780919,0,0,0.35335689045936397
W00010614,354,332,0,1,1,3,1,3,6,4,0,0,3,93.78531073446328,0,0.2824858757062147,0.2824858757062147,0.847457627118644,0.2824858757062147,0.847457627118644,1.694915254237288,1.1299435028248588,0,0,0.847457627118644
W00005951,367,348,1,0,1,1,2,1,3,5,5,0,0,94.82288828337875,0.2724795640326975,0,0.2724795640326975,0.2724795640326975,0.544959128065395,0.2724795640326975,0.8174386920980926,1.3623978201634876,1.3623978201634876,0,0
W00005956,387,381,0,0,0,1,0,3,2,0,0,0,0,98.44961240310077,0,0,0,0.2583979328165375,0,0.7751937984496124,0.516795865633075,0,0,0,0
W00005957,426,408,0,3,3,2,2,1,2,0,3,2,0,95.77464788732394,0,0.7042253521126761,0.7042253521126761,0.4694835680751174,0.4694835680751174,0.2347417840375587,0.4694835680751174,0,0.7042253521126761,0.4694835680751174,0
W00005958,502,496,0,0,0,0,0,0,5,0,0,1,0,98.80478087649402,0,0,0,0,0,0,0.9960159362549801,0,0,0.199203187250996,0
W00005721,204,189,1,1,0,2,1,2,6,0,0,0,2,92.64705882352942,0.49019607843137253,0.49019607843137253,0,0.9803921568627451,0.49019607843137253,0.9803921568627451,2.941176470588235,0,0,0,0.9803921568627451
W00005722,301,281,0,1,3,7,4,1,3,0,0,1,0,93.35548172757476,0,0.33222591362126247,0.9966777408637874,2.3255813953488373,1.3289036544850499,0.33222591362126247,0.9966777408637874,0,0,0.33222591362126247,0
W00005724,240,230,0,1,0,1,0,2,1,1,4,0,0,95.83333333333334,0,0.4166666666666667,0,0.4166666666666667,0,0.8333333333333334,0.4166666666666667,0.4166666666666667,1.6666666666666667,0,0
W00005730,236,222,0,0,2,5,3,0,3,0,0,1,0,94.0677966101695,0,0,0.847457627118644,2.11864406779661,1.2711864406779663,0,1.2711864406779663,0,0,0.423728813559322,0
W00005731,324,306,1,2,1,0,3,3,2,3,0,0,3,94.44444444444444,0.30864197530864196,0.6172839506172839,0.30864197530864196,0,0.9259259259259258,0.9259259259259258,0.6172839506172839,0.9259259259259258,0,0,0.9259259259259258
W00005732,250,223,2,2,5,2,4,1,7,1,1,1,1,89.2,0.8,0.8,2,0.8,1.6,0.4,2.8000000000000003,0.4,0.4,0.4,0.4
W00005720,279,267,0,2,2,1,1,1,3,0,0,2,0,95.6989247311828,0,0.7168458781362007,0.7168458781362007,0.35842293906810035,0.35842293906810035,0.35842293906810035,1.0752688172043012,0,0,0.7168458781362007,0
W00005723,430,417,2,0,0,0,0,5,1,1,2,1,1,96.97674418604652,0.46511627906976744,0,0,0,0,1.1627906976744187,0.23255813953488372,0.23255813953488372,0.46511627906976744,0.23255813953488372,0.23255813953488372
W00005726,341,317,0,1,7,1,1,3,3,1,3,4,0,92.96187683284457,0,0.2932551319648094,2.0527859237536656,0.2932551319648094,0.2932551319648094,0.8797653958944283,0.8797653958944283,0.2932551319648094,0.8797653958944283,1.1730205278592376,0
W00005733,260,248,0,2,1,1,2,0,4,1,0,0,1,95.38461538461539,0,0.7692307692307693,0.38461538461538464,0.38461538461538464,0.7692307692307693,0,1.5384615384615385,0.38461538461538464,0,0,0.38461538461538464
W00005734,395,391,0,0,1,0,0,2,0,1,0,0,0,98.9873417721519,0,0,0.25316455696202533,0,0,0.5063291139240507,0,0.25316455696202533,0,0,0
W00005719,349,338,0,1,1,1,2,2,0,0,0,4,0,96.84813753581662,0,0.28653295128939826,0.28653295128939826,0.28653295128939826,0.5730659025787965,0.5730659025787965,0,0,0,1.146131805157593,0
W00005725,242,228,0,1,1,2,2,1,1,0,0,6,0,94.21487603305785,0,0.4132231404958678,0.4132231404958678,0.8264462809917356,0.8264462809917356,0.4132231404958678,0.4132231404958678,0,0,2.479338842975207,0
W00005727,273,262,0,3,1,5,1,1,0,0,0,0,0,95.97069597069597,0,1.098901098901099,0.3663003663003663,1.8315018315018317,0.3663003663003663,0.3663003663003663,0,0,0,0,0
W00005728,286,272,1,2,1,1,4,0,3,0,2,0,0,95.1048951048951,0.34965034965034963,0.6993006993006993,0.34965034965034963,0.34965034965034963,1.3986013986013985,0,1.048951048951049,0,0.6993006993006993,0,0
W00005729,280,244,1,12,0,13,2,1,1,3,2,1,0,87.14285714285714,0.35714285714285715,4.285714285714286,0,4.642857142857143,0.7142857142857143,0.35714285714285715,0.35714285714285715,1.0714285714285714,0.7142857142857143,0.35714285714285715,0
W00005735,225,204,1,4,2,0,2,3,1,2,1,5,0,90.66666666666666,0.4444444444444444,1.7777777777777777,0.8888888888888888,0,0.8888888888888888,1.3333333333333335,0.4444444444444444,0.8888888888888888,0.4444444444444444,2.2222222222222223,0
W00005736,544,517,2,2,3,6,1,3,7,0,0,1,2,95.03676470588235,0.3676470588235294,0.3676470588235294,0.5514705882352942,1.1029411764705883,0.1838235294117647,0.5514705882352942,1.2867647058823528,0,0,0.1838235294117647,0.3676470588235294
W00005737,435,414,0,1,1,2,1,3,11,2,0,0,0,95.17241379310344,0,0.22988505747126436,0.22988505747126436,0.45977011494252873,0.22988505747126436,0.6896551724137931,2.528735632183908,0.45977011494252873,0,0,0
W00005738,365,354,1,1,4,1,0,0,0,0,2,2,0,96.98630136986301,0.273972602739726,0.273972602739726,1.095890410958904,0.273972602739726,0,0,0,0,0.547945205479452,0.547945205479452,0
W00005739,311,298,0,0,1,3,0,1,6,0,0,2,0,95.81993569131832,0,0,0.3215434083601286,0.964630225080386,0,0.3215434083601286,1.929260450160772,0,0,0.6430868167202572,0
W00005878,515,495,0,1,2,1,4,3,6,0,0,3,0,96.11650485436894,0,0.1941747572815534,0.3883495145631068,0.1941747572815534,0.7766990291262136,0.5825242718446602,1.1650485436893203,0,0,0.5825242718446602,0
W00005879,478,459,0,1,0,3,5,3,7,0,0,0,0,96.02510460251045,0,0.20920502092050208,0,0.6276150627615062,1.0460251046025104,0.6276150627615062,1.4644351464435146,0,0,0,0
W00005880,229,216,1,0,1,2,1,4,2,2,0,0,0,94.32314410480349,0.43668122270742354,0,0.43668122270742354,0.8733624454148471,0.43668122270742354,1.7467248908296942,0.8733624454148471,0.8733624454148471,0,0,0
W00005881,174,171,0,0,0,0,1,1,0,0,0,0,1,98.27586206896551,0,0,0,0,0.5747126436781609,0.5747126436781609,0,0,0,0,0.5747126436781609
W00005882,384,377,0,0,1,2,1,0,3,0,0,0,0,98.17708333333334,0,0,0.26041666666666663,0.5208333333333333,0.26041666666666663,0,0.78125,0,0,0,0
W00005883,526,502,0,0,4,1,2,3,4,1,6,1,2,95.43726235741445,0,0,0.7604562737642585,0.19011406844106463,0.38022813688212925,0.5703422053231939,0.7604562737642585,0.19011406844106463,1.1406844106463878,0.19011406844106463,0.38022813688212925
W00005900,363,343,0,1,3,5,4,1,0,0,6,0,0,94.49035812672176,0,0.27548209366391185,0.8264462809917356,1.3774104683195594,1.1019283746556474,0.27548209366391185,0,0,1.6528925619834711,0,0
W00005901,380,366,0,2,3,2,2,2,1,0,1,0,1,96.3157894736842,0,0.5263157894736842,0.7894736842105263,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.2631578947368421,0,0.2631578947368421,0,0.2631578947368421
W00005906,349,325,0,1,5,10,1,1,3,1,0,1,1,93.12320916905445,0,0.28653295128939826,1.4326647564469914,2.865329512893983,0.28653295128939826,0.28653295128939826,0.8595988538681949,0.28653295128939826,0,0.28653295128939826,0.28653295128939826
W00010564,329,314,0,1,0,0,1,1,7,0,0,5,0,95.44072948328267,0,0.303951367781155,0,0,0.303951367781155,0.303951367781155,2.127659574468085,0,0,1.5197568389057752,0
W00010634,446,439,0,0,0,1,1,2,2,0,0,1,0,98.4304932735426,0,0,0,0.2242152466367713,0.2242152466367713,0.4484304932735426,0.4484304932735426,0,0,0.2242152466367713,0
W00005987,414,394,2,1,2,3,1,1,4,0,1,5,0,95.16908212560386,0.4830917874396135,0.24154589371980675,0.4830917874396135,0.7246376811594203,0.24154589371980675,0.24154589371980675,0.966183574879227,0,0.24154589371980675,1.2077294685990339,0
