OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00007530,250,64,137,137,137,0,0,0,0,6,6,0,19,18,1,24,24,0,25.6,54.800000000000004,54.800000000000004,54.800000000000004,0,0,0,0,2.4,2.4,0,7.6,7.199999999999999,0.4,9.6,9.6,0
W00007531,185,59,77,77,75,2,0,0,0,7,7,0,26,26,0,16,15,1,31.891891891891895,41.62162162162162,41.62162162162162,40.54054054054054,1.0810810810810811,0,0,0,3.783783783783784,3.783783783783784,0,14.054054054054054,14.054054054054054,0,8.64864864864865,8.108108108108109,0.5405405405405406
W00007532,231,112,77,77,77,0,0,0,0,4,4,0,25,25,0,13,13,0,48.484848484848484,33.33333333333333,33.33333333333333,33.33333333333333,0,0,0,0,1.7316017316017316,1.7316017316017316,0,10.822510822510822,10.822510822510822,0,5.627705627705628,5.627705627705628,0
W00007535,246,70,136,136,136,0,0,0,0,3,3,0,23,23,0,14,14,0,28.455284552845526,55.28455284552846,55.28455284552846,55.28455284552846,0,0,0,0,1.2195121951219512,1.2195121951219512,0,9.34959349593496,9.34959349593496,0,5.691056910569105,5.691056910569105,0
W00007537,193,67,80,80,80,0,0,0,0,5,5,0,22,22,0,19,19,0,34.715025906735754,41.45077720207254,41.45077720207254,41.45077720207254,0,0,0,0,2.5906735751295336,2.5906735751295336,0,11.398963730569948,11.398963730569948,0,9.844559585492227,9.844559585492227,0
W00007528,207,86,83,83,83,0,0,0,0,7,5,2,20,20,0,11,11,0,41.54589371980676,40.09661835748793,40.09661835748793,40.09661835748793,0,0,0,0,3.3816425120772946,2.4154589371980677,0.966183574879227,9.66183574879227,9.66183574879227,0,5.314009661835748,5.314009661835748,0
W00007533,209,96,79,79,79,0,0,0,0,5,5,0,15,15,0,14,14,0,45.933014354066984,37.79904306220095,37.79904306220095,37.79904306220095,0,0,0,0,2.3923444976076556,2.3923444976076556,0,7.177033492822966,7.177033492822966,0,6.698564593301436,6.698564593301436,0
W00007534,258,87,104,104,104,0,0,0,0,6,6,0,16,16,0,45,45,0,33.72093023255814,40.310077519379846,40.310077519379846,40.310077519379846,0,0,0,0,2.3255813953488373,2.3255813953488373,0,6.2015503875969,6.2015503875969,0,17.441860465116278,17.441860465116278,0
W00007536,225,86,83,83,83,0,0,0,0,4,4,0,34,34,0,18,18,0,38.22222222222222,36.888888888888886,36.888888888888886,36.888888888888886,0,0,0,0,1.7777777777777777,1.7777777777777777,0,15.11111111111111,15.11111111111111,0,8,8,0
W00007527,257,81,129,129,129,0,0,0,0,4,4,0,24,24,0,19,19,0,31.517509727626457,50.19455252918288,50.19455252918288,50.19455252918288,0,0,0,0,1.556420233463035,1.556420233463035,0,9.33852140077821,9.33852140077821,0,7.392996108949417,7.392996108949417,0
