OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT,RGN23NM
W00007502,250,159,158,140,34,106,2,1,1,16,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,91,59,8,10,9,5,63.6,63.2,56.00000000000001,13.600000000000001,42.4,0.8,0.4,0.4,6.4,2.8000000000000003,3.5999999999999996,0.4,0,0,0,0,0,0,0,0,0,0,0,0,36.4,23.599999999999998,3.2,4,3.5999999999999996,2,Wales
W00007503,198,65,60,48,7,41,2,0,2,10,6,4,5,4,3,2,2,0,0,0,0,1,0,1,1,129,78,6,9,24,12,32.82828282828283,30.303030303030305,24.242424242424242,3.535353535353535,20.707070707070706,1.0101010101010102,0,1.0101010101010102,5.05050505050505,3.0303030303030303,2.0202020202020203,2.525252525252525,2.0202020202020203,1.5151515151515151,1.0101010101010102,1.0101010101010102,0,0,0,0,0.5050505050505051,0,0.5050505050505051,0.5050505050505051,65.15151515151516,39.39393939393939,3.0303030303030303,4.545454545454546,12.121212121212121,6.0606060606060606,Wales
W00007504,241,131,121,110,29,81,0,0,0,11,4,7,10,1,1,1,1,0,0,0,0,0,0,0,0,109,54,6,20,17,12,54.356846473029044,50.20746887966805,45.643153526970956,12.033195020746888,33.60995850622407,0,0,0,4.564315352697095,1.6597510373443984,2.904564315352697,4.149377593360995,0.4149377593360996,0.4149377593360996,0.4149377593360996,0.4149377593360996,0,0,0,0,0,0,0,0,45.22821576763486,22.40663900414938,2.4896265560165975,8.29875518672199,7.053941908713693,4.979253112033195,Wales
W00007505,193,102,94,69,19,50,4,0,4,21,6,15,8,3,3,3,1,2,0,0,0,0,0,0,0,88,30,12,11,27,8,52.84974093264248,48.704663212435236,35.751295336787564,9.844559585492227,25.906735751295333,2.072538860103627,0,2.072538860103627,10.880829015544041,3.1088082901554404,7.772020725388601,4.145077720207254,1.5544041450777202,1.5544041450777202,1.5544041450777202,0.5181347150259068,1.0362694300518136,0,0,0,0,0,0,0,45.59585492227979,15.544041450777202,6.217616580310881,5.699481865284974,13.989637305699482,4.145077720207254,Wales
W00007506,270,137,132,117,24,93,3,3,0,12,7,5,5,2,1,1,1,0,0,0,0,0,0,0,1,131,60,14,23,23,11,50.74074074074074,48.888888888888886,43.333333333333336,8.88888888888889,34.44444444444444,1.1111111111111112,1.1111111111111112,0,4.444444444444445,2.5925925925925926,1.8518518518518516,1.8518518518518516,0.7407407407407408,0.3703703703703704,0.3703703703703704,0.3703703703703704,0,0,0,0,0,0,0,0.3703703703703704,48.51851851851852,22.22222222222222,5.185185185185185,8.518518518518519,8.518518518518519,4.074074074074074,Wales
W00007507,248,139,134,122,29,93,1,0,1,11,2,9,5,3,1,1,1,0,0,0,0,0,0,0,2,106,63,7,13,19,4,56.048387096774185,54.03225806451613,49.193548387096776,11.693548387096774,37.5,0.4032258064516129,0,0.4032258064516129,4.435483870967742,0.8064516129032258,3.6290322580645165,2.0161290322580645,1.2096774193548387,0.4032258064516129,0.4032258064516129,0.4032258064516129,0,0,0,0,0,0,0,0.8064516129032258,42.74193548387097,25.403225806451612,2.82258064516129,5.241935483870968,7.661290322580645,1.6129032258064515,Wales
W00007508,235,145,138,116,29,87,3,1,2,19,9,10,7,1,1,1,1,0,0,0,0,0,0,0,0,89,64,1,0,20,4,61.702127659574465,58.723404255319146,49.361702127659576,12.340425531914894,37.02127659574468,1.276595744680851,0.425531914893617,0.851063829787234,8.085106382978724,3.829787234042553,4.25531914893617,2.9787234042553195,0.425531914893617,0.425531914893617,0.425531914893617,0.425531914893617,0,0,0,0,0,0,0,0,37.87234042553192,27.23404255319149,0.425531914893617,0,8.51063829787234,1.702127659574468,Wales
W00007509,240,138,133,121,26,95,5,2,3,7,1,6,5,3,1,1,1,0,0,0,0,0,0,0,2,99,41,10,16,22,10,57.49999999999999,55.41666666666667,50.416666666666664,10.833333333333334,39.58333333333333,2.083333333333333,0.8333333333333334,1.25,2.9166666666666665,0.4166666666666667,2.5,2.083333333333333,1.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0,0,0,0,0,0,0,0.8333333333333334,41.25,17.083333333333332,4.166666666666666,6.666666666666667,9.166666666666666,4.166666666666666,Wales
W00007510,243,149,148,134,32,102,1,0,1,13,9,4,1,3,0,0,0,0,0,0,0,0,0,0,3,91,60,5,7,14,5,61.31687242798354,60.90534979423868,55.144032921810705,13.168724279835391,41.9753086419753,0.411522633744856,0,0.411522633744856,5.349794238683128,3.7037037037037033,1.646090534979424,0.411522633744856,1.2345679012345678,0,0,0,0,0,0,0,0,0,0,1.2345679012345678,37.4485596707819,24.691358024691358,2.05761316872428,2.880658436213992,5.761316872427984,2.05761316872428,Wales
W00007511,219,113,112,100,23,77,2,1,1,10,4,6,1,1,0,0,0,0,0,0,0,0,0,0,1,105,61,4,14,15,11,51.598173515981735,51.141552511415526,45.662100456621005,10.50228310502283,35.15981735159817,0.91324200913242,0.45662100456621,0.45662100456621,4.5662100456621,1.82648401826484,2.73972602739726,0.45662100456621,0.45662100456621,0,0,0,0,0,0,0,0,0,0,0.45662100456621,47.94520547945205,27.85388127853881,1.82648401826484,6.392694063926941,6.8493150684931505,5.0228310502283104,Wales
W00007512,239,141,138,129,25,104,1,1,0,8,2,6,3,4,4,4,3,1,0,0,0,0,0,0,0,94,52,10,15,9,8,58.995815899581594,57.74058577405857,53.97489539748954,10.460251046025103,43.51464435146444,0.41841004184100417,0.41841004184100417,0,3.3472803347280333,0.8368200836820083,2.510460251046025,1.2552301255230125,1.6736401673640167,1.6736401673640167,1.6736401673640167,1.2552301255230125,0.41841004184100417,0,0,0,0,0,0,0,39.33054393305439,21.75732217573222,4.184100418410042,6.2761506276150625,3.765690376569038,3.3472803347280333,Wales
W00007513,216,122,115,101,22,79,4,2,2,10,5,5,7,6,5,5,3,2,0,0,0,0,0,0,1,88,53,1,15,16,3,56.481481481481474,53.24074074074075,46.75925925925926,10.185185185185185,36.574074074074076,1.8518518518518516,0.9259259259259258,0.9259259259259258,4.62962962962963,2.314814814814815,2.314814814814815,3.2407407407407405,2.7777777777777777,2.314814814814815,2.314814814814815,1.3888888888888888,0.9259259259259258,0,0,0,0,0,0,0.4629629629629629,40.74074074074074,24.537037037037038,0.4629629629629629,6.944444444444445,7.4074074074074066,1.3888888888888888,Wales
W00007514,247,140,139,126,29,97,5,2,3,8,2,6,1,8,7,7,6,1,0,0,0,0,0,0,1,99,44,10,17,21,7,56.68016194331984,56.2753036437247,51.012145748987855,11.740890688259109,39.27125506072874,2.0242914979757085,0.8097165991902834,1.214574898785425,3.2388663967611335,0.8097165991902834,2.42914979757085,0.4048582995951417,3.2388663967611335,2.834008097165992,2.834008097165992,2.42914979757085,0.4048582995951417,0,0,0,0,0,0,0.4048582995951417,40.08097165991903,17.813765182186234,4.048582995951417,6.882591093117409,8.502024291497975,2.834008097165992,Wales
W00007515,178,88,85,66,19,47,6,2,4,13,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,90,43,0,15,21,11,49.43820224719101,47.752808988764045,37.07865168539326,10.674157303370785,26.40449438202247,3.3707865168539324,1.1235955056179776,2.247191011235955,7.303370786516854,4.49438202247191,2.8089887640449436,1.6853932584269662,0,0,0,0,0,0,0,0,0,0,0,0,50.56179775280899,24.15730337078652,0,8.426966292134832,11.797752808988763,6.179775280898876,Wales
W00007516,246,138,127,111,34,77,4,2,2,12,7,5,11,6,3,3,2,1,0,0,0,0,0,0,3,102,46,16,15,16,9,56.09756097560976,51.6260162601626,45.1219512195122,13.821138211382115,31.300813008130078,1.6260162601626018,0.8130081300813009,0.8130081300813009,4.878048780487805,2.8455284552845526,2.0325203252032518,4.471544715447155,2.4390243902439024,1.2195121951219512,1.2195121951219512,0.8130081300813009,0.40650406504065045,0,0,0,0,0,0,1.2195121951219512,41.46341463414634,18.69918699186992,6.504065040650407,6.097560975609756,6.504065040650407,3.6585365853658534,Wales
W00007517,200,106,103,92,33,59,4,1,3,7,4,3,3,1,1,1,1,0,0,0,0,0,0,0,0,93,48,8,13,17,7,53,51.5,46,16.5,29.5,2,0.5,1.5,3.5000000000000004,2,1.5,1.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,46.5,24,4,6.5,8.5,3.5000000000000004,Wales
W00007518,246,137,130,115,33,82,1,0,1,14,4,10,7,5,3,3,3,0,0,0,0,0,0,0,2,104,51,9,12,25,7,55.6910569105691,52.84552845528455,46.7479674796748,13.414634146341465,33.33333333333333,0.40650406504065045,0,0.40650406504065045,5.691056910569105,1.6260162601626018,4.0650406504065035,2.8455284552845526,2.0325203252032518,1.2195121951219512,1.2195121951219512,1.2195121951219512,0,0,0,0,0,0,0,0.8130081300813009,42.27642276422765,20.73170731707317,3.6585365853658534,4.878048780487805,10.16260162601626,2.8455284552845526,Wales
W00007519,412,202,193,183,48,135,2,0,2,8,3,5,9,6,6,6,6,0,0,0,0,0,0,0,0,204,124,11,15,48,6,49.029126213592235,46.84466019417476,44.417475728155345,11.650485436893204,32.76699029126214,0.48543689320388345,0,0.48543689320388345,1.9417475728155338,0.7281553398058253,1.2135922330097086,2.1844660194174756,1.4563106796116505,1.4563106796116505,1.4563106796116505,1.4563106796116505,0,0,0,0,0,0,0,0,49.51456310679612,30.097087378640776,2.669902912621359,3.640776699029126,11.650485436893204,1.4563106796116505,Wales
