OA,ts0340001,ts0340002,ts0340003,ts0340002_PCT,ts0340003_PCT
W00007502,282,260,22,92.19858156028369,7.801418439716312
W00007503,230,217,13,94.34782608695652,5.6521739130434785
W00007504,273,265,8,97.06959706959707,2.93040293040293
W00007505,228,217,11,95.17543859649122,4.824561403508771
W00007506,321,310,11,96.57320872274143,3.4267912772585665
W00007507,282,267,15,94.68085106382979,5.319148936170213
W00007508,261,246,15,94.25287356321839,5.747126436781609
W00007509,297,270,27,90.9090909090909,9.090909090909092
W00007510,310,292,18,94.19354838709677,5.806451612903226
W00007511,244,233,11,95.49180327868852,4.508196721311475
W00007512,292,280,12,95.8904109589041,4.10958904109589
W00007513,258,249,9,96.51162790697676,3.488372093023256
W00007514,290,275,15,94.82758620689656,5.172413793103448
W00007515,204,195,9,95.58823529411765,4.411764705882353
W00007516,276,264,12,95.65217391304348,4.3478260869565215
W00007517,227,220,7,96.91629955947137,3.0837004405286343
W00007518,303,292,11,96.36963696369637,3.6303630363036308
W00007519,469,452,17,96.37526652452026,3.624733475479744
W00007520,201,189,12,94.02985074626866,5.970149253731343
W00007521,396,373,23,94.1919191919192,5.808080808080808
W00007522,272,261,11,95.95588235294117,4.044117647058823
W00007523,272,254,18,93.38235294117648,6.61764705882353
W00007524,285,268,17,94.03508771929825,5.964912280701754
W00007525,305,284,21,93.11475409836065,6.885245901639345
W00007526,268,257,11,95.8955223880597,4.104477611940299
W00007527,306,276,30,90.19607843137256,9.803921568627452
W00007528,276,267,9,96.73913043478261,3.260869565217391
W00007529,276,259,17,93.84057971014492,6.159420289855073
W00007530,272,260,12,95.58823529411765,4.411764705882353
W00007531,236,227,9,96.1864406779661,3.8135593220338984
W00007532,273,253,20,92.67399267399267,7.326007326007327
W00007533,264,253,11,95.83333333333334,4.166666666666666
W00007534,297,288,9,96.96969696969697,3.0303030303030303
W00007535,280,260,20,92.85714285714286,7.142857142857142
W00007536,277,260,17,93.86281588447653,6.137184115523466
W00007537,240,227,13,94.58333333333333,5.416666666666667
W00007538,254,240,14,94.48818897637796,5.511811023622047
W00007539,235,225,10,95.74468085106383,4.25531914893617
W00007540,246,234,12,95.1219512195122,4.878048780487805
W00007541,275,255,20,92.72727272727272,7.2727272727272725
W00007542,246,235,11,95.52845528455285,4.471544715447155
W00007543,255,242,13,94.90196078431372,5.098039215686274
W00007544,221,209,12,94.57013574660633,5.429864253393665
W00007545,137,134,3,97.8102189781022,2.18978102189781
W00007546,224,217,7,96.875,3.125
W00007547,576,541,35,93.92361111111111,6.076388888888888
W00007548,252,241,11,95.63492063492063,4.365079365079365
W00007549,232,219,13,94.39655172413794,5.603448275862069
W00007550,328,302,26,92.07317073170732,7.926829268292683
W00007551,296,273,23,92.22972972972973,7.77027027027027
W00007552,264,233,31,88.25757575757575,11.742424242424242
W00007553,254,239,15,94.09448818897637,5.905511811023622
W00007554,259,241,18,93.05019305019306,6.94980694980695
W00007555,343,319,24,93.00291545189503,6.997084548104956
W00007556,381,358,23,93.96325459317585,6.036745406824147
W00007557,203,190,13,93.59605911330048,6.403940886699508
W00007558,289,272,17,94.11764705882352,5.88235294117647
W00007559,262,247,15,94.27480916030534,5.7251908396946565
W00007560,212,188,24,88.67924528301887,11.320754716981133
W00007561,265,251,14,94.71698113207547,5.283018867924529
W00007562,236,224,12,94.91525423728814,5.084745762711865
W00007563,253,240,13,94.86166007905138,5.138339920948617
W00007564,301,277,24,92.02657807308971,7.973421926910299
W00007565,231,213,18,92.20779220779221,7.792207792207792
W00007566,191,179,12,93.717277486911,6.282722513089005
W00007567,265,247,18,93.20754716981132,6.7924528301886795
W00007568,288,263,25,91.31944444444444,8.680555555555555
W00007569,120,119,1,99.16666666666667,0.8333333333333334
W00007570,285,271,14,95.08771929824562,4.912280701754386
W00007571,296,282,14,95.27027027027027,4.72972972972973
W00007572,237,224,13,94.51476793248945,5.485232067510549
W00007573,220,210,10,95.45454545454545,4.545454545454546
W00007574,306,288,18,94.11764705882352,5.88235294117647
W00007575,240,228,12,95,5
W00007576,316,306,10,96.83544303797468,3.1645569620253164
W00007577,291,278,13,95.53264604810997,4.4673539518900345
W00007578,228,217,11,95.17543859649122,4.824561403508771
W00007579,253,236,17,93.2806324110672,6.719367588932807
