OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
W00007502,286,0,0,0,0,0,0,2,1,1,0,3,2,0,1,0,281,277,0,0,0,4,0,0,0,0,0,0,0,0,0,0.6993006993006993,0.34965034965034963,0.34965034965034963,0,1.048951048951049,0.6993006993006993,0,0.34965034965034963,0,98.25174825174825,96.85314685314685,0,0,0,1.3986013986013985,0,0,0
W00007503,234,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,231,218,0,0,0,13,0,0,0,0.8547008547008548,0,0,0.8547008547008548,0,0,0,0,0,0,0.4273504273504274,0.4273504273504274,0,0,0,98.71794871794873,93.16239316239316,0,0,0,5.555555555555555,0,0,0
W00007504,281,2,0,0,0,0,2,2,2,0,0,3,0,0,3,0,274,262,0,0,0,12,0,0,0,0.7117437722419928,0,0,0,0,0.7117437722419928,0.7117437722419928,0.7117437722419928,0,0,1.0676156583629894,0,0,1.0676156583629894,0,97.50889679715303,93.23843416370107,0,0,0,4.270462633451958,0,0,0
W00007505,235,10,0,3,5,0,2,1,0,1,0,0,0,0,0,0,224,202,0,0,0,22,0,0,0,4.25531914893617,0,1.276595744680851,2.127659574468085,0,0.851063829787234,0.425531914893617,0,0.425531914893617,0,0,0,0,0,0,95.31914893617022,85.95744680851064,0,0,0,9.361702127659575,0,0,0
W00007506,336,8,0,1,0,4,3,1,0,1,0,7,1,0,3,3,313,301,0,1,0,11,7,0,7,2.380952380952381,0,0.2976190476190476,0,1.1904761904761905,0.8928571428571428,0.2976190476190476,0,0.2976190476190476,0,2.083333333333333,0.2976190476190476,0,0.8928571428571428,0.8928571428571428,93.15476190476191,89.58333333333334,0,0.2976190476190476,0,3.273809523809524,2.083333333333333,0,2.083333333333333
W00007507,288,1,0,0,0,1,0,0,0,0,0,5,0,1,1,3,282,278,0,0,0,4,0,0,0,0.3472222222222222,0,0,0,0.3472222222222222,0,0,0,0,0,1.7361111111111112,0,0.3472222222222222,0.3472222222222222,1.0416666666666665,97.91666666666666,96.52777777777779,0,0,0,1.3888888888888888,0,0,0
W00007508,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,261,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,97.02602230483272,0,0,0,2.973977695167286,0,0,0
W00007509,306,3,0,0,0,3,0,1,1,0,0,0,0,0,0,0,301,291,2,0,0,8,1,0,1,0.9803921568627451,0,0,0,0.9803921568627451,0,0.32679738562091504,0.32679738562091504,0,0,0,0,0,0,0,98.36601307189542,95.09803921568627,0.6535947712418301,0,0,2.6143790849673203,0.32679738562091504,0,0.32679738562091504
W00007510,321,0,0,0,0,0,0,4,4,0,0,1,0,1,0,0,316,313,0,0,0,3,0,0,0,0,0,0,0,0,0,1.2461059190031152,1.2461059190031152,0,0,0.3115264797507788,0,0.3115264797507788,0,0,98.4423676012461,97.50778816199377,0,0,0,0.9345794392523363,0,0,0
W00007511,249,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,242,233,0,0,0,9,6,0,6,0,0,0,0,0,0,0,0,0,0,0.4016064257028112,0.4016064257028112,0,0,0,97.18875502008032,93.57429718875501,0,0,0,3.614457831325301,2.4096385542168677,0,2.4096385542168677
