OA,ts0390001,ts0390002,ts0390003,ts0390004,ts0390005,ts0390006,ts0390007,ts0390008,ts0390009,ts0390002_PCT,ts0390003_PCT,ts0390004_PCT,ts0390005_PCT,ts0390006_PCT,ts0390007_PCT,ts0390008_PCT,ts0390009_PCT
W00007502,276,240,14,11,3,9,6,3,13,86.95652173913044,5.072463768115942,3.985507246376811,1.0869565217391304,3.260869565217391,2.1739130434782608,1.0869565217391304,4.710144927536232
W00007503,227,205,2,2,0,8,3,5,12,90.30837004405286,0.881057268722467,0.881057268722467,0,3.524229074889868,1.3215859030837005,2.2026431718061676,5.286343612334802
W00007504,265,232,14,9,5,10,2,8,9,87.54716981132076,5.283018867924529,3.3962264150943398,1.8867924528301887,3.7735849056603774,0.7547169811320755,3.018867924528302,3.3962264150943398
W00007505,223,202,7,3,4,8,2,6,6,90.5829596412556,3.1390134529147984,1.345291479820628,1.7937219730941705,3.587443946188341,0.8968609865470852,2.690582959641256,2.690582959641256
W00007506,307,269,13,7,6,13,6,7,12,87.62214983713355,4.234527687296417,2.2801302931596092,1.9543973941368076,4.234527687296417,1.9543973941368076,2.2801302931596092,3.908794788273615
W00007507,278,245,11,8,3,9,2,7,13,88.12949640287769,3.9568345323741005,2.877697841726619,1.079136690647482,3.237410071942446,0.7194244604316548,2.5179856115107913,4.676258992805756
W00007508,261,220,24,17,7,4,4,0,13,84.2911877394636,9.195402298850574,6.513409961685824,2.681992337164751,1.532567049808429,1.532567049808429,0,4.980842911877394
W00007509,290,257,9,7,2,12,6,6,12,88.62068965517241,3.103448275862069,2.413793103448276,0.6896551724137931,4.137931034482759,2.0689655172413794,2.0689655172413794,4.137931034482759
W00007510,294,264,13,7,6,10,5,5,7,89.79591836734694,4.421768707482993,2.380952380952381,2.0408163265306123,3.4013605442176873,1.7006802721088436,1.7006802721088436,2.380952380952381
W00007511,244,211,9,8,1,7,4,3,17,86.47540983606558,3.6885245901639343,3.278688524590164,0.4098360655737705,2.8688524590163933,1.639344262295082,1.2295081967213115,6.967213114754098
W00007512,281,257,6,5,1,6,3,3,12,91.45907473309609,2.135231316725979,1.7793594306049825,0.3558718861209964,2.135231316725979,1.0676156583629894,1.0676156583629894,4.270462633451958
W00007513,258,233,9,3,6,6,3,3,10,90.31007751937985,3.488372093023256,1.1627906976744187,2.3255813953488373,2.3255813953488373,1.1627906976744187,1.1627906976744187,3.875968992248062
W00007514,285,253,14,7,7,8,1,7,10,88.7719298245614,4.912280701754386,2.456140350877193,2.456140350877193,2.807017543859649,0.3508771929824561,2.456140350877193,3.508771929824561
W00007515,198,173,2,1,1,10,4,6,13,87.37373737373737,1.0101010101010102,0.5050505050505051,0.5050505050505051,5.05050505050505,2.0202020202020203,3.0303030303030303,6.565656565656567
W00007516,267,239,10,5,5,10,2,8,8,89.51310861423221,3.7453183520599254,1.8726591760299627,1.8726591760299627,3.7453183520599254,0.7490636704119851,2.9962546816479403,2.9962546816479403
W00007517,220,192,11,8,3,6,2,4,11,87.27272727272727,5,3.6363636363636362,1.3636363636363635,2.727272727272727,0.9090909090909091,1.8181818181818181,5
W00007518,294,248,14,8,6,11,5,6,21,84.35374149659864,4.761904761904762,2.7210884353741496,2.0408163265306123,3.741496598639456,1.7006802721088436,2.0408163265306123,7.142857142857142
W00007519,462,407,20,13,7,15,6,9,20,88.09523809523809,4.329004329004329,2.813852813852814,1.5151515151515151,3.2467532467532463,1.2987012987012987,1.948051948051948,4.329004329004329
W00007520,197,181,5,3,2,5,2,3,6,91.87817258883248,2.5380710659898478,1.5228426395939088,1.015228426395939,2.5380710659898478,1.015228426395939,1.5228426395939088,3.0456852791878175
W00007521,390,345,25,18,7,8,4,4,12,88.46153846153845,6.41025641025641,4.615384615384616,1.7948717948717947,2.051282051282051,1.0256410256410255,1.0256410256410255,3.076923076923077
W00007522,260,233,11,8,3,5,4,1,11,89.61538461538461,4.230769230769231,3.076923076923077,1.153846153846154,1.9230769230769231,1.5384615384615385,0.38461538461538464,4.230769230769231
W00007523,270,231,17,11,6,4,1,3,18,85.55555555555556,6.296296296296296,4.074074074074074,2.2222222222222223,1.4814814814814816,0.3703703703703704,1.1111111111111112,6.666666666666667
W00007524,278,249,10,8,2,5,3,2,14,89.568345323741,3.5971223021582732,2.877697841726619,0.7194244604316548,1.7985611510791366,1.079136690647482,0.7194244604316548,5.0359712230215825
