OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT,RGN23NM
W00005996,271,128,128,108,32,76,4,1,3,16,5,11,0,5,5,4,4,0,0,0,0,1,0,1,0,138,95,9,4,26,4,47.23247232472325,47.23247232472325,39.85239852398524,11.808118081180812,28.044280442804425,1.4760147601476015,0.36900369003690037,1.107011070110701,5.904059040590406,1.8450184501845017,4.059040590405904,0,1.8450184501845017,1.8450184501845017,1.4760147601476015,1.4760147601476015,0,0,0,0,0.36900369003690037,0,0.36900369003690037,0,50.92250922509225,35.05535055350554,3.3210332103321036,1.4760147601476015,9.59409594095941,1.4760147601476015,Wales
W00005997,252,152,140,120,35,85,2,0,2,18,7,11,12,5,1,1,1,0,0,0,0,0,0,0,4,95,44,11,11,21,8,60.317460317460316,55.55555555555556,47.61904761904761,13.88888888888889,33.730158730158735,0.7936507936507936,0,0.7936507936507936,7.142857142857142,2.7777777777777777,4.365079365079365,4.761904761904762,1.984126984126984,0.3968253968253968,0.3968253968253968,0.3968253968253968,0,0,0,0,0,0,0,1.5873015873015872,37.698412698412696,17.46031746031746,4.365079365079365,4.365079365079365,8.333333333333332,3.1746031746031744,Wales
W00005998,273,133,124,111,38,73,2,0,2,11,4,7,9,5,5,3,2,1,0,0,0,2,1,1,0,135,57,8,22,39,9,48.717948717948715,45.42124542124542,40.65934065934066,13.91941391941392,26.73992673992674,0.7326007326007326,0,0.7326007326007326,4.029304029304029,1.465201465201465,2.564102564102564,3.296703296703297,1.8315018315018317,1.8315018315018317,1.098901098901099,0.7326007326007326,0.3663003663003663,0,0,0,0.7326007326007326,0.3663003663003663,0.3663003663003663,0,49.45054945054945,20.87912087912088,2.93040293040293,8.058608058608058,14.285714285714285,3.296703296703297,Wales
W00005999,225,120,113,103,26,77,1,1,0,9,0,9,7,11,7,7,7,0,0,0,0,0,0,0,4,94,58,9,7,13,7,53.333333333333336,50.22222222222222,45.77777777777778,11.555555555555555,34.22222222222222,0.4444444444444444,0.4444444444444444,0,4,0,4,3.111111111111111,4.888888888888889,3.111111111111111,3.111111111111111,3.111111111111111,0,0,0,0,0,0,0,1.7777777777777777,41.77777777777778,25.77777777777778,4,3.111111111111111,5.777777777777778,3.111111111111111,Wales
W00006000,167,95,91,79,18,61,0,0,0,12,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,72,28,4,12,22,6,56.886227544910184,54.49101796407185,47.30538922155689,10.778443113772456,36.52694610778443,0,0,0,7.18562874251497,2.3952095808383236,4.790419161676647,2.3952095808383236,0,0,0,0,0,0,0,0,0,0,0,0,43.11377245508982,16.766467065868262,2.3952095808383236,7.18562874251497,13.17365269461078,3.592814371257485,Wales
W00006001,302,180,173,151,46,105,4,0,4,18,5,13,7,7,7,7,5,2,0,0,0,0,0,0,0,115,48,10,27,20,10,59.60264900662252,57.284768211920536,50,15.2317880794702,34.7682119205298,1.3245033112582782,0,1.3245033112582782,5.960264900662252,1.6556291390728477,4.304635761589404,2.3178807947019866,2.3178807947019866,2.3178807947019866,2.3178807947019866,1.6556291390728477,0.6622516556291391,0,0,0,0,0,0,0,38.079470198675494,15.894039735099339,3.3112582781456954,8.940397350993377,6.622516556291391,3.3112582781456954,Wales
W00006002,121,36,36,33,9,24,2,0,2,1,0,1,0,3,2,2,2,0,0,0,0,0,0,0,1,82,35,4,12,24,7,29.75206611570248,29.75206611570248,27.27272727272727,7.43801652892562,19.834710743801654,1.6528925619834711,0,1.6528925619834711,0.8264462809917356,0,0.8264462809917356,0,2.479338842975207,1.6528925619834711,1.6528925619834711,1.6528925619834711,0,0,0,0,0,0,0,0.8264462809917356,67.76859504132231,28.92561983471074,3.3057851239669422,9.917355371900827,19.834710743801654,5.785123966942149,Wales
W00006003,205,120,114,97,21,76,5,0,5,12,2,10,6,2,0,0,0,0,0,0,0,0,0,0,2,83,43,6,11,17,6,58.536585365853654,55.60975609756098,47.3170731707317,10.24390243902439,37.073170731707314,2.4390243902439024,0,2.4390243902439024,5.853658536585367,0.975609756097561,4.878048780487805,2.9268292682926833,0.975609756097561,0,0,0,0,0,0,0,0,0,0,0.975609756097561,40.487804878048784,20.975609756097562,2.9268292682926833,5.365853658536586,8.292682926829269,2.9268292682926833,Wales
W00006004,266,162,150,133,42,91,4,0,4,13,3,10,12,4,2,2,2,0,0,0,0,0,0,0,2,100,53,7,16,16,8,60.902255639097746,56.390977443609025,50,15.789473684210526,34.21052631578947,1.5037593984962405,0,1.5037593984962405,4.887218045112782,1.1278195488721803,3.7593984962406015,4.511278195488721,1.5037593984962405,0.7518796992481203,0.7518796992481203,0.7518796992481203,0,0,0,0,0,0,0,0.7518796992481203,37.59398496240601,19.924812030075188,2.631578947368421,6.015037593984962,6.015037593984962,3.007518796992481,Wales
W00006005,179,105,99,89,26,63,1,0,1,9,2,7,6,6,5,5,2,3,0,0,0,0,0,0,1,68,46,4,8,9,1,58.659217877094974,55.3072625698324,49.72067039106145,14.52513966480447,35.19553072625698,0.5586592178770949,0,0.5586592178770949,5.027932960893855,1.1173184357541899,3.910614525139665,3.35195530726257,3.35195530726257,2.793296089385475,2.793296089385475,1.1173184357541899,1.675977653631285,0,0,0,0,0,0,0.5586592178770949,37.988826815642454,25.69832402234637,2.2346368715083798,4.4692737430167595,5.027932960893855,0.5586592178770949,Wales
