OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00006254,282,68,156,154,154,0,2,2,0,5,5,0,29,29,0,24,24,0,24.113475177304963,55.319148936170215,54.60992907801418,54.60992907801418,0,0.7092198581560284,0.7092198581560284,0,1.773049645390071,1.773049645390071,0,10.28368794326241,10.28368794326241,0,8.51063829787234,8.51063829787234,0
W00006255,273,102,121,121,121,0,0,0,0,8,8,0,30,30,0,12,12,0,37.362637362637365,44.32234432234432,44.32234432234432,44.32234432234432,0,0,0,0,2.93040293040293,2.93040293040293,0,10.989010989010989,10.989010989010989,0,4.395604395604396,4.395604395604396,0
W00006257,315,111,161,161,161,0,0,0,0,5,5,0,23,23,0,15,14,1,35.23809523809524,51.11111111111111,51.11111111111111,51.11111111111111,0,0,0,0,1.5873015873015872,1.5873015873015872,0,7.301587301587302,7.301587301587302,0,4.761904761904762,4.444444444444445,0.31746031746031744
W00009912,317,93,169,169,169,0,0,0,0,5,5,0,40,40,0,10,10,0,29.33753943217666,53.31230283911672,53.31230283911672,53.31230283911672,0,0,0,0,1.5772870662460567,1.5772870662460567,0,12.618296529968454,12.618296529968454,0,3.1545741324921135,3.1545741324921135,0
W00009916,165,49,79,79,77,2,0,0,0,3,3,0,17,17,0,17,17,0,29.6969696969697,47.878787878787875,47.878787878787875,46.666666666666664,1.2121212121212122,0,0,0,1.8181818181818181,1.8181818181818181,0,10.303030303030303,10.303030303030303,0,10.303030303030303,10.303030303030303,0
W00006252,304,131,110,110,104,6,0,0,0,13,13,0,31,31,0,19,19,0,43.09210526315789,36.18421052631579,36.18421052631579,34.21052631578947,1.9736842105263157,0,0,0,4.276315789473684,4.276315789473684,0,10.197368421052632,10.197368421052632,0,6.25,6.25,0
W00006261,240,55,152,150,148,2,2,2,0,1,1,0,17,17,0,15,15,0,22.916666666666664,63.33333333333333,62.5,61.66666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0.4166666666666667,0.4166666666666667,0,7.083333333333333,7.083333333333333,0,6.25,6.25,0
W00006263,338,110,169,169,163,6,0,0,0,7,7,0,29,29,0,23,23,0,32.544378698224854,50,50,48.22485207100592,1.7751479289940828,0,0,0,2.0710059171597637,2.0710059171597637,0,8.579881656804734,8.579881656804734,0,6.8047337278106506,6.8047337278106506,0
W00006264,269,93,131,130,125,5,1,0,1,3,3,0,19,19,0,23,23,0,34.572490706319705,48.698884758364315,48.3271375464684,46.468401486988846,1.858736059479554,0.37174721189591076,0,0.37174721189591076,1.1152416356877324,1.1152416356877324,0,7.063197026022305,7.063197026022305,0,8.550185873605948,8.550185873605948,0
W00006253,229,73,116,114,113,1,2,0,2,3,3,0,20,20,0,17,17,0,31.877729257641924,50.65502183406113,49.78165938864629,49.34497816593886,0.43668122270742354,0.8733624454148471,0,0.8733624454148471,1.3100436681222707,1.3100436681222707,0,8.73362445414847,8.73362445414847,0,7.423580786026202,7.423580786026202,0
W00006259,355,100,202,200,198,2,2,0,2,10,10,0,27,27,0,16,16,0,28.169014084507044,56.901408450704224,56.33802816901409,55.774647887323944,0.5633802816901409,0.5633802816901409,0,0.5633802816901409,2.8169014084507045,2.8169014084507045,0,7.605633802816901,7.605633802816901,0,4.507042253521127,4.507042253521127,0
W00006262,185,68,69,69,69,0,0,0,0,6,6,0,20,20,0,22,22,0,36.75675675675676,37.2972972972973,37.2972972972973,37.2972972972973,0,0,0,0,3.2432432432432434,3.2432432432432434,0,10.81081081081081,10.81081081081081,0,11.891891891891893,11.891891891891893,0
W00009917,281,120,108,108,108,0,0,0,0,4,4,0,24,24,0,25,25,0,42.704626334519574,38.43416370106761,38.43416370106761,38.43416370106761,0,0,0,0,1.4234875444839856,1.4234875444839856,0,8.540925266903916,8.540925266903916,0,8.896797153024911,8.896797153024911,0
W00006419,220,111,73,73,73,0,0,0,0,3,3,0,16,16,0,17,17,0,50.45454545454545,33.18181818181819,33.18181818181819,33.18181818181819,0,0,0,0,1.3636363636363635,1.3636363636363635,0,7.2727272727272725,7.2727272727272725,0,7.727272727272727,7.727272727272727,0
W00006420,205,51,102,102,102,0,0,0,0,6,5,1,18,18,0,28,28,0,24.878048780487806,49.75609756097561,49.75609756097561,49.75609756097561,0,0,0,0,2.9268292682926833,2.4390243902439024,0.4878048780487805,8.780487804878048,8.780487804878048,0,13.658536585365855,13.658536585365855,0
W00006423,250,100,102,102,100,2,0,0,0,5,5,0,21,21,0,22,22,0,40,40.8,40.8,40,0.8,0,0,0,2,2,0,8.4,8.4,0,8.799999999999999,8.799999999999999,0
W00006427,197,94,53,53,53,0,0,0,0,5,5,0,26,26,0,19,19,0,47.71573604060914,26.903553299492383,26.903553299492383,26.903553299492383,0,0,0,0,2.5380710659898478,2.5380710659898478,0,13.19796954314721,13.19796954314721,0,9.644670050761421,9.644670050761421,0
W00006428,260,135,77,77,75,2,0,0,0,3,3,0,24,24,0,21,21,0,51.92307692307693,29.615384615384617,29.615384615384617,28.846153846153843,0.7692307692307693,0,0,0,1.153846153846154,1.153846153846154,0,9.230769230769232,9.230769230769232,0,8.076923076923077,8.076923076923077,0
W00006421,231,103,82,82,82,0,0,0,0,17,15,2,22,22,0,7,7,0,44.58874458874459,35.4978354978355,35.4978354978355,35.4978354978355,0,0,0,0,7.35930735930736,6.493506493506493,0.8658008658008658,9.523809523809524,9.523809523809524,0,3.0303030303030303,3.0303030303030303,0
W00006422,221,121,50,50,48,2,0,0,0,13,13,0,17,17,0,20,20,0,54.75113122171946,22.624434389140273,22.624434389140273,21.71945701357466,0.904977375565611,0,0,0,5.88235294117647,5.88235294117647,0,7.6923076923076925,7.6923076923076925,0,9.049773755656108,9.049773755656108,0
W00006424,241,120,77,77,75,2,0,0,0,10,10,0,18,18,0,16,16,0,49.79253112033195,31.950207468879665,31.950207468879665,31.12033195020747,0.8298755186721992,0,0,0,4.149377593360995,4.149377593360995,0,7.468879668049793,7.468879668049793,0,6.639004149377594,6.639004149377594,0
W00006425,255,125,87,86,86,0,1,0,1,5,4,1,22,22,0,16,16,0,49.01960784313725,34.11764705882353,33.72549019607843,33.72549019607843,0,0.39215686274509803,0,0.39215686274509803,1.9607843137254901,1.5686274509803921,0.39215686274509803,8.627450980392156,8.627450980392156,0,6.2745098039215685,6.2745098039215685,0
W00006426,193,79,70,70,68,2,0,0,0,3,3,0,25,25,0,16,16,0,40.932642487046635,36.26943005181347,36.26943005181347,35.233160621761655,1.0362694300518136,0,0,0,1.5544041450777202,1.5544041450777202,0,12.953367875647666,12.953367875647666,0,8.290155440414509,8.290155440414509,0
W00006477,227,68,119,119,117,2,0,0,0,7,7,0,13,13,0,20,20,0,29.955947136563875,52.42290748898678,52.42290748898678,51.541850220264315,0.881057268722467,0,0,0,3.0837004405286343,3.0837004405286343,0,5.726872246696035,5.726872246696035,0,8.81057268722467,8.81057268722467,0
W00006478,225,81,104,104,102,2,0,0,0,7,5,2,18,18,0,15,15,0,36,46.22222222222222,46.22222222222222,45.33333333333333,0.8888888888888888,0,0,0,3.111111111111111,2.2222222222222223,0.8888888888888888,8,8,0,6.666666666666667,6.666666666666667,0
W00006479,279,89,143,141,137,4,2,0,2,5,5,0,21,21,0,21,21,0,31.899641577060933,51.25448028673835,50.53763440860215,49.10394265232975,1.4336917562724014,0.7168458781362007,0,0.7168458781362007,1.7921146953405016,1.7921146953405016,0,7.526881720430108,7.526881720430108,0,7.526881720430108,7.526881720430108,0
W00006480,250,90,126,126,126,0,0,0,0,1,1,0,18,18,0,15,15,0,36,50.4,50.4,50.4,0,0,0,0,0.4,0.4,0,7.199999999999999,7.199999999999999,0,6,6,0
W00006481,159,49,78,78,78,0,0,0,0,1,1,0,17,17,0,14,14,0,30.81761006289308,49.056603773584904,49.056603773584904,49.056603773584904,0,0,0,0,0.628930817610063,0.628930817610063,0,10.69182389937107,10.69182389937107,0,8.80503144654088,8.80503144654088,0
W00006482,286,112,125,125,123,2,0,0,0,7,7,0,22,22,0,20,20,0,39.16083916083916,43.70629370629371,43.70629370629371,43.00699300699301,0.6993006993006993,0,0,0,2.4475524475524475,2.4475524475524475,0,7.6923076923076925,7.6923076923076925,0,6.993006993006993,6.993006993006993,0
W00006483,117,58,41,41,41,0,0,0,0,4,4,0,9,9,0,5,5,0,49.572649572649574,35.04273504273504,35.04273504273504,35.04273504273504,0,0,0,0,3.418803418803419,3.418803418803419,0,7.6923076923076925,7.6923076923076925,0,4.273504273504273,4.273504273504273,0
W00006050,206,81,84,84,84,0,0,0,0,5,5,0,25,25,0,11,11,0,39.32038834951456,40.77669902912621,40.77669902912621,40.77669902912621,0,0,0,0,2.4271844660194173,2.4271844660194173,0,12.135922330097088,12.135922330097088,0,5.339805825242718,5.339805825242718,0
W00006051,284,92,142,142,142,0,0,0,0,5,5,0,29,29,0,16,16,0,32.3943661971831,50,50,50,0,0,0,0,1.7605633802816902,1.7605633802816902,0,10.211267605633804,10.211267605633804,0,5.633802816901409,5.633802816901409,0
W00006053,222,110,67,65,65,0,2,2,0,9,9,0,22,22,0,14,14,0,49.549549549549546,30.180180180180184,29.27927927927928,29.27927927927928,0,0.9009009009009009,0.9009009009009009,0,4.054054054054054,4.054054054054054,0,9.90990990990991,9.90990990990991,0,6.306306306306306,6.306306306306306,0
W00006054,280,131,85,84,82,2,1,0,1,7,7,0,40,40,0,17,17,0,46.785714285714285,30.357142857142854,30,29.28571428571429,0.7142857142857143,0.35714285714285715,0,0.35714285714285715,2.5,2.5,0,14.285714285714285,14.285714285714285,0,6.071428571428571,6.071428571428571,0
W00006067,229,124,48,48,48,0,0,0,0,6,6,0,31,31,0,20,20,0,54.14847161572053,20.96069868995633,20.96069868995633,20.96069868995633,0,0,0,0,2.6200873362445414,2.6200873362445414,0,13.537117903930133,13.537117903930133,0,8.73362445414847,8.73362445414847,0
W00006069,230,84,115,115,115,0,0,0,0,6,6,0,13,13,0,12,12,0,36.52173913043478,50,50,50,0,0,0,0,2.608695652173913,2.608695652173913,0,5.6521739130434785,5.6521739130434785,0,5.217391304347826,5.217391304347826,0
W00006074,238,58,135,134,130,4,1,1,0,1,1,0,22,22,0,22,22,0,24.369747899159663,56.72268907563025,56.30252100840336,54.621848739495796,1.680672268907563,0.42016806722689076,0.42016806722689076,0,0.42016806722689076,0.42016806722689076,0,9.243697478991598,9.243697478991598,0,9.243697478991598,9.243697478991598,0
