OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
W00006254,143,35,13,22,104,23,48,19,17,12,14,8,4,2,19,13,6,0,0,4,1,3,24.475524475524477,9.090909090909092,15.384615384615385,72.72727272727273,16.083916083916083,33.56643356643357,13.286713286713287,11.888111888111888,8.391608391608392,9.79020979020979,5.594405594405594,2.797202797202797,1.3986013986013985,13.286713286713287,9.090909090909092,4.195804195804196,0,0,2.797202797202797,0.6993006993006993,2.097902097902098
W00006255,143,31,10,21,108,21,38,15,16,7,12,4,7,1,35,30,5,2,2,4,1,3,21.678321678321677,6.993006993006993,14.685314685314685,75.52447552447552,14.685314685314685,26.573426573426573,10.48951048951049,11.188811188811188,4.895104895104895,8.391608391608392,2.797202797202797,4.895104895104895,0.6993006993006993,24.475524475524477,20.97902097902098,3.4965034965034967,1.3986013986013985,1.3986013986013985,2.797202797202797,0.6993006993006993,2.097902097902098
W00006257,155,32,12,20,116,20,55,18,24,13,19,7,8,4,22,15,7,0,0,7,4,3,20.64516129032258,7.741935483870968,12.903225806451612,74.83870967741936,12.903225806451612,35.483870967741936,11.612903225806452,15.483870967741936,8.38709677419355,12.258064516129032,4.516129032258064,5.161290322580645,2.5806451612903225,14.193548387096774,9.67741935483871,4.516129032258064,0,0,4.516129032258064,2.5806451612903225,1.935483870967742
W00009912,160,28,11,17,124,11,70,16,37,17,24,12,10,2,19,13,6,0,0,8,6,2,17.5,6.875000000000001,10.625,77.5,6.875000000000001,43.75,10,23.125,10.625,15,7.5,6.25,1.25,11.875,8.125,3.75,0,0,5,3.75,1.25
W00009916,90,21,12,9,65,12,28,12,8,8,10,4,5,1,15,10,5,0,0,4,3,1,23.333333333333332,13.333333333333334,10,72.22222222222221,13.333333333333334,31.11111111111111,13.333333333333334,8.88888888888889,8.88888888888889,11.11111111111111,4.444444444444445,5.555555555555555,1.1111111111111112,16.666666666666664,11.11111111111111,5.555555555555555,0,0,4.444444444444445,3.3333333333333335,1.1111111111111112
W00006252,159,48,21,27,100,15,36,19,11,6,24,12,9,3,23,12,11,2,2,11,6,5,30.18867924528302,13.20754716981132,16.9811320754717,62.893081761006286,9.433962264150944,22.641509433962266,11.949685534591195,6.918238993710692,3.7735849056603774,15.09433962264151,7.547169811320755,5.660377358490567,1.8867924528301887,14.465408805031446,7.547169811320755,6.918238993710692,1.257861635220126,1.257861635220126,6.918238993710692,3.7735849056603774,3.1446540880503147
W00006261,125,29,14,15,92,24,49,30,11,8,11,4,7,0,7,2,5,1,1,4,4,0,23.200000000000003,11.200000000000001,12,73.6,19.2,39.2,24,8.799999999999999,6.4,8.799999999999999,3.2,5.6000000000000005,0,5.6000000000000005,1.6,4,0.8,0.8,3.2,3.2,0
W00006263,175,47,19,28,119,19,62,27,22,13,20,7,10,3,17,9,8,1,1,9,6,3,26.857142857142858,10.857142857142858,16,68,10.857142857142858,35.42857142857142,15.428571428571427,12.571428571428573,7.428571428571429,11.428571428571429,4,5.714285714285714,1.7142857142857144,9.714285714285714,5.142857142857142,4.571428571428571,0.5714285714285714,0.5714285714285714,5.142857142857142,3.428571428571429,1.7142857142857144
W00006264,141,33,17,16,101,14,50,24,15,11,16,6,8,2,21,14,7,0,0,7,5,2,23.404255319148938,12.056737588652481,11.347517730496454,71.63120567375887,9.929078014184398,35.46099290780142,17.02127659574468,10.638297872340425,7.801418439716312,11.347517730496454,4.25531914893617,5.673758865248227,1.4184397163120568,14.893617021276595,9.929078014184398,4.964539007092199,0,0,4.964539007092199,3.546099290780142,1.4184397163120568
W00006253,129,34,17,17,94,24,31,18,9,4,20,7,10,3,18,14,4,1,1,1,0,1,26.356589147286826,13.178294573643413,13.178294573643413,72.86821705426357,18.6046511627907,24.031007751937985,13.953488372093023,6.976744186046512,3.10077519379845,15.503875968992247,5.426356589147287,7.751937984496124,2.3255813953488373,13.953488372093023,10.852713178294573,3.10077519379845,0.7751937984496124,0.7751937984496124,0.7751937984496124,0,0.7751937984496124
W00006259,188,50,18,32,130,56,41,14,17,10,13,6,6,1,20,11,9,0,0,8,3,5,26.595744680851062,9.574468085106384,17.02127659574468,69.14893617021278,29.78723404255319,21.808510638297875,7.446808510638298,9.042553191489363,5.319148936170213,6.914893617021277,3.1914893617021276,3.1914893617021276,0.5319148936170213,10.638297872340425,5.851063829787234,4.787234042553192,0,0,4.25531914893617,1.5957446808510638,2.6595744680851063
W00006262,128,61,25,36,65,22,12,7,2,3,6,4,2,0,22,15,7,3,3,2,1,1,47.65625,19.53125,28.125,50.78125,17.1875,9.375,5.46875,1.5625,2.34375,4.6875,3.125,1.5625,0,17.1875,11.71875,5.46875,2.34375,2.34375,1.5625,0.78125,0.78125
W00009917,159,49,31,18,103,22,28,10,10,8,16,3,13,0,36,29,7,1,1,7,4,3,30.81761006289308,19.49685534591195,11.320754716981133,64.77987421383648,13.836477987421384,17.61006289308176,6.289308176100629,6.289308176100629,5.031446540880504,10.062893081761008,1.8867924528301887,8.176100628930817,0,22.641509433962266,18.238993710691823,4.40251572327044,0.628930817610063,0.628930817610063,4.40251572327044,2.515723270440252,1.8867924528301887
W00006419,113,35,18,17,73,10,21,3,12,6,17,4,11,2,23,17,6,2,2,5,2,3,30.973451327433626,15.929203539823009,15.04424778761062,64.60176991150442,8.849557522123893,18.58407079646018,2.6548672566371683,10.619469026548673,5.3097345132743365,15.04424778761062,3.5398230088495577,9.734513274336283,1.7699115044247788,20.353982300884958,15.04424778761062,5.3097345132743365,1.7699115044247788,1.7699115044247788,4.424778761061947,1.7699115044247788,2.6548672566371683
W00006420,109,37,25,12,68,24,25,10,6,9,12,8,4,0,7,4,3,0,0,4,0,4,33.94495412844037,22.93577981651376,11.009174311926607,62.38532110091744,22.018348623853214,22.93577981651376,9.174311926605505,5.5045871559633035,8.256880733944955,11.009174311926607,7.339449541284404,3.669724770642202,0,6.422018348623854,3.669724770642202,2.7522935779816518,0,0,3.669724770642202,0,3.669724770642202
W00006423,129,32,19,13,91,17,36,15,9,12,12,5,7,0,26,14,12,0,0,6,6,0,24.8062015503876,14.728682170542637,10.077519379844961,70.54263565891473,13.178294573643413,27.906976744186046,11.627906976744185,6.976744186046512,9.30232558139535,9.30232558139535,3.875968992248062,5.426356589147287,0,20.155038759689923,10.852713178294573,9.30232558139535,0,0,4.651162790697675,4.651162790697675,0
W00006427,126,61,25,36,64,6,19,7,4,8,11,4,4,3,28,16,12,0,0,1,1,0,48.41269841269841,19.841269841269842,28.57142857142857,50.79365079365079,4.761904761904762,15.079365079365079,5.555555555555555,3.1746031746031744,6.349206349206349,8.73015873015873,3.1746031746031744,3.1746031746031744,2.380952380952381,22.22222222222222,12.698412698412698,9.523809523809524,0,0,0.7936507936507936,0.7936507936507936,0
W00006428,132,40,22,18,82,3,30,11,12,7,19,4,13,2,28,21,7,2,2,10,8,2,30.303030303030305,16.666666666666664,13.636363636363635,62.121212121212125,2.272727272727273,22.727272727272727,8.333333333333332,9.090909090909092,5.303030303030303,14.393939393939394,3.0303030303030303,9.848484848484848,1.5151515151515151,21.21212121212121,15.909090909090908,5.303030303030303,1.5151515151515151,1.5151515151515151,7.575757575757576,6.0606060606060606,1.5151515151515151
W00006421,123,23,5,18,94,9,32,14,9,9,12,2,10,0,40,34,6,1,1,6,5,1,18.69918699186992,4.0650406504065035,14.634146341463413,76.42276422764228,7.317073170731707,26.01626016260163,11.38211382113821,7.317073170731707,7.317073170731707,9.75609756097561,1.6260162601626018,8.130081300813007,0,32.52032520325203,27.64227642276423,4.878048780487805,0.8130081300813009,0.8130081300813009,4.878048780487805,4.0650406504065035,0.8130081300813009
W00006422,138,38,16,22,95,6,17,7,4,6,21,2,19,0,48,40,8,3,3,5,2,3,27.536231884057973,11.594202898550725,15.942028985507244,68.84057971014492,4.3478260869565215,12.318840579710146,5.072463768115942,2.898550724637681,4.3478260869565215,15.217391304347828,1.4492753623188406,13.768115942028986,0,34.78260869565217,28.985507246376812,5.797101449275362,2.1739130434782608,2.1739130434782608,3.6231884057971016,1.4492753623188406,2.1739130434782608
W00006424,125,35,19,16,88,6,32,9,13,10,22,3,16,3,27,15,12,1,1,2,1,1,28.000000000000004,15.2,12.8,70.39999999999999,4.8,25.6,7.199999999999999,10.4,8,17.599999999999998,2.4,12.8,2.4,21.6,12,9.6,0.8,0.8,1.6,0.8,0.8
W00006425,126,26,13,13,90,12,30,11,9,10,17,1,13,3,30,16,14,1,1,10,4,6,20.634920634920633,10.317460317460316,10.317460317460316,71.42857142857143,9.523809523809524,23.809523809523807,8.73015873015873,7.142857142857142,7.936507936507936,13.492063492063492,0.7936507936507936,10.317460317460316,2.380952380952381,23.809523809523807,12.698412698412698,11.11111111111111,0.7936507936507936,0.7936507936507936,7.936507936507936,3.1746031746031744,4.761904761904762
W00006426,127,64,19,45,62,11,24,15,8,1,6,0,4,2,19,13,6,2,2,1,0,1,50.39370078740157,14.960629921259844,35.43307086614173,48.818897637795274,8.661417322834646,18.89763779527559,11.811023622047244,6.299212598425196,0.7874015748031495,4.724409448818897,0,3.149606299212598,1.574803149606299,14.960629921259844,10.236220472440944,4.724409448818897,1.574803149606299,1.574803149606299,0.7874015748031495,0,0.7874015748031495
