OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
W00005996,335,5,0,0,1,0,4,0,0,0,0,6,6,0,0,0,324,322,0,0,0,2,0,0,0,1.4925373134328357,0,0,0.2985074626865672,0,1.1940298507462688,0,0,0,0,1.791044776119403,1.791044776119403,0,0,0,96.71641791044776,96.11940298507463,0,0,0,0.5970149253731344,0,0,0
W00005997,305,2,0,0,2,0,0,0,0,0,0,4,0,0,4,0,299,286,1,0,0,12,0,0,0,0.6557377049180327,0,0,0.6557377049180327,0,0,0,0,0,0,1.3114754098360655,0,0,1.3114754098360655,0,98.0327868852459,93.77049180327869,0.32786885245901637,0,0,3.934426229508197,0,0,0
W00005998,337,4,0,2,1,0,1,6,4,0,2,7,0,2,2,3,320,317,3,0,0,0,0,0,0,1.1869436201780417,0,0.5934718100890208,0.2967359050445104,0,0.2967359050445104,1.7804154302670623,1.1869436201780417,0,0.5934718100890208,2.0771513353115725,0,0.5934718100890208,0.5934718100890208,0.8902077151335311,94.95548961424333,94.06528189910979,0.8902077151335311,0,0,0,0,0,0
W00005999,293,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,291,286,1,0,0,4,0,0,0,0.3412969283276451,0,0,0,0.3412969283276451,0,0.3412969283276451,0,0,0.3412969283276451,0,0,0,0,0,99.31740614334471,97.61092150170649,0.3412969283276451,0,0,1.3651877133105803,0,0,0
W00006000,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,197,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,95.63106796116504,0,0,0,4.368932038834951,0,0,0
W00006001,394,0,0,0,0,0,0,3,3,0,0,5,1,2,1,1,386,375,3,0,0,8,0,0,0,0,0,0,0,0,0,0.7614213197969544,0.7614213197969544,0,0,1.2690355329949239,0.25380710659898476,0.5076142131979695,0.25380710659898476,0.25380710659898476,97.96954314720813,95.17766497461929,0.7614213197969544,0,0,2.030456852791878,0,0,0
W00006002,144,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6944444444444444,0,0.6944444444444444,0,0,99.30555555555556,99.30555555555556,0,0,0,0,0,0,0
W00006003,261,0,0,0,0,0,0,1,1,0,0,4,0,1,1,2,255,249,0,0,0,6,1,0,1,0,0,0,0,0,0,0.38314176245210724,0.38314176245210724,0,0,1.532567049808429,0,0.38314176245210724,0.38314176245210724,0.7662835249042145,97.70114942528735,95.40229885057471,0,0,0,2.2988505747126435,0.38314176245210724,0,0.38314176245210724
W00006004,353,13,0,0,3,0,10,2,0,2,0,2,0,0,2,0,336,336,0,0,0,0,0,0,0,3.6827195467422094,0,0,0.84985835694051,0,2.8328611898017,0.56657223796034,0,0.56657223796034,0,0.56657223796034,0,0,0.56657223796034,0,95.18413597733712,95.18413597733712,0,0,0,0,0,0,0
W00006005,217,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,213,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8433179723502304,0.4608294930875576,0,0.4608294930875576,0.9216589861751152,98.15668202764977,97.6958525345622,0.4608294930875576,0,0,0,0,0,0
W00006006,282,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,281,274,0,0,0,7,0,0,0,0,0,0,0,0,0,0.3546099290780142,0,0,0.3546099290780142,0,0,0,0,0,99.64539007092199,97.16312056737588,0,0,0,2.4822695035460995,0,0,0
W00006007,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,261,253,0,0,0,8,0,0,0,0.38167938931297707,0,0,0,0,0.38167938931297707,0,0,0,0,0,0,0,0,0,99.61832061068702,96.56488549618321,0,0,0,3.0534351145038165,0,0,0
W00006008,330,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,326,315,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2121212121212122,0.30303030303030304,0.6060606060606061,0.30303030303030304,0,98.7878787878788,95.45454545454545,0.30303030303030304,0,0,3.0303030303030303,0,0,0
W00006009,296,9,0,0,0,4,5,1,1,0,0,3,1,2,0,0,283,280,0,0,0,3,0,0,0,3.040540540540541,0,0,0,1.3513513513513513,1.6891891891891893,0.33783783783783783,0.33783783783783783,0,0,1.0135135135135136,0.33783783783783783,0.6756756756756757,0,0,95.6081081081081,94.5945945945946,0,0,0,1.0135135135135136,0,0,0
W00006010,262,6,0,0,2,0,4,4,4,0,0,2,0,2,0,0,245,232,0,0,0,13,5,1,4,2.2900763358778624,0,0,0.7633587786259541,0,1.5267175572519083,1.5267175572519083,1.5267175572519083,0,0,0.7633587786259541,0,0.7633587786259541,0,0,93.51145038167938,88.54961832061069,0,0,0,4.961832061068702,1.9083969465648856,0.38167938931297707,1.5267175572519083
W00006011,284,6,0,0,0,0,6,1,0,0,1,0,0,0,0,0,277,268,1,0,0,8,0,0,0,2.112676056338028,0,0,0,0,2.112676056338028,0.35211267605633806,0,0,0.35211267605633806,0,0,0,0,0,97.53521126760563,94.36619718309859,0.35211267605633806,0,0,2.8169014084507045,0,0,0
W00006012,315,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,313,308,0,1,0,4,0,0,0,0,0,0,0,0,0,0.31746031746031744,0,0,0.31746031746031744,0.31746031746031744,0.31746031746031744,0,0,0,99.36507936507937,97.77777777777777,0,0.31746031746031744,0,1.2698412698412698,0,0,0
