OA,ts0650001,ts0650002,ts0650003,ts0650004,ts0650002_PCT,ts0650003_PCT,ts0650004_PCT
W00005996,138,5,102,31,3.6231884057971016,73.91304347826086,22.463768115942027
W00005997,110,14,64,32,12.727272727272727,58.18181818181818,29.09090909090909
W00005998,143,10,95,38,6.993006993006993,66.43356643356644,26.573426573426573
W00005999,103,12,68,23,11.650485436893204,66.01941747572816,22.330097087378643
W00006000,75,7,48,20,9.333333333333334,64,26.666666666666668
W00006001,123,8,69,46,6.504065040650407,56.09756097560976,37.39837398373984
W00006002,83,1,42,40,1.2048192771084338,50.602409638554214,48.19277108433735
W00006003,90,5,66,19,5.555555555555555,73.33333333333333,21.11111111111111
W00006004,114,6,88,20,5.263157894736842,77.19298245614034,17.543859649122805
W00006005,75,7,55,13,9.333333333333334,73.33333333333333,17.333333333333336
W00006006,132,7,87,38,5.303030303030303,65.9090909090909,28.78787878787879
W00006007,87,2,61,24,2.2988505747126435,70.11494252873564,27.586206896551722
W00006008,107,16,68,23,14.953271028037381,63.55140186915887,21.49532710280374
W00006009,117,5,67,45,4.273504273504273,57.26495726495726,38.46153846153847
W00006010,113,9,69,35,7.964601769911504,61.06194690265486,30.973451327433626
W00006011,102,9,63,30,8.823529411764707,61.76470588235294,29.411764705882355
W00006012,105,10,73,22,9.523809523809524,69.52380952380952,20.952380952380953
W00006013,114,10,74,30,8.771929824561402,64.91228070175438,26.31578947368421
W00006014,118,7,79,32,5.932203389830509,66.94915254237289,27.11864406779661
W00006015,139,15,93,31,10.79136690647482,66.90647482014388,22.302158273381295
W00006016,99,5,56,38,5.05050505050505,56.56565656565656,38.38383838383838
W00006017,117,10,72,35,8.547008547008547,61.53846153846154,29.914529914529915
W00006018,126,6,81,39,4.761904761904762,64.28571428571429,30.952380952380953
W00006019,129,11,85,33,8.527131782945736,65.89147286821705,25.581395348837212
W00006020,106,9,76,21,8.49056603773585,71.69811320754717,19.81132075471698
W00006021,120,9,71,40,7.5,59.166666666666664,33.33333333333333
W00006022,152,8,95,49,5.263157894736842,62.5,32.23684210526316
W00006023,118,23,62,33,19.491525423728813,52.54237288135594,27.966101694915253
W00006024,114,7,80,27,6.140350877192982,70.17543859649122,23.684210526315788
W00006025,114,10,68,36,8.771929824561402,59.64912280701754,31.57894736842105
W00006026,121,7,72,42,5.785123966942149,59.50413223140496,34.710743801652896
W00006028,114,10,72,32,8.771929824561402,63.1578947368421,28.07017543859649
W00006029,95,5,64,26,5.263157894736842,67.36842105263158,27.368421052631582
W00006030,85,13,51,21,15.294117647058824,60,24.705882352941178
W00006031,97,12,59,26,12.371134020618557,60.824742268041234,26.804123711340207
W00006032,146,16,104,26,10.95890410958904,71.23287671232876,17.80821917808219
W00006033,100,7,76,17,7.000000000000001,76,17
W00006034,115,5,82,28,4.3478260869565215,71.30434782608695,24.347826086956523
W00006035,105,13,68,24,12.380952380952381,64.76190476190476,22.857142857142858
W00006036,91,10,62,19,10.989010989010989,68.13186813186813,20.87912087912088
W00006037,108,19,63,26,17.59259259259259,58.333333333333336,24.074074074074073
W00006038,88,5,53,30,5.681818181818182,60.22727272727273,34.090909090909086
W00006039,93,10,63,20,10.75268817204301,67.74193548387096,21.50537634408602
W00006040,137,13,77,47,9.48905109489051,56.20437956204379,34.306569343065696
W00006041,155,12,58,85,7.741935483870968,37.41935483870968,54.83870967741935
W00006042,140,23,75,42,16.428571428571427,53.57142857142857,30
W00006043,144,11,81,52,7.638888888888889,56.25,36.11111111111111
W00006044,146,14,66,66,9.58904109589041,45.20547945205479,45.20547945205479
W00006045,141,9,65,67,6.382978723404255,46.09929078014184,47.5177304964539
W00006046,86,9,55,22,10.465116279069768,63.95348837209303,25.581395348837212
W00006047,97,9,53,35,9.278350515463918,54.63917525773196,36.08247422680412
