OA,ts0300001,ts0300002,ts0300003,ts0300004,ts0300005,ts0300006,ts0300007,ts0300008,ts0300009,ts0300010,ts0300002_PCT,ts0300003_PCT,ts0300004_PCT,ts0300005_PCT,ts0300006_PCT,ts0300007_PCT,ts0300008_PCT,ts0300009_PCT,ts0300010_PCT
W00005996,335,159,156,1,0,0,0,0,0,19,47.462686567164184,46.56716417910447,0.2985074626865672,0,0,0,0,0,5.6716417910447765
W00005997,305,161,122,0,0,0,0,0,0,22,52.78688524590164,40,0,0,0,0,0,0,7.213114754098362
W00005998,334,193,117,1,0,0,0,0,2,21,57.784431137724546,35.029940119760475,0.29940119760479045,0,0,0,0,0.5988023952095809,6.287425149700598
W00005999,293,169,102,0,0,0,4,0,1,17,57.67918088737202,34.8122866894198,0,0,0,1.3651877133105803,0,0.3412969283276451,5.802047781569966
W00006000,206,126,60,0,0,0,0,0,1,19,61.165048543689316,29.126213592233007,0,0,0,0,0,0.48543689320388345,9.223300970873787
W00006001,392,226,151,0,0,0,0,0,1,14,57.6530612244898,38.52040816326531,0,0,0,0,0,0.25510204081632654,3.571428571428571
W00006002,143,87,45,1,0,0,0,0,1,9,60.83916083916085,31.46853146853147,0.6993006993006993,0,0,0,0,0.6993006993006993,6.293706293706294
W00006003,261,142,98,0,0,0,5,0,0,16,54.406130268199234,37.547892720306514,0,0,0,1.9157088122605364,0,0,6.130268199233716
W00006004,353,175,152,1,8,0,0,0,1,16,49.57507082152974,43.05949008498583,0.28328611898017,2.26628895184136,0,0,0,0.28328611898017,4.53257790368272
W00006005,219,122,80,0,0,0,6,0,2,9,55.70776255707762,36.5296803652968,0,0,0,2.73972602739726,0,0.91324200913242,4.10958904109589
W00006006,282,116,147,0,0,1,0,0,2,16,41.13475177304964,52.12765957446809,0,0,0.3546099290780142,0,0,0.7092198581560284,5.673758865248227
W00006007,262,132,117,0,0,0,0,1,0,12,50.38167938931297,44.656488549618324,0,0,0,0,0.38167938931297707,0,4.580152671755725
W00006008,329,183,122,0,0,0,0,0,0,24,55.62310030395137,37.08206686930091,0,0,0,0,0,0,7.29483282674772
W00006009,295,157,122,0,0,0,7,0,0,9,53.22033898305085,41.35593220338983,0,0,0,2.3728813559322033,0,0,3.050847457627119
W00006010,262,151,90,2,0,0,13,0,0,6,57.63358778625955,34.35114503816794,0.7633587786259541,0,0,4.961832061068702,0,0,2.2900763358778624
W00006011,284,149,109,3,0,0,0,0,3,20,52.46478873239436,38.38028169014084,1.056338028169014,0,0,0,0,1.056338028169014,7.042253521126761
W00006012,315,159,140,1,0,1,0,0,1,13,50.476190476190474,44.44444444444444,0.31746031746031744,0,0.31746031746031744,0,0,0.31746031746031744,4.1269841269841265
W00006013,277,153,110,0,0,0,0,0,0,14,55.23465703971119,39.71119133574007,0,0,0,0,0,0,5.054151624548736
W00006014,343,195,117,0,1,0,2,0,2,26,56.85131195335277,34.11078717201166,0,0.2915451895043732,0,0.5830903790087464,0,0.5830903790087464,7.580174927113703
W00006015,322,180,128,0,0,0,1,0,0,13,55.90062111801242,39.75155279503105,0,0,0,0.3105590062111801,0,0,4.037267080745342
W00006016,276,165,95,1,0,0,2,0,1,12,59.78260869565217,34.42028985507246,0.36231884057971014,0,0,0.7246376811594203,0,0.36231884057971014,4.3478260869565215
W00006017,272,165,95,0,0,0,0,0,0,12,60.66176470588235,34.92647058823529,0,0,0,0,0,0,4.411764705882353
W00006018,303,156,130,1,0,0,0,0,0,16,51.48514851485149,42.9042904290429,0.33003300330033003,0,0,0,0,0,5.2805280528052805
W00006019,323,187,105,0,1,0,0,0,0,30,57.89473684210527,32.50773993808049,0,0.30959752321981426,0,0,0,0,9.287925696594428
W00006020,301,177,100,0,0,0,0,0,0,24,58.80398671096345,33.222591362126245,0,0,0,0,0,0,7.973421926910299
W00006021,197,114,69,0,0,0,0,0,2,12,57.868020304568525,35.025380710659896,0,0,0,0,0,1.015228426395939,6.091370558375635
W00006022,382,234,111,0,0,1,12,0,0,24,61.25654450261781,29.05759162303665,0,0,0.2617801047120419,3.1413612565445024,0,0,6.282722513089005
W00006023,291,161,118,0,0,0,1,0,0,11,55.32646048109966,40.549828178694156,0,0,0,0.3436426116838488,0,0,3.7800687285223367
W00006024,260,126,120,0,0,0,1,0,2,11,48.46153846153846,46.15384615384615,0,0,0,0.38461538461538464,0,0.7692307692307693,4.230769230769231
W00006025,343,163,145,0,0,0,0,0,3,32,47.521865889212826,42.27405247813411,0,0,0,0,0,0.8746355685131195,9.329446064139942
W00006026,270,176,78,0,0,0,0,0,1,15,65.18518518518519,28.888888888888886,0,0,0,0,0,0.3703703703703704,5.555555555555555
W00006028,286,177,84,0,3,0,5,0,0,17,61.88811188811189,29.37062937062937,0,1.048951048951049,0,1.7482517482517483,0,0,5.944055944055944
W00006029,325,158,149,0,1,1,0,0,1,15,48.61538461538461,45.84615384615385,0,0.3076923076923077,0.3076923076923077,0,0,0.3076923076923077,4.615384615384616
W00006030,282,152,120,0,0,0,0,0,0,10,53.90070921985816,42.5531914893617,0,0,0,0,0,0,3.546099290780142
W00006031,311,192,107,0,0,0,0,0,1,11,61.7363344051447,34.40514469453376,0,0,0,0,0,0.3215434083601286,3.536977491961415
W00006032,376,141,217,0,0,0,0,4,0,14,37.5,57.71276595744681,0,0,0,0,1.0638297872340425,0,3.723404255319149
W00006033,234,113,104,6,0,0,2,0,1,8,48.29059829059829,44.44444444444444,2.564102564102564,0,0,0.8547008547008548,0,0.4273504273504274,3.418803418803419
W00006034,249,152,77,1,0,0,3,0,3,13,61.044176706827315,30.923694779116467,0.4016064257028112,0,0,1.2048192771084338,0,1.2048192771084338,5.220883534136546
W00006035,275,141,114,1,0,0,0,0,0,19,51.272727272727266,41.45454545454545,0.36363636363636365,0,0,0,0,0,6.909090909090909
W00006036,274,163,100,0,0,0,0,0,4,7,59.48905109489051,36.496350364963504,0,0,0,0,0,1.4598540145985401,2.5547445255474455
W00006037,293,161,106,0,1,0,10,0,1,14,54.94880546075085,36.177474402730375,0,0.3412969283276451,0,3.4129692832764507,0,0.3412969283276451,4.778156996587031
W00006038,266,153,99,1,5,0,0,0,2,6,57.5187969924812,37.21804511278196,0.37593984962406013,1.8796992481203008,0,0,0,0.7518796992481203,2.2556390977443606
W00006039,296,184,97,0,0,0,0,0,0,15,62.16216216216216,32.77027027027027,0,0,0,0,0,0,5.0675675675675675
