OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT,RGN23NM
E00075894,210,145,145,126,28,98,0,0,0,19,11,8,0,4,4,4,2,2,0,0,0,0,0,0,0,61,36,2,8,10,5,69.04761904761905,69.04761904761905,60,13.333333333333334,46.666666666666664,0,0,0,9.047619047619047,5.238095238095238,3.8095238095238098,0,1.9047619047619049,1.9047619047619049,1.9047619047619049,0.9523809523809524,0.9523809523809524,0,0,0,0,0,0,0,29.04761904761905,17.142857142857142,0.9523809523809524,3.8095238095238098,4.761904761904762,2.380952380952381,South West
E00075895,306,168,163,138,41,97,4,0,4,21,9,12,5,5,5,4,3,1,0,0,0,1,1,0,0,133,46,19,24,29,15,54.90196078431373,53.26797385620915,45.09803921568628,13.398692810457517,31.699346405228756,1.3071895424836601,0,1.3071895424836601,6.862745098039216,2.941176470588235,3.9215686274509802,1.6339869281045754,1.6339869281045754,1.6339869281045754,1.3071895424836601,0.9803921568627451,0.32679738562091504,0,0,0,0.32679738562091504,0.32679738562091504,0,0,43.4640522875817,15.032679738562091,6.209150326797386,7.8431372549019605,9.477124183006536,4.901960784313726,South West
E00075896,206,95,90,69,29,40,5,0,5,16,9,7,5,1,0,0,0,0,0,0,0,0,0,0,1,110,64,0,13,23,10,46.116504854368934,43.689320388349515,33.49514563106796,14.077669902912621,19.41747572815534,2.4271844660194173,0,2.4271844660194173,7.766990291262135,4.368932038834951,3.3980582524271843,2.4271844660194173,0.48543689320388345,0,0,0,0,0,0,0,0,0,0,0.48543689320388345,53.398058252427184,31.06796116504854,0,6.310679611650485,11.165048543689322,4.854368932038835,South West
E00075897,360,291,285,265,40,225,1,0,1,19,8,11,6,12,10,10,7,3,0,0,0,0,0,0,2,57,12,13,20,4,8,80.83333333333333,79.16666666666666,73.61111111111111,11.11111111111111,62.5,0.2777777777777778,0,0.2777777777777778,5.277777777777778,2.2222222222222223,3.0555555555555554,1.6666666666666667,3.3333333333333335,2.7777777777777777,2.7777777777777777,1.9444444444444444,0.8333333333333334,0,0,0,0,0,0,0.5555555555555556,15.833333333333332,3.3333333333333335,3.6111111111111107,5.555555555555555,1.1111111111111112,2.2222222222222223,South West
E00075898,167,78,66,60,20,40,0,0,0,6,4,2,12,3,3,3,2,1,0,0,0,0,0,0,0,86,31,5,6,37,7,46.706586826347305,39.52095808383233,35.92814371257485,11.976047904191617,23.952095808383234,0,0,0,3.592814371257485,2.3952095808383236,1.1976047904191618,7.18562874251497,1.7964071856287425,1.7964071856287425,1.7964071856287425,1.1976047904191618,0.5988023952095809,0,0,0,0,0,0,0,51.49700598802395,18.562874251497004,2.9940119760479043,3.592814371257485,22.15568862275449,4.191616766467066,South West
E00075899,355,188,174,156,60,96,5,1,4,13,6,7,14,7,6,6,6,0,0,0,0,0,0,0,1,160,33,10,52,49,16,52.95774647887323,49.014084507042256,43.94366197183099,16.901408450704224,27.042253521126757,1.4084507042253522,0.28169014084507044,1.1267605633802817,3.6619718309859155,1.6901408450704223,1.971830985915493,3.943661971830986,1.971830985915493,1.6901408450704223,1.6901408450704223,1.6901408450704223,0,0,0,0,0,0,0,0.28169014084507044,45.07042253521127,9.295774647887324,2.8169014084507045,14.647887323943662,13.802816901408452,4.507042253521127,South West
E00075900,305,185,181,151,32,119,10,1,9,20,4,16,4,2,1,1,0,1,0,0,0,0,0,0,1,118,80,15,10,8,5,60.65573770491803,59.34426229508196,49.50819672131148,10.491803278688524,39.01639344262295,3.278688524590164,0.32786885245901637,2.9508196721311477,6.557377049180328,1.3114754098360655,5.245901639344262,1.3114754098360655,0.6557377049180327,0.32786885245901637,0.32786885245901637,0,0.32786885245901637,0,0,0,0,0,0,0.32786885245901637,38.68852459016394,26.229508196721312,4.918032786885246,3.278688524590164,2.622950819672131,1.639344262295082,South West
E00075901,191,125,121,108,15,93,0,0,0,13,3,10,4,6,6,6,6,0,0,0,0,0,0,0,0,60,41,0,6,7,6,65.44502617801047,63.35078534031413,56.54450261780105,7.853403141361256,48.69109947643979,0,0,0,6.806282722513089,1.5706806282722512,5.2356020942408374,2.094240837696335,3.1413612565445024,3.1413612565445024,3.1413612565445024,3.1413612565445024,0,0,0,0,0,0,0,0,31.413612565445025,21.465968586387437,0,3.1413612565445024,3.664921465968586,3.1413612565445024,South West
E00075902,210,117,114,100,26,74,3,0,3,11,7,4,3,3,2,2,2,0,0,0,0,0,0,0,1,90,25,5,12,36,12,55.714285714285715,54.285714285714285,47.61904761904761,12.380952380952381,35.23809523809524,1.4285714285714286,0,1.4285714285714286,5.238095238095238,3.3333333333333335,1.9047619047619049,1.4285714285714286,1.4285714285714286,0.9523809523809524,0.9523809523809524,0.9523809523809524,0,0,0,0,0,0,0,0.4761904761904762,42.857142857142854,11.904761904761903,2.380952380952381,5.714285714285714,17.142857142857142,5.714285714285714,South West
E00075903,197,94,86,74,15,59,0,0,0,12,5,7,8,3,3,3,2,1,0,0,0,0,0,0,0,100,68,5,5,22,0,47.71573604060914,43.65482233502538,37.56345177664975,7.614213197969544,29.949238578680205,0,0,0,6.091370558375635,2.5380710659898478,3.5532994923857872,4.060913705583756,1.5228426395939088,1.5228426395939088,1.5228426395939088,1.015228426395939,0.5076142131979695,0,0,0,0,0,0,0,50.76142131979695,34.51776649746193,2.5380710659898478,2.5380710659898478,11.16751269035533,0,South West
