OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
E00140249,95,0,24,8,11,6,8,0,0,28,10,0,25.263157894736842,8.421052631578947,11.578947368421053,6.315789473684211,8.421052631578947,0,0,29.47368421052631,10.526315789473683
E00140250,133,7,31,10,10,15,2,2,1,37,18,5.263157894736842,23.308270676691727,7.518796992481203,7.518796992481203,11.278195488721805,1.5037593984962405,1.5037593984962405,0.7518796992481203,27.819548872180448,13.533834586466165
E00140251,150,4,24,12,12,7,7,4,2,57,21,2.666666666666667,16,8,8,4.666666666666667,4.666666666666667,2.666666666666667,1.3333333333333335,38,14.000000000000002
E00140252,156,2,23,14,10,7,6,0,3,71,20,1.282051282051282,14.743589743589745,8.974358974358974,6.41025641025641,4.487179487179487,3.8461538461538463,0,1.9230769230769231,45.51282051282051,12.82051282051282
E00140253,106,2,20,6,10,13,2,1,0,36,16,1.8867924528301887,18.867924528301888,5.660377358490567,9.433962264150944,12.264150943396226,1.8867924528301887,0.9433962264150944,0,33.9622641509434,15.09433962264151
E00140254,236,5,39,25,19,9,10,4,5,93,27,2.11864406779661,16.52542372881356,10.59322033898305,8.050847457627118,3.8135593220338984,4.23728813559322,1.694915254237288,2.11864406779661,39.40677966101695,11.440677966101696
E00140255,115,0,18,14,10,4,6,1,2,43,17,0,15.65217391304348,12.173913043478262,8.695652173913043,3.4782608695652173,5.217391304347826,0.8695652173913043,1.7391304347826086,37.391304347826086,14.782608695652174
E00140256,90,1,20,10,9,5,6,0,1,31,7,1.1111111111111112,22.22222222222222,11.11111111111111,10,5.555555555555555,6.666666666666667,0,1.1111111111111112,34.44444444444444,7.777777777777778
E00140257,183,2,34,17,19,13,4,3,2,74,15,1.092896174863388,18.579234972677597,9.289617486338798,10.382513661202186,7.103825136612022,2.185792349726776,1.639344262295082,1.092896174863388,40.43715846994536,8.19672131147541
E00140258,143,4,17,14,9,13,2,2,1,64,17,2.797202797202797,11.888111888111888,9.79020979020979,6.293706293706294,9.090909090909092,1.3986013986013985,1.3986013986013985,0.6993006993006993,44.75524475524475,11.888111888111888
E00140259,107,10,13,16,10,4,3,4,0,29,18,9.345794392523365,12.149532710280374,14.953271028037381,9.345794392523365,3.7383177570093453,2.803738317757009,3.7383177570093453,0,27.102803738317753,16.822429906542055
E00140260,115,7,1,13,9,6,6,1,4,53,15,6.086956521739131,0.8695652173913043,11.304347826086957,7.82608695652174,5.217391304347826,5.217391304347826,0.8695652173913043,3.4782608695652173,46.08695652173913,13.043478260869565
E00140261,282,4,6,56,27,8,11,5,4,129,32,1.4184397163120568,2.127659574468085,19.858156028368796,9.574468085106384,2.8368794326241136,3.900709219858156,1.773049645390071,1.4184397163120568,45.744680851063826,11.347517730496454
