OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
E00083053,477,376,26,14,0,0,0,0,0,0,0,0,0,0,1,0,48,12,49,12,78.82599580712788,5.450733752620545,2.9350104821802936,0,0,0,0,0,0,0,0,0,0,0.20964360587002098,0,10.062893081761008,2.515723270440252,10.272536687631026,2.515723270440252
E00083054,465,277,28,22,0,0,0,0,0,0,0,0,0,0,0,0,118,20,118,20,59.56989247311828,6.021505376344086,4.731182795698925,0,0,0,0,0,0,0,0,0,0,0,0,25.376344086021508,4.301075268817205,25.376344086021508,4.301075268817205
E00083056,465,363,8,4,0,0,1,0,0,0,0,0,0,1,3,0,77,9,80,9,78.06451612903226,1.7204301075268817,0.8602150537634409,0,0,0.21505376344086022,0,0,0,0,0,0,0.21505376344086022,0.6451612903225806,0,16.559139784946236,1.935483870967742,17.20430107526882,1.935483870967742
E00083057,412,292,8,7,0,0,0,0,0,0,0,0,0,0,0,0,96,9,96,9,70.87378640776699,1.9417475728155338,1.6990291262135921,0,0,0,0,0,0,0,0,0,0,0,0,23.300970873786408,2.1844660194174756,23.300970873786408,2.1844660194174756
E00083058,537,358,24,11,0,0,0,0,0,0,0,0,0,0,0,0,131,13,131,13,66.66666666666666,4.4692737430167595,2.0484171322160147,0,0,0,0,0,0,0,0,0,0,0,0,24.39478584729981,2.4208566108007448,24.39478584729981,2.4208566108007448
E00083059,440,250,17,11,0,0,1,0,0,1,0,0,0,0,1,0,147,13,148,13,56.81818181818182,3.8636363636363633,2.5,0,0,0.22727272727272727,0,0,0.22727272727272727,0,0,0,0,0.22727272727272727,0,33.409090909090914,2.9545454545454546,33.63636363636363,2.9545454545454546
E00083060,454,289,20,8,0,0,2,0,0,0,0,0,0,2,0,0,126,9,126,9,63.65638766519823,4.405286343612335,1.762114537444934,0,0,0.4405286343612335,0,0,0,0,0,0,0.4405286343612335,0,0,27.75330396475771,1.9823788546255507,27.75330396475771,1.9823788546255507
E00083061,440,318,3,4,0,0,0,0,0,0,0,0,0,0,4,0,106,5,110,5,72.27272727272728,0.6818181818181818,0.9090909090909091,0,0,0,0,0,0,0,0,0,0,0.9090909090909091,0,24.09090909090909,1.1363636363636365,25,1.1363636363636365
E00083062,535,366,4,12,0,0,1,0,1,0,0,0,0,0,0,1,136,15,136,16,68.41121495327103,0.7476635514018692,2.2429906542056073,0,0,0.1869158878504673,0,0.1869158878504673,0,0,0,0,0,0,0.1869158878504673,25.42056074766355,2.803738317757009,25.42056074766355,2.990654205607477
E00083063,431,300,11,8,0,0,1,1,0,0,0,0,0,0,2,0,89,20,91,20,69.60556844547564,2.5522041763341066,1.8561484918793503,0,0,0.23201856148491878,0.23201856148491878,0,0,0,0,0,0,0.46403712296983757,0,20.649651972157773,4.640371229698376,21.11368909512761,4.640371229698376
E00083065,428,269,36,21,1,0,2,0,1,1,0,0,0,0,1,0,79,19,80,19,62.850467289719624,8.411214953271028,4.906542056074766,0.23364485981308408,0,0.46728971962616817,0,0.23364485981308408,0.23364485981308408,0,0,0,0,0.23364485981308408,0,18.457943925233643,4.439252336448598,18.69158878504673,4.439252336448598
E00083066,496,350,39,20,0,0,2,1,0,0,1,0,0,0,1,0,73,11,74,11,70.56451612903226,7.862903225806452,4.032258064516129,0,0,0.4032258064516129,0.20161290322580644,0,0,0.20161290322580644,0,0,0,0.20161290322580644,0,14.717741935483872,2.217741935483871,14.919354838709678,2.217741935483871
E00083067,443,321,17,19,0,1,1,0,0,1,0,0,0,0,0,1,67,16,67,17,72.46049661399549,3.837471783295711,4.288939051918736,0,0.2257336343115124,0.2257336343115124,0,0,0.2257336343115124,0,0,0,0,0,0.2257336343115124,15.124153498871332,3.611738148984198,15.124153498871332,3.837471783295711
E00083068,519,400,21,28,0,0,0,0,0,0,0,0,0,0,6,0,58,6,64,6,77.07129094412332,4.046242774566474,5.394990366088632,0,0,0,0,0,0,0,0,0,0,1.1560693641618496,0,11.175337186897881,1.1560693641618496,12.33140655105973,1.1560693641618496
E00083069,467,321,10,10,0,0,0,0,0,0,0,0,0,0,2,0,111,13,113,13,68.73661670235546,2.141327623126338,2.141327623126338,0,0,0,0,0,0,0,0,0,0,0.4282655246252677,0,23.768736616702355,2.7837259100642395,24.197002141327623,2.7837259100642395
E00083070,488,347,11,16,1,0,2,2,0,0,0,0,0,0,2,0,91,18,93,18,71.10655737704919,2.2540983606557377,3.278688524590164,0.20491803278688525,0,0.4098360655737705,0.4098360655737705,0,0,0,0,0,0,0.4098360655737705,0,18.647540983606557,3.6885245901639343,19.057377049180328,3.6885245901639343
E00083071,362,266,15,8,0,0,0,0,0,0,0,0,0,0,2,0,58,13,60,13,73.48066298342542,4.143646408839778,2.209944751381215,0,0,0,0,0,0,0,0,0,0,0.5524861878453038,0,16.022099447513813,3.591160220994475,16.574585635359114,3.591160220994475
E00083073,390,243,32,8,0,0,0,0,0,0,0,0,0,0,3,0,83,21,86,21,62.30769230769231,8.205128205128204,2.051282051282051,0,0,0,0,0,0,0,0,0,0,0.7692307692307693,0,21.28205128205128,5.384615384615385,22.05128205128205,5.384615384615385
E00083074,404,306,12,22,0,0,1,0,0,1,0,0,0,0,4,0,49,10,53,10,75.74257425742574,2.9702970297029703,5.445544554455446,0,0,0.24752475247524752,0,0,0.24752475247524752,0,0,0,0,0.9900990099009901,0,12.128712871287128,2.4752475247524752,13.118811881188119,2.4752475247524752
E00083075,510,332,32,13,4,0,0,0,0,0,0,0,0,0,0,0,116,13,116,13,65.09803921568627,6.2745098039215685,2.549019607843137,0.7843137254901961,0,0,0,0,0,0,0,0,0,0,0,22.745098039215687,2.549019607843137,22.745098039215687,2.549019607843137
E00083076,437,317,16,26,0,1,1,0,1,0,0,0,0,0,0,0,56,20,56,20,72.5400457665904,3.6613272311212817,5.949656750572083,0,0.2288329519450801,0.2288329519450801,0,0.2288329519450801,0,0,0,0,0,0,0,12.814645308924485,4.576659038901601,12.814645308924485,4.576659038901601
