OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
E00149527,263,144,140,119,34,85,1,1,0,20,11,9,4,1,1,1,1,0,0,0,0,0,0,0,0,118,92,4,11,6,5,54.752851711026615,53.2319391634981,45.247148288973385,12.927756653992395,32.31939163498099,0.38022813688212925,0.38022813688212925,0,7.604562737642586,4.182509505703422,3.4220532319391634,1.520912547528517,0.38022813688212925,0.38022813688212925,0.38022813688212925,0.38022813688212925,0,0,0,0,0,0,0,0,44.866920152091254,34.98098859315589,1.520912547528517,4.182509505703422,2.2813688212927756,1.9011406844106464
E00149528,306,181,170,152,33,119,4,1,3,14,7,7,11,3,2,2,2,0,0,0,0,0,0,0,1,122,70,10,14,24,4,59.150326797385624,55.55555555555556,49.673202614379086,10.784313725490197,38.88888888888889,1.3071895424836601,0.32679738562091504,0.9803921568627451,4.57516339869281,2.287581699346405,2.287581699346405,3.594771241830065,0.9803921568627451,0.6535947712418301,0.6535947712418301,0.6535947712418301,0,0,0,0,0,0,0,0.32679738562091504,39.869281045751634,22.875816993464053,3.2679738562091507,4.57516339869281,7.8431372549019605,1.3071895424836601
E00149529,236,141,139,126,33,93,2,1,1,11,4,7,2,3,2,1,1,0,0,0,0,1,1,0,1,92,40,12,18,12,10,59.7457627118644,58.89830508474576,53.38983050847458,13.983050847457626,39.40677966101695,0.847457627118644,0.423728813559322,0.423728813559322,4.661016949152542,1.694915254237288,2.9661016949152543,0.847457627118644,1.2711864406779663,0.847457627118644,0.423728813559322,0.423728813559322,0,0,0,0,0.423728813559322,0.423728813559322,0,0.423728813559322,38.983050847457626,16.94915254237288,5.084745762711865,7.627118644067797,5.084745762711865,4.23728813559322
E00149530,325,193,186,153,41,112,6,1,5,27,12,15,7,1,0,0,0,0,0,0,0,0,0,0,1,131,82,16,14,11,8,59.38461538461538,57.230769230769226,47.07692307692308,12.615384615384615,34.46153846153846,1.8461538461538463,0.3076923076923077,1.5384615384615385,8.307692307692308,3.6923076923076925,4.615384615384616,2.1538461538461537,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,40.30769230769231,25.23076923076923,4.923076923076923,4.3076923076923075,3.3846153846153846,2.4615384615384617
E00149531,299,166,166,139,36,103,7,2,5,20,9,11,0,8,8,7,4,3,0,0,0,1,1,0,0,125,94,5,8,6,12,55.51839464882943,55.51839464882943,46.48829431438127,12.040133779264215,34.448160535117054,2.341137123745819,0.6688963210702341,1.6722408026755853,6.688963210702341,3.0100334448160537,3.678929765886288,0,2.6755852842809364,2.6755852842809364,2.341137123745819,1.3377926421404682,1.0033444816053512,0,0,0,0.33444816053511706,0.33444816053511706,0,0,41.80602006688963,31.438127090301005,1.6722408026755853,2.6755852842809364,2.0066889632107023,4.013377926421405
E00149532,291,199,192,167,30,137,2,1,1,23,5,18,7,8,6,6,5,1,0,0,0,0,0,0,2,84,50,9,14,5,6,68.38487972508591,65.97938144329896,57.388316151202744,10.309278350515463,47.07903780068728,0.6872852233676976,0.3436426116838488,0.3436426116838488,7.903780068728522,1.718213058419244,6.185567010309279,2.405498281786942,2.7491408934707904,2.0618556701030926,2.0618556701030926,1.718213058419244,0.3436426116838488,0,0,0,0,0,0,0.6872852233676976,28.865979381443296,17.18213058419244,3.0927835051546393,4.810996563573884,1.718213058419244,2.0618556701030926
E00149533,244,103,102,91,25,66,2,0,2,9,2,7,1,4,4,4,4,0,0,0,0,0,0,0,0,137,120,3,4,9,1,42.21311475409836,41.80327868852459,37.295081967213115,10.245901639344263,27.049180327868854,0.819672131147541,0,0.819672131147541,3.6885245901639343,0.819672131147541,2.8688524590163933,0.4098360655737705,1.639344262295082,1.639344262295082,1.639344262295082,1.639344262295082,0,0,0,0,0,0,0,0,56.14754098360656,49.18032786885246,1.2295081967213115,1.639344262295082,3.6885245901639343,0.4098360655737705
E00149534,262,132,132,114,27,87,3,2,1,15,5,10,0,8,4,4,4,0,0,0,0,0,0,0,4,122,99,5,9,4,5,50.38167938931297,50.38167938931297,43.51145038167939,10.305343511450381,33.20610687022901,1.1450381679389312,0.7633587786259541,0.38167938931297707,5.7251908396946565,1.9083969465648856,3.816793893129771,0,3.0534351145038165,1.5267175572519083,1.5267175572519083,1.5267175572519083,0,0,0,0,0,0,0,1.5267175572519083,46.56488549618321,37.786259541984734,1.9083969465648856,3.435114503816794,1.5267175572519083,1.9083969465648856
E00149535,216,117,110,96,26,70,0,0,0,14,6,8,7,2,1,1,0,1,0,0,0,0,0,0,1,97,74,5,6,6,6,54.166666666666664,50.92592592592593,44.44444444444444,12.037037037037036,32.407407407407405,0,0,0,6.481481481481481,2.7777777777777777,3.7037037037037033,3.2407407407407405,0.9259259259259258,0.4629629629629629,0.4629629629629629,0,0.4629629629629629,0,0,0,0,0,0,0.4629629629629629,44.907407407407405,34.25925925925926,2.314814814814815,2.7777777777777777,2.7777777777777777,2.7777777777777777
E00149536,276,165,154,137,29,108,1,0,1,16,7,9,11,6,6,5,5,0,0,0,0,1,0,1,0,105,58,8,20,15,4,59.78260869565217,55.79710144927537,49.63768115942029,10.507246376811594,39.130434782608695,0.36231884057971014,0,0.36231884057971014,5.797101449275362,2.536231884057971,3.260869565217391,3.985507246376811,2.1739130434782608,2.1739130434782608,1.8115942028985508,1.8115942028985508,0,0,0,0,0.36231884057971014,0,0.36231884057971014,0,38.04347826086957,21.014492753623188,2.898550724637681,7.246376811594203,5.434782608695652,1.4492753623188406
E00149537,249,151,144,125,36,89,0,0,0,19,2,17,7,4,4,4,3,1,0,0,0,0,0,0,0,94,41,11,13,26,3,60.6425702811245,57.831325301204814,50.20080321285141,14.457831325301203,35.7429718875502,0,0,0,7.630522088353414,0.8032128514056224,6.827309236947792,2.8112449799196786,1.6064257028112447,1.6064257028112447,1.6064257028112447,1.2048192771084338,0.4016064257028112,0,0,0,0,0,0,0,37.75100401606426,16.46586345381526,4.417670682730924,5.220883534136546,10.441767068273093,1.2048192771084338
E00149538,259,163,160,145,28,117,1,0,1,14,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,96,54,14,11,9,8,62.93436293436293,61.77606177606177,55.98455598455598,10.81081081081081,45.173745173745175,0.3861003861003861,0,0.3861003861003861,5.405405405405405,0.3861003861003861,5.019305019305019,1.1583011583011582,0,0,0,0,0,0,0,0,0,0,0,0,37.06563706563706,20.84942084942085,5.405405405405405,4.247104247104247,3.474903474903475,3.088803088803089
E00149539,314,230,216,199,52,147,3,0,3,14,5,9,14,8,8,8,4,4,0,0,0,0,0,0,0,76,36,10,15,10,5,73.24840764331209,68.78980891719745,63.37579617834395,16.560509554140125,46.81528662420382,0.9554140127388535,0,0.9554140127388535,4.45859872611465,1.5923566878980893,2.8662420382165608,4.45859872611465,2.547770700636943,2.547770700636943,2.547770700636943,1.2738853503184715,1.2738853503184715,0,0,0,0,0,0,0,24.203821656050955,11.464968152866243,3.1847133757961785,4.777070063694268,3.1847133757961785,1.5923566878980893
E00149540,276,154,144,126,23,103,1,0,1,17,8,9,10,6,6,6,6,0,0,0,0,0,0,0,0,116,70,10,18,9,9,55.79710144927537,52.17391304347826,45.65217391304348,8.333333333333332,37.31884057971014,0.36231884057971014,0,0.36231884057971014,6.159420289855073,2.898550724637681,3.260869565217391,3.6231884057971016,2.1739130434782608,2.1739130434782608,2.1739130434782608,2.1739130434782608,0,0,0,0,0,0,0,0,42.028985507246375,25.36231884057971,3.6231884057971016,6.521739130434782,3.260869565217391,3.260869565217391
E00149541,451,317,307,268,57,211,3,1,2,36,17,19,10,9,9,9,7,2,0,0,0,0,0,0,0,125,92,11,7,5,10,70.28824833702882,68.07095343680709,59.42350332594235,12.638580931263856,46.78492239467849,0.6651884700665188,0.22172949002217296,0.4434589800443459,7.982261640798225,3.7694013303769403,4.212860310421286,2.2172949002217295,1.9955654101995564,1.9955654101995564,1.9955654101995564,1.5521064301552108,0.4434589800443459,0,0,0,0,0,0,0,27.716186252771617,20.39911308203991,2.4390243902439024,1.5521064301552108,1.1086474501108647,2.2172949002217295
E00149542,278,177,169,145,34,111,1,1,0,23,9,14,8,3,2,2,1,1,0,0,0,0,0,0,1,98,78,6,7,6,1,63.66906474820144,60.79136690647482,52.15827338129496,12.23021582733813,39.92805755395683,0.3597122302158274,0.3597122302158274,0,8.273381294964029,3.237410071942446,5.0359712230215825,2.877697841726619,1.079136690647482,0.7194244604316548,0.7194244604316548,0.3597122302158274,0.3597122302158274,0,0,0,0,0,0,0.3597122302158274,35.25179856115108,28.05755395683453,2.158273381294964,2.5179856115107913,2.158273381294964,0.3597122302158274
E00149543,239,138,122,113,42,71,1,1,0,8,5,3,16,7,6,6,6,0,0,0,0,0,0,0,1,94,47,10,17,13,7,57.74058577405857,51.04602510460251,47.28033472803347,17.573221757322173,29.707112970711297,0.41841004184100417,0.41841004184100417,0,3.3472803347280333,2.092050209205021,1.2552301255230125,6.694560669456067,2.928870292887029,2.510460251046025,2.510460251046025,2.510460251046025,0,0,0,0,0,0,0,0.41841004184100417,39.33054393305439,19.665271966527197,4.184100418410042,7.112970711297072,5.439330543933055,2.928870292887029
E00149544,258,151,141,129,32,97,1,0,1,11,4,7,10,5,5,5,5,0,0,0,0,0,0,0,0,102,45,6,18,24,9,58.52713178294574,54.65116279069767,50,12.4031007751938,37.5968992248062,0.3875968992248062,0,0.3875968992248062,4.263565891472868,1.550387596899225,2.7131782945736433,3.875968992248062,1.937984496124031,1.937984496124031,1.937984496124031,1.937984496124031,0,0,0,0,0,0,0,0,39.53488372093023,17.441860465116278,2.3255813953488373,6.976744186046512,9.30232558139535,3.488372093023256
E00149545,208,118,108,97,30,67,1,0,1,10,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,90,40,7,12,17,14,56.730769230769226,51.92307692307693,46.63461538461539,14.423076923076922,32.21153846153847,0.4807692307692308,0,0.4807692307692308,4.807692307692308,0.9615384615384616,3.8461538461538463,4.807692307692308,0,0,0,0,0,0,0,0,0,0,0,0,43.269230769230774,19.230769230769234,3.3653846153846154,5.769230769230769,8.173076923076923,6.730769230769231
E00149546,150,61,54,44,18,26,0,0,0,10,6,4,7,3,3,2,2,0,0,0,0,1,1,0,0,86,37,1,6,34,8,40.666666666666664,36,29.333333333333332,12,17.333333333333336,0,0,0,6.666666666666667,4,2.666666666666667,4.666666666666667,2,2,1.3333333333333335,1.3333333333333335,0,0,0,0,0.6666666666666667,0.6666666666666667,0,0,57.333333333333336,24.666666666666668,0.6666666666666667,4,22.666666666666664,5.333333333333334
E00149547,272,171,161,137,32,105,4,0,4,20,9,11,10,1,1,0,0,0,0,0,0,1,1,0,0,100,49,12,16,16,7,62.86764705882353,59.19117647058824,50.36764705882353,11.76470588235294,38.60294117647059,1.4705882352941175,0,1.4705882352941175,7.352941176470589,3.308823529411765,4.044117647058823,3.6764705882352944,0.3676470588235294,0.3676470588235294,0,0,0,0,0,0,0.3676470588235294,0.3676470588235294,0,0,36.76470588235294,18.014705882352942,4.411764705882353,5.88235294117647,5.88235294117647,2.5735294117647056
