OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
E00147806,172,162,152,9,4,2,1,2,1,1,0,5,2,3,0,94.18604651162791,88.37209302325581,5.232558139534884,2.3255813953488373,1.1627906976744187,0.5813953488372093,1.1627906976744187,0.5813953488372093,0.5813953488372093,0,2.9069767441860463,1.1627906976744187,1.744186046511628,0
E00147810,273,258,251,5,5,0,0,0,2,2,4,4,7,0,0,94.5054945054945,91.94139194139194,1.8315018315018317,1.8315018315018317,0,0,0,0.7326007326007326,0.7326007326007326,1.465201465201465,1.465201465201465,2.564102564102564,0,0
E00147811,303,294,283,11,3,8,0,0,0,0,5,1,0,3,0,97.02970297029702,93.3993399339934,3.6303630363036308,0.9900990099009901,2.6402640264026402,0,0,0,0,1.65016501650165,0.33003300330033003,0,0.9900990099009901,0
E00147812,495,478,458,17,13,4,0,0,3,3,7,0,4,6,0,96.56565656565657,92.52525252525253,3.4343434343434343,2.6262626262626263,0.8080808080808081,0,0,0.6060606060606061,0.6060606060606061,1.4141414141414141,0,0.8080808080808081,1.2121212121212122,0
E00147813,213,196,188,7,7,0,0,0,1,1,0,4,11,2,0,92.01877934272301,88.26291079812206,3.286384976525822,3.286384976525822,0,0,0,0.4694835680751174,0.4694835680751174,0,1.8779342723004695,5.164319248826291,0.9389671361502347,0
E00147805,376,366,349,17,17,0,0,0,0,0,0,3,7,0,0,97.3404255319149,92.81914893617021,4.521276595744681,4.521276595744681,0,0,0,0,0,0,0.7978723404255319,1.8617021276595744,0,0
E00147807,302,297,291,6,5,0,1,0,0,0,0,1,3,1,0,98.34437086092716,96.35761589403974,1.9867549668874174,1.6556291390728477,0,0.33112582781456956,0,0,0,0,0.33112582781456956,0.9933774834437087,0.33112582781456956,0
E00147808,321,311,302,9,6,1,0,2,0,0,1,3,5,0,1,96.88473520249221,94.0809968847352,2.803738317757009,1.8691588785046727,0.3115264797507788,0,0.6230529595015576,0,0,0.3115264797507788,0.9345794392523363,1.557632398753894,0,0.3115264797507788
E00147809,314,310,307,3,2,1,0,0,0,0,1,0,3,0,0,98.72611464968153,97.77070063694268,0.9554140127388535,0.6369426751592357,0.3184713375796179,0,0,0,0,0.3184713375796179,0,0.9554140127388535,0,0
E00147907,282,273,256,17,6,6,5,0,0,0,1,1,6,0,1,96.80851063829788,90.78014184397163,6.028368794326241,2.127659574468085,2.127659574468085,1.773049645390071,0,0,0,0.3546099290780142,0.3546099290780142,2.127659574468085,0,0.3546099290780142
