OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
E00164632,326,78,32,52,22,46,89,7,23.92638036809816,9.815950920245399,15.950920245398773,6.748466257668712,14.11042944785276,27.300613496932513,2.147239263803681
E00164633,270,39,13,36,10,31,138,3,14.444444444444443,4.814814814814815,13.333333333333334,3.7037037037037033,11.481481481481481,51.11111111111111,1.1111111111111112
E00164634,248,37,25,41,15,40,90,0,14.919354838709678,10.080645161290322,16.532258064516128,6.048387096774194,16.129032258064516,36.29032258064516,0
E00164635,237,57,19,41,18,34,63,5,24.050632911392405,8.016877637130802,17.29957805907173,7.59493670886076,14.345991561181433,26.582278481012654,2.109704641350211
E00164636,222,28,18,23,11,30,103,9,12.612612612612612,8.108108108108109,10.36036036036036,4.954954954954955,13.513513513513514,46.3963963963964,4.054054054054054
E00164637,226,23,14,22,7,46,108,6,10.176991150442479,6.1946902654867255,9.734513274336283,3.0973451327433628,20.353982300884958,47.78761061946903,2.6548672566371683
E00164638,253,36,14,27,15,44,116,1,14.229249011857709,5.533596837944664,10.67193675889328,5.928853754940711,17.391304347826086,45.8498023715415,0.3952569169960474
E00164639,195,41,14,33,6,29,64,8,21.025641025641026,7.179487179487179,16.923076923076923,3.076923076923077,14.871794871794872,32.82051282051282,4.102564102564102
E00164640,220,21,15,23,8,27,123,3,9.545454545454547,6.8181818181818175,10.454545454545453,3.6363636363636362,12.272727272727273,55.90909090909091,1.3636363636363635
E00164641,208,20,15,26,7,43,92,5,9.615384615384617,7.211538461538461,12.5,3.3653846153846154,20.673076923076923,44.230769230769226,2.403846153846154
E00164642,215,40,15,24,12,36,83,5,18.6046511627907,6.976744186046512,11.162790697674419,5.5813953488372094,16.74418604651163,38.604651162790695,2.3255813953488373
E00164643,215,24,10,23,9,41,99,9,11.162790697674419,4.651162790697675,10.69767441860465,4.186046511627907,19.069767441860467,46.04651162790698,4.186046511627907
E00164644,258,45,18,28,9,52,94,12,17.441860465116278,6.976744186046512,10.852713178294573,3.488372093023256,20.155038759689923,36.434108527131784,4.651162790697675
E00164645,246,26,23,39,10,53,88,7,10.569105691056912,9.34959349593496,15.853658536585366,4.0650406504065035,21.544715447154474,35.77235772357724,2.8455284552845526
E00164646,197,37,15,27,7,26,76,9,18.781725888324875,7.614213197969544,13.705583756345177,3.5532994923857872,13.19796954314721,38.578680203045685,4.568527918781726
E00164647,241,53,18,22,10,39,91,8,21.991701244813278,7.468879668049793,9.12863070539419,4.149377593360995,16.182572614107883,37.75933609958506,3.319502074688797
E00164649,284,30,16,35,14,48,138,3,10.56338028169014,5.633802816901409,12.323943661971832,4.929577464788732,16.901408450704224,48.59154929577465,1.056338028169014
E00164650,264,37,15,35,9,43,121,4,14.015151515151514,5.681818181818182,13.257575757575758,3.4090909090909087,16.28787878787879,45.83333333333333,1.5151515151515151
E00164651,301,63,15,34,17,41,118,13,20.930232558139537,4.983388704318937,11.295681063122924,5.647840531561462,13.621262458471762,39.202657807308974,4.318936877076411
E00164652,196,36,16,14,9,22,91,8,18.367346938775512,8.16326530612245,7.142857142857142,4.591836734693878,11.224489795918368,46.42857142857143,4.081632653061225
E00164653,311,25,27,31,13,42,164,9,8.038585209003216,8.681672025723474,9.967845659163988,4.180064308681672,13.504823151125404,52.73311897106109,2.8938906752411575
E00164654,211,21,12,34,6,46,86,6,9.95260663507109,5.687203791469194,16.113744075829384,2.843601895734597,21.80094786729858,40.758293838862556,2.843601895734597
E00164655,261,37,21,36,7,42,114,4,14.17624521072797,8.045977011494253,13.793103448275861,2.681992337164751,16.091954022988507,43.67816091954023,1.532567049808429
E00164656,282,27,18,25,8,28,172,4,9.574468085106384,6.382978723404255,8.865248226950355,2.8368794326241136,9.929078014184398,60.99290780141844,1.4184397163120568
