OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
E00146213,270,190,173,3,14,14,0,0,1,2,1,0,2,5,3,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,1,0,76,70.37037037037037,64.07407407407408,1.1111111111111112,5.185185185185185,5.185185185185185,0,0,0.3703703703703704,0.7407407407407408,0.3703703703703704,0,0.7407407407407408,1.8518518518518516,1.1111111111111112,0,0,0,0,0,0,0,0.7407407407407408,0,0.7407407407407408,0,0,0,0.3703703703703704,0,0.3703703703703704,0.3703703703703704,0,28.14814814814815
E00146217,282,262,233,12,17,17,0,2,0,1,0,0,0,2,12,0,0,0,3,0,0,3,4,0,0,2,2,0,0,0,0,0,0,13,92.90780141843972,82.62411347517731,4.25531914893617,6.028368794326241,6.028368794326241,0,0.7092198581560284,0,0.3546099290780142,0,0,0,0.7092198581560284,4.25531914893617,0,0,0,1.0638297872340425,0,0,1.0638297872340425,1.4184397163120568,0,0,0.7092198581560284,0.7092198581560284,0,0,0,0,0,0,4.609929078014184
E00146218,233,216,204,5,7,7,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,92.7038626609442,87.55364806866953,2.1459227467811157,3.004291845493562,3.004291845493562,0.4291845493562232,0.4291845493562232,0,0,0,0,0,0,2.1459227467811157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4291845493562232,0,6.866952789699571
E00146222,375,331,279,0,52,49,2,2,10,5,3,4,6,6,11,3,1,2,4,1,1,2,11,6,3,2,0,0,3,1,2,0,0,26,88.26666666666667,74.4,0,13.866666666666665,13.066666666666665,0.5333333333333333,0.5333333333333333,2.666666666666667,1.3333333333333335,0.8,1.0666666666666667,1.6,1.6,2.933333333333333,0.8,0.26666666666666666,0.5333333333333333,1.0666666666666667,0.26666666666666666,0.26666666666666666,0.5333333333333333,2.933333333333333,1.6,0.8,0.5333333333333333,0,0,0.8,0.26666666666666666,0.5333333333333333,0,0,6.933333333333333
E00146225,382,286,238,0,48,45,1,1,3,4,1,2,6,11,16,3,2,1,3,0,2,1,8,1,1,6,0,0,3,2,1,0,0,82,74.86910994764398,62.30366492146597,0,12.56544502617801,11.780104712041885,0.2617801047120419,0.2617801047120419,0.7853403141361256,1.0471204188481675,0.2617801047120419,0.5235602094240838,1.5706806282722512,2.8795811518324608,4.18848167539267,0.7853403141361256,0.5235602094240838,0.2617801047120419,0.7853403141361256,0,0.5235602094240838,0.2617801047120419,2.094240837696335,0.2617801047120419,0.2617801047120419,1.5706806282722512,0,0,0.7853403141361256,0.5235602094240838,0.2617801047120419,0,0,21.465968586387437
E00146227,345,311,274,2,35,30,1,0,0,0,4,0,12,0,13,5,0,5,1,0,0,1,15,2,7,4,2,0,5,5,0,0,0,13,90.14492753623189,79.42028985507247,0.5797101449275363,10.144927536231885,8.695652173913043,0.2898550724637681,0,0,0,1.1594202898550725,0,3.4782608695652173,0,3.768115942028986,1.4492753623188406,0,1.4492753623188406,0.2898550724637681,0,0,0.2898550724637681,4.3478260869565215,0.5797101449275363,2.0289855072463765,1.1594202898550725,0.5797101449275363,0,1.4492753623188406,1.4492753623188406,0,0,0,3.768115942028986
E00146219,301,281,252,5,24,23,3,0,4,2,0,2,4,0,8,1,0,1,3,1,0,2,1,0,0,1,0,0,2,1,1,1,0,13,93.35548172757476,83.72093023255815,1.6611295681063125,7.973421926910299,7.641196013289036,0.9966777408637874,0,1.3289036544850499,0.6644518272425249,0,0.6644518272425249,1.3289036544850499,0,2.6578073089700998,0.33222591362126247,0,0.33222591362126247,0.9966777408637874,0.33222591362126247,0,0.6644518272425249,0.33222591362126247,0,0,0.33222591362126247,0,0,0.6644518272425249,0.33222591362126247,0.33222591362126247,0.33222591362126247,0,4.318936877076411
E00146220,475,401,352,6,43,42,1,0,1,0,9,0,9,2,20,1,0,1,4,2,2,0,11,0,3,8,0,0,9,9,0,0,0,50,84.42105263157896,74.10526315789474,1.263157894736842,9.05263157894737,8.842105263157894,0.21052631578947367,0,0.21052631578947367,0,1.8947368421052633,0,1.8947368421052633,0.42105263157894735,4.2105263157894735,0.21052631578947367,0,0.21052631578947367,0.8421052631578947,0.42105263157894735,0.42105263157894735,0,2.3157894736842106,0,0.631578947368421,1.6842105263157894,0,0,1.8947368421052633,1.8947368421052633,0,0,0,10.526315789473683
E00146221,323,282,260,1,21,19,1,0,1,4,2,1,6,0,4,2,1,1,0,0,0,0,18,0,10,4,4,0,2,2,0,0,0,21,87.30650154798761,80.4953560371517,0.30959752321981426,6.5015479876160995,5.88235294117647,0.30959752321981426,0,0.30959752321981426,1.238390092879257,0.6191950464396285,0.30959752321981426,1.8575851393188854,0,1.238390092879257,0.6191950464396285,0.30959752321981426,0.30959752321981426,0,0,0,0,5.572755417956656,0,3.0959752321981426,1.238390092879257,1.238390092879257,0,0.6191950464396285,0.6191950464396285,0,0,0,6.5015479876160995
E00146223,347,315,283,2,30,27,0,2,5,1,3,0,3,7,6,3,1,2,1,0,0,1,18,8,7,2,1,0,5,4,1,1,0,7,90.77809798270894,81.55619596541787,0.57636887608069165,8.645533141210375,7.780979827089338,0,0.57636887608069165,1.440922190201729,0.2881844380403458,0.8645533141210375,0,0.8645533141210375,2.0172910662824206,1.729106628242075,0.8645533141210375,0.2881844380403458,0.57636887608069165,0.2881844380403458,0,0,0.2881844380403458,5.187319884726225,2.3054755043227666,2.0172910662824206,0.57636887608069165,0.2881844380403458,0,1.440922190201729,1.1527377521613833,0.2881844380403458,0.2881844380403458,0,2.0172910662824206
E00146226,476,395,354,2,39,31,5,1,2,0,2,0,0,1,20,8,1,7,5,0,4,1,14,3,6,1,4,0,6,6,0,3,0,53,82.98319327731093,74.36974789915966,0.42016806722689076,8.193277310924369,6.512605042016808,1.050420168067227,0.21008403361344538,0.42016806722689076,0,0.42016806722689076,0,0,0.21008403361344538,4.201680672268908,1.680672268907563,0.21008403361344538,1.4705882352941175,1.050420168067227,0,0.8403361344537815,0.21008403361344538,2.941176470588235,0.6302521008403361,1.2605042016806722,0.21008403361344538,0.8403361344537815,0,1.2605042016806722,1.2605042016806722,0,0.6302521008403361,0,11.134453781512606
E00146215,293,253,235,3,15,15,0,1,0,3,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,38,86.3481228668942,80.2047781569966,1.023890784982935,5.1194539249146755,5.1194539249146755,0,0.3412969283276451,0,1.023890784982935,0,0,0,1.023890784982935,2.7303754266211606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6825938566552902,0.6825938566552902,0,0,0,12.969283276450511
E00146224,283,257,239,0,18,18,5,0,6,0,0,0,2,4,1,0,0,0,0,0,0,0,7,0,6,1,0,0,1,1,0,6,0,12,90.81272084805654,84.45229681978799,0,6.36042402826855,6.36042402826855,1.76678445229682,0,2.1201413427561837,0,0,0,0.7067137809187279,1.4134275618374559,0.35335689045936397,0,0,0,0,0,0,0,2.4734982332155475,0,2.1201413427561837,0.35335689045936397,0,0,0.35335689045936397,0.35335689045936397,0,2.1201413427561837,0,4.240282685512367
E00146229,291,280,271,1,8,8,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,8,96.21993127147766,93.12714776632302,0.3436426116838488,2.7491408934707904,2.7491408934707904,1.0309278350515463,1.0309278350515463,0,0,0,0.3436426116838488,0,0,0.3436426116838488,0,0,0,0,0,0,0,0.3436426116838488,0,0,0.3436426116838488,0,0,0,0,0,0.6872852233676976,0,2.7491408934707904
E00146230,379,352,308,11,33,30,0,4,5,1,1,0,4,0,15,3,0,3,1,0,0,1,13,0,4,8,1,0,3,3,0,0,0,10,92.87598944591029,81.26649076517151,2.9023746701846966,8.70712401055409,7.9155672823219,0,1.0554089709762533,1.3192612137203166,0.2638522427440633,0.2638522427440633,0,1.0554089709762533,0,3.95778364116095,0.79155672823219,0,0.79155672823219,0.2638522427440633,0,0,0.2638522427440633,3.430079155672823,0,1.0554089709762533,2.1108179419525066,0.2638522427440633,0,0.79155672823219,0.79155672823219,0,0,0,2.638522427440633
E00185900,138,116,107,0,9,9,3,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,7,0,7,0,0,0,3,1,2,1,0,11,84.05797101449275,77.53623188405797,0,6.521739130434782,6.521739130434782,2.1739130434782608,0,0.7246376811594203,0.7246376811594203,1.4492753623188406,0,0,0,1.4492753623188406,0,0,0,0,0,0,0,5.072463768115942,0,5.072463768115942,0,0,0,2.1739130434782608,0.7246376811594203,1.4492753623188406,0.7246376811594203,0,7.971014492753622
E00185911,302,273,260,0,13,13,3,3,0,1,2,0,4,0,0,0,0,0,2,0,0,2,5,0,2,3,0,0,10,6,4,0,0,12,90.39735099337747,86.09271523178808,0,4.304635761589404,4.304635761589404,0.9933774834437087,0.9933774834437087,0,0.33112582781456956,0.6622516556291391,0,1.3245033112582782,0,0,0,0,0,0.6622516556291391,0,0,0.6622516556291391,1.6556291390728477,0,0.6622516556291391,0.9933774834437087,0,0,3.3112582781456954,1.9867549668874174,1.3245033112582782,0,0,3.9735099337748347
E00186052,415,374,319,1,54,52,3,8,5,9,1,1,12,5,8,2,0,2,7,1,3,3,14,4,7,1,2,0,0,0,0,0,0,20,90.12048192771084,76.86746987951807,0.24096385542168677,13.012048192771083,12.530120481927712,0.7228915662650602,1.9277108433734942,1.2048192771084338,2.1686746987951806,0.24096385542168677,0.24096385542168677,2.891566265060241,1.2048192771084338,1.9277108433734942,0.48192771084337355,0,0.48192771084337355,1.6867469879518073,0.24096385542168677,0.7228915662650602,0.7228915662650602,3.3734939759036147,0.9638554216867471,1.6867469879518073,0.24096385542168677,0.48192771084337355,0,0,0,0,0,0,4.819277108433735
E00146210,375,340,328,2,10,10,3,1,0,2,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,5,2,3,2,0,27,90.66666666666666,87.46666666666667,0.5333333333333333,2.666666666666667,2.666666666666667,0.8,0.26666666666666666,0,0.5333333333333333,0,0.26666666666666666,0,0.26666666666666666,0.5333333333333333,0,0,0,0.26666666666666666,0,0,0.26666666666666666,0,0,0,0,0,0,1.3333333333333335,0.5333333333333333,0.8,0.5333333333333333,0,7.199999999999999
E00146211,211,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,29,83.88625592417061,83.88625592417061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3696682464454977,0.47393364928909953,1.8957345971563981,0,0,13.744075829383887
E00146212,363,321,314,1,6,6,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,3,0,36,88.42975206611571,86.50137741046832,0.27548209366391185,1.6528925619834711,1.6528925619834711,0,0.27548209366391185,0.27548209366391185,0,0.27548209366391185,0,0,0,0.8264462809917356,0,0,0,0,0,0,0,0.8264462809917356,0.27548209366391185,0.27548209366391185,0,0.27548209366391185,0,0,0,0,0.8264462809917356,0,9.917355371900827
E00146214,251,201,191,0,10,9,2,0,0,0,0,0,1,0,6,1,1,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,47,80.0796812749004,76.09561752988047,0,3.9840637450199203,3.5856573705179287,0.796812749003984,0,0,0,0,0,0.398406374501992,0,2.3904382470119523,0.398406374501992,0.398406374501992,0,0.796812749003984,0,0.398406374501992,0.398406374501992,0,0,0,0,0,0,0.398406374501992,0,0.398406374501992,0,0,18.725099601593627
E00146216,201,178,168,5,5,5,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,19,88.55721393034825,83.5820895522388,2.4875621890547266,2.4875621890547266,2.4875621890547266,0,0,0,0,0.9950248756218906,0,0,0,1.4925373134328357,0,0,0,0,0,0,0,0.9950248756218906,0,0,0,0.9950248756218906,0,0,0,0,0.9950248756218906,0,9.45273631840796
E00146231,285,263,248,1,14,14,2,5,0,3,1,0,1,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,20,92.28070175438596,87.01754385964912,0.3508771929824561,4.912280701754386,4.912280701754386,0.7017543859649122,1.7543859649122806,0,1.0526315789473684,0.3508771929824561,0,0.3508771929824561,0,0.7017543859649122,0,0,0,0,0,0,0,0.7017543859649122,0,0.7017543859649122,0,0,0,0,0,0,0,0,7.017543859649122
E00146348,306,276,248,2,26,25,1,3,0,0,3,0,6,5,7,1,0,1,0,0,0,0,2,0,2,0,0,0,3,3,0,0,0,25,90.19607843137256,81.04575163398692,0.6535947712418301,8.49673202614379,8.169934640522875,0.32679738562091504,0.9803921568627451,0,0,0.9803921568627451,0,1.9607843137254901,1.6339869281045754,2.287581699346405,0.32679738562091504,0,0.32679738562091504,0,0,0,0,0.6535947712418301,0,0.6535947712418301,0,0,0,0.9803921568627451,0.9803921568627451,0,0,0,8.169934640522875
E00146352,373,345,317,7,21,21,1,4,2,0,0,0,5,0,9,0,0,0,0,0,0,0,3,0,1,1,1,0,5,1,4,0,0,20,92.49329758713137,84.98659517426273,1.876675603217158,5.630026809651475,5.630026809651475,0.2680965147453083,1.0723860589812333,0.5361930294906166,0,0,0,1.3404825737265416,0,2.4128686327077746,0,0,0,0,0,0,0,0.8042895442359249,0,0.2680965147453083,0.2680965147453083,0.2680965147453083,0,1.3404825737265416,0.2680965147453083,1.0723860589812333,0,0,5.361930294906166
E00146356,234,196,188,1,7,7,2,0,3,0,0,0,0,1,1,0,0,0,1,1,0,0,6,0,0,4,2,0,0,0,0,0,0,31,83.76068376068376,80.34188034188034,0.4273504273504274,2.9914529914529915,2.9914529914529915,0.8547008547008548,0,1.282051282051282,0,0,0,0,0.4273504273504274,0.4273504273504274,0,0,0,0.4273504273504274,0.4273504273504274,0,0,2.564102564102564,0,0,1.7094017094017095,0.8547008547008548,0,0,0,0,0,0,13.247863247863249
E00146360,423,384,352,11,21,17,3,2,2,1,0,1,2,1,5,4,0,4,3,0,0,3,10,0,9,0,1,0,6,6,0,2,0,18,90.78014184397163,83.21513002364065,2.6004728132387704,4.964539007092199,4.0189125295508275,0.7092198581560284,0.4728132387706856,0.4728132387706856,0.2364066193853428,0,0.2364066193853428,0.4728132387706856,0.2364066193853428,1.1820330969267139,0.9456264775413712,0,0.9456264775413712,0.7092198581560284,0,0,0.7092198581560284,2.3640661938534278,0,2.127659574468085,0,0.2364066193853428,0,1.4184397163120568,1.4184397163120568,0,0.4728132387706856,0,4.25531914893617
E00146350,328,287,268,4,15,15,2,0,2,0,2,0,4,0,5,0,0,0,4,1,0,3,5,0,3,2,0,0,2,0,2,2,0,28,87.5,81.70731707317073,1.2195121951219512,4.573170731707317,4.573170731707317,0.6097560975609756,0,0.6097560975609756,0,0.6097560975609756,0,1.2195121951219512,0,1.524390243902439,0,0,0,1.2195121951219512,0.3048780487804878,0,0.9146341463414633,1.524390243902439,0,0.9146341463414633,0.6097560975609756,0,0,0.6097560975609756,0,0.6097560975609756,0.6097560975609756,0,8.536585365853659
E00146351,362,340,320,4,16,16,0,0,7,1,2,1,0,0,5,0,0,0,0,0,0,0,2,0,0,1,1,0,3,3,0,0,0,17,93.92265193370166,88.39779005524862,1.1049723756906076,4.41988950276243,4.41988950276243,0,0,1.9337016574585635,0.2762430939226519,0.5524861878453038,0.2762430939226519,0,0,1.3812154696132597,0,0,0,0,0,0,0,0.5524861878453038,0,0,0.2762430939226519,0.2762430939226519,0,0.8287292817679558,0.8287292817679558,0,0,0,4.696132596685083
