OA,ts0590001,ts0590002,ts0590003,ts0590004,ts0590005,ts0590006,ts0590007,ts0590002_PCT,ts0590003_PCT,ts0590004_PCT,ts0590005_PCT,ts0590006_PCT,ts0590007_PCT
E00022487,227,45,23,22,182,115,67,19.823788546255507,10.13215859030837,9.691629955947137,80.1762114537445,50.66079295154186,29.515418502202646
E00022488,309,42,13,29,267,207,60,13.592233009708737,4.207119741100324,9.385113268608414,86.40776699029125,66.99029126213593,19.41747572815534
E00022489,168,23,9,14,145,116,29,13.690476190476192,5.357142857142857,8.333333333333332,86.30952380952381,69.04761904761905,17.261904761904763
E00022490,233,26,9,17,207,160,47,11.158798283261802,3.862660944206009,7.296137339055794,88.8412017167382,68.6695278969957,20.171673819742487
E00022491,219,26,16,10,193,140,53,11.87214611872146,7.30593607305936,4.5662100456621,88.12785388127854,63.926940639269404,24.200913242009133
E00022492,139,26,9,17,113,90,23,18.705035971223023,6.474820143884892,12.23021582733813,81.29496402877699,64.74820143884892,16.546762589928058
E00022493,213,36,11,25,177,125,52,16.901408450704224,5.164319248826291,11.737089201877934,83.09859154929578,58.68544600938967,24.413145539906104
E00022494,234,29,10,19,205,156,49,12.393162393162394,4.273504273504273,8.11965811965812,87.6068376068376,66.66666666666666,20.94017094017094
E00022495,231,43,14,29,188,157,31,18.614718614718615,6.0606060606060606,12.554112554112553,81.38528138528139,67.96536796536796,13.41991341991342
E00022497,279,35,16,19,244,183,61,12.544802867383511,5.734767025089606,6.810035842293908,87.45519713261649,65.59139784946237,21.863799283154123
E00022498,250,25,12,13,225,186,39,10,4.8,5.2,90,74.4,15.6
E00022499,285,31,11,20,254,193,61,10.87719298245614,3.8596491228070176,7.017543859649122,89.12280701754386,67.71929824561404,21.403508771929825
E00022500,263,34,14,20,229,169,60,12.927756653992395,5.323193916349809,7.604562737642586,87.07224334600761,64.25855513307985,22.813688212927758
E00022501,166,24,9,15,142,89,53,14.457831325301203,5.421686746987952,9.036144578313253,85.54216867469879,53.6144578313253,31.92771084337349
E00022502,340,35,17,18,305,246,59,10.294117647058822,5,5.294117647058823,89.70588235294117,72.35294117647058,17.352941176470587
E00022503,186,28,11,17,158,117,41,15.053763440860216,5.913978494623656,9.13978494623656,84.94623655913979,62.903225806451616,22.043010752688172
E00022504,172,27,8,19,145,106,39,15.69767441860465,4.651162790697675,11.046511627906977,84.30232558139535,61.627906976744185,22.674418604651162
E00022505,211,30,14,16,181,135,46,14.218009478672986,6.6350710900473935,7.5829383886255926,85.78199052132702,63.98104265402843,21.80094786729858
E00022506,201,23,12,11,178,134,44,11.442786069651742,5.970149253731343,5.472636815920398,88.55721393034825,66.66666666666666,21.890547263681594
