OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
W00006756,344,23,21,29,11,18,27,27,20,15,18,36,21,16,15,16,19,6,6,6.686046511627906,6.104651162790697,8.430232558139535,3.1976744186046515,5.232558139534884,7.848837209302325,7.848837209302325,5.813953488372093,4.3604651162790695,5.232558139534884,10.465116279069768,6.104651162790697,4.651162790697675,4.3604651162790695,4.651162790697675,5.523255813953488,1.744186046511628,1.744186046511628
W00006757,241,4,14,12,16,9,15,17,11,16,10,22,22,15,17,19,10,8,4,1.6597510373443984,5.809128630705394,4.979253112033195,6.639004149377594,3.7344398340248963,6.224066390041494,7.053941908713693,4.564315352697095,6.639004149377594,4.149377593360995,9.12863070539419,9.12863070539419,6.224066390041494,7.053941908713693,7.883817427385892,4.149377593360995,3.319502074688797,1.6597510373443984
W00006758,261,18,18,23,20,18,20,15,14,12,10,23,15,13,7,17,8,8,2,6.896551724137931,6.896551724137931,8.812260536398467,7.662835249042145,6.896551724137931,7.662835249042145,5.747126436781609,5.363984674329502,4.597701149425287,3.8314176245210727,8.812260536398467,5.747126436781609,4.980842911877394,2.681992337164751,6.513409961685824,3.065134099616858,3.065134099616858,0.7662835249042145
W00006759,265,23,17,16,13,15,18,21,14,14,18,21,18,23,4,10,10,4,6,8.679245283018867,6.415094339622642,6.037735849056604,4.905660377358491,5.660377358490567,6.7924528301886795,7.9245283018867925,5.283018867924529,5.283018867924529,6.7924528301886795,7.9245283018867925,6.7924528301886795,8.679245283018867,1.509433962264151,3.7735849056603774,3.7735849056603774,1.509433962264151,2.2641509433962264
W00006760,322,9,18,8,17,13,17,21,15,15,20,24,28,35,20,31,16,7,8,2.7950310559006213,5.590062111801243,2.484472049689441,5.279503105590062,4.037267080745342,5.279503105590062,6.521739130434782,4.658385093167702,4.658385093167702,6.211180124223603,7.453416149068323,8.695652173913043,10.869565217391305,6.211180124223603,9.627329192546584,4.968944099378882,2.1739130434782608,2.484472049689441
W00006761,264,16,16,20,12,10,12,12,18,16,14,26,22,19,11,17,14,5,4,6.0606060606060606,6.0606060606060606,7.575757575757576,4.545454545454546,3.787878787878788,4.545454545454546,4.545454545454546,6.8181818181818175,6.0606060606060606,5.303030303030303,9.848484848484848,8.333333333333332,7.196969696969697,4.166666666666666,6.4393939393939394,5.303030303030303,1.893939393939394,1.5151515151515151
W00006762,341,16,21,20,19,22,21,25,17,23,25,30,13,17,28,23,9,5,7,4.69208211143695,6.158357771260997,5.865102639296188,5.571847507331378,6.451612903225806,6.158357771260997,7.331378299120235,4.9853372434017595,6.744868035190615,7.331378299120235,8.797653958944283,3.812316715542522,4.9853372434017595,8.211143695014663,6.744868035190615,2.6392961876832843,1.466275659824047,2.0527859237536656
W00006763,290,16,11,23,18,16,10,16,28,20,19,12,27,18,20,6,21,6,3,5.517241379310345,3.793103448275862,7.931034482758621,6.206896551724138,5.517241379310345,3.4482758620689653,5.517241379310345,9.655172413793103,6.896551724137931,6.551724137931035,4.137931034482759,9.310344827586208,6.206896551724138,6.896551724137931,2.0689655172413794,7.241379310344828,2.0689655172413794,1.0344827586206897
W00006765,385,16,13,30,19,22,20,20,21,20,22,31,41,26,17,18,12,12,25,4.1558441558441555,3.3766233766233764,7.792207792207792,4.935064935064935,5.714285714285714,5.194805194805195,5.194805194805195,5.454545454545454,5.194805194805195,5.714285714285714,8.051948051948052,10.649350649350648,6.753246753246753,4.415584415584416,4.675324675324675,3.116883116883117,3.116883116883117,6.493506493506493
W00006766,262,19,20,21,17,13,13,21,19,17,14,13,20,12,16,13,6,6,2,7.251908396946565,7.633587786259542,8.015267175572518,6.488549618320611,4.961832061068702,4.961832061068702,8.015267175572518,7.251908396946565,6.488549618320611,5.343511450381679,4.961832061068702,7.633587786259542,4.580152671755725,6.106870229007633,4.961832061068702,2.2900763358778624,2.2900763358778624,0.7633587786259541
W00006767,426,40,32,31,19,21,29,39,23,33,27,23,24,26,12,21,8,10,8,9.389671361502346,7.511737089201878,7.276995305164319,4.460093896713615,4.929577464788732,6.807511737089202,9.15492957746479,5.39906103286385,7.746478873239436,6.338028169014084,5.39906103286385,5.633802816901409,6.103286384976526,2.8169014084507045,4.929577464788732,1.8779342723004695,2.3474178403755865,1.8779342723004695
W00006768,278,5,12,12,12,9,9,15,15,12,22,16,21,31,17,23,17,19,11,1.7985611510791366,4.316546762589928,4.316546762589928,4.316546762589928,3.237410071942446,3.237410071942446,5.39568345323741,5.39568345323741,4.316546762589928,7.913669064748201,5.755395683453238,7.553956834532374,11.151079136690647,6.115107913669065,8.273381294964029,6.115107913669065,6.83453237410072,3.9568345323741005
W00006769,268,10,21,15,13,7,4,13,18,19,24,19,8,14,19,25,15,10,14,3.731343283582089,7.835820895522389,5.597014925373134,4.850746268656716,2.6119402985074625,1.4925373134328357,4.850746268656716,6.7164179104477615,7.08955223880597,8.955223880597014,7.08955223880597,2.9850746268656714,5.223880597014925,7.08955223880597,9.328358208955224,5.597014925373134,3.731343283582089,5.223880597014925
W00006770,286,14,24,26,10,9,22,19,20,17,23,20,28,14,21,8,6,2,3,4.895104895104895,8.391608391608392,9.090909090909092,3.4965034965034967,3.146853146853147,7.6923076923076925,6.643356643356643,6.993006993006993,5.944055944055944,8.041958041958042,6.993006993006993,9.79020979020979,4.895104895104895,7.3426573426573425,2.797202797202797,2.097902097902098,0.6993006993006993,1.048951048951049
W00006772,340,33,43,26,25,21,16,30,26,18,15,19,12,15,22,10,6,3,0,9.705882352941178,12.647058823529411,7.647058823529412,7.352941176470589,6.176470588235294,4.705882352941177,8.823529411764707,7.647058823529412,5.294117647058823,4.411764705882353,5.588235294117648,3.5294117647058822,4.411764705882353,6.470588235294119,2.941176470588235,1.7647058823529411,0.8823529411764706,0
W00006773,353,22,35,24,23,16,20,29,23,25,19,30,20,17,30,7,3,6,4,6.232294617563739,9.91501416430595,6.79886685552408,6.515580736543909,4.53257790368272,5.6657223796034,8.21529745042493,6.515580736543909,7.0821529745042495,5.382436260623229,8.498583569405099,5.6657223796034,4.815864022662889,8.498583569405099,1.9830028328611897,0.84985835694051,1.69971671388102,1.13314447592068
W00006774,433,18,26,27,17,19,29,38,26,25,27,20,33,25,18,45,22,12,6,4.157043879907621,6.0046189376443415,6.235565819861432,3.9260969976905313,4.387990762124711,6.697459584295612,8.775981524249422,6.0046189376443415,5.773672055427252,6.235565819861432,4.618937644341801,7.621247113163972,5.773672055427252,4.157043879907621,10.392609699769054,5.080831408775981,2.771362586605081,1.3856812933025404
W00006775,432,28,36,28,18,15,23,33,39,26,27,30,32,26,20,19,14,7,11,6.481481481481481,8.333333333333332,6.481481481481481,4.166666666666666,3.4722222222222223,5.324074074074074,7.638888888888889,9.027777777777777,6.018518518518518,6.25,6.944444444444445,7.4074074074074066,6.018518518518518,4.62962962962963,4.398148148148148,3.2407407407407405,1.6203703703703702,2.5462962962962963
