OA,ts0400001,ts0400002,ts0400003,ts0400004,ts0400002_PCT,ts0400003_PCT,ts0400004_PCT
W00006756,144,88,47,9,61.111111111111114,32.63888888888889,6.25
W00006757,118,53,51,14,44.91525423728814,43.22033898305085,11.864406779661017
W00006758,117,65,37,15,55.55555555555556,31.62393162393162,12.82051282051282
W00006759,118,67,45,6,56.779661016949156,38.13559322033898,5.084745762711865
W00006760,153,82,55,16,53.59477124183007,35.947712418300654,10.457516339869281
W00006761,116,70,39,7,60.3448275862069,33.62068965517241,6.0344827586206895
W00006762,132,82,39,11,62.121212121212125,29.545454545454547,8.333333333333332
W00006763,129,74,40,15,57.36434108527132,31.007751937984494,11.627906976744185
W00006765,145,78,42,25,53.79310344827586,28.965517241379313,17.24137931034483
W00006766,122,57,42,23,46.72131147540984,34.42622950819672,18.852459016393443
W00006767,185,113,59,13,61.08108108108108,31.891891891891895,7.027027027027027
W00006768,128,79,35,14,61.71875,27.34375,10.9375
W00006769,120,74,36,10,61.66666666666667,30,8.333333333333332
W00006770,124,57,46,21,45.96774193548387,37.096774193548384,16.93548387096774
W00006772,119,59,38,22,49.57983193277311,31.932773109243694,18.487394957983195
W00006773,128,72,43,13,56.25,33.59375,10.15625
W00006774,186,133,42,11,71.50537634408603,22.58064516129032,5.913978494623656
W00006775,180,108,55,17,60,30.555555555555557,9.444444444444445
W00006776,160,101,39,20,63.125,24.375,12.5
W00006777,111,43,59,9,38.73873873873874,53.153153153153156,8.108108108108109
W00006779,228,136,67,25,59.64912280701754,29.385964912280706,10.964912280701753
W00006780,117,66,40,11,56.41025641025641,34.18803418803419,9.401709401709402
W00006781,126,54,52,20,42.857142857142854,41.269841269841265,15.873015873015872
W00006782,126,57,51,18,45.23809523809524,40.476190476190474,14.285714285714285
W00006783,90,41,37,12,45.55555555555556,41.11111111111111,13.333333333333334
W00006784,110,58,35,17,52.72727272727272,31.818181818181817,15.454545454545453
W00006785,124,69,41,14,55.64516129032258,33.064516129032256,11.29032258064516
W00006786,128,88,27,13,68.75,21.09375,10.15625
W00006787,121,80,28,13,66.11570247933885,23.140495867768596,10.743801652892563
W00006788,131,83,39,9,63.358778625954194,29.770992366412212,6.870229007633588
W00006789,140,94,36,10,67.14285714285714,25.71428571428571,7.142857142857142
W00006790,125,75,35,15,60,28.000000000000004,12
