OA,ts0250001,ts0250002,ts0250003,ts0250004,ts0250005,ts0250002_PCT,ts0250003_PCT,ts0250004_PCT,ts0250005_PCT
E00153723,113,112,0,0,1,99.11504424778761,0,0,0.8849557522123894
E00153724,65,65,0,0,0,100,0,0,0
E00153725,76,75,1,0,0,98.68421052631578,1.3157894736842104,0,0
E00153726,102,99,2,0,1,97.05882352941177,1.9607843137254901,0,0.9803921568627451
E00153727,77,77,0,0,0,100,0,0,0
E00153728,102,98,2,0,2,96.07843137254902,1.9607843137254901,0,1.9607843137254901
E00153729,105,104,1,0,0,99.04761904761905,0.9523809523809524,0,0
E00153730,149,147,2,0,0,98.65771812080537,1.342281879194631,0,0
E00153731,86,84,2,0,0,97.67441860465115,2.3255813953488373,0,0
E00153732,115,108,2,0,5,93.91304347826087,1.7391304347826086,0,4.3478260869565215
E00153733,135,135,0,0,0,100,0,0,0
E00153734,107,103,3,1,0,96.26168224299066,2.803738317757009,0.9345794392523363,0
E00153735,129,127,2,0,0,98.44961240310077,1.550387596899225,0,0
E00153736,104,103,1,0,0,99.03846153846155,0.9615384615384616,0,0
E00153737,165,165,0,0,0,100,0,0,0
E00153738,127,123,4,0,0,96.8503937007874,3.149606299212598,0,0
E00153739,145,140,5,0,0,96.55172413793103,3.4482758620689653,0,0
E00153740,94,94,0,0,0,100,0,0,0
E00153741,196,193,1,0,2,98.46938775510205,0.5102040816326531,0,1.0204081632653061
E00153742,166,161,3,0,2,96.98795180722891,1.8072289156626504,0,1.2048192771084338
E00153743,108,107,1,0,0,99.07407407407408,0.9259259259259258,0,0
E00153744,63,60,3,0,0,95.23809523809523,4.761904761904762,0,0
E00153745,57,56,1,0,0,98.24561403508771,1.7543859649122806,0,0
E00153746,119,118,1,0,0,99.15966386554622,0.8403361344537815,0,0
E00153747,108,106,0,0,2,98.14814814814815,0,0,1.8518518518518516
E00153748,125,123,2,0,0,98.4,1.6,0,0
E00153749,137,132,2,1,2,96.35036496350365,1.4598540145985401,0.7299270072992701,1.4598540145985401
E00153750,118,117,1,0,0,99.15254237288136,0.847457627118644,0,0
E00153751,123,121,2,0,0,98.3739837398374,1.6260162601626018,0,0
E00153752,145,143,0,0,2,98.62068965517241,0,0,1.3793103448275863
E00153753,145,143,1,0,1,98.62068965517241,0.6896551724137931,0,0.6896551724137931
E00153754,142,140,0,0,2,98.59154929577466,0,0,1.4084507042253522
E00153755,58,57,1,0,0,98.27586206896551,1.7241379310344827,0,0
E00153756,187,175,1,1,10,93.58288770053476,0.53475935828877,0.53475935828877,5.347593582887701
E00153757,129,128,1,0,0,99.2248062015504,0.7751937984496124,0,0
E00153758,123,122,1,0,0,99.1869918699187,0.8130081300813009,0,0
E00153759,120,120,0,0,0,100,0,0,0
E00153760,122,121,1,0,0,99.18032786885246,0.819672131147541,0,0
E00153761,128,124,4,0,0,96.875,3.125,0,0
E00153762,129,127,0,2,0,98.44961240310077,0,1.550387596899225,0
E00153763,124,122,1,0,1,98.38709677419355,0.8064516129032258,0,0.8064516129032258
E00153764,84,80,1,1,2,95.23809523809523,1.1904761904761905,1.1904761904761905,2.380952380952381
E00153765,132,132,0,0,0,100,0,0,0
E00153766,118,116,0,2,0,98.30508474576271,0,1.694915254237288,0
E00153767,121,119,0,0,2,98.34710743801654,0,0,1.6528925619834711
E00153768,154,146,5,0,3,94.8051948051948,3.2467532467532463,0,1.948051948051948
E00153769,118,116,2,0,0,98.30508474576271,1.694915254237288,0,0
E00153770,119,115,0,0,4,96.63865546218487,0,0,3.361344537815126
E00153771,135,126,3,0,6,93.33333333333333,2.2222222222222223,0,4.444444444444445
E00153772,99,99,0,0,0,100,0,0,0
E00153773,116,115,0,1,0,99.13793103448276,0,0.8620689655172413,0
E00153774,118,111,0,0,7,94.0677966101695,0,0,5.932203389830509
E00153775,122,115,0,1,6,94.26229508196722,0,0.819672131147541,4.918032786885246
E00153776,131,122,3,1,5,93.12977099236642,2.2900763358778624,0.7633587786259541,3.816793893129771
E00153777,131,122,5,1,3,93.12977099236642,3.816793893129771,0.7633587786259541,2.2900763358778624
E00153778,240,232,1,3,4,96.66666666666667,0.4166666666666667,1.25,1.6666666666666667
E00153779,127,124,2,0,1,97.63779527559055,1.574803149606299,0,0.7874015748031495
E00153780,115,107,1,1,6,93.04347826086956,0.8695652173913043,0.8695652173913043,5.217391304347826
E00153781,129,119,3,1,6,92.24806201550388,2.3255813953488373,0.7751937984496124,4.651162790697675
E00153782,132,127,2,1,2,96.21212121212122,1.5151515151515151,0.7575757575757576,1.5151515151515151
E00153783,212,207,1,1,3,97.64150943396226,0.4716981132075472,0.4716981132075472,1.4150943396226416
E00153784,136,128,5,1,2,94.11764705882352,3.6764705882352944,0.7352941176470588,1.4705882352941175
