OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00133514,235,12,18,21,7,15,22,11,16,12,21,16,13,8,15,12,4,3,9,5.106382978723404,7.659574468085106,8.936170212765958,2.9787234042553195,6.382978723404255,9.361702127659575,4.680851063829787,6.808510638297872,5.106382978723404,8.936170212765958,6.808510638297872,5.531914893617021,3.404255319148936,6.382978723404255,5.106382978723404,1.702127659574468,1.276595744680851,3.829787234042553
E00133515,384,25,37,33,24,24,24,20,25,28,20,27,24,18,5,23,6,15,6,6.510416666666667,9.635416666666668,8.59375,6.25,6.25,6.25,5.208333333333334,6.510416666666667,7.291666666666667,5.208333333333334,7.03125,6.25,4.6875,1.3020833333333335,5.989583333333334,1.5625,3.90625,1.5625
E00133516,438,23,25,29,20,22,30,34,33,18,29,38,39,22,21,27,16,5,7,5.251141552511415,5.707762557077626,6.621004566210045,4.5662100456621,5.0228310502283104,6.8493150684931505,7.76255707762557,7.534246575342466,4.10958904109589,6.621004566210045,8.67579908675799,8.904109589041095,5.0228310502283104,4.794520547945205,6.164383561643835,3.65296803652968,1.141552511415525,1.5981735159817352
E00133517,286,16,15,21,17,18,19,16,19,26,10,26,27,17,7,15,10,3,4,5.594405594405594,5.244755244755245,7.3426573426573425,5.944055944055944,6.293706293706294,6.643356643356643,5.594405594405594,6.643356643356643,9.090909090909092,3.4965034965034967,9.090909090909092,9.44055944055944,5.944055944055944,2.4475524475524475,5.244755244755245,3.4965034965034967,1.048951048951049,1.3986013986013985
E00133518,184,9,11,10,2,6,21,18,21,11,13,14,15,10,0,10,5,3,5,4.891304347826087,5.978260869565218,5.434782608695652,1.0869565217391304,3.260869565217391,11.41304347826087,9.782608695652174,11.41304347826087,5.978260869565218,7.065217391304348,7.608695652173914,8.152173913043478,5.434782608695652,0,5.434782608695652,2.717391304347826,1.6304347826086956,2.717391304347826
E00133520,323,18,21,26,20,16,20,18,11,26,20,27,22,14,23,10,14,9,8,5.572755417956656,6.5015479876160995,8.04953560371517,6.191950464396285,4.953560371517028,6.191950464396285,5.572755417956656,3.4055727554179565,8.04953560371517,6.191950464396285,8.359133126934983,6.811145510835913,4.3343653250774,7.120743034055728,3.0959752321981426,4.3343653250774,2.786377708978328,2.476780185758514
E00133521,264,13,14,11,15,11,17,23,13,14,11,25,25,16,20,16,13,4,3,4.924242424242424,5.303030303030303,4.166666666666666,5.681818181818182,4.166666666666666,6.4393939393939394,8.712121212121213,4.924242424242424,5.303030303030303,4.166666666666666,9.469696969696969,9.469696969696969,6.0606060606060606,7.575757575757576,6.0606060606060606,4.924242424242424,1.5151515151515151,1.1363636363636365
E00133522,256,5,9,4,5,9,10,8,10,8,16,22,17,20,11,38,34,19,11,1.953125,3.515625,1.5625,1.953125,3.515625,3.90625,3.125,3.90625,3.125,6.25,8.59375,6.640625,7.8125,4.296875,14.84375,13.28125,7.421875,4.296875
E00133523,205,8,3,8,7,5,14,6,12,9,15,15,14,15,13,19,11,12,19,3.902439024390244,1.4634146341463417,3.902439024390244,3.414634146341464,2.4390243902439024,6.829268292682928,2.9268292682926833,5.853658536585367,4.390243902439024,7.317073170731707,7.317073170731707,6.829268292682928,7.317073170731707,6.341463414634147,9.268292682926829,5.365853658536586,5.853658536585367,9.268292682926829
E00133524,213,13,6,3,7,6,12,17,12,6,13,12,25,20,18,14,13,8,8,6.103286384976526,2.8169014084507045,1.4084507042253522,3.286384976525822,2.8169014084507045,5.633802816901409,7.981220657276995,5.633802816901409,2.8169014084507045,6.103286384976526,5.633802816901409,11.737089201877934,9.389671361502346,8.450704225352112,6.572769953051644,6.103286384976526,3.755868544600939,3.755868544600939
