OA,ts0610001,ts0610002,ts0610003,ts0610004,ts0610005,ts0610006,ts0610007,ts0610008,ts0610009,ts0610010,ts0610011,ts0610012,ts0610002_PCT,ts0610003_PCT,ts0610004_PCT,ts0610005_PCT,ts0610006_PCT,ts0610007_PCT,ts0610008_PCT,ts0610009_PCT,ts0610010_PCT,ts0610011_PCT,ts0610012_PCT
E00158950,109,16,0,0,0,0,0,65,7,1,17,3,14.678899082568808,0,0,0,0,0,59.63302752293578,6.422018348623854,0.9174311926605505,15.59633027522936,2.7522935779816518
E00158951,158,49,0,1,0,0,0,94,3,2,7,2,31.0126582278481,0,0.6329113924050633,0,0,0,59.49367088607595,1.89873417721519,1.2658227848101267,4.430379746835443,1.2658227848101267
E00158952,123,38,0,0,1,0,0,64,4,0,13,3,30.89430894308943,0,0,0.8130081300813009,0,0,52.03252032520326,3.2520325203252036,0,10.569105691056912,2.4390243902439024
E00158953,131,45,0,0,2,0,0,65,6,2,11,0,34.35114503816794,0,0,1.5267175572519083,0,0,49.61832061068702,4.580152671755725,1.5267175572519083,8.396946564885496,0
E00158954,113,21,0,0,2,0,1,68,4,1,15,1,18.58407079646018,0,0,1.7699115044247788,0,0.8849557522123894,60.17699115044248,3.5398230088495577,0.8849557522123894,13.274336283185843,0.8849557522123894
E00158955,126,17,0,0,3,1,0,78,4,2,20,1,13.492063492063492,0,0,2.380952380952381,0.7936507936507936,0,61.904761904761905,3.1746031746031744,1.5873015873015872,15.873015873015872,0.7936507936507936
E00158956,123,59,0,0,0,0,0,57,1,1,5,0,47.96747967479675,0,0,0,0,0,46.34146341463415,0.8130081300813009,0.8130081300813009,4.0650406504065035,0
E00158957,164,43,0,1,4,0,1,86,5,7,15,2,26.21951219512195,0,0.6097560975609756,2.4390243902439024,0,0.6097560975609756,52.4390243902439,3.048780487804878,4.2682926829268295,9.146341463414634,1.2195121951219512
E00158958,140,45,0,0,1,0,0,77,5,0,11,1,32.142857142857146,0,0,0.7142857142857143,0,0,55.00000000000001,3.571428571428571,0,7.857142857142857,0.7142857142857143
E00158959,126,36,0,0,0,0,0,71,3,4,12,0,28.57142857142857,0,0,0,0,0,56.34920634920635,2.380952380952381,3.1746031746031744,9.523809523809524,0
E00158960,45,12,0,0,0,0,0,27,2,0,3,1,26.666666666666668,0,0,0,0,0,60,4.444444444444445,0,6.666666666666667,2.2222222222222223
E00158961,140,42,0,0,1,0,0,71,3,1,21,1,30,0,0,0.7142857142857143,0,0,50.71428571428571,2.142857142857143,0.7142857142857143,15,0.7142857142857143
E00158962,146,47,1,1,2,0,1,72,4,2,15,1,32.19178082191781,0.684931506849315,0.684931506849315,1.36986301369863,0,0.684931506849315,49.31506849315068,2.73972602739726,1.36986301369863,10.273972602739725,0.684931506849315
E00158963,164,50,0,0,3,0,0,84,9,0,15,3,30.48780487804878,0,0,1.8292682926829267,0,0,51.21951219512195,5.487804878048781,0,9.146341463414634,1.8292682926829267
E00158964,166,53,0,0,0,0,2,88,5,5,13,0,31.92771084337349,0,0,0,0,1.2048192771084338,53.01204819277109,3.0120481927710845,3.0120481927710845,7.83132530120482,0
E00158965,158,66,0,0,0,0,1,74,3,1,5,8,41.77215189873418,0,0,0,0,0.6329113924050633,46.835443037974684,1.89873417721519,0.6329113924050633,3.1645569620253164,5.063291139240507
E00158966,157,29,0,0,1,0,0,96,11,4,16,0,18.471337579617835,0,0,0.6369426751592357,0,0,61.146496815286625,7.006369426751593,2.547770700636943,10.191082802547772,0
E00158967,127,22,0,2,0,0,0,83,3,2,15,0,17.322834645669293,0,1.574803149606299,0,0,0,65.35433070866141,2.3622047244094486,1.574803149606299,11.811023622047244,0
E00158968,118,21,0,0,2,0,1,74,6,2,12,0,17.796610169491526,0,0,1.694915254237288,0,0.847457627118644,62.71186440677966,5.084745762711865,1.694915254237288,10.16949152542373,0
E00158969,147,16,0,1,3,0,0,86,8,7,25,1,10.884353741496598,0,0.6802721088435374,2.0408163265306123,0,0,58.50340136054422,5.442176870748299,4.761904761904762,17.006802721088434,0.6802721088435374
E00158970,116,47,1,1,0,0,0,57,6,0,3,1,40.51724137931034,0.8620689655172413,0.8620689655172413,0,0,0,49.137931034482754,5.172413793103448,0,2.586206896551724,0.8620689655172413
E00158971,171,87,0,0,0,0,0,76,2,1,3,2,50.877192982456144,0,0,0,0,0,44.44444444444444,1.1695906432748537,0.5847953216374269,1.7543859649122806,1.1695906432748537
E00158972,132,64,0,1,1,0,0,62,1,0,2,1,48.484848484848484,0,0.7575757575757576,0.7575757575757576,0,0,46.96969696969697,0.7575757575757576,0,1.5151515151515151,0.7575757575757576
E00158973,142,66,1,2,0,0,2,59,5,3,2,2,46.478873239436616,0.7042253521126761,1.4084507042253522,0,0,1.4084507042253522,41.54929577464789,3.5211267605633805,2.112676056338028,1.4084507042253522,1.4084507042253522
E00158974,119,56,0,2,0,0,0,55,0,0,5,1,47.05882352941176,0,1.680672268907563,0,0,0,46.21848739495798,0,0,4.201680672268908,0.8403361344537815
E00158975,37,18,0,0,0,0,0,17,1,0,1,0,48.64864864864865,0,0,0,0,0,45.94594594594595,2.7027027027027026,0,2.7027027027027026,0
E00158976,35,12,1,0,1,0,0,18,1,0,0,2,34.285714285714285,2.857142857142857,0,2.857142857142857,0,0,51.42857142857142,2.857142857142857,0,0,5.714285714285714
E00158977,122,37,0,4,0,0,2,68,4,4,2,1,30.327868852459016,0,3.278688524590164,0,0,1.639344262295082,55.73770491803278,3.278688524590164,3.278688524590164,1.639344262295082,0.819672131147541
E00158978,103,34,0,3,0,0,0,56,2,1,6,1,33.00970873786408,0,2.912621359223301,0,0,0,54.36893203883495,1.9417475728155338,0.9708737864077669,5.825242718446602,0.9708737864077669
E00158979,180,98,0,0,1,0,0,71,4,2,4,0,54.44444444444444,0,0,0.5555555555555556,0,0,39.44444444444444,2.2222222222222223,1.1111111111111112,2.2222222222222223,0
E00158980,85,42,0,0,0,1,0,40,0,0,1,1,49.411764705882355,0,0,0,1.1764705882352942,0,47.05882352941176,0,0,1.1764705882352942,1.1764705882352942
E00158981,128,62,0,0,0,0,1,61,3,1,0,0,48.4375,0,0,0,0,0.78125,47.65625,2.34375,0.78125,0,0
E00158982,34,16,0,0,0,0,0,16,0,1,1,0,47.05882352941176,0,0,0,0,0,47.05882352941176,0,2.941176470588235,2.941176470588235,0
E00158984,134,57,0,0,0,1,0,65,6,1,2,2,42.53731343283582,0,0,0,0.7462686567164178,0,48.507462686567166,4.477611940298507,0.7462686567164178,1.4925373134328357,1.4925373134328357
E00158985,110,64,1,0,1,0,0,41,1,0,2,0,58.18181818181818,0.9090909090909091,0,0.9090909090909091,0,0,37.27272727272727,0.9090909090909091,0,1.8181818181818181,0
E00158986,223,63,0,0,5,0,3,129,4,2,16,1,28.251121076233183,0,0,2.242152466367713,0,1.345291479820628,57.847533632286996,1.7937219730941705,0.8968609865470852,7.174887892376682,0.4484304932735426
E00158987,123,33,0,0,2,0,0,74,4,0,10,0,26.82926829268293,0,0,1.6260162601626018,0,0,60.16260162601627,3.2520325203252036,0,8.130081300813007,0
E00158988,296,110,0,0,3,0,0,159,4,2,18,0,37.16216216216216,0,0,1.0135135135135136,0,0,53.71621621621622,1.3513513513513513,0.6756756756756757,6.081081081081082,0
E00158989,137,58,0,1,0,0,0,73,2,0,2,1,42.33576642335766,0,0.7299270072992701,0,0,0,53.284671532846716,1.4598540145985401,0,1.4598540145985401,0.7299270072992701
E00158990,165,41,0,0,2,0,1,93,9,3,13,3,24.848484848484848,0,0,1.2121212121212122,0,0.6060606060606061,56.36363636363636,5.454545454545454,1.8181818181818181,7.878787878787878,1.8181818181818181
E00158991,212,84,0,0,2,0,0,111,7,2,6,0,39.62264150943396,0,0,0.9433962264150944,0,0,52.358490566037744,3.30188679245283,0.9433962264150944,2.8301886792452833,0
E00158992,222,109,1,2,1,1,0,90,6,0,11,1,49.0990990990991,0.45045045045045046,0.9009009009009009,0.45045045045045046,0.45045045045045046,0,40.54054054054054,2.7027027027027026,0,4.954954954954955,0.45045045045045046
E00158994,161,55,0,1,0,0,1,87,6,0,11,0,34.161490683229815,0,0.6211180124223602,0,0,0.6211180124223602,54.037267080745345,3.7267080745341614,0,6.832298136645963,0
E00158995,179,36,0,0,4,0,2,102,11,3,20,1,20.11173184357542,0,0,2.2346368715083798,0,1.1173184357541899,56.98324022346368,6.145251396648044,1.675977653631285,11.1731843575419,0.5586592178770949
E00158996,154,40,0,2,1,0,0,96,6,1,7,1,25.97402597402597,0,1.2987012987012987,0.6493506493506493,0,0,62.33766233766234,3.896103896103896,0.6493506493506493,4.545454545454546,0.6493506493506493
E00158997,104,44,0,0,1,0,0,54,0,3,2,0,42.30769230769231,0,0,0.9615384615384616,0,0,51.92307692307693,0,2.8846153846153846,1.9230769230769231,0
E00158998,289,94,0,1,2,0,1,164,11,3,12,1,32.52595155709342,0,0.34602076124567477,0.6920415224913495,0,0.34602076124567477,56.747404844290664,3.8062283737024223,1.0380622837370241,4.1522491349480966,0.34602076124567477
E00158999,125,41,0,0,2,0,0,70,1,1,9,1,32.800000000000004,0,0,1.6,0,0,56.00000000000001,0.8,0.8,7.199999999999999,0.8
E00159001,132,58,0,0,0,0,1,60,5,2,5,1,43.93939393939394,0,0,0,0,0.7575757575757576,45.45454545454545,3.787878787878788,1.5151515151515151,3.787878787878788,0.7575757575757576
E00159002,152,56,0,1,1,0,0,82,0,1,11,0,36.84210526315789,0,0.6578947368421052,0.6578947368421052,0,0,53.94736842105263,0,0.6578947368421052,7.236842105263158,0
E00159003,180,46,0,0,5,0,1,114,3,2,9,0,25.555555555555554,0,0,2.7777777777777777,0,0.5555555555555556,63.33333333333333,1.6666666666666667,1.1111111111111112,5,0
E00159004,141,40,0,0,2,0,0,87,8,1,3,0,28.368794326241137,0,0,1.4184397163120568,0,0,61.702127659574465,5.673758865248227,0.7092198581560284,2.127659574468085,0
E00159005,248,67,0,0,0,0,0,162,9,0,9,1,27.016129032258064,0,0,0,0,0,65.32258064516128,3.6290322580645165,0,3.6290322580645165,0.4032258064516129
E00159006,126,55,0,1,1,0,0,61,2,0,3,3,43.65079365079365,0,0.7936507936507936,0.7936507936507936,0,0,48.41269841269841,1.5873015873015872,0,2.380952380952381,2.380952380952381
E00159007,73,38,0,0,0,0,0,26,3,0,5,1,52.054794520547944,0,0,0,0,0,35.61643835616438,4.10958904109589,0,6.8493150684931505,1.36986301369863
E00159008,74,31,0,0,0,0,0,34,5,1,2,1,41.891891891891895,0,0,0,0,0,45.94594594594595,6.756756756756757,1.3513513513513513,2.7027027027027026,1.3513513513513513
E00159010,150,41,0,0,1,0,2,98,3,1,4,0,27.333333333333332,0,0,0.6666666666666667,0,1.3333333333333335,65.33333333333333,2,0.6666666666666667,2.666666666666667,0
E00159012,133,69,0,0,1,0,0,56,0,0,7,0,51.8796992481203,0,0,0.7518796992481203,0,0,42.10526315789473,0,0,5.263157894736842,0
E00159013,106,60,0,0,0,0,0,40,1,0,5,0,56.60377358490566,0,0,0,0,0,37.735849056603776,0.9433962264150944,0,4.716981132075472,0
E00159014,83,41,0,0,0,0,0,40,1,0,1,0,49.39759036144578,0,0,0,0,0,48.19277108433735,1.2048192771084338,0,1.2048192771084338,0
E00159015,117,58,0,0,0,0,0,53,1,1,4,0,49.572649572649574,0,0,0,0,0,45.2991452991453,0.8547008547008548,0.8547008547008548,3.418803418803419,0
E00159016,203,96,0,0,0,1,0,96,2,0,6,2,47.29064039408867,0,0,0,0.49261083743842365,0,47.29064039408867,0.9852216748768473,0,2.955665024630542,0.9852216748768473
E00159017,139,58,0,2,0,0,0,64,5,2,2,6,41.726618705035975,0,1.4388489208633095,0,0,0,46.043165467625904,3.5971223021582732,1.4388489208633095,1.4388489208633095,4.316546762589928
E00159018,153,66,0,0,0,0,0,81,2,0,3,1,43.13725490196079,0,0,0,0,0,52.94117647058824,1.3071895424836601,0,1.9607843137254901,0.6535947712418301
E00159020,112,55,0,0,0,0,0,42,2,1,12,0,49.107142857142854,0,0,0,0,0,37.5,1.7857142857142856,0.8928571428571428,10.714285714285714,0
E00159021,171,80,2,0,1,0,0,73,3,0,10,2,46.783625730994146,1.1695906432748537,0,0.5847953216374269,0,0,42.69005847953216,1.7543859649122806,0,5.847953216374268,1.1695906432748537
E00159022,124,68,0,1,0,0,0,49,1,1,4,0,54.83870967741935,0,0.8064516129032258,0,0,0,39.516129032258064,0.8064516129032258,0.8064516129032258,3.225806451612903,0
E00159023,148,86,0,0,0,0,0,56,1,0,3,2,58.108108108108105,0,0,0,0,0,37.83783783783784,0.6756756756756757,0,2.027027027027027,1.3513513513513513
E00159024,166,49,0,0,1,1,0,99,10,1,4,1,29.518072289156628,0,0,0.6024096385542169,0.6024096385542169,0,59.63855421686747,6.024096385542169,0.6024096385542169,2.4096385542168677,0.6024096385542169
E00159025,158,84,0,2,0,0,0,66,2,0,3,1,53.16455696202531,0,1.2658227848101267,0,0,0,41.77215189873418,1.2658227848101267,0,1.89873417721519,0.6329113924050633
E00159026,104,63,0,0,0,0,0,34,3,1,3,0,60.57692307692307,0,0,0,0,0,32.69230769230769,2.8846153846153846,0.9615384615384616,2.8846153846153846,0
E00159027,133,64,0,1,0,0,1,60,1,1,3,2,48.1203007518797,0,0.7518796992481203,0,0,0.7518796992481203,45.11278195488722,0.7518796992481203,0.7518796992481203,2.2556390977443606,1.5037593984962405
E00159028,151,92,1,0,0,0,0,54,3,1,0,0,60.9271523178808,0.6622516556291391,0,0,0,0,35.76158940397351,1.9867549668874174,0.6622516556291391,0,0
E00159029,228,138,0,2,0,0,1,78,3,1,5,0,60.526315789473685,0,0.8771929824561403,0,0,0.43859649122807015,34.21052631578947,1.3157894736842104,0.43859649122807015,2.1929824561403506,0
E00159030,80,39,0,0,0,0,1,35,2,1,2,0,48.75,0,0,0,0,1.25,43.75,2.5,1.25,2.5,0
E00159031,57,28,0,0,0,0,0,23,3,0,2,1,49.122807017543856,0,0,0,0,0,40.35087719298245,5.263157894736842,0,3.508771929824561,1.7543859649122806
E00159032,154,73,0,0,0,0,0,73,0,0,7,1,47.4025974025974,0,0,0,0,0,47.4025974025974,0,0,4.545454545454546,0.6493506493506493
E00159033,125,66,0,1,0,0,0,47,4,0,6,1,52.800000000000004,0,0.8,0,0,0,37.6,3.2,0,4.8,0.8
E00159034,94,52,0,0,0,0,0,34,3,0,3,2,55.319148936170215,0,0,0,0,0,36.17021276595745,3.1914893617021276,0,3.1914893617021276,2.127659574468085
