OA,ts0080001,ts0080002,ts0080003,ts0080002_PCT,ts0080003_PCT
W00000005,469,232,237,49.46695095948827,50.53304904051173
W00000006,311,166,145,53.37620578778135,46.62379421221865
W00000008,248,132,116,53.2258064516129,46.774193548387096
W00000009,433,215,218,49.65357967667436,50.34642032332564
W00009977,253,113,140,44.66403162055336,55.33596837944664
W00009978,261,129,132,49.42528735632184,50.57471264367817
W00009979,253,128,125,50.59288537549407,49.40711462450593
W00009980,210,100,110,47.61904761904761,52.38095238095239
W00000010,288,150,138,52.083333333333336,47.91666666666667
W00000011,257,138,119,53.69649805447471,46.30350194552529
W00000012,295,150,145,50.847457627118644,49.152542372881356
W00000013,414,216,198,52.17391304347826,47.82608695652174
W00000084,128,66,62,51.5625,48.4375
W00000086,201,104,97,51.741293532338304,48.258706467661696
W00000087,177,84,93,47.45762711864407,52.54237288135594
W00000088,288,154,134,53.47222222222222,46.52777777777778
W00000090,154,76,78,49.35064935064935,50.649350649350644
W00009981,230,118,112,51.30434782608696,48.69565217391305
W00000137,226,115,111,50.88495575221239,49.11504424778761
W00000138,315,159,156,50.476190476190474,49.523809523809526
W00000139,422,210,212,49.763033175355446,50.23696682464455
W00000140,418,207,211,49.52153110047847,50.47846889952153
W00000141,299,150,149,50.16722408026756,49.83277591973244
W00000142,299,144,155,48.16053511705686,51.83946488294314
W00000156,251,115,136,45.81673306772908,54.18326693227091
W00000157,363,180,183,49.586776859504134,50.413223140495866
W00000158,323,169,154,52.32198142414861,47.6780185758514
W00000159,338,176,162,52.071005917159766,47.928994082840234
W00000160,276,138,138,50,50
W00000042,191,109,82,57.06806282722513,42.93193717277487
W00000043,257,138,119,53.69649805447471,46.30350194552529
W00000044,506,261,245,51.581027667984195,48.418972332015805
W00000045,337,177,160,52.52225519287834,47.47774480712167
W00000046,284,154,130,54.22535211267606,45.774647887323944
W00000047,231,109,122,47.18614718614719,52.81385281385281
W00000101,315,155,160,49.2063492063492,50.79365079365079
W00000102,303,137,166,45.21452145214521,54.78547854785478
W00000103,359,191,168,53.2033426183844,46.796657381615596
W00000104,281,137,144,48.754448398576514,51.245551601423486
W00000105,365,191,174,52.32876712328767,47.671232876712324
W00000106,314,161,153,51.27388535031847,48.72611464968153
W00000107,371,177,194,47.7088948787062,52.2911051212938
W00000097,417,204,213,48.92086330935252,51.07913669064749
W00000098,321,160,161,49.84423676012461,50.155763239875384
W00000099,334,173,161,51.796407185628745,48.20359281437126
W00000100,260,134,126,51.53846153846153,48.46153846153846
W00000161,155,79,76,50.967741935483865,49.03225806451613
W00000162,277,158,119,57.03971119133574,42.96028880866426
W00000163,308,160,148,51.94805194805194,48.05194805194805
W00000164,175,91,84,52,48
W00000075,273,130,143,47.61904761904761,52.38095238095239
W00000076,255,129,126,50.588235294117645,49.411764705882355
W00000077,387,177,210,45.73643410852713,54.263565891472865
W00000078,277,147,130,53.068592057761734,46.931407942238266
W00000079,294,150,144,51.02040816326531,48.97959183673469
W00000080,369,196,173,53.116531165311656,46.883468834688344
W00000081,298,141,157,47.31543624161073,52.68456375838926
W00000082,401,211,190,52.618453865336654,47.381546134663346
W00000083,324,176,148,54.32098765432099,45.67901234567901
W00000143,339,180,159,53.09734513274337,46.902654867256636
W00000144,278,148,130,53.23741007194245,46.76258992805755
W00000145,433,234,199,54.04157043879908,45.95842956120092
W00000146,288,141,147,48.95833333333333,51.041666666666664
W00000147,272,135,137,49.63235294117647,50.36764705882353
