OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
W00000001,361,11,20,18,19,13,10,17,14,21,23,29,32,35,23,30,23,17,6,3.0470914127423825,5.540166204986149,4.986149584487535,5.263157894736842,3.6011080332409975,2.7700831024930745,4.7091412742382275,3.8781163434903045,5.8171745152354575,6.3711911357340725,8.033240997229916,8.86426592797784,9.695290858725762,6.3711911357340725,8.310249307479225,6.3711911357340725,4.7091412742382275,1.662049861495845
W00000002,237,6,13,4,9,8,12,9,12,11,13,20,21,15,23,26,6,15,14,2.5316455696202533,5.485232067510549,1.6877637130801686,3.79746835443038,3.375527426160337,5.063291139240507,3.79746835443038,5.063291139240507,4.641350210970464,5.485232067510549,8.438818565400844,8.860759493670885,6.329113924050633,9.70464135021097,10.970464135021098,2.5316455696202533,6.329113924050633,5.9071729957805905
W00000003,369,20,26,14,16,20,10,23,12,14,35,33,30,32,21,23,19,9,12,5.420054200542006,7.046070460704606,3.7940379403794036,4.336043360433604,5.420054200542006,2.710027100271003,6.233062330623306,3.2520325203252036,3.7940379403794036,9.48509485094851,8.94308943089431,8.130081300813007,8.672086720867208,5.691056910569105,6.233062330623306,5.149051490514905,2.4390243902439024,3.2520325203252036
W00000004,341,7,9,19,16,9,5,11,6,12,23,36,33,31,27,43,28,15,11,2.0527859237536656,2.6392961876832843,5.571847507331378,4.69208211143695,2.6392961876832843,1.466275659824047,3.225806451612903,1.7595307917888565,3.519061583577713,6.744868035190615,10.557184750733137,9.67741935483871,9.090909090909092,7.9178885630498534,12.609970674486803,8.211143695014663,4.398826979472141,3.225806451612903
W00000005,472,22,32,34,22,25,23,25,18,31,35,40,35,47,21,22,21,11,8,4.661016949152542,6.779661016949152,7.203389830508475,4.661016949152542,5.296610169491525,4.872881355932203,5.296610169491525,3.8135593220338984,6.567796610169492,7.415254237288135,8.47457627118644,7.415254237288135,9.957627118644067,4.4491525423728815,4.661016949152542,4.4491525423728815,2.330508474576271,1.694915254237288
W00000006,311,16,18,12,14,21,15,24,16,16,19,26,23,28,24,14,10,11,4,5.144694533762058,5.787781350482315,3.858520900321544,4.501607717041801,6.752411575562702,4.823151125401929,7.717041800643088,5.144694533762058,5.144694533762058,6.109324758842444,8.360128617363344,7.395498392282958,9.003215434083602,7.717041800643088,4.501607717041801,3.215434083601286,3.536977491961415,1.2861736334405145
W00000008,250,8,9,10,14,20,8,6,9,5,8,10,18,26,34,24,18,18,5,3.2,3.5999999999999996,4,5.6000000000000005,8,3.2,2.4,3.5999999999999996,2,3.2,4,7.199999999999999,10.4,13.600000000000001,9.6,7.199999999999999,7.199999999999999,2
W00000009,434,32,33,27,25,30,23,24,23,27,25,27,35,25,25,27,8,10,8,7.373271889400922,7.603686635944701,6.221198156682028,5.76036866359447,6.912442396313365,5.299539170506913,5.529953917050691,5.299539170506913,6.221198156682028,5.76036866359447,6.221198156682028,8.064516129032258,5.76036866359447,5.76036866359447,6.221198156682028,1.8433179723502304,2.3041474654377883,1.8433179723502304
W00000010,293,4,4,5,2,11,7,2,3,11,3,33,38,31,33,41,30,18,17,1.3651877133105803,1.3651877133105803,1.7064846416382253,0.6825938566552902,3.754266211604096,2.3890784982935154,0.6825938566552902,1.023890784982935,3.754266211604096,1.023890784982935,11.262798634812286,12.969283276450511,10.580204778156997,11.262798634812286,13.993174061433447,10.238907849829351,6.143344709897611,5.802047781569966
W00000011,258,2,9,9,11,13,13,5,6,7,13,16,34,29,28,23,29,8,3,0.7751937984496124,3.488372093023256,3.488372093023256,4.263565891472868,5.038759689922481,5.038759689922481,1.937984496124031,2.3255813953488373,2.7131782945736433,5.038759689922481,6.2015503875969,13.178294573643413,11.24031007751938,10.852713178294573,8.914728682170542,11.24031007751938,3.10077519379845,1.1627906976744187
W00000012,296,11,7,13,13,11,12,13,15,12,10,20,23,28,22,37,22,23,4,3.7162162162162162,2.364864864864865,4.391891891891892,4.391891891891892,3.7162162162162162,4.054054054054054,4.391891891891892,5.0675675675675675,4.054054054054054,3.3783783783783785,6.756756756756757,7.77027027027027,9.45945945945946,7.4324324324324325,12.5,7.4324324324324325,7.77027027027027,1.3513513513513513
W00000013,413,23,38,28,28,14,19,24,25,23,22,34,26,25,24,18,25,8,9,5.569007263922518,9.200968523002421,6.779661016949152,6.779661016949152,3.389830508474576,4.600484261501211,5.811138014527845,6.053268765133172,5.569007263922518,5.326876513317192,8.232445520581114,6.2953995157385,6.053268765133172,5.811138014527845,4.358353510895883,6.053268765133172,1.937046004842615,2.1791767554479415
W00000014,265,22,24,18,20,21,18,19,13,16,19,14,11,10,18,8,12,2,0,8.30188679245283,9.056603773584905,6.7924528301886795,7.547169811320755,7.9245283018867925,6.7924528301886795,7.169811320754717,4.905660377358491,6.037735849056604,7.169811320754717,5.283018867924529,4.150943396226415,3.7735849056603774,6.7924528301886795,3.018867924528302,4.528301886792453,0.7547169811320755,0
W00000015,227,2,1,6,13,2,3,7,7,4,8,11,24,23,31,34,23,16,12,0.881057268722467,0.4405286343612335,2.643171806167401,5.726872246696035,0.881057268722467,1.3215859030837005,3.0837004405286343,3.0837004405286343,1.762114537444934,3.524229074889868,4.845814977973569,10.572687224669604,10.13215859030837,13.656387665198238,14.977973568281937,10.13215859030837,7.048458149779736,5.286343612334802
W00000016,202,10,8,7,8,5,6,6,2,9,13,7,13,16,17,33,13,20,9,4.9504950495049505,3.9603960396039604,3.4653465346534658,3.9603960396039604,2.4752475247524752,2.9702970297029703,2.9702970297029703,0.9900990099009901,4.455445544554455,6.435643564356436,3.4653465346534658,6.435643564356436,7.920792079207921,8.415841584158416,16.33663366336634,6.435643564356436,9.900990099009901,4.455445544554455
W00000017,184,4,9,1,14,9,10,5,17,8,17,10,9,9,12,18,14,11,7,2.1739130434782608,4.891304347826087,0.5434782608695652,7.608695652173914,4.891304347826087,5.434782608695652,2.717391304347826,9.239130434782608,4.3478260869565215,9.239130434782608,5.434782608695652,4.891304347826087,4.891304347826087,6.521739130434782,9.782608695652174,7.608695652173914,5.978260869565218,3.804347826086957
W00000018,209,8,12,12,12,11,12,11,13,14,15,8,20,11,18,18,7,5,2,3.827751196172249,5.741626794258373,5.741626794258373,5.741626794258373,5.263157894736842,5.741626794258373,5.263157894736842,6.220095693779904,6.698564593301436,7.177033492822966,3.827751196172249,9.569377990430622,5.263157894736842,8.61244019138756,8.61244019138756,3.349282296650718,2.3923444976076556,0.9569377990430622
W00000019,153,0,0,4,6,4,6,4,3,5,3,14,16,17,9,9,20,14,19,0,0,2.6143790849673203,3.9215686274509802,2.6143790849673203,3.9215686274509802,2.6143790849673203,1.9607843137254901,3.2679738562091507,1.9607843137254901,9.15032679738562,10.457516339869281,11.11111111111111,5.88235294117647,5.88235294117647,13.071895424836603,9.15032679738562,12.418300653594772
W00000020,192,1,6,11,16,6,6,7,9,9,7,13,12,16,19,23,12,8,11,0.5208333333333333,3.125,5.729166666666666,8.333333333333332,3.125,3.125,3.6458333333333335,4.6875,4.6875,3.6458333333333335,6.770833333333333,6.25,8.333333333333332,9.895833333333332,11.979166666666668,6.25,4.166666666666666,5.729166666666666
W00000021,179,2,3,7,2,3,2,5,7,5,11,4,19,17,12,27,23,20,10,1.1173184357541899,1.675977653631285,3.910614525139665,1.1173184357541899,1.675977653631285,1.1173184357541899,2.793296089385475,3.910614525139665,2.793296089385475,6.145251396648044,2.2346368715083798,10.614525139664805,9.497206703910614,6.70391061452514,15.083798882681565,12.849162011173185,11.1731843575419,5.58659217877095
W00000022,313,22,17,15,14,16,18,17,21,18,18,15,21,23,24,23,15,9,7,7.0287539936102235,5.431309904153355,4.792332268370607,4.472843450479233,5.111821086261981,5.7507987220447285,5.431309904153355,6.7092651757188495,5.7507987220447285,5.7507987220447285,4.792332268370607,6.7092651757188495,7.348242811501597,7.667731629392971,7.348242811501597,4.792332268370607,2.8753993610223643,2.2364217252396164
W00000023,288,10,11,18,13,11,12,12,9,18,15,24,22,29,17,29,18,12,8,3.4722222222222223,3.8194444444444446,6.25,4.513888888888888,3.8194444444444446,4.166666666666666,4.166666666666666,3.125,6.25,5.208333333333334,8.333333333333332,7.638888888888889,10.069444444444445,5.902777777777778,10.069444444444445,6.25,4.166666666666666,2.7777777777777777
W00000024,388,24,20,26,23,11,17,20,19,16,31,21,29,34,31,24,21,4,17,6.185567010309279,5.154639175257731,6.701030927835052,5.927835051546391,2.8350515463917527,4.381443298969072,5.154639175257731,4.896907216494846,4.123711340206185,7.989690721649484,5.412371134020619,7.474226804123711,8.762886597938143,7.989690721649484,6.185567010309279,5.412371134020619,1.0309278350515463,4.381443298969072
