OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
E00061461,236,36,23,35,14,48,71,9,15.254237288135593,9.745762711864407,14.83050847457627,5.932203389830509,20.33898305084746,30.08474576271186,3.8135593220338984
E00061462,258,47,30,46,29,45,53,8,18.217054263565892,11.627906976744185,17.829457364341085,11.24031007751938,17.441860465116278,20.54263565891473,3.10077519379845
E00061463,244,36,17,23,22,52,88,6,14.754098360655737,6.967213114754098,9.426229508196721,9.01639344262295,21.311475409836063,36.0655737704918,2.459016393442623
E00061464,266,51,26,69,17,40,54,9,19.172932330827066,9.774436090225564,25.93984962406015,6.390977443609022,15.037593984962406,20.30075187969925,3.3834586466165413
E00061465,275,49,36,43,30,61,51,5,17.81818181818182,13.090909090909092,15.636363636363637,10.909090909090908,22.181818181818183,18.545454545454547,1.8181818181818181
E00061466,221,50,20,35,16,38,56,6,22.624434389140273,9.049773755656108,15.837104072398189,7.239819004524888,17.194570135746606,25.339366515837103,2.7149321266968327
E00061467,228,54,18,24,17,48,60,7,23.684210526315788,7.894736842105263,10.526315789473683,7.456140350877193,21.052631578947366,26.31578947368421,3.070175438596491
E00061468,254,45,18,45,23,61,53,9,17.716535433070867,7.086614173228346,17.716535433070867,9.05511811023622,24.015748031496063,20.866141732283463,3.543307086614173
E00061469,254,43,23,28,27,50,75,8,16.92913385826772,9.05511811023622,11.023622047244094,10.62992125984252,19.68503937007874,29.527559055118108,3.149606299212598
E00061470,215,34,25,27,22,42,55,10,15.813953488372093,11.627906976744185,12.558139534883722,10.232558139534884,19.53488372093023,25.581395348837212,4.651162790697675
E00061471,238,48,21,34,21,41,66,7,20.168067226890756,8.823529411764707,14.285714285714285,8.823529411764707,17.22689075630252,27.73109243697479,2.941176470588235
E00061472,256,32,23,42,20,55,78,6,12.5,8.984375,16.40625,7.8125,21.484375,30.46875,2.34375
E00061473,208,27,24,27,15,48,61,6,12.980769230769232,11.538461538461538,12.980769230769232,7.211538461538461,23.076923076923077,29.326923076923077,2.8846153846153846
E00061474,243,41,21,34,26,46,68,7,16.872427983539097,8.641975308641975,13.991769547325102,10.699588477366255,18.930041152263374,27.983539094650205,2.880658436213992
E00061475,195,66,13,25,24,25,32,10,33.84615384615385,6.666666666666667,12.82051282051282,12.307692307692308,12.82051282051282,16.41025641025641,5.128205128205128
E00061476,260,20,23,48,20,63,78,8,7.6923076923076925,8.846153846153847,18.461538461538463,7.6923076923076925,24.23076923076923,30,3.076923076923077
E00061477,243,44,23,24,20,47,79,6,18.106995884773664,9.465020576131687,9.876543209876543,8.23045267489712,19.34156378600823,32.510288065843625,2.4691358024691357
E00061478,222,42,35,37,13,35,49,11,18.91891891891892,15.765765765765765,16.666666666666664,5.8558558558558556,15.765765765765765,22.07207207207207,4.954954954954955
E00061479,215,30,22,30,19,49,57,8,13.953488372093023,10.232558139534884,13.953488372093023,8.837209302325581,22.790697674418606,26.51162790697674,3.7209302325581395
