OA,ts0180001,ts0180002,ts0180003,ts0180004,ts0180005,ts0180006,ts0180007,ts0180008,ts0180009,ts0180010,ts0180011,ts0180012,ts0180013,ts0180014,ts0180015,ts0180016,ts0180017,ts0180018,ts0180019,ts0180002_PCT,ts0180003_PCT,ts0180004_PCT,ts0180005_PCT,ts0180006_PCT,ts0180007_PCT,ts0180008_PCT,ts0180009_PCT,ts0180010_PCT,ts0180011_PCT,ts0180012_PCT,ts0180013_PCT,ts0180014_PCT,ts0180015_PCT,ts0180016_PCT,ts0180017_PCT,ts0180018_PCT,ts0180019_PCT
E00061745,233,225,8,1,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,96.56652360515021,3.4334763948497855,0.4291845493562232,1.2875536480686696,0,0,0,0,0,0.8583690987124464,0.8583690987124464,0,0,0,0,0,0,0
E00061748,233,220,13,2,4,0,1,1,0,0,1,1,3,0,0,0,0,0,0,94.4206008583691,5.579399141630901,0.8583690987124464,1.7167381974248928,0,0.4291845493562232,0.4291845493562232,0,0,0.4291845493562232,0.4291845493562232,1.2875536480686696,0,0,0,0,0,0
E00061752,293,282,11,2,1,0,1,0,1,0,0,1,5,0,0,0,0,0,0,96.24573378839591,3.754266211604096,0.6825938566552902,0.3412969283276451,0,0.3412969283276451,0,0.3412969283276451,0,0,0.3412969283276451,1.7064846416382253,0,0,0,0,0,0
E00061753,312,298,14,4,3,0,2,0,1,1,0,1,2,0,0,0,0,0,0,95.51282051282051,4.487179487179487,1.282051282051282,0.9615384615384616,0,0.641025641025641,0,0.3205128205128205,0.3205128205128205,0,0.3205128205128205,0.641025641025641,0,0,0,0,0,0
E00061754,327,315,12,5,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,96.3302752293578,3.669724770642202,1.529051987767584,0,0,0.3058103975535168,0,0,0,0.3058103975535168,0,1.529051987767584,0,0,0,0,0,0
E00061738,253,249,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,98.41897233201581,1.5810276679841897,0,0,0,0,0,0,0,0,0.3952569169960474,1.185770750988142,0,0,0,0,0,0
E00061740,459,450,9,4,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,98.0392156862745,1.9607843137254901,0.8714596949891068,0,0.2178649237472767,0,0,0,0.2178649237472767,0,0.2178649237472767,0.2178649237472767,0.2178649237472767,0,0,0,0,0
E00061742,264,260,4,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,98.48484848484848,1.5151515151515151,0,0,0,0.7575757575757576,0,0,0,0.3787878787878788,0,0,0.3787878787878788,0,0,0,0,0
E00061744,186,178,8,4,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,95.6989247311828,4.301075268817205,2.1505376344086025,0,0,0.5376344086021506,0,0,0,0.5376344086021506,1.0752688172043012,0,0,0,0,0,0,0
E00061749,335,329,6,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,98.2089552238806,1.791044776119403,0,0,0,0,0,0,0.2985074626865672,0.8955223880597015,0,0.2985074626865672,0.2985074626865672,0,0,0,0,0
E00061736,294,287,7,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,97.61904761904762,2.380952380952381,0.6802721088435374,0.6802721088435374,0,0,0,0,0,0.3401360544217687,0,0.3401360544217687,0.3401360544217687,0,0,0,0,0
E00061737,203,194,9,1,2,1,1,0,0,0,0,1,3,0,0,0,0,0,0,95.56650246305419,4.433497536945813,0.49261083743842365,0.9852216748768473,0.49261083743842365,0.49261083743842365,0,0,0,0,0.49261083743842365,1.477832512315271,0,0,0,0,0,0
E00061739,277,275,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.27797833935018,0.7220216606498195,0.7220216606498195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00061743,296,294,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,99.32432432432432,0.6756756756756757,0,0,0,0,0,0,0,0,0,0.33783783783783783,0.33783783783783783,0,0,0,0,0
E00061747,281,275,6,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,97.86476868327402,2.135231316725979,0.7117437722419928,0,0,0,0.3558718861209964,0,0,0.3558718861209964,0.7117437722419928,0,0,0,0,0,0,0
E00061732,375,369,6,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,98.4,1.6,0.26666666666666666,0.5333333333333333,0,0,0,0,0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0,0,0,0,0,0
E00061733,276,271,5,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,98.18840579710145,1.8115942028985508,0.36231884057971014,0.36231884057971014,0,0,0,0,0,0,0.36231884057971014,0.36231884057971014,0.36231884057971014,0,0,0,0,0
E00061734,331,328,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,99.09365558912387,0.906344410876133,0,0,0,0.3021148036253776,0,0.3021148036253776,0,0,0,0.3021148036253776,0,0,0,0,0,0
E00061735,294,291,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,98.9795918367347,1.0204081632653061,0.3401360544217687,0,0,0,0,0,0,0.3401360544217687,0,0.3401360544217687,0,0,0,0,0,0
E00062006,225,217,8,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,96.44444444444444,3.5555555555555554,0.8888888888888888,0.4444444444444444,0.4444444444444444,0,0,0,0,0,0,0.8888888888888888,0.8888888888888888,0,0,0,0,0
E00062008,271,270,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99.63099630996311,0.36900369003690037,0,0,0,0,0,0,0,0.36900369003690037,0,0,0,0,0,0,0,0
E00062009,252,250,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,99.20634920634922,0.7936507936507936,0,0,0,0,0,0,0,0.3968253968253968,0.3968253968253968,0,0,0,0,0,0,0
E00062010,256,252,4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,98.4375,1.5625,0.390625,0,0,0,0,0,0.390625,0.390625,0.390625,0,0,0,0,0,0,0
E00062014,176,171,5,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,97.1590909090909,2.840909090909091,0.5681818181818182,0,0,0,0,0,0,1.1363636363636365,1.1363636363636365,0,0,0,0,0,0,0
E00062004,324,315,9,4,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,97.22222222222221,2.7777777777777777,1.2345679012345678,0.30864197530864196,0,0.30864197530864196,0,0,0,0.6172839506172839,0,0.30864197530864196,0,0,0,0,0,0
E00062007,421,406,15,8,0,1,1,0,1,1,2,0,1,0,0,0,0,0,0,96.43705463182897,3.5629453681710213,1.9002375296912115,0,0.23752969121140144,0.23752969121140144,0,0.23752969121140144,0.23752969121140144,0.4750593824228029,0,0.23752969121140144,0,0,0,0,0,0
E00062011,288,277,11,3,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,96.18055555555556,3.8194444444444446,1.0416666666666665,0,0,0,0,0.3472222222222222,0,0.3472222222222222,0,2.083333333333333,0,0,0,0,0,0
E00062012,291,290,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99.65635738831615,0.3436426116838488,0,0,0,0,0,0,0,0,0.3436426116838488,0,0,0,0,0,0,0
E00062013,335,327,8,3,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,97.61194029850746,2.3880597014925375,0.8955223880597015,0.2985074626865672,0,0.2985074626865672,0,0.2985074626865672,0,0,0,0.5970149253731344,0,0,0,0,0,0
E00174157,186,183,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.38709677419355,1.6129032258064515,1.0752688172043012,0.5376344086021506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174158,298,293,5,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,98.3221476510067,1.6778523489932886,0.6711409395973155,0,0,0,0,0,0.33557046979865773,0,0,0.6711409395973155,0,0,0,0,0,0
E00174190,306,295,11,0,1,0,4,0,1,0,1,1,3,0,0,0,0,0,0,96.40522875816994,3.594771241830065,0,0.32679738562091504,0,1.3071895424836601,0,0.32679738562091504,0,0.32679738562091504,0.32679738562091504,0.9803921568627451,0,0,0,0,0,0
E00061509,252,243,9,0,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,96.42857142857143,3.571428571428571,0,0.7936507936507936,0.3968253968253968,0,0,0,0,0,0,2.380952380952381,0,0,0,0,0,0
E00061510,257,256,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99.61089494163424,0.38910505836575876,0,0,0,0,0,0,0,0,0.38910505836575876,0,0,0,0,0,0,0
E00061511,347,334,13,6,1,0,0,0,2,0,1,2,1,0,0,0,0,0,0,96.25360230547551,3.7463976945244957,1.729106628242075,0.2881844380403458,0,0,0,0.57636887608069165,0,0.2881844380403458,0.57636887608069165,0.2881844380403458,0,0,0,0,0,0
E00061513,334,324,10,3,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,97.0059880239521,2.9940119760479043,0.8982035928143712,0.29940119760479045,0,0,0,0,0,0.8982035928143712,0.8982035928143712,0,0,0,0,0,0,0
E00061520,293,291,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99.31740614334471,0.6825938566552902,0.3412969283276451,0,0,0,0,0,0,0.3412969283276451,0,0,0,0,0,0,0,0
E00061521,295,288,7,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,97.6271186440678,2.3728813559322033,0.3389830508474576,0,0,0,0,0,0.3389830508474576,1.3559322033898304,0.3389830508474576,0,0,0,0,0,0,0
E00061795,257,252,5,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,98.0544747081712,1.9455252918287937,0.7782101167315175,0,0,0,0,0,0.38910505836575876,0,0.38910505836575876,0.38910505836575876,0,0,0,0,0,0
E00061798,254,249,5,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,98.03149606299213,1.968503937007874,0,0.39370078740157477,0.39370078740157477,0,0.39370078740157477,0,0,0,0.39370078740157477,0,0,0,0.39370078740157477,0,0,0
E00061799,275,269,6,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,97.81818181818181,2.181818181818182,0.36363636363636365,0.36363636363636365,0,0,0,0,0,0,0,1.4545454545454546,0,0,0,0,0,0
E00061802,201,193,8,3,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,96.01990049751244,3.9800995024875623,1.4925373134328357,0,0.4975124378109453,0,0,0,0,0.9950248756218906,0.4975124378109453,0.4975124378109453,0,0,0,0,0,0
E00061803,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00061796,242,236,6,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,97.52066115702479,2.479338842975207,0.8264462809917356,0,0,1.2396694214876034,0,0,0,0.4132231404958678,0,0,0,0,0,0,0,0
E00061800,286,282,4,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,98.6013986013986,1.3986013986013985,0,0,0.34965034965034963,0,0,0,0,0.34965034965034963,0,0.34965034965034963,0.34965034965034963,0,0,0,0,0
E00061801,278,267,11,2,0,0,0,0,2,0,3,1,3,0,0,0,0,0,0,96.0431654676259,3.9568345323741005,0.7194244604316548,0,0,0,0,0.7194244604316548,0,1.079136690647482,0.3597122302158274,1.079136690647482,0,0,0,0,0,0
E00061804,329,325,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,98.78419452887537,1.21580547112462,0.60790273556231,0,0,0,0,0,0.303951367781155,0.303951367781155,0,0,0,0,0,0,0,0
E00061808,258,256,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99.2248062015504,0.7751937984496124,0.3875968992248062,0,0,0,0,0,0,0,0.3875968992248062,0,0,0,0,0,0,0
E00061898,355,341,14,4,2,2,1,1,0,0,2,1,1,0,0,0,0,0,0,96.05633802816902,3.943661971830986,1.1267605633802817,0.5633802816901409,0.5633802816901409,0.28169014084507044,0.28169014084507044,0,0,0.5633802816901409,0.28169014084507044,0.28169014084507044,0,0,0,0,0,0
E00061900,328,320,8,3,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,97.5609756097561,2.4390243902439024,0.9146341463414633,0,0.3048780487804878,0,0,0,0,0.9146341463414633,0,0.3048780487804878,0,0,0,0,0,0
E00061904,328,320,8,1,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,97.5609756097561,2.4390243902439024,0.3048780487804878,0,0,0,0,0,0.3048780487804878,0.3048780487804878,0,1.2195121951219512,0,0,0.3048780487804878,0,0,0
E00061906,242,233,9,3,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,96.28099173553719,3.71900826446281,1.2396694214876034,0,0,0,0,0,0.4132231404958678,0.8264462809917356,0,0.8264462809917356,0.4132231404958678,0,0,0,0,0
E00061907,314,300,14,7,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,95.54140127388536,4.45859872611465,2.229299363057325,0,0,0.6369426751592357,0.3184713375796179,0.3184713375796179,0,0,0,0.9554140127388535,0,0,0,0,0,0
E00061908,254,242,12,1,2,0,2,0,0,1,5,1,0,0,0,0,0,0,0,95.2755905511811,4.724409448818897,0.39370078740157477,0.7874015748031495,0,0.7874015748031495,0,0,0.39370078740157477,1.968503937007874,0.39370078740157477,0,0,0,0,0,0,0
E00061909,157,153,4,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,97.45222929936305,2.547770700636943,0,0,0.6369426751592357,0,0,0,0,0,0.6369426751592357,0.6369426751592357,0.6369426751592357,0,0,0,0,0
