OA,ts0180001,ts0180002,ts0180003,ts0180004,ts0180005,ts0180006,ts0180007,ts0180008,ts0180009,ts0180010,ts0180011,ts0180012,ts0180013,ts0180014,ts0180015,ts0180016,ts0180017,ts0180018,ts0180019,ts0180002_PCT,ts0180003_PCT,ts0180004_PCT,ts0180005_PCT,ts0180006_PCT,ts0180007_PCT,ts0180008_PCT,ts0180009_PCT,ts0180010_PCT,ts0180011_PCT,ts0180012_PCT,ts0180013_PCT,ts0180014_PCT,ts0180015_PCT,ts0180016_PCT,ts0180017_PCT,ts0180018_PCT,ts0180019_PCT
E00012311,291,211,80,14,3,4,6,1,3,6,13,9,18,3,0,0,0,0,0,72.5085910652921,27.491408934707906,4.810996563573884,1.0309278350515463,1.3745704467353952,2.0618556701030926,0.3436426116838488,1.0309278350515463,2.0618556701030926,4.4673539518900345,3.0927835051546393,6.185567010309279,1.0309278350515463,0,0,0,0,0
E00012315,419,275,144,15,6,1,14,4,12,6,26,21,27,9,0,2,1,0,0,65.63245823389022,34.36754176610978,3.579952267303103,1.431980906921241,0.23866348448687352,3.341288782816229,0.9546539379474941,2.863961813842482,1.431980906921241,6.205250596658711,5.011933174224343,6.443914081145586,2.1479713603818613,0,0.47732696897374705,0.23866348448687352,0,0
E00012328,206,141,65,4,2,2,2,1,6,5,12,8,10,8,1,3,1,0,0,68.44660194174757,31.55339805825243,1.9417475728155338,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.48543689320388345,2.912621359223301,2.4271844660194173,5.825242718446602,3.8834951456310676,4.854368932038835,3.8834951456310676,0.48543689320388345,1.4563106796116505,0.48543689320388345,0,0
E00012329,379,226,153,13,6,3,13,9,9,9,29,19,29,11,0,2,1,0,0,59.63060686015831,40.369393139841684,3.430079155672823,1.58311345646438,0.79155672823219,3.430079155672823,2.3746701846965697,2.3746701846965697,2.3746701846965697,7.651715039577836,5.013192612137203,7.651715039577836,2.9023746701846966,0,0.5277044854881267,0.2638522427440633,0,0
E00012332,390,265,125,17,4,4,16,3,9,11,20,13,23,4,0,1,0,0,0,67.94871794871796,32.05128205128205,4.358974358974359,1.0256410256410255,1.0256410256410255,4.102564102564102,0.7692307692307693,2.307692307692308,2.8205128205128207,5.128205128205128,3.3333333333333335,5.897435897435897,1.0256410256410255,0,0.2564102564102564,0,0,0
E00012313,294,181,113,12,7,7,12,1,2,5,14,13,31,8,0,1,0,0,0,61.564625850340136,38.435374149659864,4.081632653061225,2.380952380952381,2.380952380952381,4.081632653061225,0.3401360544217687,0.6802721088435374,1.7006802721088436,4.761904761904762,4.421768707482993,10.54421768707483,2.7210884353741496,0,0.3401360544217687,0,0,0
E00012317,357,226,131,10,6,5,10,3,11,10,17,16,27,14,2,0,0,0,0,63.305322128851536,36.69467787114846,2.801120448179272,1.680672268907563,1.400560224089636,2.801120448179272,0.8403361344537815,3.081232492997199,2.801120448179272,4.761904761904762,4.481792717086835,7.563025210084033,3.9215686274509802,0.5602240896358543,0,0,0,0
E00012336,303,153,150,6,3,0,10,1,6,8,18,28,44,20,3,3,0,0,0,50.495049504950494,49.504950495049506,1.9801980198019802,0.9900990099009901,0,3.3003300330033,0.33003300330033003,1.9801980198019802,2.6402640264026402,5.9405940594059405,9.24092409240924,14.521452145214523,6.6006600660066,0.9900990099009901,0.9900990099009901,0,0,0
E00012337,237,156,81,8,6,4,1,0,7,5,15,15,15,4,0,0,1,0,0,65.82278481012658,34.177215189873415,3.375527426160337,2.5316455696202533,1.6877637130801686,0.42194092827004215,0,2.9535864978902953,2.109704641350211,6.329113924050633,6.329113924050633,6.329113924050633,1.6877637130801686,0,0,0.42194092827004215,0,0
E00012343,292,189,103,14,1,3,6,1,4,7,10,18,30,3,4,1,1,0,0,64.72602739726028,35.273972602739725,4.794520547945205,0.3424657534246575,1.0273972602739725,2.054794520547945,0.3424657534246575,1.36986301369863,2.3972602739726026,3.4246575342465753,6.164383561643835,10.273972602739725,1.0273972602739725,1.36986301369863,0.3424657534246575,0.3424657534246575,0,0
E00012344,156,114,42,5,4,3,1,0,2,3,6,5,7,6,0,0,0,0,0,73.07692307692307,26.923076923076923,3.205128205128205,2.564102564102564,1.9230769230769231,0.641025641025641,0,1.282051282051282,1.9230769230769231,3.8461538461538463,3.205128205128205,4.487179487179487,3.8461538461538463,0,0,0,0,0
