OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
E00011941,459,283,7,0,139,40,97,34,16,10,8,6,3,0,0,3,83,65,5,0,0,13,53,1,52,61.6557734204793,1.5250544662309369,0,30.28322440087146,8.714596949891067,21.13289760348584,7.4074074074074066,3.485838779956427,2.178649237472767,1.7429193899782136,1.3071895424836601,0.6535947712418301,0,0,0.6535947712418301,18.082788671023962,14.161220043572984,1.0893246187363834,0,0,2.832244008714597,11.546840958605664,0.2178649237472767,11.328976034858387
E00011942,547,375,29,0,239,18,89,44,30,10,4,14,0,5,3,6,56,44,0,0,0,12,58,6,52,68.55575868372942,5.301645338208409,0,43.69287020109689,3.2906764168190126,16.270566727605118,8.043875685557587,5.484460694698354,1.8281535648994516,0.7312614259597806,2.5594149908592323,0,0.9140767824497258,0.5484460694698354,1.0968921389396709,10.23765996343693,8.043875685557587,0,0,0,2.1937842778793417,10.603290676416819,1.0968921389396709,9.506398537477148
E00011943,484,214,18,1,112,30,53,79,49,21,9,19,2,3,8,6,122,82,1,0,1,38,50,2,48,44.214876033057855,3.71900826446281,0.2066115702479339,23.140495867768596,6.198347107438017,10.950413223140496,16.32231404958678,10.12396694214876,4.338842975206612,1.859504132231405,3.925619834710744,0.4132231404958678,0.6198347107438017,1.6528925619834711,1.2396694214876034,25.206611570247933,16.94214876033058,0.2066115702479339,0,0.2066115702479339,7.851239669421488,10.330578512396695,0.4132231404958678,9.917355371900827
E00011944,500,287,14,0,197,16,60,102,86,11,5,14,0,4,7,3,55,38,0,0,2,15,42,0,42,57.4,2.8000000000000003,0,39.4,3.2,12,20.4,17.2,2.1999999999999997,1,2.8000000000000003,0,0.8,1.4000000000000001,0.6,11,7.6,0,0,0.4,3,8.4,0,8.4
E00011945,504,291,9,0,139,59,84,81,61,16,4,16,2,1,2,11,72,37,4,0,4,27,44,8,36,57.738095238095234,1.7857142857142856,0,27.579365079365083,11.706349206349206,16.666666666666664,16.071428571428573,12.103174603174603,3.1746031746031744,0.7936507936507936,3.1746031746031744,0.3968253968253968,0.1984126984126984,0.3968253968253968,2.1825396825396823,14.285714285714285,7.341269841269842,0.7936507936507936,0,0.7936507936507936,5.357142857142857,8.73015873015873,1.5873015873015872,7.142857142857142
E00011946,408,232,0,1,123,30,78,26,18,4,4,9,5,1,2,1,97,63,4,0,6,24,44,8,36,56.86274509803921,0,0.24509803921568626,30.14705882352941,7.352941176470589,19.11764705882353,6.372549019607843,4.411764705882353,0.9803921568627451,0.9803921568627451,2.2058823529411766,1.2254901960784315,0.24509803921568626,0.49019607843137253,0.24509803921568626,23.774509803921568,15.441176470588236,0.9803921568627451,0,1.4705882352941175,5.88235294117647,10.784313725490197,1.9607843137254901,8.823529411764707
E00011947,374,165,0,0,122,9,34,29,19,5,5,12,5,2,3,2,129,63,4,0,1,61,39,2,37,44.11764705882353,0,0,32.62032085561498,2.406417112299465,9.090909090909092,7.754010695187167,5.080213903743315,1.3368983957219251,1.3368983957219251,3.2085561497326207,1.3368983957219251,0.53475935828877,0.8021390374331552,0.53475935828877,34.49197860962567,16.844919786096256,1.06951871657754,0,0.267379679144385,16.31016042780749,10.427807486631016,0.53475935828877,9.893048128342247
E00011948,455,338,12,0,251,20,55,31,15,10,6,8,2,1,4,1,49,27,1,0,0,21,29,7,22,74.28571428571429,2.6373626373626373,0,55.16483516483517,4.395604395604396,12.087912087912088,6.813186813186813,3.296703296703297,2.197802197802198,1.3186813186813187,1.7582417582417582,0.43956043956043955,0.21978021978021978,0.8791208791208791,0.21978021978021978,10.76923076923077,5.934065934065933,0.21978021978021978,0,0,4.615384615384616,6.373626373626373,1.5384615384615385,4.835164835164836
E00011949,441,280,0,2,161,26,91,23,16,7,0,12,8,2,2,0,77,63,1,0,0,13,49,11,38,63.49206349206349,0,0.45351473922902497,36.507936507936506,5.895691609977324,20.634920634920633,5.215419501133787,3.6281179138321997,1.5873015873015872,0,2.7210884353741496,1.8140589569160999,0.45351473922902497,0.45351473922902497,0,17.46031746031746,14.285714285714285,0.22675736961451248,0,0,2.947845804988662,11.11111111111111,2.494331065759637,8.616780045351474
E00011950,506,302,59,5,109,44,85,88,69,7,12,17,7,2,3,5,73,33,16,0,2,22,26,4,22,59.683794466403164,11.6600790513834,0.9881422924901186,21.541501976284586,8.695652173913043,16.798418972332016,17.391304347826086,13.636363636363635,1.383399209486166,2.371541501976284,3.3596837944664033,1.383399209486166,0.3952569169960474,0.592885375494071,0.9881422924901186,14.42687747035573,6.521739130434782,3.1620553359683794,0,0.3952569169960474,4.3478260869565215,5.138339920948617,0.7905138339920948,4.3478260869565215
