OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00007765,169,68,52,52,52,0,0,0,0,1,1,0,32,32,0,16,16,0,40.23668639053255,30.76923076923077,30.76923076923077,30.76923076923077,0,0,0,0,0.591715976331361,0.591715976331361,0,18.93491124260355,18.93491124260355,0,9.467455621301776,9.467455621301776,0
W00007766,419,167,191,191,188,3,0,0,0,6,6,0,37,37,0,18,18,0,39.856801909307876,45.58472553699284,45.58472553699284,44.868735083532215,0.7159904534606205,0,0,0,1.431980906921241,1.431980906921241,0,8.83054892601432,8.83054892601432,0,4.295942720763723,4.295942720763723,0
W00007767,277,82,149,149,145,4,0,0,0,4,4,0,16,15,1,26,26,0,29.602888086642597,53.79061371841155,53.79061371841155,52.34657039711191,1.444043321299639,0,0,0,1.444043321299639,1.444043321299639,0,5.776173285198556,5.415162454873646,0.36101083032490977,9.386281588447654,9.386281588447654,0
W00007770,291,86,167,167,167,0,0,0,0,5,5,0,14,14,0,19,19,0,29.553264604810998,57.388316151202744,57.388316151202744,57.388316151202744,0,0,0,0,1.718213058419244,1.718213058419244,0,4.810996563573884,4.810996563573884,0,6.529209621993128,6.529209621993128,0
W00007775,187,80,65,63,61,2,2,2,0,6,6,0,24,24,0,12,12,0,42.780748663101605,34.75935828877005,33.68983957219251,32.62032085561498,1.06951871657754,1.06951871657754,1.06951871657754,0,3.2085561497326207,3.2085561497326207,0,12.834224598930483,12.834224598930483,0,6.417112299465241,6.417112299465241,0
W00007777,213,94,76,74,74,0,2,0,2,2,2,0,20,20,0,21,21,0,44.13145539906103,35.68075117370892,34.74178403755869,34.74178403755869,0,0.9389671361502347,0,0.9389671361502347,0.9389671361502347,0.9389671361502347,0,9.389671361502346,9.389671361502346,0,9.859154929577464,9.859154929577464,0
W00007778,297,124,126,126,126,0,0,0,0,6,6,0,18,18,0,23,23,0,41.75084175084175,42.42424242424242,42.42424242424242,42.42424242424242,0,0,0,0,2.0202020202020203,2.0202020202020203,0,6.0606060606060606,6.0606060606060606,0,7.744107744107744,7.744107744107744,0
W00007780,200,123,33,33,33,0,0,0,0,1,1,0,29,29,0,14,14,0,61.5,16.5,16.5,16.5,0,0,0,0,0.5,0.5,0,14.499999999999998,14.499999999999998,0,7.000000000000001,7.000000000000001,0
W00007782,239,103,94,92,90,2,2,2,0,4,4,0,25,25,0,13,13,0,43.09623430962343,39.33054393305439,38.49372384937239,37.65690376569037,0.8368200836820083,0.8368200836820083,0.8368200836820083,0,1.6736401673640167,1.6736401673640167,0,10.460251046025103,10.460251046025103,0,5.439330543933055,5.439330543933055,0
W00007784,227,86,79,79,79,0,0,0,0,7,7,0,20,20,0,35,35,0,37.88546255506608,34.801762114537446,34.801762114537446,34.801762114537446,0,0,0,0,3.0837004405286343,3.0837004405286343,0,8.81057268722467,8.81057268722467,0,15.418502202643172,15.418502202643172,0
W00007769,200,72,81,81,81,0,0,0,0,7,7,0,18,18,0,22,22,0,36,40.5,40.5,40.5,0,0,0,0,3.5000000000000004,3.5000000000000004,0,9,9,0,11,11,0
W00007772,233,88,106,106,106,0,0,0,0,9,8,1,14,14,0,16,16,0,37.76824034334764,45.493562231759654,45.493562231759654,45.493562231759654,0,0,0,0,3.862660944206009,3.4334763948497855,0.4291845493562232,6.008583690987124,6.008583690987124,0,6.866952789699571,6.866952789699571,0
W00007774,210,96,68,64,63,1,4,4,0,3,3,0,26,26,0,17,17,0,45.714285714285715,32.38095238095238,30.476190476190478,30,0.4761904761904762,1.9047619047619049,1.9047619047619049,0,1.4285714285714286,1.4285714285714286,0,12.380952380952381,12.380952380952381,0,8.095238095238095,8.095238095238095,0
