OA,ts0380001,ts0380002,ts0380003,ts0380004,ts0380005,ts0380006,ts0380007,ts0380002_PCT,ts0380003_PCT,ts0380004_PCT,ts0380005_PCT,ts0380006_PCT,ts0380007_PCT
W00007742,344,89,55,34,255,15,240,25.872093023255815,15.988372093023257,9.883720930232558,74.12790697674419,4.3604651162790695,69.76744186046511
W00007743,327,74,29,45,253,15,238,22.629969418960243,8.868501529051988,13.761467889908257,77.37003058103976,4.587155963302752,72.78287461773701
W00007744,342,87,43,44,255,20,235,25.438596491228072,12.573099415204677,12.865497076023392,74.56140350877193,5.847953216374268,68.71345029239765
W00007745,284,93,41,52,191,12,179,32.74647887323944,14.43661971830986,18.30985915492958,67.25352112676056,4.225352112676056,63.02816901408451
W00007746,297,65,31,34,232,24,208,21.885521885521886,10.437710437710438,11.447811447811448,78.11447811447812,8.080808080808081,70.03367003367003
W00007747,327,92,49,43,235,21,214,28.134556574923547,14.984709480122325,13.149847094801222,71.86544342507645,6.422018348623854,65.4434250764526
W00007748,288,63,36,27,225,22,203,21.875,12.5,9.375,78.125,7.638888888888889,70.48611111111111
W00007749,316,117,75,42,199,13,186,37.0253164556962,23.734177215189874,13.291139240506327,62.9746835443038,4.113924050632911,58.86075949367089
W00007750,253,82,43,39,171,19,152,32.41106719367589,16.99604743083004,15.41501976284585,67.58893280632411,7.5098814229249005,60.079051383399204
W00007751,390,70,28,42,320,18,302,17.94871794871795,7.179487179487179,10.76923076923077,82.05128205128204,4.615384615384616,77.435897435897445
W00007752,287,74,39,35,213,17,196,25.78397212543554,13.588850174216027,12.195121951219512,74.21602787456446,5.923344947735192,68.29268292682927
W00007753,268,59,28,31,209,17,192,22.01492537313433,10.44776119402985,11.567164179104477,77.98507462686567,6.343283582089552,71.64179104477611
W00007754,246,78,36,42,168,21,147,31.70731707317073,14.634146341463413,17.073170731707318,68.29268292682927,8.536585365853659,59.756097560975604
W00007755,333,71,31,40,262,23,239,21.32132132132132,9.30930930930931,12.012012012012011,78.67867867867868,6.906906906906906,71.77177177177178
W00007756,240,60,35,25,180,22,158,25,14.583333333333334,10.416666666666668,75,9.166666666666666,65.83333333333333
W00007757,349,93,51,42,256,21,235,26.64756446991404,14.613180515759314,12.034383954154727,73.35243553008596,6.017191977077363,67.3352435530086
W00007758,335,81,46,35,254,22,232,24.17910447761194,13.73134328358209,10.44776119402985,75.82089552238806,6.567164179104477,69.25373134328359
W00007759,323,77,40,37,246,8,238,23.8390092879257,12.38390092879257,11.455108359133128,76.16099071207431,2.476780185758514,73.68421052631578
W00007760,379,93,39,54,286,19,267,24.538258575197887,10.29023746701847,14.24802110817942,75.46174142480211,5.013192612137203,70.44854881266491
W00007761,441,101,59,42,340,24,316,22.90249433106576,13.378684807256235,9.523809523809524,77.09750566893425,5.442176870748299,71.65532879818595
W00007762,343,82,44,38,261,14,247,23.9067055393586,12.82798833819242,11.078717201166182,76.0932944606414,4.081632653061225,72.01166180758017
W00007763,330,94,46,48,236,20,216,28.484848484848484,13.939393939393941,14.545454545454545,71.51515151515152,6.0606060606060606,65.45454545454545
W00007764,237,57,20,37,180,25,155,24.050632911392405,8.438818565400844,15.611814345991561,75.9493670886076,10.548523206751055,65.40084388185655
W00007765,193,70,45,25,123,16,107,36.26943005181347,23.316062176165804,12.953367875647666,63.730569948186535,8.290155440414509,55.44041450777202
W00007766,533,77,35,42,456,31,425,14.446529080675422,6.566604127579738,7.879924953095685,85.55347091932458,5.816135084427768,79.73733583489681
W00007767,329,60,30,30,269,21,248,18.237082066869302,9.118541033434651,9.118541033434651,81.7629179331307,6.382978723404255,75.37993920972644
W00007768,308,68,33,35,240,25,215,22.07792207792208,10.714285714285714,11.363636363636363,77.92207792207793,8.116883116883116,69.8051948051948
W00007769,241,72,45,27,169,14,155,29.87551867219917,18.672199170124482,11.20331950207469,70.12448132780082,5.809128630705394,64.31535269709543
