OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
W00007765,192,190,186,4,2,2,0,0,0,0,2,0,0,0,0,98.95833333333334,96.875,2.083333333333333,1.0416666666666665,1.0416666666666665,0,0,0,0,1.0416666666666665,0,0,0,0
W00007766,531,529,527,2,2,0,0,0,0,0,1,0,0,1,0,99.62335216572504,99.2467043314501,0.3766478342749529,0.3766478342749529,0,0,0,0,0,0.18832391713747645,0,0,0.18832391713747645,0
W00007767,329,326,325,1,1,0,0,0,0,0,1,1,0,1,0,99.08814589665653,98.78419452887537,0.303951367781155,0.303951367781155,0,0,0,0,0,0.303951367781155,0.303951367781155,0,0.303951367781155,0
W00007770,367,366,366,0,0,0,0,0,0,0,0,1,0,0,0,99.72752043596729,99.72752043596729,0,0,0,0,0,0,0,0,0.2724795640326975,0,0,0
W00007775,250,245,244,0,0,0,0,0,1,1,3,0,1,1,0,98,97.6,0,0,0,0,0,0.4,0.4,1.2,0,0.4,0.4,0
W00007777,256,251,242,8,3,5,0,0,1,1,0,3,1,1,0,98.046875,94.53125,3.125,1.171875,1.953125,0,0,0.390625,0.390625,0,1.171875,0.390625,0.390625,0
W00007778,399,398,398,0,0,0,0,0,0,0,1,0,0,0,0,99.74937343358395,99.74937343358395,0,0,0,0,0,0,0,0.2506265664160401,0,0,0,0
W00007780,257,254,249,4,0,3,1,0,1,1,1,1,1,0,0,98.83268482490273,96.88715953307393,1.556420233463035,0,1.1673151750972763,0.38910505836575876,0,0.38910505836575876,0.38910505836575876,0.38910505836575876,0.38910505836575876,0.38910505836575876,0,0
W00007782,317,315,315,0,0,0,0,0,0,0,1,1,0,0,0,99.36908517350159,99.36908517350159,0,0,0,0,0,0,0,0.31545741324921134,0.31545741324921134,0,0,0
W00007784,286,284,277,5,2,3,0,0,2,2,1,0,1,0,0,99.3006993006993,96.85314685314685,1.7482517482517483,0.6993006993006993,1.048951048951049,0,0,0.6993006993006993,0.6993006993006993,0.34965034965034963,0,0.34965034965034963,0,0
W00007769,242,241,233,8,3,5,0,0,0,0,0,1,0,0,0,99.58677685950413,96.28099173553719,3.3057851239669422,1.2396694214876034,2.066115702479339,0,0,0,0,0,0.4132231404958678,0,0,0
W00007772,267,263,262,0,0,0,0,0,1,1,3,0,1,0,0,98.50187265917603,98.12734082397003,0,0,0,0,0,0.37453183520599254,0.37453183520599254,1.1235955056179776,0,0.37453183520599254,0,0
W00007774,281,280,278,1,1,0,0,0,1,1,0,0,1,0,0,99.644128113879,98.93238434163702,0.3558718861209964,0.3558718861209964,0,0,0,0.3558718861209964,0.3558718861209964,0,0,0.3558718861209964,0,0
W00007776,112,112,109,2,2,0,0,0,1,1,0,0,0,0,0,100,97.32142857142857,1.7857142857142856,1.7857142857142856,0,0,0,0.8928571428571428,0.8928571428571428,0,0,0,0,0
W00007779,278,273,264,9,5,2,0,2,0,0,2,2,0,1,0,98.20143884892086,94.96402877697841,3.237410071942446,1.7985611510791366,0.7194244604316548,0,0.7194244604316548,0,0,0.7194244604316548,0.7194244604316548,0,0.3597122302158274,0
W00007783,254,246,244,2,2,0,0,0,0,0,0,6,1,1,0,96.8503937007874,96.06299212598425,0.7874015748031495,0.7874015748031495,0,0,0,0,0,0,2.3622047244094486,0.39370078740157477,0.39370078740157477,0
W00007764,236,235,234,1,1,0,0,0,0,0,1,0,0,0,0,99.57627118644068,99.15254237288136,0.423728813559322,0.423728813559322,0,0,0,0,0,0.423728813559322,0,0,0,0
W00007768,309,306,301,5,2,3,0,0,0,0,3,0,0,0,0,99.02912621359224,97.41100323624595,1.6181229773462782,0.6472491909385114,0.9708737864077669,0,0,0,0,0.9708737864077669,0,0,0,0
W00007771,271,269,261,8,2,6,0,0,0,0,0,2,0,0,0,99.2619926199262,96.30996309963099,2.952029520295203,0.7380073800738007,2.214022140221402,0,0,0,0,0,0.7380073800738007,0,0,0
W00007773,241,240,236,4,3,1,0,0,0,0,0,0,1,0,0,99.5850622406639,97.9253112033195,1.6597510373443984,1.2448132780082988,0.4149377593360996,0,0,0,0,0,0,0.4149377593360996,0,0
W00007781,343,335,330,5,1,4,0,0,0,0,5,2,1,0,0,97.667638483965,96.20991253644316,1.4577259475218658,0.2915451895043732,1.1661807580174928,0,0,0,0,1.4577259475218658,0.5830903790087464,0.2915451895043732,0,0
