OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
W00007742,136,14,114,6,2,0,0,0,0,10.294117647058822,83.82352941176471,4.411764705882353,1.4705882352941175,0,0,0,0
W00007743,140,14,60,56,8,0,1,1,0,10,42.857142857142854,40,5.714285714285714,0,0.7142857142857143,0.7142857142857143,0
W00007744,151,31,33,78,3,1,3,2,0,20.52980132450331,21.85430463576159,51.65562913907284,1.9867549668874174,0.6622516556291391,1.9867549668874174,1.3245033112582782,0
W00007745,138,18,36,36,48,0,0,0,0,13.043478260869565,26.08695652173913,26.08695652173913,34.78260869565217,0,0,0,0
W00007746,133,77,35,19,0,1,0,1,0,57.89473684210527,26.31578947368421,14.285714285714285,0,0.7518796992481203,0,0.7518796992481203,0
W00007747,129,44,36,49,0,0,0,0,0,34.10852713178294,27.906976744186046,37.98449612403101,0,0,0,0,0
W00007748,135,41,40,42,11,0,1,0,0,30.37037037037037,29.629629629629626,31.11111111111111,8.148148148148149,0,0.7407407407407408,0,0
W00007749,154,14,51,49,38,2,0,0,0,9.090909090909092,33.116883116883116,31.818181818181817,24.675324675324674,1.2987012987012987,0,0,0
W00007750,122,12,32,40,34,1,3,0,0,9.836065573770492,26.229508196721312,32.78688524590164,27.86885245901639,0.819672131147541,2.459016393442623,0,0
W00007751,162,41,66,54,0,0,0,0,1,25.308641975308642,40.74074074074074,33.33333333333333,0,0,0,0,0.6172839506172839
W00007752,116,53,40,23,0,0,0,0,0,45.689655172413794,34.48275862068966,19.82758620689655,0,0,0,0,0
W00007753,118,15,29,74,0,0,0,0,0,12.711864406779661,24.576271186440678,62.71186440677966,0,0,0,0,0
W00007754,113,16,10,35,44,1,4,3,0,14.15929203539823,8.849557522123893,30.973451327433626,38.93805309734513,0.8849557522123894,3.5398230088495577,2.6548672566371683,0
W00007755,139,42,8,83,6,0,0,0,0,30.215827338129497,5.755395683453238,59.71223021582733,4.316546762589928,0,0,0,0
W00007756,111,30,18,62,0,1,0,0,0,27.027027027027028,16.216216216216218,55.85585585585585,0,0.9009009009009009,0,0,0
W00007757,142,9,47,66,20,0,0,0,0,6.338028169014084,33.098591549295776,46.478873239436616,14.084507042253522,0,0,0,0
W00007758,140,9,73,34,22,2,0,0,0,6.428571428571428,52.142857142857146,24.285714285714285,15.714285714285714,1.4285714285714286,0,0,0
W00007759,121,3,114,4,0,0,0,0,0,2.479338842975207,94.21487603305785,3.3057851239669422,0,0,0,0,0
W00007760,137,6,42,88,1,0,0,0,0,4.37956204379562,30.656934306569344,64.23357664233576,0.7299270072992701,0,0,0,0
W00007761,159,4,54,93,8,0,0,0,0,2.515723270440252,33.9622641509434,58.490566037735846,5.031446540880504,0,0,0,0
W00007762,146,32,45,59,10,0,0,0,0,21.91780821917808,30.82191780821918,40.41095890410959,6.8493150684931505,0,0,0,0
W00007763,141,55,45,38,1,2,0,0,0,39.00709219858156,31.914893617021278,26.95035460992908,0.7092198581560284,1.4184397163120568,0,0,0
W00007764,121,8,2,110,0,1,0,0,0,6.6115702479338845,1.6528925619834711,90.9090909090909,0,0.8264462809917356,0,0,0
W00007765,116,3,9,43,61,0,0,0,0,2.586206896551724,7.758620689655173,37.06896551724138,52.58620689655172,0,0,0,0
W00007766,204,53,80,70,1,0,0,0,0,25.98039215686275,39.21568627450981,34.31372549019608,0.49019607843137253,0,0,0,0
W00007767,144,59,17,68,0,0,0,0,0,40.97222222222222,11.805555555555555,47.22222222222222,0,0,0,0,0
W00007768,137,5,17,98,11,2,2,2,0,3.64963503649635,12.408759124087592,71.53284671532847,8.02919708029197,1.4598540145985401,1.4598540145985401,1.4598540145985401,0
W00007769,124,4,14,81,19,1,2,3,0,3.225806451612903,11.29032258064516,65.32258064516128,15.32258064516129,0.8064516129032258,1.6129032258064515,2.4193548387096775,0
W00007770,139,42,48,41,7,1,0,0,0,30.215827338129497,34.53237410071942,29.496402877697843,5.0359712230215825,0.7194244604316548,0,0,0
W00007771,112,9,9,94,0,0,0,0,0,8.035714285714286,8.035714285714286,83.92857142857143,0,0,0,0,0
W00007772,123,11,8,103,0,1,0,0,0,8.94308943089431,6.504065040650407,83.73983739837398,0,0.8130081300813009,0,0,0
W00007773,116,5,16,94,0,0,0,1,0,4.310344827586207,13.793103448275861,81.03448275862068,0,0,0,0.8620689655172413,0
W00007774,119,0,8,109,0,1,1,0,0,0,6.722689075630252,91.59663865546219,0,0.8403361344537815,0.8403361344537815,0,0
W00007775,112,8,52,33,18,0,1,0,0,7.142857142857142,46.42857142857143,29.464285714285715,16.071428571428573,0,0.8928571428571428,0,0
W00007776,46,7,10,29,0,0,0,0,0,15.217391304347828,21.73913043478261,63.04347826086957,0,0,0,0,0
