OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
E00137342,202,34,136,134,131,3,2,0,2,3,3,0,13,13,0,16,16,0,16.831683168316832,67.32673267326733,66.33663366336634,64.85148514851485,1.4851485148514851,0.9900990099009901,0,0.9900990099009901,1.4851485148514851,1.4851485148514851,0,6.435643564356436,6.435643564356436,0,7.920792079207921,7.920792079207921,0
E00137343,304,91,167,167,167,0,0,0,0,3,3,0,32,32,0,11,11,0,29.93421052631579,54.93421052631579,54.93421052631579,54.93421052631579,0,0,0,0,0.9868421052631579,0.9868421052631579,0,10.526315789473683,10.526315789473683,0,3.618421052631579,3.618421052631579,0
E00137344,269,66,153,151,151,0,2,0,2,8,8,0,24,24,0,18,18,0,24.53531598513011,56.877323420074354,56.13382899628253,56.13382899628253,0,0.7434944237918215,0,0.7434944237918215,2.973977695167286,2.973977695167286,0,8.921933085501859,8.921933085501859,0,6.691449814126393,6.691449814126393,0
E00137345,322,72,182,180,180,0,2,0,2,9,9,0,24,24,0,35,35,0,22.36024844720497,56.52173913043478,55.90062111801242,55.90062111801242,0,0.6211180124223602,0,0.6211180124223602,2.7950310559006213,2.7950310559006213,0,7.453416149068323,7.453416149068323,0,10.869565217391305,10.869565217391305,0
E00137346,165,49,86,86,86,0,0,0,0,6,6,0,18,18,0,6,6,0,29.6969696969697,52.121212121212125,52.121212121212125,52.121212121212125,0,0,0,0,3.6363636363636362,3.6363636363636362,0,10.909090909090908,10.909090909090908,0,3.6363636363636362,3.6363636363636362,0
E00137347,380,104,225,225,224,1,0,0,0,4,4,0,30,30,0,17,17,0,27.368421052631582,59.210526315789465,59.210526315789465,58.94736842105262,0.2631578947368421,0,0,0,1.0526315789473684,1.0526315789473684,0,7.894736842105263,7.894736842105263,0,4.473684210526316,4.473684210526316,0
E00137348,260,65,159,156,156,0,3,2,1,7,7,0,17,17,0,12,12,0,25,61.15384615384616,60,60,0,1.153846153846154,0.7692307692307693,0.38461538461538464,2.6923076923076925,2.6923076923076925,0,6.538461538461539,6.538461538461539,0,4.615384615384616,4.615384615384616,0
E00137455,269,52,177,177,177,0,0,0,0,4,4,0,21,21,0,15,15,0,19.33085501858736,65.79925650557621,65.79925650557621,65.79925650557621,0,0,0,0,1.486988847583643,1.486988847583643,0,7.806691449814126,7.806691449814126,0,5.5762081784386615,5.5762081784386615,0
E00137456,137,29,90,90,90,0,0,0,0,2,2,0,10,10,0,6,6,0,21.16788321167883,65.69343065693431,65.69343065693431,65.69343065693431,0,0,0,0,1.4598540145985401,1.4598540145985401,0,7.2992700729927,7.2992700729927,0,4.37956204379562,4.37956204379562,0
E00137457,410,72,247,247,247,0,0,0,0,5,5,0,20,20,0,66,66,0,17.560975609756095,60.24390243902439,60.24390243902439,60.24390243902439,0,0,0,0,1.2195121951219512,1.2195121951219512,0,4.878048780487805,4.878048780487805,0,16.097560975609756,16.097560975609756,0
