OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
W00001832,280,45,21,8,156,23,11,0,0,3,0,0,0,8,0,1,14,1,14,2,16.071428571428573,7.5,2.857142857142857,55.714285714285715,8.214285714285714,3.9285714285714284,0,0,1.0714285714285714,0,0,0,2.857142857142857,0,0.35714285714285715,5,0.35714285714285715,5,0.7142857142857143
W00001833,216,49,12,4,96,18,11,0,0,1,0,0,0,10,1,0,20,5,21,5,22.685185185185187,5.555555555555555,1.8518518518518516,44.44444444444444,8.333333333333332,5.092592592592593,0,0,0.4629629629629629,0,0,0,4.62962962962963,0.4629629629629629,0,9.25925925925926,2.314814814814815,9.722222222222223,2.314814814814815
W00001834,235,43,16,2,103,24,6,1,0,0,0,0,0,5,1,0,33,7,34,7,18.29787234042553,6.808510638297872,0.851063829787234,43.829787234042556,10.212765957446807,2.553191489361702,0.425531914893617,0,0,0,0,0,2.127659574468085,0.425531914893617,0,14.042553191489363,2.9787234042553195,14.468085106382977,2.9787234042553195
W00001835,278,54,22,5,145,28,5,1,0,0,0,0,0,4,1,0,15,3,16,3,19.424460431654676,7.913669064748201,1.7985611510791366,52.15827338129496,10.071942446043165,1.7985611510791366,0.3597122302158274,0,0,0,0,0,1.4388489208633095,0.3597122302158274,0,5.39568345323741,1.079136690647482,5.755395683453238,1.079136690647482
W00001836,326,35,23,6,167,42,8,0,0,0,0,0,0,8,0,0,41,4,41,4,10.736196319018406,7.05521472392638,1.8404907975460123,51.22699386503068,12.883435582822086,2.4539877300613497,0,0,0,0,0,0,2.4539877300613497,0,0,12.576687116564417,1.2269938650306749,12.576687116564417,1.2269938650306749
W00001837,375,94,34,7,192,31,3,1,0,0,0,0,0,2,0,0,10,4,10,4,25.066666666666666,9.066666666666666,1.866666666666667,51.2,8.266666666666666,0.8,0.26666666666666666,0,0,0,0,0,0.5333333333333333,0,0,2.666666666666667,1.0666666666666667,2.666666666666667,1.0666666666666667
W00001838,241,37,14,3,140,17,4,0,0,0,0,0,0,4,0,0,16,10,16,10,15.352697095435685,5.809128630705394,1.2448132780082988,58.09128630705395,7.053941908713693,1.6597510373443984,0,0,0,0,0,0,1.6597510373443984,0,0,6.639004149377594,4.149377593360995,6.639004149377594,4.149377593360995
W00001839,295,49,25,4,177,12,4,0,0,0,0,0,0,4,0,0,22,2,22,2,16.610169491525422,8.47457627118644,1.3559322033898304,60,4.067796610169491,1.3559322033898304,0,0,0,0,0,0,1.3559322033898304,0,0,7.457627118644068,0.6779661016949152,7.457627118644068,0.6779661016949152
W00001840,320,52,26,2,158,29,10,0,0,1,1,0,0,8,3,0,35,5,38,5,16.25,8.125,0.625,49.375,9.0625,3.125,0,0,0.3125,0.3125,0,0,2.5,0.9375,0,10.9375,1.5625,11.875,1.5625
W00001841,255,37,23,5,147,18,4,1,0,0,0,0,0,3,2,0,15,4,17,4,14.50980392156863,9.019607843137255,1.9607843137254901,57.647058823529406,7.0588235294117645,1.5686274509803921,0.39215686274509803,0,0,0,0,0,1.1764705882352942,0.7843137254901961,0,5.88235294117647,1.5686274509803921,6.666666666666667,1.5686274509803921
W00001842,266,23,16,3,143,30,2,0,0,0,0,0,0,2,1,0,47,1,48,1,8.646616541353383,6.015037593984962,1.1278195488721803,53.75939849624061,11.278195488721805,0.7518796992481203,0,0,0,0,0,0,0.7518796992481203,0.37593984962406013,0,17.669172932330827,0.37593984962406013,18.045112781954884,0.37593984962406013
W00001843,261,44,21,5,146,33,4,1,3,0,0,0,0,0,0,0,4,4,4,4,16.85823754789272,8.045977011494253,1.9157088122605364,55.938697318007655,12.643678160919542,1.532567049808429,0.38314176245210724,1.1494252873563218,0,0,0,0,0,0,0,1.532567049808429,1.532567049808429,1.532567049808429,1.532567049808429
