OA,ts0400001,ts0400002,ts0400003,ts0400004,ts0400002_PCT,ts0400003_PCT,ts0400004_PCT
W00001832,120,78,31,11,65,25.833333333333336,9.166666666666666
W00001833,110,72,32,6,65.45454545454545,29.09090909090909,5.454545454545454
W00001834,116,65,39,12,56.03448275862068,33.62068965517241,10.344827586206897
W00001835,124,69,46,9,55.64516129032258,37.096774193548384,7.258064516129033
W00001836,121,70,33,18,57.85123966942148,27.27272727272727,14.87603305785124
W00001837,167,116,39,12,69.46107784431138,23.353293413173652,7.18562874251497
W00001838,108,64,37,7,59.25925925925925,34.25925925925926,6.481481481481481
W00001839,129,78,40,11,60.46511627906976,31.007751937984494,8.527131782945736
W00001840,132,82,33,17,62.121212121212125,25,12.878787878787879
W00001841,116,65,35,16,56.03448275862068,30.17241379310345,13.793103448275861
W00001842,122,73,38,11,59.83606557377049,31.147540983606557,9.01639344262295
W00001843,113,75,27,11,66.3716814159292,23.893805309734514,9.734513274336283
W00001844,127,77,36,14,60.629921259842526,28.346456692913385,11.023622047244094
W00001845,108,68,31,9,62.96296296296296,28.703703703703702,8.333333333333332
W00001846,123,85,29,9,69.10569105691057,23.577235772357724,7.317073170731707
W00001847,113,73,35,5,64.60176991150442,30.973451327433626,4.424778761061947
W00001848,110,72,34,4,65.45454545454545,30.909090909090907,3.6363636363636362
W00001849,120,73,36,11,60.83333333333333,30,9.166666666666666
W00001850,127,99,22,6,77.95275590551181,17.322834645669293,4.724409448818897
W00001851,109,65,32,12,59.63302752293578,29.357798165137616,11.009174311926607
W00001852,122,88,25,9,72.1311475409836,20.491803278688526,7.377049180327869
W00001853,147,106,29,12,72.10884353741497,19.727891156462583,8.16326530612245
W00001854,121,87,25,9,71.900826446281,20.66115702479339,7.43801652892562
W00001855,121,71,38,12,58.67768595041323,31.40495867768595,9.917355371900827
W00001856,133,89,36,8,66.9172932330827,27.06766917293233,6.015037593984962
W00001857,108,72,31,5,66.66666666666666,28.703703703703702,4.62962962962963
W00001858,122,89,29,4,72.95081967213115,23.770491803278688,3.278688524590164
W00001859,117,86,27,4,73.50427350427351,23.076923076923077,3.418803418803419
W00001860,147,101,39,7,68.70748299319727,26.53061224489796,4.761904761904762
W00001861,187,139,36,12,74.33155080213903,19.25133689839572,6.417112299465241
W00001862,122,80,37,5,65.57377049180327,30.327868852459016,4.098360655737705
W00001863,123,74,38,11,60.16260162601627,30.89430894308943,8.94308943089431
W00001864,115,79,30,6,68.69565217391305,26.08695652173913,5.217391304347826
W00001866,183,126,43,14,68.85245901639344,23.497267759562842,7.650273224043716
W00001867,185,128,47,10,69.1891891891892,25.405405405405407,5.405405405405405
W00001868,98,62,20,16,63.26530612244898,20.408163265306122,16.3265306122449
W00001869,118,60,45,13,50.847457627118644,38.13559322033898,11.016949152542372
W00001870,142,106,27,9,74.64788732394366,19.014084507042252,6.338028169014084
W00001871,130,68,56,6,52.307692307692314,43.07692307692308,4.615384615384616
W00001872,111,77,26,8,69.36936936936937,23.423423423423422,7.207207207207207
W00001874,131,73,47,11,55.72519083969466,35.87786259541985,8.396946564885496
W00001875,172,113,50,9,65.69767441860465,29.069767441860467,5.232558139534884
W00001876,128,64,57,7,50,44.53125,5.46875
W00001881,108,82,22,4,75.92592592592592,20.37037037037037,3.7037037037037033
W00001882,142,103,33,6,72.53521126760563,23.239436619718308,4.225352112676056
W00001883,109,66,32,11,60.550458715596335,29.357798165137616,10.091743119266056
W00001884,101,72,23,6,71.28712871287128,22.772277227722775,5.9405940594059405
W00001885,116,76,36,4,65.51724137931035,31.03448275862069,3.4482758620689653
W00001886,100,49,39,12,49,39,12
W00001887,99,62,27,10,62.62626262626263,27.27272727272727,10.1010101010101
W00001888,199,134,47,18,67.33668341708542,23.618090452261306,9.045226130653267
W00001889,123,85,29,9,69.10569105691057,23.577235772357724,7.317073170731707
W00001890,66,46,15,5,69.6969696969697,22.727272727272727,7.575757575757576
W00001891,85,53,25,7,62.35294117647059,29.411764705882355,8.235294117647058
W00001892,122,65,34,23,53.278688524590166,27.86885245901639,18.852459016393443
W00001893,147,90,45,12,61.224489795918366,30.612244897959183,8.16326530612245
W00001894,118,62,44,12,52.54237288135594,37.28813559322034,10.16949152542373
W00001895,164,95,46,23,57.92682926829268,28.04878048780488,14.02439024390244
W00001896,123,67,44,12,54.47154471544715,35.77235772357724,9.75609756097561
W00001897,118,59,49,10,50,41.52542372881356,8.47457627118644
