OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
E00079934,362,206,70,54,4,0,3,2,0,0,1,0,0,0,2,0,19,4,21,4,56.9060773480663,19.337016574585636,14.917127071823206,1.1049723756906076,0,0.8287292817679558,0.5524861878453038,0,0,0.2762430939226519,0,0,0,0.5524861878453038,0,5.248618784530387,1.1049723756906076,5.801104972375691,1.1049723756906076
E00079935,319,174,81,42,0,1,1,0,0,1,0,0,0,0,4,0,16,0,20,0,54.54545454545454,25.391849529780565,13.166144200626958,0,0.3134796238244514,0.3134796238244514,0,0,0.3134796238244514,0,0,0,0,1.2539184952978055,0,5.015673981191222,0,6.269592476489027,0
E00079936,274,141,76,45,0,0,1,1,0,0,0,0,0,0,1,0,9,1,10,1,51.45985401459854,27.73722627737226,16.423357664233578,0,0,0.36496350364963503,0.36496350364963503,0,0,0,0,0,0,0.36496350364963503,0,3.2846715328467155,0.36496350364963503,3.64963503649635,0.36496350364963503
E00079937,263,133,89,31,0,0,1,1,0,0,0,0,0,0,2,0,3,4,5,4,50.57034220532319,33.840304182509506,11.787072243346007,0,0,0.38022813688212925,0.38022813688212925,0,0,0,0,0,0,0.7604562737642585,0,1.1406844106463878,1.520912547528517,1.9011406844106464,1.520912547528517
E00079938,299,176,71,36,1,0,2,0,2,0,0,0,0,0,2,1,1,9,3,10,58.862876254180605,23.745819397993312,12.040133779264215,0.33444816053511706,0,0.6688963210702341,0,0.6688963210702341,0,0,0,0,0,0.6688963210702341,0.33444816053511706,0.33444816053511706,3.0100334448160537,1.0033444816053512,3.3444816053511706
E00079939,249,121,65,42,2,0,0,0,0,0,0,0,0,0,6,0,11,2,17,2,48.59437751004016,26.104417670682732,16.867469879518072,0.8032128514056224,0,0,0,0,0,0,0,0,0,2.4096385542168677,0,4.417670682730924,0.8032128514056224,6.827309236947792,0.8032128514056224
E00079940,257,144,57,54,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,56.03112840466926,22.17898832684825,21.011673151750973,0,0,0,0,0,0,0,0,0,0,0.38910505836575876,0,0.38910505836575876,0,0.7782101167315175,0
E00079941,302,181,50,53,0,0,4,1,1,1,0,0,0,1,0,0,10,4,10,4,59.93377483443708,16.55629139072848,17.549668874172188,0,0,1.3245033112582782,0.33112582781456956,0.33112582781456956,0.33112582781456956,0,0,0,0.33112582781456956,0,0,3.3112582781456954,1.3245033112582782,3.3112582781456954,1.3245033112582782
E00079942,302,135,78,68,0,0,5,2,1,0,0,0,0,2,1,0,10,5,11,5,44.70198675496689,25.82781456953642,22.516556291390728,0,0,1.6556291390728477,0.6622516556291391,0.33112582781456956,0,0,0,0,0.6622516556291391,0.33112582781456956,0,3.3112582781456954,1.6556291390728477,3.642384105960265,1.6556291390728477
E00079943,321,158,79,59,0,0,5,5,0,0,0,0,0,0,3,0,14,3,17,3,49.22118380062305,24.610591900311526,18.38006230529595,0,0,1.557632398753894,1.557632398753894,0,0,0,0,0,0,0.9345794392523363,0,4.361370716510903,0.9345794392523363,5.29595015576324,0.9345794392523363
E00079944,302,151,78,63,0,1,3,3,0,0,0,0,0,0,0,0,2,4,2,4,50,25.82781456953642,20.86092715231788,0,0.33112582781456956,0.9933774834437087,0.9933774834437087,0,0,0,0,0,0,0,0,0.6622516556291391,1.3245033112582782,0.6622516556291391,1.3245033112582782
E00079945,287,190,47,36,1,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,66.2020905923345,16.376306620209057,12.543554006968641,0.34843205574912894,0,0,0,0,0,0,0,0,0,0,0,4.529616724738676,0,4.529616724738676,0
E00079946,274,177,37,45,1,0,1,1,0,0,0,0,0,0,1,0,10,2,11,2,64.59854014598541,13.503649635036496,16.423357664233578,0.36496350364963503,0,0.36496350364963503,0.36496350364963503,0,0,0,0,0,0,0.36496350364963503,0,3.64963503649635,0.7299270072992701,4.014598540145985,0.7299270072992701
E00079947,346,182,89,57,0,0,3,3,0,0,0,0,0,0,1,0,8,6,9,6,52.601156069364166,25.722543352601157,16.473988439306357,0,0,0.8670520231213872,0.8670520231213872,0,0,0,0,0,0,0.2890173410404624,0,2.312138728323699,1.7341040462427744,2.601156069364162,1.7341040462427744
E00079948,288,173,51,45,0,0,1,0,0,0,0,0,0,1,2,0,13,3,15,3,60.06944444444444,17.708333333333336,15.625,0,0,0.3472222222222222,0,0,0,0,0,0,0.3472222222222222,0.6944444444444444,0,4.513888888888888,1.0416666666666665,5.208333333333334,1.0416666666666665
E00079949,306,183,55,55,0,0,1,0,0,0,0,0,0,1,1,0,9,2,10,2,59.80392156862745,17.973856209150327,17.973856209150327,0,0,0.32679738562091504,0,0,0,0,0,0,0.32679738562091504,0.32679738562091504,0,2.941176470588235,0.6535947712418301,3.2679738562091507,0.6535947712418301
E00079950,350,197,74,60,0,0,4,2,0,2,0,0,0,0,5,3,6,1,11,4,56.285714285714285,21.142857142857142,17.142857142857142,0,0,1.1428571428571428,0.5714285714285714,0,0.5714285714285714,0,0,0,0,1.4285714285714286,0.8571428571428572,1.7142857142857144,0.2857142857142857,3.1428571428571432,1.1428571428571428
E00079951,274,161,63,35,0,0,2,1,1,0,0,0,0,0,0,1,9,3,9,4,58.75912408759124,22.99270072992701,12.773722627737227,0,0,0.7299270072992701,0.36496350364963503,0.36496350364963503,0,0,0,0,0,0,0.36496350364963503,3.2846715328467155,1.094890510948905,3.2846715328467155,1.4598540145985401
E00079952,308,170,67,54,0,0,4,4,0,0,0,0,0,0,1,0,10,2,11,2,55.1948051948052,21.753246753246753,17.532467532467532,0,0,1.2987012987012987,1.2987012987012987,0,0,0,0,0,0,0.3246753246753247,0,3.2467532467532463,0.6493506493506493,3.571428571428571,0.6493506493506493
E00079953,257,113,68,61,1,2,0,0,0,0,0,0,0,0,2,0,9,1,11,1,43.96887159533074,26.459143968871597,23.73540856031128,0.38910505836575876,0.7782101167315175,0,0,0,0,0,0,0,0,0.7782101167315175,0,3.501945525291829,0.38910505836575876,4.280155642023346,0.38910505836575876
E00079954,274,144,86,34,0,0,0,0,0,0,0,0,0,0,1,0,3,6,4,6,52.55474452554745,31.386861313868614,12.408759124087592,0,0,0,0,0,0,0,0,0,0,0.36496350364963503,0,1.094890510948905,2.18978102189781,1.4598540145985401,2.18978102189781
E00079955,206,120,49,29,1,0,2,0,1,1,0,0,0,0,3,0,2,0,5,0,58.252427184466015,23.78640776699029,14.077669902912621,0.48543689320388345,0,0.9708737864077669,0,0.48543689320388345,0.48543689320388345,0,0,0,0,1.4563106796116505,0,0.9708737864077669,0,2.4271844660194173,0
E00079956,259,118,95,42,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,45.559845559845556,36.67953667953668,16.216216216216218,0.3861003861003861,0,1.1583011583011582,0.3861003861003861,0,0.7722007722007722,0,0,0,0,0,0,0,0,0,0
E00079957,269,129,94,41,0,1,0,0,0,0,0,0,0,0,2,2,0,0,2,2,47.95539033457249,34.94423791821561,15.241635687732341,0,0.37174721189591076,0,0,0,0,0,0,0,0,0.7434944237918215,0.7434944237918215,0,0,0.7434944237918215,0.7434944237918215
E00079958,229,115,73,32,0,0,0,0,0,0,0,0,0,0,3,0,6,0,9,0,50.21834061135371,31.877729257641924,13.973799126637553,0,0,0,0,0,0,0,0,0,0,1.3100436681222707,0,2.6200873362445414,0,3.9301310043668125,0
E00079959,271,155,73,37,1,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,57.19557195571956,26.937269372693727,13.653136531365314,0.36900369003690037,0,0,0,0,0,0,0,0,0,0.36900369003690037,0,1.4760147601476015,0,1.8450184501845017,0
E00079960,249,141,61,37,1,0,1,0,1,0,0,0,0,0,0,0,6,2,6,2,56.62650602409639,24.497991967871485,14.859437751004014,0.4016064257028112,0,0.4016064257028112,0,0.4016064257028112,0,0,0,0,0,0,0,2.4096385542168677,0.8032128514056224,2.4096385542168677,0.8032128514056224
E00079961,309,174,86,39,0,0,2,2,0,0,0,0,0,0,3,0,4,1,7,1,56.310679611650485,27.831715210355988,12.62135922330097,0,0,0.6472491909385114,0.6472491909385114,0,0,0,0,0,0,0.9708737864077669,0,1.2944983818770228,0.3236245954692557,2.26537216828479,0.3236245954692557
E00079962,304,191,41,58,0,0,3,1,0,2,0,0,0,0,4,3,4,0,8,3,62.82894736842105,13.486842105263158,19.078947368421055,0,0,0.9868421052631579,0.3289473684210526,0,0.6578947368421052,0,0,0,0,1.3157894736842104,0.9868421052631579,1.3157894736842104,0,2.631578947368421,0.9868421052631579
E00079963,408,287,55,44,0,0,2,1,1,0,0,0,0,0,3,1,7,9,10,10,70.34313725490196,13.480392156862745,10.784313725490197,0,0,0.49019607843137253,0.24509803921568626,0.24509803921568626,0,0,0,0,0,0.7352941176470588,0.24509803921568626,1.715686274509804,2.2058823529411766,2.450980392156863,2.450980392156863
E00079964,178,94,54,18,1,1,3,1,0,1,0,0,0,1,1,0,6,0,7,0,52.80898876404494,30.337078651685395,10.112359550561797,0.5617977528089888,0.5617977528089888,1.6853932584269662,0.5617977528089888,0,0.5617977528089888,0,0,0,0.5617977528089888,0.5617977528089888,0,3.3707865168539324,0,3.932584269662921,0
E00079965,278,127,99,39,3,0,1,0,0,1,0,0,0,0,1,1,3,4,4,5,45.68345323741007,35.61151079136691,14.028776978417264,1.079136690647482,0,0.3597122302158274,0,0,0.3597122302158274,0,0,0,0,0.3597122302158274,0.3597122302158274,1.079136690647482,1.4388489208633095,1.4388489208633095,1.7985611510791366
E00079966,271,163,54,40,2,2,1,0,1,0,0,0,0,0,2,3,2,2,4,5,60.147601476014756,19.92619926199262,14.760147601476014,0.7380073800738007,0.7380073800738007,0.36900369003690037,0,0.36900369003690037,0,0,0,0,0,0.7380073800738007,1.107011070110701,0.7380073800738007,0.7380073800738007,1.4760147601476015,1.8450184501845017
E00079967,344,189,57,72,0,0,2,1,0,1,0,0,0,0,0,1,17,6,17,7,54.94186046511628,16.569767441860463,20.930232558139537,0,0,0.5813953488372093,0.29069767441860467,0,0.29069767441860467,0,0,0,0,0,0.29069767441860467,4.941860465116279,1.744186046511628,4.941860465116279,2.0348837209302326
E00079968,337,200,61,49,3,0,2,0,1,1,0,0,0,0,0,0,21,1,21,1,59.34718100890207,18.100890207715135,14.540059347181009,0.8902077151335311,0,0.5934718100890208,0,0.2967359050445104,0.2967359050445104,0,0,0,0,0,0,6.231454005934718,0.2967359050445104,6.231454005934718,0.2967359050445104
E00079969,302,191,61,33,0,0,1,0,0,1,0,0,0,0,0,0,16,0,16,0,63.24503311258278,20.198675496688743,10.927152317880795,0,0,0.33112582781456956,0,0,0.33112582781456956,0,0,0,0,0,0,5.298013245033113,0,5.298013245033113,0
