OA,ts0620001,ts0620002,ts0620003,ts0620004,ts0620005,ts0620006,ts0620007,ts0620008,ts0620009,ts0620010,ts0620002_PCT,ts0620003_PCT,ts0620004_PCT,ts0620005_PCT,ts0620006_PCT,ts0620007_PCT,ts0620008_PCT,ts0620009_PCT,ts0620010_PCT
E00079934,287,25,71,47,36,15,34,22,22,15,8.710801393728223,24.738675958188153,16.376306620209057,12.543554006968641,5.2264808362369335,11.846689895470384,7.665505226480835,7.665505226480835,5.2264808362369335
E00079935,263,33,51,44,33,9,35,27,26,5,12.547528517110266,19.39163498098859,16.730038022813687,12.547528517110266,3.4220532319391634,13.307984790874524,10.26615969581749,9.885931558935361,1.9011406844106464
E00079936,235,19,43,35,23,23,48,21,13,10,8.085106382978724,18.29787234042553,14.893617021276595,9.787234042553191,9.787234042553191,20.425531914893615,8.936170212765958,5.531914893617021,4.25531914893617
E00079937,222,27,35,46,35,14,28,13,19,5,12.162162162162163,15.765765765765765,20.72072072072072,15.765765765765765,6.306306306306306,12.612612612612612,5.8558558558558556,8.558558558558559,2.2522522522522523
E00079938,257,44,58,39,43,4,31,10,13,15,17.120622568093385,22.56809338521401,15.17509727626459,16.731517509727624,1.556420233463035,12.062256809338521,3.8910505836575875,5.058365758754864,5.836575875486381
E00079939,200,13,32,22,21,10,34,24,38,6,6.5,16,11,10.5,5,17,12,19,3
E00079940,219,20,56,33,31,9,29,23,14,4,9.1324200913242,25.570776255707763,15.068493150684931,14.15525114155251,4.10958904109589,13.24200913242009,10.50228310502283,6.392694063926941,1.82648401826484
E00079941,236,15,53,38,30,7,33,28,21,11,6.3559322033898304,22.45762711864407,16.101694915254235,12.711864406779661,2.9661016949152543,13.983050847457626,11.864406779661017,8.898305084745763,4.661016949152542
E00079942,256,33,55,45,21,13,31,27,22,9,12.890625,21.484375,17.578125,8.203125,5.078125,12.109375,10.546875,8.59375,3.515625
E00079943,256,31,46,40,34,12,25,34,22,12,12.109375,17.96875,15.625,13.28125,4.6875,9.765625,13.28125,8.59375,4.6875
E00079944,262,37,59,39,27,11,34,26,19,10,14.122137404580155,22.519083969465647,14.885496183206106,10.305343511450381,4.198473282442748,12.977099236641221,9.923664122137405,7.251908396946565,3.816793893129771
E00079945,223,14,30,22,32,14,29,29,42,11,6.278026905829597,13.452914798206278,9.865470852017937,14.349775784753364,6.278026905829597,13.004484304932735,13.004484304932735,18.83408071748879,4.932735426008969
E00079946,222,35,43,32,45,4,21,20,11,11,15.765765765765765,19.36936936936937,14.414414414414415,20.27027027027027,1.8018018018018018,9.45945945945946,9.00900900900901,4.954954954954955,4.954954954954955
