OA,ts0680001,ts0680002,ts0680003,ts0680002_PCT,ts0680003_PCT
E00144476,263,51,212,19.39163498098859,80.6083650190114
E00144477,329,89,240,27.0516717325228,72.94832826747721
E00144478,335,91,244,27.164179104477608,72.83582089552239
E00144479,302,68,234,22.516556291390728,77.48344370860927
E00144480,305,60,245,19.672131147540984,80.32786885245902
E00144481,239,60,179,25.10460251046025,74.89539748953975
E00144482,251,74,177,29.482071713147413,70.5179282868526
E00144483,280,74,206,26.42857142857143,73.57142857142858
E00144484,278,54,224,19.424460431654676,80.57553956834532
E00144485,258,44,214,17.05426356589147,82.94573643410853
E00144486,344,81,263,23.546511627906977,76.45348837209302
E00144487,242,40,202,16.528925619834713,83.47107438016529
E00144488,222,32,190,14.414414414414415,85.58558558558559
E00144489,353,78,275,22.096317280453256,77.90368271954674
E00144490,241,51,190,21.16182572614108,78.83817427385893
E00144491,271,56,215,20.66420664206642,79.33579335793358
E00144492,382,85,297,22.25130890052356,77.74869109947645
E00144493,268,50,218,18.65671641791045,81.34328358208955
E00144494,290,44,246,15.172413793103448,84.82758620689656
E00144495,482,121,361,25.103734439834025,74.89626556016597
E00144496,269,54,215,20.074349442379184,79.92565055762083
E00144497,275,49,226,17.81818181818182,82.18181818181817
E00144498,268,43,225,16.044776119402986,83.95522388059702
E00144499,373,116,257,31.099195710455763,68.90080428954424
E00144500,283,53,230,18.727915194346288,81.2720848056537
E00144501,194,19,175,9.793814432989691,90.20618556701031
E00144502,293,57,236,19.453924914675767,80.54607508532423
E00144503,254,48,206,18.89763779527559,81.10236220472441
E00144504,249,40,209,16.06425702811245,83.93574297188755
E00144505,292,44,248,15.068493150684931,84.93150684931507
E00144506,244,40,204,16.39344262295082,83.60655737704919
E00144508,234,30,204,12.82051282051282,87.17948717948718
E00144510,281,64,217,22.77580071174377,77.22419928825623
E00144511,174,12,162,6.896551724137931,93.10344827586206
E00144512,244,46,198,18.852459016393443,81.14754098360656
E00144513,236,38,198,16.101694915254235,83.89830508474576
E00144514,206,30,176,14.563106796116504,85.43689320388349
E00144515,188,16,172,8.51063829787234,91.48936170212765
E00144516,252,63,189,25,75
E00144517,295,61,234,20.677966101694913,79.3220338983051
E00144518,243,38,205,15.637860082304528,84.36213991769547
E00144519,315,76,239,24.126984126984127,75.87301587301587
E00144520,260,48,212,18.461538461538463,81.53846153846153
E00144521,530,100,430,18.867924528301888,81.13207547169812
E00144523,295,58,237,19.661016949152543,80.33898305084746
E00144524,210,52,158,24.761904761904763,75.23809523809524
E00144525,317,84,233,26.498422712933756,73.50157728706624
E00144526,323,67,256,20.743034055727556,79.25696594427245
E00144527,330,82,248,24.848484848484848,75.15151515151514
E00144528,206,31,175,15.048543689320388,84.9514563106796
E00144529,237,32,205,13.502109704641349,86.49789029535864
E00144530,493,99,394,20.08113590263692,79.91886409736308
