OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
E00133244,393,197,91,86,0,0,2,2,0,0,0,0,0,0,0,0,14,3,14,3,50.12722646310432,23.155216284987276,21.882951653944023,0,0,0.5089058524173028,0.5089058524173028,0,0,0,0,0,0,0,0,3.5623409669211195,0.7633587786259541,3.5623409669211195,0.7633587786259541
E00133245,180,87,40,35,1,0,8,6,2,0,0,0,0,0,0,0,9,0,9,0,48.333333333333336,22.22222222222222,19.444444444444446,0.5555555555555556,0,4.444444444444445,3.3333333333333335,1.1111111111111112,0,0,0,0,0,0,0,5,0,5,0
E00133246,372,179,91,81,0,0,4,3,0,1,0,0,0,0,0,1,15,1,15,2,48.11827956989247,24.462365591397848,21.774193548387096,0,0,1.0752688172043012,0.8064516129032258,0,0.2688172043010753,0,0,0,0,0,0.2688172043010753,4.032258064516129,0.2688172043010753,4.032258064516129,0.5376344086021506
E00133247,317,152,77,67,1,0,4,2,1,0,0,0,0,1,1,0,13,2,14,2,47.94952681388013,24.290220820189273,21.13564668769716,0.31545741324921134,0,1.2618296529968454,0.6309148264984227,0.31545741324921134,0,0,0,0,0.31545741324921134,0.31545741324921134,0,4.100946372239748,0.6309148264984227,4.416403785488959,0.6309148264984227
E00133248,420,239,76,72,1,0,2,0,0,1,0,0,0,1,2,0,25,3,27,3,56.904761904761905,18.095238095238095,17.142857142857142,0.2380952380952381,0,0.4761904761904762,0,0,0.2380952380952381,0,0,0,0.2380952380952381,0.4761904761904762,0,5.952380952380952,0.7142857142857143,6.428571428571428,0.7142857142857143
E00133249,333,190,71,52,3,0,3,1,2,0,0,0,0,0,3,0,9,2,12,2,57.05705705705706,21.32132132132132,15.615615615615615,0.9009009009009009,0,0.9009009009009009,0.3003003003003003,0.6006006006006006,0,0,0,0,0,0.9009009009009009,0,2.7027027027027026,0.6006006006006006,3.6036036036036037,0.6006006006006006
E00133251,273,115,94,48,0,0,7,5,2,0,0,0,0,0,0,0,9,0,9,0,42.124542124542124,34.43223443223443,17.582417582417584,0,0,2.564102564102564,1.8315018315018317,0.7326007326007326,0,0,0,0,0,0,0,3.296703296703297,0,3.296703296703297,0
E00133252,366,219,75,51,2,0,3,3,0,0,0,0,0,0,0,0,13,3,13,3,59.83606557377049,20.491803278688526,13.934426229508196,0.546448087431694,0,0.819672131147541,0.819672131147541,0,0,0,0,0,0,0,0,3.551912568306011,0.819672131147541,3.551912568306011,0.819672131147541
E00133253,492,275,82,101,0,0,5,3,1,0,1,0,0,0,0,0,20,9,20,9,55.894308943089435,16.666666666666664,20.528455284552845,0,0,1.0162601626016259,0.6097560975609756,0.20325203252032523,0,0.20325203252032523,0,0,0,0,0,4.0650406504065035,1.8292682926829267,4.0650406504065035,1.8292682926829267
E00133254,580,334,105,122,1,1,4,1,0,1,0,0,0,2,0,0,13,0,13,0,57.58620689655173,18.103448275862068,21.03448275862069,0.1724137931034483,0.1724137931034483,0.6896551724137931,0.1724137931034483,0,0.1724137931034483,0,0,0,0.3448275862068966,0,0,2.2413793103448274,0,2.2413793103448274,0
E00133255,330,180,69,70,0,0,3,0,0,1,0,0,0,2,0,0,7,1,7,1,54.54545454545454,20.909090909090907,21.21212121212121,0,0,0.9090909090909091,0,0,0.30303030303030304,0,0,0,0.6060606060606061,0,0,2.1212121212121215,0.30303030303030304,2.1212121212121215,0.30303030303030304
E00133256,363,205,74,58,0,1,3,1,2,0,0,0,0,0,1,1,20,0,21,1,56.473829201101935,20.385674931129476,15.977961432506888,0,0.27548209366391185,0.8264462809917356,0.27548209366391185,0.5509641873278237,0,0,0,0,0,0.27548209366391185,0.27548209366391185,5.5096418732782375,0,5.785123966942149,0.27548209366391185
E00133258,314,151,96,48,0,0,1,1,0,0,0,0,0,0,0,0,15,3,15,3,48.089171974522294,30.573248407643312,15.286624203821656,0,0,0.3184713375796179,0.3184713375796179,0,0,0,0,0,0,0,0,4.777070063694268,0.9554140127388535,4.777070063694268,0.9554140127388535
E00133259,379,203,81,74,0,0,6,3,0,0,1,0,0,2,0,3,9,3,9,6,53.562005277044854,21.372031662269126,19.525065963060687,0,0,1.58311345646438,0.79155672823219,0,0,0.2638522427440633,0,0,0.5277044854881267,0,0.79155672823219,2.3746701846965697,0.79155672823219,2.3746701846965697,1.58311345646438
E00133260,370,168,114,78,1,0,4,1,0,1,0,0,0,2,1,0,4,0,5,0,45.40540540540541,30.810810810810814,21.08108108108108,0.2702702702702703,0,1.0810810810810811,0.2702702702702703,0,0.2702702702702703,0,0,0,0.5405405405405406,0.2702702702702703,0,1.0810810810810811,0,1.3513513513513513,0
E00133261,451,213,97,119,0,0,6,5,0,1,0,0,0,0,1,0,15,0,16,0,47.22838137472284,21.507760532150776,26.38580931263858,0,0,1.3303769401330376,1.1086474501108647,0,0.22172949002217296,0,0,0,0,0.22172949002217296,0,3.325942350332594,0,3.5476718403547673,0
E00133262,295,166,62,58,0,0,1,1,0,0,0,0,0,0,0,0,8,0,8,0,56.271186440677965,21.01694915254237,19.661016949152543,0,0,0.3389830508474576,0.3389830508474576,0,0,0,0,0,0,0,0,2.711864406779661,0,2.711864406779661,0
E00133263,364,175,102,70,4,1,3,1,2,0,0,0,0,0,1,0,7,1,8,1,48.07692307692308,28.021978021978022,19.230769230769234,1.098901098901099,0.27472527472527475,0.8241758241758242,0.27472527472527475,0.5494505494505495,0,0,0,0,0,0.27472527472527475,0,1.9230769230769231,0.27472527472527475,2.197802197802198,0.27472527472527475
