OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
E00081774,201,10,9,9,11,5,7,4,2,127,17,4.975124378109453,4.477611940298507,4.477611940298507,5.472636815920398,2.4875621890547266,3.482587064676617,1.9900497512437811,0.9950248756218906,63.18407960199005,8.45771144278607
E00081775,186,9,16,10,24,4,5,0,1,100,17,4.838709677419355,8.60215053763441,5.376344086021505,12.903225806451612,2.1505376344086025,2.6881720430107525,0,0.5376344086021506,53.76344086021505,9.13978494623656
E00081776,215,8,16,13,26,4,2,1,2,112,31,3.7209302325581395,7.441860465116279,6.046511627906977,12.093023255813954,1.8604651162790697,0.9302325581395349,0.46511627906976744,0.9302325581395349,52.093023255813954,14.418604651162791
E00081777,168,6,15,10,25,4,2,6,2,79,19,3.571428571428571,8.928571428571429,5.952380952380952,14.880952380952381,2.380952380952381,1.1904761904761905,3.571428571428571,1.1904761904761905,47.023809523809526,11.30952380952381
E00081778,223,6,22,13,32,9,3,2,0,101,35,2.690582959641256,9.865470852017937,5.829596412556054,14.349775784753364,4.0358744394618835,1.345291479820628,0.8968609865470852,0,45.2914798206278,15.695067264573993
E00081779,211,7,17,20,36,9,6,1,1,85,29,3.3175355450236967,8.056872037914692,9.47867298578199,17.061611374407583,4.265402843601896,2.843601895734597,0.47393364928909953,0.47393364928909953,40.28436018957346,13.744075829383887
E00081780,238,17,24,14,30,5,1,7,2,106,32,7.142857142857142,10.084033613445378,5.88235294117647,12.605042016806722,2.100840336134454,0.42016806722689076,2.941176470588235,0.8403361344537815,44.537815126050425,13.445378151260504
E00081781,124,3,8,9,22,0,4,1,1,61,15,2.4193548387096775,6.451612903225806,7.258064516129033,17.741935483870968,0,3.225806451612903,0.8064516129032258,0.8064516129032258,49.193548387096776,12.096774193548388
E00081783,153,8,22,23,25,7,2,1,1,35,29,5.228758169934641,14.37908496732026,15.032679738562091,16.33986928104575,4.57516339869281,1.3071895424836601,0.6535947712418301,0.6535947712418301,22.875816993464053,18.954248366013072
E00081784,142,9,17,14,25,4,0,3,3,46,21,6.338028169014084,11.971830985915492,9.859154929577464,17.6056338028169,2.8169014084507045,0,2.112676056338028,2.112676056338028,32.3943661971831,14.788732394366196
