OA,ts0610001,ts0610002,ts0610003,ts0610004,ts0610005,ts0610006,ts0610007,ts0610008,ts0610009,ts0610010,ts0610011,ts0610012,ts0610002_PCT,ts0610003_PCT,ts0610004_PCT,ts0610005_PCT,ts0610006_PCT,ts0610007_PCT,ts0610008_PCT,ts0610009_PCT,ts0610010_PCT,ts0610011_PCT,ts0610012_PCT
E00005966,185,82,29,11,11,0,1,25,1,12,12,1,44.32432432432433,15.675675675675677,5.9459459459459465,5.9459459459459465,0,0.5405405405405406,13.513513513513514,0.5405405405405406,6.486486486486487,6.486486486486487,0.5405405405405406
E00005967,123,46,18,11,17,1,1,19,0,3,7,0,37.39837398373984,14.634146341463413,8.94308943089431,13.821138211382115,0.8130081300813009,0.8130081300813009,15.447154471544716,0,2.4390243902439024,5.691056910569105,0
E00005969,123,26,15,6,31,0,1,25,0,1,16,2,21.138211382113823,12.195121951219512,4.878048780487805,25.203252032520325,0,0.8130081300813009,20.32520325203252,0,0.8130081300813009,13.008130081300814,1.6260162601626018
E00005970,184,76,26,4,24,0,6,21,0,11,14,2,41.30434782608695,14.130434782608695,2.1739130434782608,13.043478260869565,0,3.260869565217391,11.41304347826087,0,5.978260869565218,7.608695652173914,1.0869565217391304
E00005971,99,32,11,7,16,1,1,12,4,5,7,3,32.323232323232325,11.11111111111111,7.07070707070707,16.161616161616163,1.0101010101010102,1.0101010101010102,12.121212121212121,4.040404040404041,5.05050505050505,7.07070707070707,3.0303030303030303
E00005972,177,72,27,5,11,0,4,41,2,2,13,0,40.67796610169492,15.254237288135593,2.824858757062147,6.214689265536723,0,2.2598870056497176,23.163841807909606,1.1299435028248588,1.1299435028248588,7.344632768361582,0
E00005973,157,67,18,4,12,0,4,39,4,3,4,2,42.675159235668794,11.464968152866243,2.547770700636943,7.643312101910828,0,2.547770700636943,24.840764331210192,2.547770700636943,1.910828025477707,2.547770700636943,1.2738853503184715
E00005974,178,77,29,8,9,1,1,29,2,6,14,2,43.258426966292134,16.292134831460675,4.49438202247191,5.056179775280898,0.5617977528089888,0.5617977528089888,16.292134831460675,1.1235955056179776,3.3707865168539324,7.865168539325842,1.1235955056179776
E00005975,158,49,26,12,19,2,4,30,0,3,10,3,31.0126582278481,16.455696202531644,7.59493670886076,12.025316455696203,1.2658227848101267,2.5316455696202533,18.9873417721519,0,1.89873417721519,6.329113924050633,1.89873417721519
E00005976,147,62,27,4,1,1,4,28,0,6,9,5,42.17687074829932,18.367346938775512,2.7210884353741496,0.6802721088435374,0.6802721088435374,2.7210884353741496,19.047619047619047,0,4.081632653061225,6.122448979591836,3.4013605442176873
