OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
E00000001,94,0,0,1,93,0,0,0,0,0,0,1.0638297872340425,98.93617021276596,0,0,0,0
E00000003,109,0,1,11,97,0,0,0,0,0,0.9174311926605505,10.091743119266056,88.9908256880734,0,0,0,0
E00000005,63,0,0,1,62,0,0,0,0,0,0,1.5873015873015872,98.4126984126984,0,0,0,0
E00000007,86,0,2,0,76,0,5,3,0,0,2.3255813953488373,0,88.37209302325581,0,5.813953488372093,3.488372093023256,0
E00000010,125,0,0,0,121,0,0,4,0,0,0,0,96.8,0,0,3.2,0
E00000013,154,0,0,0,144,1,9,0,0,0,0,0,93.5064935064935,0.6493506493506493,5.844155844155844,0,0
E00000018,144,0,0,26,104,1,10,3,0,0,0,18.055555555555554,72.22222222222221,0.6944444444444444,6.944444444444445,2.083333333333333,0
E00000019,248,0,0,0,243,0,0,5,0,0,0,0,97.98387096774194,0,0,2.0161290322580645,0
E00000020,113,1,0,0,112,0,0,0,0,0.8849557522123894,0,0,99.11504424778761,0,0,0,0
E00000021,217,0,1,2,210,0,4,0,0,0,0.4608294930875576,0.9216589861751152,96.7741935483871,0,1.8433179723502304,0,0
E00000022,104,1,0,0,102,0,0,1,0,0.9615384615384616,0,0,98.07692307692307,0,0,0.9615384615384616,0
E00000023,116,0,0,0,115,0,0,1,0,0,0,0,99.13793103448276,0,0,0.8620689655172413,0
E00000024,154,1,0,8,97,8,30,10,0,0.6493506493506493,0,5.194805194805195,62.98701298701299,5.194805194805195,19.480519480519483,6.493506493506493,0
E00000025,207,2,2,5,122,9,30,37,0,0.966183574879227,0.966183574879227,2.4154589371980677,58.93719806763285,4.3478260869565215,14.492753623188406,17.874396135265698,0
E00000028,150,0,1,0,131,0,6,12,0,0,0.6666666666666667,0,87.33333333333333,0,4,8,0
E00000029,123,0,0,0,108,4,4,7,0,0,0,0,87.8048780487805,3.2520325203252036,3.2520325203252036,5.691056910569105,0
E00000030,138,0,0,1,133,1,1,2,0,0,0,0.7246376811594203,96.37681159420289,0.7246376811594203,0.7246376811594203,1.4492753623188406,0
E00000031,78,0,0,0,78,0,0,0,0,0,0,0,100,0,0,0,0
E00000032,139,0,0,1,137,0,0,1,0,0,0,0.7194244604316548,98.56115107913669,0,0,0.7194244604316548,0
E00166755,186,0,5,8,84,9,25,55,0,0,2.6881720430107525,4.301075268817205,45.16129032258064,4.838709677419355,13.440860215053762,29.56989247311828,0
E00166756,177,0,0,0,169,0,5,3,0,0,0,0,95.48022598870057,0,2.824858757062147,1.694915254237288,0
E00166757,241,0,1,0,190,0,37,13,0,0,0.4149377593360996,0,78.83817427385893,0,15.352697095435685,5.394190871369295,0
E00190348,102,0,1,1,99,1,0,0,0,0,0.9803921568627451,0.9803921568627451,97.05882352941177,0.9803921568627451,0,0,0
E00190349,185,0,0,0,184,1,0,0,0,0,0,0,99.45945945945947,0.5405405405405406,0,0,0
E00190405,130,0,0,1,121,1,7,0,0,0,0,0.7692307692307693,93.07692307692308,0.7692307692307693,5.384615384615385,0,0
E00190407,126,0,2,10,60,9,26,19,0,0,1.5873015873015872,7.936507936507936,47.61904761904761,7.142857142857142,20.634920634920633,15.079365079365079,0
E00190426,127,0,0,0,111,3,10,3,0,0,0,0,87.4015748031496,2.3622047244094486,7.874015748031496,2.3622047244094486,0
E00190429,174,0,0,1,171,0,0,2,0,0,0,0.5747126436781609,98.27586206896551,0,0,1.1494252873563218,0
E00190433,135,0,0,0,135,0,0,0,0,0,0,0,100,0,0,0,0
E00190437,241,0,0,0,241,0,0,0,0,0,0,0,100,0,0,0,0
E00190440,135,1,0,0,98,9,24,3,0,0.7407407407407408,0,0,72.5925925925926,6.666666666666667,17.77777777777778,2.2222222222222223,0
E00190445,93,0,0,0,89,0,4,0,0,0,0,0,95.6989247311828,0,4.301075268817205,0,0
E00190449,158,0,0,0,146,0,3,9,0,0,0,0,92.40506329113924,0,1.89873417721519,5.69620253164557,0
E00190458,143,1,1,1,91,8,32,9,0,0.6993006993006993,0.6993006993006993,0.6993006993006993,63.63636363636363,5.594405594405594,22.377622377622377,6.293706293706294,0
