OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
E00009832,226,162,157,107,17,90,4,1,3,46,26,20,5,4,3,1,1,0,0,0,0,2,2,0,1,60,18,19,12,0,11,71.68141592920354,69.46902654867256,47.34513274336283,7.52212389380531,39.823008849557525,1.7699115044247788,0.4424778761061947,1.3274336283185841,20.353982300884958,11.504424778761061,8.849557522123893,2.2123893805309733,1.7699115044247788,1.3274336283185841,0.4424778761061947,0.4424778761061947,0,0,0,0,0.8849557522123894,0.8849557522123894,0,0.4424778761061947,26.548672566371685,7.964601769911504,8.4070796460177,5.3097345132743365,0,4.867256637168142
E00009833,231,153,148,96,19,77,14,3,11,38,15,23,5,1,1,1,1,0,0,0,0,0,0,0,0,77,47,10,12,0,8,66.23376623376623,64.06926406926407,41.55844155844156,8.225108225108226,33.33333333333333,6.0606060606060606,1.2987012987012987,4.761904761904762,16.450216450216452,6.493506493506493,9.956709956709958,2.1645021645021645,0.4329004329004329,0.4329004329004329,0.4329004329004329,0.4329004329004329,0,0,0,0,0,0,0,0,33.33333333333333,20.346320346320347,4.329004329004329,5.194805194805195,0,3.463203463203463
E00009834,224,159,149,117,33,84,4,0,4,28,16,12,10,12,10,9,9,0,0,0,0,1,1,0,2,53,23,18,6,0,6,70.98214285714286,66.51785714285714,52.23214285714286,14.732142857142858,37.5,1.7857142857142856,0,1.7857142857142856,12.5,7.142857142857142,5.357142857142857,4.464285714285714,5.357142857142857,4.464285714285714,4.017857142857143,4.017857142857143,0,0,0,0,0.4464285714285714,0.4464285714285714,0,0.8928571428571428,23.660714285714285,10.267857142857142,8.035714285714286,2.6785714285714284,0,2.6785714285714284
E00009835,277,192,184,129,22,107,8,5,3,47,21,26,8,4,4,4,3,1,0,0,0,0,0,0,0,81,34,21,16,4,6,69.31407942238266,66.4259927797834,46.57039711191336,7.9422382671480145,38.628158844765345,2.888086642599278,1.8050541516245486,1.083032490974729,16.967509025270758,7.581227436823104,9.386281588447654,2.888086642599278,1.444043321299639,1.444043321299639,1.444043321299639,1.083032490974729,0.36101083032490977,0,0,0,0,0,0,0,29.24187725631769,12.274368231046932,7.581227436823104,5.776173285198556,1.444043321299639,2.166064981949458
E00009836,204,130,120,84,16,68,2,0,2,34,21,13,10,8,5,2,1,1,0,0,0,3,1,2,3,66,37,12,8,7,2,63.725490196078425,58.82352941176471,41.17647058823529,7.8431372549019605,33.33333333333333,0.9803921568627451,0,0.9803921568627451,16.666666666666664,10.294117647058822,6.372549019607843,4.901960784313726,3.9215686274509802,2.450980392156863,0.9803921568627451,0.49019607843137253,0.49019607843137253,0,0,0,1.4705882352941175,0.49019607843137253,0.9803921568627451,1.4705882352941175,32.35294117647059,18.137254901960784,5.88235294117647,3.9215686274509802,3.431372549019608,0.9803921568627451
E00009837,166,107,99,68,18,50,4,0,4,27,13,14,8,1,1,1,0,1,0,0,0,0,0,0,0,58,18,8,11,9,12,64.45783132530121,59.63855421686747,40.963855421686745,10.843373493975903,30.120481927710845,2.4096385542168677,0,2.4096385542168677,16.265060240963855,7.83132530120482,8.433734939759036,4.819277108433735,0.6024096385542169,0.6024096385542169,0.6024096385542169,0,0.6024096385542169,0,0,0,0,0,0,0,34.93975903614458,10.843373493975903,4.819277108433735,6.626506024096386,5.421686746987952,7.228915662650602
E00009838,275,195,185,134,22,112,5,0,5,46,27,19,10,3,2,2,2,0,0,0,0,0,0,0,1,77,34,18,12,1,12,70.9090909090909,67.27272727272727,48.72727272727273,8,40.72727272727273,1.8181818181818181,0,1.8181818181818181,16.727272727272727,9.818181818181818,6.909090909090909,3.6363636363636362,1.090909090909091,0.7272727272727273,0.7272727272727273,0.7272727272727273,0,0,0,0,0,0,0,0.36363636363636365,28.000000000000004,12.363636363636363,6.545454545454546,4.363636363636364,0.36363636363636365,4.363636363636364
E00009839,245,178,168,132,24,108,5,1,4,31,19,12,10,0,0,0,0,0,0,0,0,0,0,0,0,67,41,10,5,5,6,72.6530612244898,68.57142857142857,53.87755102040816,9.795918367346939,44.08163265306123,2.0408163265306123,0.40816326530612246,1.6326530612244898,12.653061224489795,7.755102040816326,4.8979591836734695,4.081632653061225,0,0,0,0,0,0,0,0,0,0,0,0,27.346938775510203,16.73469387755102,4.081632653061225,2.0408163265306123,2.0408163265306123,2.4489795918367347
E00009840,258,206,195,146,21,125,8,2,6,41,21,20,11,0,0,0,0,0,0,0,0,0,0,0,0,52,26,11,9,4,2,79.84496124031007,75.5813953488372,56.58914728682171,8.13953488372093,48.44961240310077,3.10077519379845,0.7751937984496124,2.3255813953488373,15.891472868217054,8.13953488372093,7.751937984496124,4.263565891472868,0,0,0,0,0,0,0,0,0,0,0,0,20.155038759689923,10.077519379844961,4.263565891472868,3.488372093023256,1.550387596899225,0.7751937984496124
E00009841,261,182,172,121,30,91,8,1,7,43,20,23,10,1,0,0,0,0,0,0,0,0,0,0,1,78,52,17,9,0,0,69.73180076628353,65.90038314176245,46.36015325670498,11.494252873563218,34.865900383141764,3.065134099616858,0.38314176245210724,2.681992337164751,16.47509578544061,7.662835249042145,8.812260536398467,3.8314176245210727,0.38314176245210724,0,0,0,0,0,0,0,0,0,0,0.38314176245210724,29.88505747126437,19.923371647509576,6.513409961685824,3.4482758620689653,0,0
