OA,ts0590001,ts0590002,ts0590003,ts0590004,ts0590005,ts0590006,ts0590007,ts0590002_PCT,ts0590003_PCT,ts0590004_PCT,ts0590005_PCT,ts0590006_PCT,ts0590007_PCT
E00023412,114,20,10,10,94,58,36,17.543859649122805,8.771929824561402,8.771929824561402,82.45614035087719,50.877192982456144,31.57894736842105
E00023413,191,29,12,17,162,99,63,15.18324607329843,6.282722513089005,8.900523560209423,84.81675392670157,51.832460732984295,32.98429319371728
E00023414,78,16,6,10,62,46,16,20.51282051282051,7.6923076923076925,12.82051282051282,79.48717948717949,58.97435897435898,20.51282051282051
E00023415,183,35,18,17,148,92,56,19.12568306010929,9.836065573770492,9.289617486338798,80.87431693989072,50.27322404371585,30.601092896174865
E00023416,203,28,11,17,175,107,68,13.793103448275861,5.41871921182266,8.374384236453201,86.20689655172413,52.70935960591133,33.497536945812804
E00023418,101,16,7,9,85,59,26,15.841584158415841,6.9306930693069315,8.91089108910891,84.15841584158416,58.415841584158414,25.742574257425744
E00023419,214,43,24,19,171,110,61,20.093457943925234,11.214953271028037,8.878504672897195,79.90654205607477,51.4018691588785,28.504672897196258
E00023421,163,14,7,7,149,102,47,8.588957055214724,4.294478527607362,4.294478527607362,91.41104294478528,62.57668711656442,28.834355828220858
E00023422,206,49,20,29,157,101,56,23.78640776699029,9.70873786407767,14.077669902912621,76.2135922330097,49.029126213592235,27.184466019417474
E00023423,164,26,10,16,138,79,59,15.853658536585366,6.097560975609756,9.75609756097561,84.14634146341463,48.170731707317074,35.97560975609756
E00023424,135,9,9,0,126,78,48,6.666666666666667,6.666666666666667,0,93.33333333333333,57.77777777777777,35.55555555555556
E00023425,64,20,7,13,44,30,14,31.25,10.9375,20.3125,68.75,46.875,21.875
E00023426,163,23,7,16,140,80,60,14.11042944785276,4.294478527607362,9.815950920245399,85.88957055214725,49.079754601226995,36.809815950920246
E00023427,98,23,13,10,75,46,29,23.46938775510204,13.26530612244898,10.204081632653061,76.53061224489795,46.93877551020408,29.591836734693878
E00023428,127,22,13,9,105,70,35,17.322834645669293,10.236220472440944,7.086614173228346,82.67716535433071,55.118110236220474,27.559055118110237
E00023429,182,47,17,30,135,99,36,25.82417582417583,9.340659340659341,16.483516483516482,74.17582417582418,54.395604395604394,19.78021978021978
E00023430,115,17,12,5,98,60,38,14.782608695652174,10.434782608695652,4.3478260869565215,85.21739130434783,52.17391304347826,33.04347826086956
E00023431,182,42,21,21,140,68,72,23.076923076923077,11.538461538461538,11.538461538461538,76.92307692307693,37.362637362637365,39.56043956043956
E00023432,98,22,9,13,76,44,32,22.448979591836736,9.183673469387756,13.26530612244898,77.55102040816327,44.89795918367347,32.6530612244898
E00023433,116,32,14,18,84,54,30,27.586206896551722,12.068965517241379,15.517241379310345,72.41379310344827,46.55172413793103,25.862068965517242
E00023434,145,48,20,28,97,86,11,33.10344827586207,13.793103448275861,19.310344827586206,66.89655172413794,59.310344827586206,7.586206896551724
E00023435,146,42,22,20,104,51,53,28.767123287671232,15.068493150684931,13.698630136986301,71.23287671232876,34.93150684931507,36.3013698630137
E00023436,122,31,14,17,91,57,34,25.40983606557377,11.475409836065573,13.934426229508196,74.59016393442623,46.72131147540984,27.86885245901639
E00023437,52,11,5,6,41,21,20,21.153846153846153,9.615384615384617,11.538461538461538,78.84615384615384,40.38461538461539,38.46153846153847
