OA,ts0500001,ts0500002,ts0500003,ts0500004,ts0500005,ts0500002_PCT,ts0500003_PCT,ts0500004_PCT,ts0500005_PCT
E00023412,103,8,28,25,42,7.766990291262135,27.184466019417474,24.271844660194176,40.77669902912621
E00023413,165,36,63,27,39,21.818181818181817,38.18181818181819,16.363636363636363,23.636363636363637
E00023414,98,90,5,2,1,91.83673469387756,5.1020408163265305,2.0408163265306123,1.0204081632653061
E00023415,139,12,52,45,30,8.633093525179856,37.410071942446045,32.37410071942446,21.58273381294964
E00023416,194,112,72,10,0,57.73195876288659,37.11340206185567,5.154639175257731,0
E00023418,105,18,43,35,9,17.142857142857142,40.95238095238095,33.33333333333333,8.571428571428571
E00023419,167,31,75,29,32,18.562874251497004,44.91017964071856,17.365269461077844,19.16167664670659
E00023421,159,102,46,4,7,64.15094339622641,28.930817610062892,2.515723270440252,4.40251572327044
E00023422,176,57,48,30,41,32.38636363636363,27.27272727272727,17.045454545454543,23.295454545454543
E00023423,155,93,38,19,5,60,24.516129032258064,12.258064516129032,3.225806451612903
E00023424,126,61,42,16,7,48.41269841269841,33.33333333333333,12.698412698412698,5.555555555555555
E00023425,92,38,11,17,26,41.30434782608695,11.956521739130435,18.478260869565215,28.26086956521739
E00023426,136,35,46,13,42,25.735294117647058,33.82352941176471,9.558823529411764,30.88235294117647
E00023427,97,19,48,22,8,19.587628865979383,49.48453608247423,22.68041237113402,8.24742268041237
E00023428,106,10,21,59,16,9.433962264150944,19.81132075471698,55.660377358490564,15.09433962264151
E00023429,181,99,47,28,7,54.69613259668509,25.96685082872928,15.469613259668508,3.867403314917127
E00023430,132,78,42,3,9,59.09090909090909,31.818181818181817,2.272727272727273,6.8181818181818175
E00023431,141,20,55,34,32,14.184397163120568,39.00709219858156,24.113475177304963,22.69503546099291
E00023432,94,20,36,14,24,21.27659574468085,38.297872340425535,14.893617021276595,25.53191489361702
E00023433,99,17,21,17,44,17.17171717171717,21.21212121212121,17.17171717171717,44.44444444444444
E00023434,144,36,70,36,2,25,48.61111111111111,25,1.3888888888888888
E00023435,113,1,6,22,84,0.8849557522123894,5.3097345132743365,19.469026548672566,74.33628318584071
E00023436,99,5,13,28,53,5.05050505050505,13.131313131313133,28.28282828282828,53.535353535353536
E00023437,51,9,17,13,12,17.647058823529413,33.33333333333333,25.49019607843137,23.52941176470588
E00023438,103,10,42,13,38,9.70873786407767,40.77669902912621,12.62135922330097,36.89320388349515
E00023439,195,64,92,27,12,32.82051282051282,47.179487179487175,13.846153846153847,6.153846153846154
E00023440,107,24,27,26,30,22.429906542056074,25.233644859813083,24.299065420560748,28.037383177570092
E00023441,120,10,38,18,54,8.333333333333332,31.666666666666664,15,45
E00023442,91,30,20,17,24,32.967032967032964,21.978021978021978,18.681318681318682,26.373626373626376
E00023443,100,43,39,15,3,43,39,15,3
E00023444,128,22,56,43,7,17.1875,43.75,33.59375,5.46875
E00023445,161,25,24,36,76,15.527950310559005,14.906832298136646,22.36024844720497,47.20496894409938
E00023446,118,65,42,11,0,55.08474576271186,35.59322033898305,9.322033898305085,0
E00023447,159,58,45,18,38,36.477987421383645,28.30188679245283,11.320754716981133,23.89937106918239
E00023448,192,31,60,55,46,16.145833333333336,31.25,28.645833333333332,23.958333333333336
E00023449,118,9,44,41,24,7.627118644067797,37.28813559322034,34.74576271186441,20.33898305084746
E00023450,132,44,33,37,18,33.33333333333333,25,28.030303030303028,13.636363636363635
E00023451,198,68,101,16,13,34.34343434343434,51.010101010101,8.080808080808081,6.565656565656567
E00023452,185,48,86,37,14,25.945945945945947,46.48648648648649,20,7.567567567567568
E00023453,119,60,40,16,3,50.42016806722689,33.61344537815126,13.445378151260504,2.5210084033613445
E00023454,140,76,49,11,4,54.285714285714285,35,7.857142857142857,2.857142857142857
E00023455,110,52,32,9,17,47.27272727272727,29.09090909090909,8.181818181818182,15.454545454545453
E00023456,127,50,55,16,6,39.37007874015748,43.30708661417323,12.598425196850393,4.724409448818897
E00023458,113,41,53,10,9,36.283185840707965,46.902654867256636,8.849557522123893,7.964601769911504
E00023459,126,51,35,16,24,40.476190476190474,27.77777777777778,12.698412698412698,19.047619047619047
E00023460,100,51,37,10,2,51,37,10,2
E00023461,182,132,35,10,5,72.52747252747253,19.230769230769234,5.4945054945054945,2.7472527472527473
E00023462,145,114,15,15,1,78.62068965517241,10.344827586206897,10.344827586206897,0.6896551724137931
E00023463,105,46,39,7,13,43.80952380952381,37.142857142857146,6.666666666666667,12.380952380952381
E00023464,107,31,50,21,5,28.971962616822427,46.728971962616825,19.626168224299064,4.672897196261682
E00023465,97,35,26,27,9,36.08247422680412,26.804123711340207,27.835051546391753,9.278350515463918
E00023466,133,43,33,20,37,32.33082706766917,24.81203007518797,15.037593984962406,27.819548872180448
E00023467,154,86,23,22,23,55.84415584415584,14.935064935064934,14.285714285714285,14.935064935064934
E00023468,122,49,37,23,13,40.16393442622951,30.327868852459016,18.852459016393443,10.655737704918032
E00023469,185,57,66,48,14,30.810810810810814,35.67567567567568,25.945945945945947,7.567567567567568
E00023470,103,17,24,27,35,16.50485436893204,23.300970873786408,26.21359223300971,33.980582524271846
E00023471,113,65,31,6,11,57.52212389380531,27.43362831858407,5.3097345132743365,9.734513274336283
E00023472,115,46,24,6,39,40,20.869565217391305,5.217391304347826,33.91304347826087
E00023473,138,64,66,6,2,46.3768115942029,47.82608695652174,4.3478260869565215,1.4492753623188406
E00023474,118,83,28,6,1,70.33898305084746,23.728813559322035,5.084745762711865,0.847457627118644
E00023475,84,25,15,19,25,29.761904761904763,17.857142857142858,22.61904761904762,29.761904761904763
E00023476,220,72,95,30,23,32.72727272727273,43.18181818181818,13.636363636363635,10.454545454545453
E00023477,204,118,47,26,13,57.84313725490197,23.03921568627451,12.745098039215685,6.372549019607843
E00023478,170,43,79,32,16,25.294117647058822,46.470588235294116,18.823529411764707,9.411764705882353
E00023479,178,87,55,25,11,48.87640449438202,30.89887640449438,14.04494382022472,6.179775280898876
E00023480,130,76,43,6,5,58.46153846153847,33.07692307692307,4.615384615384616,3.8461538461538463
E00023481,89,17,33,24,15,19.101123595505616,37.07865168539326,26.96629213483146,16.853932584269664
E00023482,111,76,19,14,2,68.46846846846847,17.117117117117118,12.612612612612612,1.8018018018018018
E00023483,193,125,39,23,6,64.76683937823834,20.207253886010363,11.917098445595855,3.1088082901554404
E00023484,117,42,48,20,7,35.8974358974359,41.02564102564102,17.094017094017094,5.982905982905983
E00023485,67,44,20,2,1,65.67164179104478,29.850746268656714,2.9850746268656714,1.4925373134328357
E00023486,120,70,26,21,3,58.333333333333336,21.666666666666668,17.5,2.5
E00023487,89,28,28,27,6,31.46067415730337,31.46067415730337,30.337078651685395,6.741573033707865
E00023488,138,40,48,32,18,28.985507246376812,34.78260869565217,23.18840579710145,13.043478260869565
E00023489,181,32,104,22,23,17.67955801104972,57.4585635359116,12.154696132596685,12.70718232044199
E00023490,228,62,83,66,17,27.192982456140353,36.40350877192983,28.947368421052634,7.456140350877193
E00023491,173,103,56,10,4,59.53757225433526,32.369942196531795,5.780346820809249,2.312138728323699
E00023492,94,52,33,4,5,55.319148936170215,35.1063829787234,4.25531914893617,5.319148936170213
E00023493,103,23,35,19,26,22.330097087378643,33.980582524271846,18.446601941747574,25.24271844660194
