OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
E00148132,109,28,19,9,77,8,37,15,19,3,12,4,6,2,19,9,10,1,1,4,1,3,25.688073394495415,17.431192660550458,8.256880733944955,70.64220183486239,7.339449541284404,33.94495412844037,13.761467889908257,17.431192660550458,2.7522935779816518,11.009174311926607,3.669724770642202,5.5045871559633035,1.834862385321101,17.431192660550458,8.256880733944955,9.174311926605505,0.9174311926605505,0.9174311926605505,3.669724770642202,0.9174311926605505,2.7522935779816518
E00148133,106,60,21,39,43,8,21,8,9,4,7,5,2,0,7,6,1,0,0,3,2,1,56.60377358490566,19.81132075471698,36.79245283018868,40.56603773584906,7.547169811320755,19.81132075471698,7.547169811320755,8.49056603773585,3.7735849056603774,6.60377358490566,4.716981132075472,1.8867924528301887,0,6.60377358490566,5.660377358490567,0.9433962264150944,0,0,2.8301886792452833,1.8867924528301887,0.9433962264150944
E00148134,139,43,19,24,93,21,39,15,18,6,20,13,7,0,13,7,6,0,0,3,0,3,30.935251798561154,13.66906474820144,17.26618705035971,66.90647482014388,15.107913669064748,28.05755395683453,10.79136690647482,12.949640287769784,4.316546762589928,14.388489208633093,9.352517985611511,5.0359712230215825,0,9.352517985611511,5.0359712230215825,4.316546762589928,0,0,2.158273381294964,0,2.158273381294964
E00148135,147,48,32,16,96,20,52,21,25,6,9,3,5,1,15,8,7,0,0,3,1,2,32.6530612244898,21.768707482993197,10.884353741496598,65.3061224489796,13.60544217687075,35.374149659863946,14.285714285714285,17.006802721088434,4.081632653061225,6.122448979591836,2.0408163265306123,3.4013605442176873,0.6802721088435374,10.204081632653061,5.442176870748299,4.761904761904762,0,0,2.0408163265306123,0.6802721088435374,1.3605442176870748
E00148136,119,30,22,8,86,19,52,18,26,8,6,4,2,0,9,8,1,0,0,3,0,3,25.210084033613445,18.487394957983195,6.722689075630252,72.26890756302521,15.966386554621847,43.69747899159664,15.126050420168067,21.84873949579832,6.722689075630252,5.042016806722689,3.361344537815126,1.680672268907563,0,7.563025210084033,6.722689075630252,0.8403361344537815,0,0,2.5210084033613445,0,2.5210084033613445
E00148137,128,48,14,34,76,14,39,12,16,11,15,12,3,0,8,6,2,0,0,4,1,3,37.5,10.9375,26.5625,59.375,10.9375,30.46875,9.375,12.5,8.59375,11.71875,9.375,2.34375,0,6.25,4.6875,1.5625,0,0,3.125,0.78125,2.34375
E00148138,131,51,20,31,71,10,37,12,19,6,12,6,6,0,11,7,4,1,1,9,4,5,38.93129770992366,15.267175572519085,23.66412213740458,54.19847328244275,7.633587786259542,28.24427480916031,9.16030534351145,14.50381679389313,4.580152671755725,9.16030534351145,4.580152671755725,4.580152671755725,0,8.396946564885496,5.343511450381679,3.0534351145038165,0.7633587786259541,0.7633587786259541,6.870229007633588,3.0534351145038165,3.816793893129771
E00148351,133,33,19,14,94,14,45,15,21,9,20,7,10,3,15,9,6,0,0,6,0,6,24.81203007518797,14.285714285714285,10.526315789473683,70.67669172932331,10.526315789473683,33.83458646616541,11.278195488721805,15.789473684210526,6.7669172932330826,15.037593984962406,5.263157894736842,7.518796992481203,2.2556390977443606,11.278195488721805,6.7669172932330826,4.511278195488721,0,0,4.511278195488721,0,4.511278195488721
E00148352,129,25,12,13,97,19,60,28,19,13,12,7,5,0,5,1,4,1,1,7,0,7,19.379844961240313,9.30232558139535,10.077519379844961,75.1937984496124,14.728682170542637,46.51162790697674,21.705426356589147,14.728682170542637,10.077519379844961,9.30232558139535,5.426356589147287,3.875968992248062,0,3.875968992248062,0.7751937984496124,3.10077519379845,0.7751937984496124,0.7751937984496124,5.426356589147287,0,5.426356589147287
E00148357,137,34,20,14,97,20,54,19,25,10,18,8,8,2,4,1,3,1,1,6,3,3,24.817518248175183,14.5985401459854,10.218978102189782,70.8029197080292,14.5985401459854,39.416058394160586,13.86861313868613,18.248175182481752,7.2992700729927,13.138686131386862,5.839416058394161,5.839416058394161,1.4598540145985401,2.9197080291970803,0.7299270072992701,2.18978102189781,0.7299270072992701,0.7299270072992701,4.37956204379562,2.18978102189781,2.18978102189781
