OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
E00155265,244,232,226,1,5,4,0,0,0,0,2,0,1,0,1,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,95.08196721311475,92.62295081967213,0.4098360655737705,2.0491803278688523,1.639344262295082,0,0,0,0,0.819672131147541,0,0.4098360655737705,0,0.4098360655737705,0.4098360655737705,0,0.4098360655737705,1.639344262295082,0,0,1.639344262295082,0,0,0,0,0,0,0,0,0,0,0,3.278688524590164
E00155280,332,323,309,6,8,8,4,0,2,0,1,0,0,0,1,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,6,97.28915662650603,93.07228915662651,1.8072289156626504,2.4096385542168677,2.4096385542168677,1.2048192771084338,0,0.6024096385542169,0,0.30120481927710846,0,0,0,0.30120481927710846,0,0,0,0.6024096385542169,0,0,0.6024096385542169,0.30120481927710846,0,0,0,0.30120481927710846,0,0,0,0,0,0,1.8072289156626504
E00155281,296,244,232,5,7,7,0,4,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,4,3,1,0,0,46,82.43243243243244,78.37837837837837,1.6891891891891893,2.364864864864865,2.364864864864865,0,1.3513513513513513,0.33783783783783783,0,0,0,0,0.33783783783783783,0.33783783783783783,0,0,0,0.6756756756756757,0,0,0.6756756756756757,0,0,0,0,0,0,1.3513513513513513,1.0135135135135136,0.33783783783783783,0,0,15.54054054054054
E00155282,309,291,288,0,3,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,1,1,0,12,94.1747572815534,93.20388349514563,0,0.9708737864077669,0.9708737864077669,0,0,0.3236245954692557,0,0,0,0.6472491909385114,0,0,0,0,0,0,0,0,0,0.3236245954692557,0,0,0,0.3236245954692557,0,1.2944983818770228,0.9708737864077669,0.3236245954692557,0.3236245954692557,0,3.8834951456310676
E00155283,184,157,146,2,9,8,1,0,0,0,0,1,0,0,6,1,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,23,85.32608695652173,79.34782608695652,1.0869565217391304,4.891304347826087,4.3478260869565215,0.5434782608695652,0,0,0,0,0.5434782608695652,0,0,3.260869565217391,0.5434782608695652,0,0.5434782608695652,1.6304347826086956,0,0,1.6304347826086956,0,0,0,0,0,0,0,0,0,0.5434782608695652,0,12.5
E00155284,296,284,274,2,8,8,0,0,1,0,0,0,2,0,5,0,0,0,5,0,0,5,1,0,0,0,1,0,3,3,0,1,0,2,95.94594594594594,92.56756756756756,0.6756756756756757,2.7027027027027026,2.7027027027027026,0,0,0.33783783783783783,0,0,0,0.6756756756756757,0,1.6891891891891893,0,0,0,1.6891891891891893,0,0,1.6891891891891893,0.33783783783783783,0,0,0,0.33783783783783783,0,1.0135135135135136,1.0135135135135136,0,0.33783783783783783,0,0.6756756756756757
E00155360,414,388,375,3,10,10,0,1,1,0,0,0,0,3,5,0,0,0,5,0,0,5,1,0,0,0,1,0,7,6,1,1,0,12,93.71980676328504,90.57971014492753,0.7246376811594203,2.4154589371980677,2.4154589371980677,0,0.24154589371980675,0.24154589371980675,0,0,0,0,0.7246376811594203,1.2077294685990339,0,0,0,1.2077294685990339,0,0,1.2077294685990339,0.24154589371980675,0,0,0,0.24154589371980675,0,1.6908212560386473,1.4492753623188406,0.24154589371980675,0.24154589371980675,0,2.898550724637681
E00155363,260,244,240,1,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,93.84615384615384,92.3076923076923,0.38461538461538464,1.153846153846154,1.153846153846154,0,0.38461538461538464,0.38461538461538464,0,0,0,0,0,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.153846153846154
E00155366,355,337,322,7,8,8,0,0,0,0,0,0,4,0,4,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,94.92957746478872,90.70422535211267,1.971830985915493,2.2535211267605635,2.2535211267605635,0,0,0,0,0,0,1.1267605633802817,0,1.1267605633802817,0,0,0,0.28169014084507044,0.28169014084507044,0,0,0.28169014084507044,0,0.28169014084507044,0,0,0,0,0,0,0,0,4.507042253521127
E00155367,175,152,128,3,21,21,1,0,4,0,2,0,1,0,13,0,0,0,4,0,0,4,2,0,0,2,0,0,1,1,0,1,0,15,86.85714285714286,73.14285714285714,1.7142857142857144,12,12,0.5714285714285714,0,2.2857142857142856,0,1.1428571428571428,0,0.5714285714285714,0,7.428571428571429,0,0,0,2.2857142857142856,0,0,2.2857142857142856,1.1428571428571428,0,0,1.1428571428571428,0,0,0.5714285714285714,0.5714285714285714,0,0.5714285714285714,0,8.571428571428571
