OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
E00146951,261,84,131,131,131,0,0,0,0,4,4,0,27,27,0,15,15,0,32.18390804597701,50.191570881226056,50.191570881226056,50.191570881226056,0,0,0,0,1.532567049808429,1.532567049808429,0,10.344827586206897,10.344827586206897,0,5.747126436781609,5.747126436781609,0
E00146953,228,78,100,100,100,0,0,0,0,9,9,0,29,29,0,12,12,0,34.21052631578947,43.859649122807014,43.859649122807014,43.859649122807014,0,0,0,0,3.9473684210526314,3.9473684210526314,0,12.719298245614036,12.719298245614036,0,5.263157894736842,5.263157894736842,0
E00146954,234,108,79,79,79,0,0,0,0,7,7,0,25,25,0,15,15,0,46.15384615384615,33.76068376068376,33.76068376068376,33.76068376068376,0,0,0,0,2.9914529914529915,2.9914529914529915,0,10.683760683760683,10.683760683760683,0,6.41025641025641,6.41025641025641,0
E00146956,182,77,52,49,49,0,3,0,3,5,5,0,23,23,0,25,25,0,42.30769230769231,28.57142857142857,26.923076923076923,26.923076923076923,0,1.6483516483516485,0,1.6483516483516485,2.7472527472527473,2.7472527472527473,0,12.637362637362637,12.637362637362637,0,13.736263736263737,13.736263736263737,0
E00146958,253,90,87,87,87,0,0,0,0,9,9,0,31,31,0,36,36,0,35.573122529644266,34.387351778656125,34.387351778656125,34.387351778656125,0,0,0,0,3.557312252964427,3.557312252964427,0,12.25296442687747,12.25296442687747,0,14.229249011857709,14.229249011857709,0
E00146952,298,59,175,175,175,0,0,0,0,3,3,0,16,16,0,45,45,0,19.798657718120804,58.7248322147651,58.7248322147651,58.7248322147651,0,0,0,0,1.006711409395973,1.006711409395973,0,5.369127516778524,5.369127516778524,0,15.100671140939598,15.100671140939598,0
E00146955,222,52,129,129,129,0,0,0,0,5,5,0,17,17,0,19,19,0,23.423423423423422,58.108108108108105,58.108108108108105,58.108108108108105,0,0,0,0,2.2522522522522523,2.2522522522522523,0,7.657657657657657,7.657657657657657,0,8.558558558558559,8.558558558558559,0
E00146957,163,59,46,46,46,0,0,0,0,9,9,0,29,29,0,20,20,0,36.19631901840491,28.22085889570552,28.22085889570552,28.22085889570552,0,0,0,0,5.521472392638037,5.521472392638037,0,17.791411042944784,17.791411042944784,0,12.269938650306749,12.269938650306749,0
E00146959,241,84,109,109,109,0,0,0,0,10,10,0,24,24,0,14,14,0,34.85477178423236,45.22821576763486,45.22821576763486,45.22821576763486,0,0,0,0,4.149377593360995,4.149377593360995,0,9.95850622406639,9.95850622406639,0,5.809128630705394,5.809128630705394,0
E00146960,265,67,145,145,145,0,0,0,0,4,4,0,33,33,0,16,16,0,25.28301886792453,54.71698113207547,54.71698113207547,54.71698113207547,0,0,0,0,1.509433962264151,1.509433962264151,0,12.452830188679245,12.452830188679245,0,6.037735849056604,6.037735849056604,0
E00146961,254,73,130,130,130,0,0,0,0,5,5,0,30,30,0,16,16,0,28.74015748031496,51.181102362204726,51.181102362204726,51.181102362204726,0,0,0,0,1.968503937007874,1.968503937007874,0,11.811023622047244,11.811023622047244,0,6.299212598425196,6.299212598425196,0
E00146962,486,182,226,226,225,1,0,0,0,24,24,0,45,45,0,9,9,0,37.4485596707819,46.502057613168724,46.502057613168724,46.2962962962963,0.205761316872428,0,0,0,4.938271604938271,4.938271604938271,0,9.25925925925926,9.25925925925926,0,1.8518518518518516,1.8518518518518516,0
E00146966,223,42,132,132,132,0,0,0,0,1,1,0,15,15,0,33,33,0,18.83408071748879,59.19282511210763,59.19282511210763,59.19282511210763,0,0,0,0,0.4484304932735426,0.4484304932735426,0,6.726457399103139,6.726457399103139,0,14.798206278026907,14.798206278026907,0
E00146969,296,62,189,189,189,0,0,0,0,4,4,0,23,23,0,18,18,0,20.945945945945947,63.85135135135135,63.85135135135135,63.85135135135135,0,0,0,0,1.3513513513513513,1.3513513513513513,0,7.77027027027027,7.77027027027027,0,6.081081081081082,6.081081081081082,0
E00187213,132,24,80,80,80,0,0,0,0,2,2,0,14,14,0,12,12,0,18.181818181818183,60.60606060606061,60.60606060606061,60.60606060606061,0,0,0,0,1.5151515151515151,1.5151515151515151,0,10.606060606060606,10.606060606060606,0,9.090909090909092,9.090909090909092,0
E00187283,249,103,120,120,120,0,0,0,0,7,7,0,18,18,0,1,1,0,41.365461847389554,48.19277108433735,48.19277108433735,48.19277108433735,0,0,0,0,2.8112449799196786,2.8112449799196786,0,7.228915662650602,7.228915662650602,0,0.4016064257028112,0.4016064257028112,0
E00187288,218,92,102,102,102,0,0,0,0,6,6,0,15,15,0,3,3,0,42.201834862385326,46.788990825688074,46.788990825688074,46.788990825688074,0,0,0,0,2.7522935779816518,2.7522935779816518,0,6.8807339449541285,6.8807339449541285,0,1.3761467889908259,1.3761467889908259,0
E00187299,393,138,215,215,215,0,0,0,0,2,2,0,26,26,0,12,12,0,35.11450381679389,54.70737913486005,54.70737913486005,54.70737913486005,0,0,0,0,0.5089058524173028,0.5089058524173028,0,6.615776081424936,6.615776081424936,0,3.0534351145038165,3.0534351145038165,0
